Time,eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670629537,46,15,0,11,0.451,133,0,0,59.3,0,40,23,23,158,0,0,130
1670629538,46,15,2,11,0.442,139,0,0,59.3,0,40,23,23,167,0,0,132
1670629539,46,15,2,11,0.452,141,0,0,59.3,0,40,23,23,170,0,0,129
1670629540,46,15,0,11,0.44,126,0,0,59.3,0,40,23,23,153,0,0,128
1670629541,46,15,0,11,0.45,106,0,0,59.3,0,40,23,23,127,0,0,129
1670629542,46,15,2,11,0.459,118,0,0,59.3,0,40,23,23,140,0,0,129
1670629543,46,15,0,11,0.45,145,0,0,59.3,0,40,23,23,173,0,0,128
1670629544,46,15,2,11,0.439,143,0,0,59.3,0,40,23,23,178,0,0,132
1670629545,46,15,2,11,0.454,147,0,0,59.3,0,40,23,23,175,0,0,130
1670629546,46,15,0,11,0.441,147,0,0,59.3,0,40,23,23,180,0,0,130
1670629547,46,15,2,18,1.1,156,0,0,59.3,0,40,23,23,174,0,0,129
1670629548,46,15,0,17,1.1,160,0,0,59.3,0,40,23,23,173,0,0,128
1670629549,46,15,2,11,0.444,150,0,0,59.3,0,40,23,23,181,0,0,128
1670629550,46,15,0,11,0.448,146,0,0,59.3,0,40,23,23,174,0,0,131
1670629551,46,15,2,11,0.446,140,0,0,59.3,0,40,23,23,169,0,0,128
1670629552,46,15,0,20,1.3,163,0,0,59.3,0,40,23,23,175,0,0,132
1670629553,46,15,2,15,0.871,156,0,0,59.3,0,40,23,23,176,0,0,131
1670629554,46,15,0,11,0.447,152,0,0,59.3,0,40,23,23,181,0,0,132
1670629555,46,15,2,11,0.439,144,0,0,59.3,0,40,23,23,173,0,0,130
1670629556,46,15,2,11,0.446,149,0,0,59.3,0,40,23,23,177,0,0,129
1670629557,46,15,0,11,0.443,147,0,0,59.3,0,40,23,23,176,0,0,128
1670629558,46,15,2,11,0.449,149,0,0,59.3,0,40,23,23,178,0,0,128
1670629559,46,15,0,11,0.442,151,0,0,59.3,0,40,23,23,181,0,0,128
1670629560,46,15,2,11,0.442,146,0,0,59.3,0,40,23,23,177,0,0,132
1670629561,46,15,0,11,0.45,153,0,0,59.3,0,40,23,23,180,0,0,132
1670629562,46,15,2,11,0.446,151,0,0,59.3,0,40,23,23,180,0,0,132
1670629563,46,15,0,13,0.576,144,0,0,59.3,0,40,23,23,170,0,0,130
1670629564,46,15,2,20,1.4,163,0,0,59.3,0,40,23,23,175,0,0,128
1670629565,46,15,2,13,0.679,154,0,0,59.3,0,40,23,23,175,0,0,132
1670629566,46,15,0,11,0.446,148,0,0,59.3,0,40,23,23,175,0,0,130
1670629567,46,15,2,11,0.44,154,0,0,59.3,0,40,23,23,184,0,0,132
1670629568,46,15,0,11,0.443,147,0,0,59.3,0,40,23,23,177,0,0,131
1670629569,46,15,2,19,1.2,164,0,0,59.3,0,40,23,23,176,0,0,130
1670629570,46,15,0,16,1,134,0,0,59.3,0,40,23,23,152,0,0,128
1670629571,46,15,2,11,0.463,99,0,0,59.3,0,40,23,23,117,0,0,132
1670629572,46,15,0,11,0.451,118,0,0,59.3,0,40,23,23,137,0,0,132
1670629573,46,15,2,11,0.442,138,0,0,59.3,0,40,23,23,168,0,0,128
1670629574,46,15,0,11,0.444,148,0,0,59.3,0,40,23,23,179,0,0,128
1670629575,46,15,0,11,0.451,101,0,0,59.3,0,40,23,23,118,0,0,128
1670629576,46,15,2,11,0.461,104,0,0,59.3,0,40,23,23,119,0,0,128
1670629577,46,15,0,11,0.468,89,0,0,59.3,0,40,23,23,103,0,0,128
1670629578,46,15,0,11,0.456,95,0,0,59.3,0,40,23,23,109,0,0,131
1670629579,46,15,2,11,0.465,82,0,0,59.3,0,40,23,23,95,0,0,129
1670629580,46,15,0,11,0.46,102,0,0,59.3,0,40,23,23,120,0,0,129
1670629581,46,15,2,11,0.456,109,0,0,59.3,0,40,23,23,129,0,0,132
1670629582,46,15,0,11,0.451,140,0,0,59.3,0,40,23,23,167,0,0,128
1670629583,46,15,2,16,0.889,158,0,0,59.3,0,40,23,23,179,0,0,128
1670629584,46,15,0,20,1.4,163,0,0,59.3,0,40,23,23,176,0,0,132
1670629585,46,15,2,12,0.551,127,0,0,59.3,0,40,23,23,153,0,0,130
1670629586,46,15,0,11,0.464,112,0,0,59.3,0,40,23,23,134,0,0,129
1670629587,46,15,2,11,0.471,116,0,0,59.3,0,40,23,23,131,0,0,132
1670629588,46,15,0,17,1.1,161,0,0,59.3,0,40,23,23,177,0,0,130
1670629589,46,15,2,18,1.2,158,0,0,59.3,0,40,23,23,173,0,0,129
1670629590,46,15,0,11,0.449,153,0,0,59.3,0,40,23,23,178,0,0,128
1670629591,46,15,2,11,0.444,152,0,0,59.3,0,40,23,23,181,0,0,129
1670629592,46,15,0,11,0.443,156,0,0,59.3,0,40,23,23,185,0,0,130
1670629593,46,15,2,11,0.452,152,0,0,59.3,0,40,23,23,179,0,0,130
1670629594,46,15,0,11,0.444,149,0,0,59.3,0,40,23,23,180,0,0,130
1670629595,46,15,2,11,0.441,150,0,0,59.3,0,40,23,23,180,0,0,130
1670629596,46,15,2,11,0.445,147,0,0,59.3,0,40,23,23,176,0,0,129
1670629597,46,15,0,11,0.441,146,0,0,59.3,0,40,23,23,179,0,0,128
1670629598,46,15,2,11,0.449,148,0,0,59.3,0,40,23,23,180,0,0,128
1670629599,46,15,0,11,0.45,146,0,0,59.3,0,40,23,23,174,0,0,132
1670629600,46,15,2,11,0.442,150,0,0,59.3,0,40,23,23,181,0,0,132
1670629601,46,15,0,11,0.439,146,0,0,59.3,0,40,23,23,174,0,0,130
1670629602,46,15,2,18,1.1,156,0,0,59.3,0,40,23,23,170,0,0,128
1670629603,46,15,0,18,1.2,168,0,0,59.3,0,40,23,23,182,0,0,129
1670629604,46,15,2,11,0.447,153,0,0,59.3,0,40,23,23,181,0,0,129
1670629605,46,15,2,11,0.449,152,0,0,59.3,0,40,23,23,177,0,0,128
1670629606,46,15,0,12,0.556,146,0,0,59.3,0,40,23,23,173,0,0,132
1670629607,46,15,2,20,1.4,174,0,0,59.3,0,40,23,23,187,0,0,128
1670629608,46,15,0,11,0.539,154,0,0,59.3,0,40,23,23,181,0,0,128
1670629609,46,15,2,11,0.452,152,0,0,59.3,0,40,23,23,179,0,0,128
1670629610,46,15,0,11,0.441,149,0,0,59.3,0,40,23,23,179,0,0,128
1670629611,46,15,2,11,0.442,145,0,0,59.3,0,40,23,23,174,0,0,132
1670629612,46,15,0,11,0.453,156,0,0,59.3,0,40,23,23,184,0,0,128
1670629613,46,15,2,11,0.444,144,0,0,59.3,0,40,23,23,172,0,0,131
1670629614,46,15,2,11,0.438,149,0,0,59.3,0,40,23,23,178,0,0,130
1670629615,46,15,0,11,0.445,153,0,0,59.3,0,40,23,23,180,0,0,130
1670629616,46,15,2,11,0.442,144,0,0,59.3,0,40,23,23,173,0,0,128
1670629617,46,15,0,11,0.444,150,0,0,59.3,0,40,23,23,179,0,0,128
1670629618,46,15,2,16,0.961,160,0,0,59.3,0,40,23,23,181,0,0,128
1670629619,46,15,0,18,1.2,159,0,0,59.3,0,40,23,23,175,0,0,132
1670629620,46,15,2,11,0.439,102,0,0,59.3,0,40,23,23,129,0,0,129
1670629621,46,15,0,11,0.447,88,0,0,59.3,0,40,23,23,109,0,0,132
1670629622,46,15,0,11,0.455,92,0,0,59.3,0,40,23,23,110,0,0,129
1670629623,46,15,2,11,0.465,80,0,0,59.3,0,40,23,23,96,0,0,128
1670629624,46,15,0,11,0.459,97,0,0,59.3,0,40,23,23,115,0,0,132
1670629625,46,15,0,19,1.2,108,0,0,59.3,0,40,23,23,116,0,0,130
1670629626,46,15,2,20,1.4,124,0,0,59.3,0,40,23,23,136,0,0,130
1670629627,46,15,0,11,0.483,135,0,0,59.3,0,40,23,23,161,0,0,130
1670629628,46,15,2,11,0.446,151,0,0,59.3,0,40,23,23,178,0,0,130
1670629629,46,15,0,11,0.445,146,0,0,59.3,0,40,23,23,175,0,0,128
1670629630,46,15,2,11,0.449,127,0,0,59.3,0,40,23,23,152,0,0,131
1670629631,46,15,0,11,0.439,103,0,0,59.3,0,40,23,23,126,0,0,128
1670629632,46,15,2,11,0.461,113,0,0,59.3,0,40,23,23,134,0,0,131
1670629633,46,15,0,11,0.45,144,0,0,59.3,0,40,23,22,170,0,0,129
1670629634,46,15,2,11,0.453,145,0,0,59.3,0,40,23,23,170,0,0,131
1670629635,46,15,0,11,0.441,143,0,0,59.3,0,40,23,23,171,0,0,129
1670629636,46,15,2,11,0.438,148,0,0,59.3,0,40,23,23,181,0,0,129
1670629637,46,15,0,15,0.835,155,0,0,59.3,0,40,23,23,173,0,0,128
1670629638,46,15,2,20,1.4,162,0,0,59.3,0,40,23,23,173,0,0,130
1670629639,46,15,2,11,0.5,145,0,0,59.3,0,40,23,23,172,0,0,129
1670629640,46,15,0,11,0.444,141,0,0,59.3,0,40,23,22,171,0,0,132
1670629641,46,15,2,11,0.454,150,0,0,59.3,0,40,23,23,175,0,0,130
1670629642,46,15,0,12,0.507,141,0,0,59.3,0,40,23,23,171,0,0,128
1670629643,46,15,2,20,1.4,159,0,0,59.3,0,40,23,23,170,0,0,130
1670629644,46,15,0,14,0.774,155,0,0,59.3,0,40,23,22,176,0,0,130
1670629645,46,15,2,11,0.45,156,0,0,59.3,0,40,23,23,181,0,0,130
1670629646,46,15,0,11,0.452,149,0,0,59.3,0,40,23,23,176,0,0,129
1670629647,46,15,2,11,0.443,146,0,0,59.3,0,40,23,23,176,0,0,128
1670629648,46,15,0,11,0.447,152,0,0,59.3,0,40,23,23,182,0,0,128
1670629649,46,15,2,11,0.453,148,0,0,59.3,0,40,23,23,175,0,0,132
1670629650,46,15,2,11,0.451,146,0,0,59.3,0,40,23,23,174,0,0,131
1670629651,46,15,0,11,0.45,153,0,0,59.3,0,40,23,23,180,0,0,131
1670629652,46,15,2,11,0.447,145,0,0,59.3,0,40,23,23,172,0,0,128
1670629653,46,15,0,11,0.448,149,0,0,59.3,0,40,23,23,176,0,0,128
1670629654,46,15,2,12,0.526,152,0,0,59.3,0,40,23,23,178,0,0,132
1670629655,46,15,0,20,1.4,166,0,0,59.3,0,40,23,23,178,0,0,132
1670629656,46,15,2,13,0.717,154,0,0,59.3,0,40,23,23,175,0,0,130
1670629657,46,15,0,11,0.447,150,0,0,59.3,0,40,23,23,180,0,0,130
1670629658,46,15,2,11,0.454,142,0,0,59.3,0,40,23,23,168,0,0,132
1670629659,46,15,2,11,0.442,152,0,0,59.3,0,40,23,23,181,0,0,128
1670629660,46,15,0,19,1.2,165,0,0,59.3,0,40,23,23,181,0,0,128
1670629661,46,15,2,16,0.973,160,0,0,59.3,0,40,23,23,177,0,0,132
1670629662,46,15,0,11,0.448,148,0,0,59.3,0,40,23,23,177,0,0,131
1670629663,46,15,2,11,0.443,155,0,0,59.3,0,40,23,23,185,0,0,128
1670629664,46,15,0,11,0.441,143,0,0,59.3,0,40,23,23,173,0,0,130
1670629665,46,15,2,11,0.462,107,0,0,59.3,0,40,23,23,123,0,0,132
1670629666,46,15,0,11,0.458,90,0,0,59.3,0,40,23,23,103,0,0,132
1670629667,46,15,0,11,0.463,87,0,0,59.3,0,40,23,23,104,0,0,128
1670629668,46,15,2,11,0.461,92,0,0,59.3,0,40,23,23,106,0,0,130
1670629669,46,15,0,11,0.462,86,0,0,59.3,0,40,23,23,99,0,0,130
1670629670,46,15,0,11,0.464,91,0,0,59.3,0,40,23,23,105,0,0,130
1670629671,46,15,2,11,0.455,114,0,0,59.3,0,40,23,23,136,0,0,130
1670629672,46,15,0,15,0.83,131,0,0,59.3,0,40,23,23,149,0,0,132
1670629673,46,15,2,20,1.4,162,0,0,59.3,0,40,23,23,174,0,0,131
1670629674,46,15,0,12,0.559,147,0,0,59.3,0,40,23,23,172,0,0,128
1670629675,46,15,2,11,0.45,130,0,0,59.3,0,40,23,23,154,0,0,132
1670629676,46,15,0,11,0.451,107,0,0,59.3,0,40,23,23,131,0,0,130
1670629677,46,15,2,11,0.449,111,0,0,59.3,0,40,23,23,132,0,0,128
1670629678,46,15,0,20,1.3,154,0,0,59.3,0,40,23,23,170,0,0,130
1670629679,46,15,2,16,0.964,153,0,0,59.3,0,40,23,23,172,0,0,128
1670629680,46,15,0,11,0.447,146,0,0,59.3,0,40,23,23,171,0,0,131
1670629681,46,15,2,11,0.451,157,0,0,59.3,0,40,23,23,183,0,0,132
1670629682,46,15,0,11,0.444,150,0,0,59.3,0,40,23,23,180,0,0,132
1670629683,46,15,2,11,0.446,140,0,0,59.3,0,40,23,23,167,0,0,128
1670629684,46,15,0,11,0.455,133,0,0,59.3,0,40,23,23,159,0,0,128
1670629685,46,15,2,11,0.445,137,0,0,59.3,0,40,23,23,167,0,0,130
1670629686,46,15,0,11,0.442,147,0,0,59.3,0,40,23,23,174,0,0,128
1670629687,46,15,2,11,0.441,143,0,0,59.3,0,40,23,23,172,0,0,132
1670629688,46,15,0,11,0.442,145,0,0,59.3,0,40,23,23,175,0,0,130
1670629689,46,15,2,12,0.516,156,0,0,59.3,0,40,23,23,181,0,0,131
1670629690,46,15,2,20,1.4,136,0,0,59.3,0,40,23,23,145,0,0,132
1670629691,46,15,0,17,1.1,119,0,0,59.3,0,40,23,23,130,0,0,129
1670629692,46,15,0,11,0.453,111,0,0,59.3,0,40,23,23,131,0,0,132
1670629693,46,15,2,11,0.443,147,0,0,59.3,0,40,23,23,180,0,0,132
1670629694,46,15,0,11,0.446,148,0,0,59.3,0,40,23,23,176,0,0,131
1670629695,46,15,2,13,0.629,154,0,0,59.3,0,40,23,23,178,0,0,131
1670629696,46,15,2,20,1.4,159,0,0,59.3,0,40,23,23,174,0,0,129
1670629697,46,15,0,12,0.548,150,0,0,59.3,0,40,23,23,177,0,0,128
1670629698,46,15,2,11,0.443,147,0,0,59.3,0,40,23,23,179,0,0,128
1670629699,46,15,0,11,0.446,149,0,0,59.3,0,40,23,23,178,0,0,128
1670629700,46,15,2,11,0.443,146,0,0,59.3,0,40,23,23,179,0,0,132
1670629701,46,15,0,11,0.44,147,0,0,59.3,0,40,23,23,178,0,0,132
1670629702,46,15,2,11,0.449,149,0,0,59.3,0,40,23,23,178,0,0,131
1670629703,46,15,0,11,0.446,150,0,0,59.3,0,40,23,23,177,0,0,131
1670629704,46,15,2,11,0.452,144,0,0,59.3,0,40,23,23,169,0,0,128
1670629705,46,15,2,11,0.458,157,0,0,59.3,0,40,23,23,182,0,0,128
1670629706,46,15,0,11,0.447,144,0,0,59.3,0,40,23,22,171,0,0,131
1670629707,46,15,2,14,0.685,149,0,0,59.3,0,40,23,23,173,0,0,129
1670629708,46,15,0,20,1.4,154,0,0,59.3,0,40,23,23,165,0,0,131
1670629709,46,15,2,12,0.646,148,0,0,59.3,0,40,23,23,170,0,0,128
1670629710,46,15,0,11,0.44,116,0,0,59.3,0,40,23,23,147,0,0,130
1670629711,46,15,2,11,0.432,128,0,0,59.3,0,40,23,23,159,0,0,130
1670629712,46,15,0,11,0.44,134,0,0,59.3,0,40,23,23,162,0,0,130
1670629713,46,15,2,18,1.1,139,0,0,59.3,0,40,23,23,155,0,0,129
1670629714,46,15,0,19,1.3,152,0,0,59.3,0,40,23,23,163,0,0,130
1670629715,46,15,2,11,0.439,136,0,0,59.3,0,40,23,23,166,0,0,131
1670629716,46,15,0,11,0.447,147,0,0,59.3,0,40,23,23,176,0,0,130
1670629717,46,15,2,11,0.447,143,0,0,59.3,0,40,23,23,173,0,0,128
1670629718,46,15,0,11,0.45,148,0,0,59.3,0,40,23,23,173,0,0,132
1670629719,46,15,2,11,0.448,147,0,0,59.3,0,40,23,23,174,0,0,130
1670629720,46,15,0,11,0.458,127,0,0,59.3,0,40,23,23,147,0,0,132
1670629721,46,15,2,11,0.458,108,0,0,59.3,0,40,23,23,128,0,0,129
1670629722,46,15,0,11,0.438,110,0,0,59.3,0,40,23,22,129,0,0,130
1670629723,46,15,2,11,0.441,141,0,0,59.3,0,40,23,23,171,0,0,129
1670629724,46,15,0,11,0.446,148,0,0,59.3,0,40,23,23,177,0,0,128
1670629725,46,15,2,16,0.948,155,0,0,59.3,0,40,23,23,171,0,0,130
1670629726,46,15,0,19,1.3,162,0,0,59.3,0,40,23,23,177,0,0,130
1670629727,46,15,2,11,0.45,146,0,0,59.3,0,40,23,23,175,0,0,129
1670629728,46,15,0,11,0.447,142,0,0,59.3,0,40,23,23,170,0,0,131
1670629729,46,15,2,11,0.446,148,0,0,59.3,0,40,23,23,177,0,0,131
1670629730,46,15,0,11,0.448,147,0,0,59.3,0,40,23,23,175,0,0,129
1670629731,46,15,2,11,0.446,150,0,0,59.3,0,40,23,23,175,0,0,128
1670629732,46,15,2,11,0.452,150,0,0,59.3,0,40,23,23,175,0,0,132
1670629733,46,15,0,11,0.457,151,0,0,59.3,0,40,23,23,175,0,0,131
1670629734,46,15,2,11,0.445,144,0,0,59.3,0,40,23,23,171,0,0,128
1670629735,46,15,0,11,0.449,144,0,0,59.3,0,40,23,23,169,0,0,131
1670629736,46,15,2,11,0.446,149,0,0,59.3,0,40,23,23,179,0,0,130
1670629737,46,15,0,11,0.45,153,0,0,59.3,0,40,23,23,181,0,0,131
1670629738,46,15,2,11,0.448,145,0,0,59.3,0,40,23,23,174,0,0,129
1670629739,46,15,0,16,0.875,149,0,0,59.3,0,40,23,23,171,0,0,132
1670629740,46,15,2,20,1.4,154,0,0,59.3,0,40,23,23,165,0,0,128
1670629741,46,15,0,11,0.535,153,0,0,59.3,0,40,23,23,179,0,0,128
1670629742,46,15,2,11,0.446,150,0,0,59.3,0,40,23,23,176,0,0,132
1670629743,46,15,0,11,0.448,149,0,0,59.3,0,40,23,23,174,0,0,130
1670629744,46,15,2,19,1.2,162,0,0,59.3,0,40,23,23,177,0,0,130
1670629745,46,15,2,16,0.987,155,0,0,59.3,0,40,23,23,174,0,0,128
1670629746,46,15,0,11,0.461,147,0,0,59.3,0,40,23,23,168,0,0,130
1670629747,46,15,2,11,0.445,146,0,0,59.3,0,40,23,23,176,0,0,129
1670629748,46,15,0,11,0.434,139,0,0,59.3,0,40,23,23,169,0,0,131
1670629749,46,15,2,11,0.453,148,0,0,59.3,0,40,23,23,175,0,0,130
1670629750,46,15,0,11,0.44,131,0,0,59.3,0,40,23,23,159,0,0,130
1670629751,46,15,2,11,0.458,106,0,0,59.3,0,40,23,23,124,0,0,130
1670629752,46,15,0,11,0.448,109,0,0,59.3,0,40,23,23,131,0,0,128
1670629753,46,15,2,11,0.454,137,0,0,59.3,0,40,23,23,170,0,0,131
1670629754,46,15,0,11,0.444,144,0,0,59.3,0,40,23,22,172,0,0,129
1670629755,46,15,2,11,0.441,151,0,0,59.3,0,40,23,23,181,0,0,129
1670629756,46,15,0,11,0.45,145,0,0,59.3,0,40,23,23,175,0,0,128
1670629757,46,15,2,11,0.444,145,0,0,59.3,0,40,23,22,171,0,0,130
1670629758,46,15,0,19,1.2,162,0,0,59.3,0,40,23,23,178,0,0,130
1670629759,46,15,2,17,1.1,158,0,0,59.3,0,40,23,23,175,0,0,129
1670629760,46,15,0,11,0.443,149,0,0,59.3,0,40,23,23,175,0,0,128
1670629761,46,15,2,11,0.455,150,0,0,59.3,0,40,23,23,176,0,0,132
1670629762,46,15,2,14,0.721,153,0,0,59.3,0,40,23,23,177,0,0,131
1670629763,46,15,0,20,1.4,157,0,0,59.3,0,40,23,23,173,0,0,129
1670629764,46,15,2,13,0.637,148,0,0,59.3,0,40,23,23,172,0,0,132
1670629765,46,15,0,11,0.447,152,0,0,59.3,0,40,23,23,178,0,0,132
1670629766,46,15,2,11,0.452,143,0,0,59.3,0,40,23,23,170,0,0,129
1670629767,46,15,0,11,0.448,152,0,0,59.3,0,40,23,23,181,0,0,130
1670629768,46,15,2,11,0.451,139,0,0,59.3,0,40,23,23,165,0,0,130
1670629769,46,15,0,11,0.446,148,0,0,59.3,0,40,23,23,177,0,0,130
1670629770,46,15,2,11,0.438,149,0,0,59.3,0,40,23,23,179,0,0,130
1670629771,46,15,0,11,0.44,138,0,0,59.3,0,40,23,23,172,0,0,128
1670629772,46,15,2,11,0.442,144,0,0,59.3,0,40,23,23,174,0,0,131
1670629773,46,15,0,11,0.448,145,0,0,59.3,0,40,23,23,174,0,0,130
1670629774,46,15,2,16,0.858,153,0,0,59.3,0,40,23,23,178,0,0,129
1670629775,46,15,2,19,1.3,164,0,0,59.3,0,40,23,23,179,0,0,129
1670629776,46,15,0,11,0.439,147,0,0,59.3,0,40,23,23,174,0,0,128
1670629777,46,15,2,11,0.452,152,0,0,59.3,0,40,23,23,182,0,0,128
1670629778,46,15,0,11,0.435,149,0,0,59.3,0,40,23,23,179,0,0,128
1670629779,46,15,2,11,0.451,143,0,0,59.3,0,40,23,23,172,0,0,130
1670629780,46,15,0,20,1.3,159,0,0,59.3,0,40,23,23,172,0,0,129
1670629781,46,15,2,14,0.772,153,0,0,59.3,0,40,23,23,174,0,0,132
1670629782,46,15,0,11,0.448,146,0,0,59.3,0,40,23,23,173,0,0,131
1670629783,46,15,2,11,0.44,147,0,0,59.3,0,40,23,23,177,0,0,130
1670629784,46,15,2,11,0.447,145,0,0,59.3,0,40,23,23,175,0,0,128
1670629785,46,15,0,11,0.444,148,0,0,59.3,0,40,23,23,179,0,0,128
1670629786,46,15,2,11,0.444,143,0,0,59.3,0,40,23,23,172,0,0,131
