[2022-12-09 18:44:33.846484] Connecting to host 172.16.0.1, port 5201
[2022-12-09 18:44:34.273326] [  4] local 172.16.0.2 port 44766 connected to 172.16.0.1 port 5201
[2022-12-09 18:44:35.406156] [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[2022-12-09 18:44:35.406330] [  4]   0.00-1.00   sec   560 KBytes  4.59 Mbits/sec    0   63.6 KBytes       
[2022-12-09 18:44:36.406271] [  4]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   80.6 KBytes       
[2022-12-09 18:44:37.406372] [  4]   2.00-3.00   sec   318 KBytes  2.61 Mbits/sec    0   94.7 KBytes       
[2022-12-09 18:44:38.406452] [  4]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0    107 KBytes       
[2022-12-09 18:44:39.406404] [  4]   4.00-5.00   sec   509 KBytes  4.17 Mbits/sec    0    129 KBytes       
[2022-12-09 18:44:40.407025] [  4]   5.00-6.00   sec   636 KBytes  5.21 Mbits/sec    0    153 KBytes       
[2022-12-09 18:44:41.406578] [  4]   6.00-7.00   sec   700 KBytes  5.74 Mbits/sec    0    189 KBytes       
[2022-12-09 18:44:42.406597] [  4]   7.00-8.00   sec   827 KBytes  6.78 Mbits/sec    0    257 KBytes       
[2022-12-09 18:44:43.406329] [  4]   8.00-9.00   sec   954 KBytes  7.82 Mbits/sec    0    344 KBytes       
[2022-12-09 18:44:44.406268] [  4]   9.00-10.00  sec  1018 KBytes  8.34 Mbits/sec    0    445 KBytes       
[2022-12-09 18:44:45.411333] [  4]  10.00-11.00  sec   318 KBytes  2.60 Mbits/sec   48    335 KBytes       
[2022-12-09 18:44:46.406582] [  4]  11.00-12.00  sec   764 KBytes  6.27 Mbits/sec   19    339 KBytes       
[2022-12-09 18:44:47.407398] [  4]  12.00-13.00  sec   509 KBytes  4.17 Mbits/sec    0    376 KBytes       
[2022-12-09 18:44:48.406419] [  4]  13.00-14.00  sec   445 KBytes  3.65 Mbits/sec    0    416 KBytes       
[2022-12-09 18:44:49.406996] [  4]  14.00-15.00  sec  63.6 KBytes   521 Kbits/sec   22    293 KBytes       
[2022-12-09 18:44:50.407360] [  4]  15.00-16.00  sec   891 KBytes  7.30 Mbits/sec    0    298 KBytes       
[2022-12-09 18:44:51.407060] [  4]  16.00-17.00  sec   509 KBytes  4.17 Mbits/sec    0    321 KBytes       
[2022-12-09 18:44:52.406455] [  4]  17.00-18.00  sec   445 KBytes  3.65 Mbits/sec    0    339 KBytes       
[2022-12-09 18:44:53.406928] [  4]  18.00-19.00  sec   509 KBytes  4.17 Mbits/sec    0    349 KBytes       
[2022-12-09 18:44:54.407086] [  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    0    354 KBytes       
[2022-12-09 18:44:55.407310] [  4]  20.00-21.00  sec   509 KBytes  4.17 Mbits/sec    0    355 KBytes       
[2022-12-09 18:44:56.407381] [  4]  21.00-22.00  sec   445 KBytes  3.65 Mbits/sec    0    356 KBytes       
[2022-12-09 18:44:57.406686] [  4]  22.00-23.00  sec   509 KBytes  4.17 Mbits/sec    0    361 KBytes       
[2022-12-09 18:44:58.406945] [  4]  23.00-24.00  sec   445 KBytes  3.65 Mbits/sec    0    372 KBytes       
[2022-12-09 18:44:59.406552] [  4]  24.00-25.00  sec   445 KBytes  3.65 Mbits/sec    0    392 KBytes       
[2022-12-09 18:45:00.407157] [  4]  25.00-26.00  sec   318 KBytes  2.60 Mbits/sec    6    369 KBytes       
[2022-12-09 18:45:01.407354] [  4]  26.00-27.00  sec   318 KBytes  2.61 Mbits/sec   14    290 KBytes       
[2022-12-09 18:45:02.407186] [  4]  27.00-28.00  sec   827 KBytes  6.78 Mbits/sec    0    317 KBytes       
[2022-12-09 18:45:03.406693] [  4]  28.00-29.00  sec   445 KBytes  3.65 Mbits/sec    0    352 KBytes       
[2022-12-09 18:45:04.407311] [  4]  29.00-30.00  sec   509 KBytes  4.17 Mbits/sec    0    380 KBytes       
[2022-12-09 18:45:05.406702] [  4]  30.00-31.00  sec   445 KBytes  3.65 Mbits/sec    0    399 KBytes       
[2022-12-09 18:45:06.406950] [  4]  31.00-32.00  sec  63.6 KBytes   521 Kbits/sec   11    280 KBytes       
[2022-12-09 18:45:07.407109] [  4]  32.00-33.00  sec   891 KBytes  7.30 Mbits/sec    0    287 KBytes       
[2022-12-09 18:45:08.406692] [  4]  33.00-34.00  sec   509 KBytes  4.17 Mbits/sec    0    310 KBytes       
[2022-12-09 18:45:09.407526] [  4]  34.00-35.00  sec   509 KBytes  4.17 Mbits/sec    0    327 KBytes       
[2022-12-09 18:45:10.406605] [  4]  35.00-36.00  sec   382 KBytes  3.13 Mbits/sec    0    335 KBytes       
[2022-12-09 18:45:11.407193] [  4]  36.00-37.00  sec   318 KBytes  2.60 Mbits/sec    0    339 KBytes       
[2022-12-09 18:45:12.407666] [  4]  37.00-38.00  sec   382 KBytes  3.13 Mbits/sec    0    341 KBytes       
[2022-12-09 18:45:13.408253] [  4]  38.00-39.00  sec   445 KBytes  3.65 Mbits/sec    0    342 KBytes       
[2022-12-09 18:45:14.406965] [  4]  39.00-40.00  sec   509 KBytes  4.18 Mbits/sec    0    348 KBytes       
[2022-12-09 18:45:15.407262] [  4]  40.00-41.00  sec   445 KBytes  3.65 Mbits/sec    0    359 KBytes       
[2022-12-09 18:45:16.407687] [  4]  41.00-42.00  sec   509 KBytes  4.17 Mbits/sec    0    380 KBytes       
[2022-12-09 18:45:17.407881] [  4]  42.00-43.00  sec   445 KBytes  3.65 Mbits/sec    0    414 KBytes       
[2022-12-09 18:45:18.406545] [  4]  43.00-44.00  sec  63.6 KBytes   522 Kbits/sec   22    291 KBytes       
[2022-12-09 18:45:19.407298] [  4]  44.00-45.00  sec   891 KBytes  7.29 Mbits/sec    0    223 KBytes       
[2022-12-09 18:45:20.407096] [  4]  45.00-46.00  sec   573 KBytes  4.69 Mbits/sec    0    219 KBytes       
[2022-12-09 18:45:21.407056] [  4]  46.00-47.00  sec   445 KBytes  3.65 Mbits/sec    0    235 KBytes       
[2022-12-09 18:45:22.406750] [  4]  47.00-48.00  sec   445 KBytes  3.65 Mbits/sec    0    245 KBytes       
[2022-12-09 18:45:23.406633] [  4]  48.00-49.00  sec   509 KBytes  4.17 Mbits/sec    0    247 KBytes       
[2022-12-09 18:45:24.406352] [  4]  49.00-50.00  sec   445 KBytes  3.65 Mbits/sec    0    247 KBytes       
[2022-12-09 18:45:25.407162] [  4]  50.00-51.00  sec   445 KBytes  3.65 Mbits/sec    0    249 KBytes       
[2022-12-09 18:45:26.406768] [  4]  51.00-52.00  sec   509 KBytes  4.17 Mbits/sec    0    255 KBytes       
[2022-12-09 18:45:27.406526] [  4]  52.00-53.00  sec   445 KBytes  3.65 Mbits/sec    0    267 KBytes       
[2022-12-09 18:45:28.407162] [  4]  53.00-54.00  sec   509 KBytes  4.17 Mbits/sec    0    290 KBytes       
[2022-12-09 18:45:29.407045] [  4]  54.00-55.00  sec   445 KBytes  3.65 Mbits/sec    0    324 KBytes       
[2022-12-09 18:45:30.407331] [  4]  55.00-56.00  sec   382 KBytes  3.13 Mbits/sec    0    369 KBytes       
[2022-12-09 18:45:31.409040] [  4]  56.00-57.00  sec   318 KBytes  2.60 Mbits/sec    0    428 KBytes       
[2022-12-09 18:45:32.407432] [  4]  57.00-58.00  sec   127 KBytes  1.04 Mbits/sec   22    380 KBytes       
[2022-12-09 18:45:33.407097] [  4]  58.00-59.00  sec   127 KBytes  1.04 Mbits/sec   33    324 KBytes       
[2022-12-09 18:45:34.407278] [  4]  59.00-60.00  sec   700 KBytes  5.73 Mbits/sec    0    284 KBytes       
[2022-12-09 18:45:35.407242] [  4]  60.00-61.00  sec   445 KBytes  3.65 Mbits/sec    0    232 KBytes       
[2022-12-09 18:45:36.407196] [  4]  61.00-62.00  sec   382 KBytes  3.13 Mbits/sec    0    250 KBytes       
[2022-12-09 18:45:37.406383] [  4]  62.00-63.00  sec   382 KBytes  3.13 Mbits/sec    0    266 KBytes       
[2022-12-09 18:45:38.407100] [  4]  63.00-64.00  sec   445 KBytes  3.65 Mbits/sec    0    273 KBytes       
[2022-12-09 18:45:39.407253] [  4]  64.00-65.00  sec   445 KBytes  3.65 Mbits/sec    0    274 KBytes       
[2022-12-09 18:45:40.406493] [  4]  65.00-66.00  sec   445 KBytes  3.65 Mbits/sec    0    274 KBytes       
