Time,Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB]
1670629521,4,46,47,0.445,3.65,0,0.235
1670629522,4,47,48,0.445,3.65,0,0.245
1670629523,4,48,49,0.509,4.17,0,0.247
1670629524,4,49,50,0.445,3.65,0,0.247
1670629525,4,50,51,0.445,3.65,0,0.249
1670629526,4,51,52,0.509,4.17,0,0.255
1670629527,4,52,53,0.445,3.65,0,0.267
1670629528,4,53,54,0.509,4.17,0,0.29
1670629529,4,54,55,0.445,3.65,0,0.324
1670629530,4,55,56,0.382,3.13,0,0.369
1670629531,4,56,57,0.318,2.6,0,0.428
1670629532,4,57,58,0.127,1.04,22,0.38
1670629533,4,58,59,0.127,1.04,33,0.324
1670629534,4,59,60,0.7,5.73,0,0.284
1670629535,4,60,61,0.445,3.65,0,0.232
1670629536,4,61,62,0.382,3.13,0,0.25
1670629537,4,62,63,0.382,3.13,0,0.266
1670629538,4,63,64,0.445,3.65,0,0.273
1670629539,4,64,65,0.445,3.65,0,0.274
1670629540,4,65,66,0.445,3.65,0,0.274
1670629541,4,66,67,0.318,2.6,0,0.277
1670629542,4,67,68,0.382,3.13,0,0.284
1670629543,4,68,69,0.445,3.65,0,0.301
1670629544,4,69,70,0.445,3.65,0,0.329
1670629545,4,70,71,0.445,3.66,0,0.369
1670629546,4,71,72,0.445,3.65,0,0.427
1670629547,4,72,73,0,0,34,0.296
1670629548,4,73,74,0.954,7.82,1,0.313
1670629549,4,74,75,0.509,4.17,0,0.349
1670629550,4,75,76,0.445,3.65,0,0.385
1670629551,4,76,77,0.382,3.13,1,0.403
1670629552,4,77,78,0.127,1.04,14,0.286
1670629553,4,78,79,0.891,7.29,0,0.297
1670629554,4,79,80,0.445,3.65,0,0.318
1670629555,4,80,81,0.445,3.65,0,0.334
1670629556,4,81,82,0.509,4.17,0,0.342
1670629557,4,82,83,0.445,3.65,0,0.345
1670629558,4,83,84,0.445,3.65,0,0.346
1670629559,4,84,85,0.509,4.17,0,0.348
1670629560,4,85,86,0.445,3.65,0,0.355
1670629561,4,86,87,0.445,3.65,0,0.368
1670629562,4,87,88,0.509,4.17,0,0.39
1670629563,4,88,89,0.318,2.61,6,0.375
1670629564,4,89,90,0.191,1.56,14,0.291
1670629565,4,90,91,0.891,7.29,0,0.314
1670629566,4,91,92,0.445,3.65,0,0.354
1670629567,4,92,93,0.445,3.65,0,0.382
1670629568,4,93,94,0.509,4.17,0,0.4
1670629569,4,94,95,0.0636,0.522,11,0.28
1670629570,4,95,96,0.827,6.77,0,0.221
1670629571,4,96,97,0.382,3.13,0,0.205
1670629572,4,97,98,0.318,2.61,0,0.223
1670629573,4,98,99,0.445,3.65,0,0.233
1670629574,4,99,100,0.445,3.65,0,0.238
1670629575,4,100,101,0.318,2.6,0,0.238
1670629576,4,101,102,0.318,2.61,0,0.239
1670629577,4,102,103,0.255,2.08,0,0.242
1670629578,4,103,104,0.318,2.61,0,0.252
1670629579,4,104,105,0.255,2.08,0,0.269
1670629580,4,105,106,0.318,2.61,0,0.301
1670629581,4,106,107,0.318,2.61,0,0.348
1670629582,4,107,108,0.382,3.13,0,0.421
1670629583,4,108,109,0.127,1.04,32,0.327
1670629584,4,109,110.01,0.764,6.23,16,0.317
1670629585,4,110.01,111,0.509,4.19,0,0.348
1670629586,4,111,112,0.318,2.61,0,0.382
1670629587,4,112,113,0.318,2.61,0,0.411
1670629588,4,113,114,0.0636,0.521,21,0.291
1670629589,4,114,115,0.891,7.3,2,0.245
1670629590,4,115,116,0.573,4.69,0,0.216
1670629591,4,116,117,0.445,3.65,0,0.233
1670629592,4,117,118,0.509,4.17,0,0.243
1670629593,4,118,119,0.445,3.65,0,0.247
1670629594,4,119,120,0.509,4.17,0,0.247
1670629595,4,120,121,0.445,3.65,0,0.249
1670629596,4,121,122,0.445,3.65,0,0.253
1670629597,4,122,123,0.509,4.17,0,0.264
1670629598,4,123,124,0.445,3.65,0,0.286
1670629599,4,124,125,0.445,3.65,0,0.318
1670629600,4,125,126,0.445,3.65,0,0.365
1670629601,4,126,127,0.445,3.65,0,0.427
1670629602,4,127,128,0,0,37,0.301
1670629603,4,128,129,0.891,7.3,5,0.317
1670629604,4,129,130,0.573,4.69,0,0.355
1670629605,4,130,131,0.445,3.65,0,0.39
1670629606,4,131,132,0.318,2.61,6,0.37
1670629607,4,132,133,0.255,2.09,9,0.287
1670629608,4,133,134,0.891,7.29,0,0.305
1670629609,4,134,135,0.445,3.65,0,0.325
1670629610,4,135,136,0.509,4.17,0,0.339
1670629611,4,136,137,0.445,3.65,0,0.345
1670629612,4,137,138,0.445,3.65,0,0.348
1670629613,4,138,139,0.445,3.65,0,0.348
1670629614,4,139,140,0.509,4.17,0,0.351
1670629615,4,140,141,0.445,3.64,0,0.359
1670629616,4,141,142,0.509,4.17,0,0.375
1670629617,4,142,143,0.445,3.65,0,0.403
1670629618,4,143,144,0.0636,0.521,15,0.3
1670629619,4,144,145,0.827,6.77,5,0.294
1670629620,4,145,146,0.445,3.65,0,0.322
1670629621,4,146,147,0.255,2.09,0,0.352
1670629622,4,147,148,0.255,2.09,0,0.378
1670629623,4,148,149,0.255,2.09,0,0.393
1670629624,4,149,150,0.318,2.6,0,0.404
1670629625,4,150,151,0,0,10,0.3
1670629626,4,151,152,0.573,4.69,3,0.283
1670629627,4,152,153,0.573,4.69,0,0.301
1670629628,4,153,154,0.445,3.65,0,0.321
1670629629,4,154,155,0.445,3.65,0,0.335
1670629630,4,155,156,0.382,3.13,0,0.341
1670629631,4,156,157,0.382,3.13,0,0.342
1670629632,4,157,158,0.318,2.61,0,0.344
1670629633,4,158,159,0.445,3.65,0,0.346
1670629634,4,159,160,0.445,3.65,0,0.355
1670629635,4,160,161,0.445,3.65,0,0.372
1670629636,4,161,162,0.509,4.17,0,0.4
1670629637,4,162,163,0.127,1.04,14,0.328
1670629638,4,163,164,0.7,5.73,9,0.293
1670629639,4,164,165,0.573,4.69,0,0.325
1670629640,4,165,166,0.445,3.65,0,0.361
1670629641,4,166,167,0.445,3.64,0,0.389
1670629642,4,167,168,0.318,2.61,3,0.37
1670629643,4,168,169,0.255,2.09,9,0.281
1670629644,4,169,170,0.827,6.77,0,0.294
1670629645,4,170,171,0.445,3.64,0,0.315
1670629646,4,171,172,0.445,3.66,0,0.331
1670629647,4,172,173,0.509,4.17,0,0.339
1670629648,4,173,174,0.445,3.64,0,0.341
1670629649,4,174,175,0.509,4.17,0,0.342
1670629650,4,175,176,0.445,3.65,0,0.345
1670629651,4,176,177,0.445,3.65,0,0.351
1670629652,4,177,178,0.445,3.66,0,0.363
1670629653,4,178,179,0.445,3.65,0,0.389
1670629654,4,179,180,0.382,3.13,5,0.386
1670629655,4,180,181,0.191,1.57,17,0.293
1670629656,4,181,182.01,0.891,7.26,0,0.314
1670629657,4,182.01,183,0.445,3.66,0,0.352
1670629658,4,183,184,0.445,3.65,0,0.382
1670629659,4,184,185,0.445,3.65,0,0.4
1670629660,4,185,186,0.0636,0.522,12,0.281
1670629661,4,186,187,0.954,7.81,0,0.288
1670629662,4,187,188,0.445,3.65,0,0.311
1670629663,4,188,189,0.509,4.17,0,0.328
1670629664,4,189,190,0.445,3.65,0,0.338
1670629665,4,190,191,0.318,2.61,0,0.341
1670629666,4,191,192,0.255,2.09,0,0.342
1670629667,4,192,193,0.318,2.6,0,0.344
1670629668,4,193,194,0.255,2.09,0,0.348
1670629669,4,194,195,0.255,2.08,0,0.356
1670629670,4,195,196,0.255,2.09,0,0.373
1670629671,4,196,197,0.382,3.13,0,0.407
1670629672,4,197,198,0.127,1.04,15,0.348
1670629673,4,198,199,0.382,3.12,17,0.301
1670629674,4,199,200,0.827,6.78,0,0.331
1670629675,4,200,201,0.382,3.13,0,0.363
1670629676,4,201,202,0.318,2.61,0,0.39
1670629677,4,202,203,0.382,3.13,0,0.41
1670629678,4,203,204,0,0,17,0.287
1670629679,4,204,205,0.891,7.29,0,0.294
1670629680,4,205,206,0.509,4.17,0,0.317
1670629681,4,206,207,0.445,3.65,0,0.334
1670629682,4,207,208,0.445,3.65,0,0.344
1670629683,4,208,209,0.445,3.65,0,0.346
1670629684,4,209,210,0.445,3.65,0,0.348
1670629685,4,210,211,0.445,3.65,0,0.349
1670629686,4,211,212,0.445,3.65,0,0.355
1670629687,4,212,213,0.445,3.65,0,0.366
1670629688,4,213,214,0.445,3.65,0,0.387
1670629689,4,214,215,0.382,3.13,4,0.387
1670629690,4,215,216,0.0636,0.521,16,0.29
1670629691,4,216,217,0.764,6.25,0,0.297
1670629692,4,217,218,0.382,3.13,0,0.329
1670629693,4,218,219,0.445,3.65,0,0.366
1670629694,4,219,220,0.509,4.17,0,0.39
1670629695,4,220,221,0.255,2.08,4,0.355
1670629696,4,221,222,0.318,2.61,7,0.28
1670629697,4,222,223,0.891,7.3,0,0.298
1670629698,4,223,224,0.445,3.65,0,0.318
1670629699,4,224,225,0.445,3.65,0,0.332
1670629700,4,225,226,0.445,3.65,0,0.338
1670629701,4,226,227,0.509,4.17,0,0.341
1670629702,4,227,228.01,0.445,3.63,0,0.341
1670629703,4,228.01,229,0.445,3.67,0,0.344
1670629704,4,229,230,0.445,3.65,0,0.352
1670629705,4,230,231,0.445,3.65,0,0.368
1670629706,4,231,232,0.509,4.17,0,0.393
1670629707,4,232,233,0.255,2.08,8,0.362
1670629708,4,233,234,0.255,2.09,14,0.293
1670629709,4,234,235,0.827,6.77,0,0.318
1670629710,4,235,236,0.382,3.13,0,0.351
1670629711,4,236,237,0.382,3.13,0,0.38
1670629712,4,237,238,0.445,3.65,0,0.4
1670629713,4,238,239,0.0636,0.521,10,0.296
1670629714,4,239,240,0.764,6.25,3,0.283
1670629715,4,240,241,0.509,4.17,0,0.303
1670629716,4,241,242,0.445,3.65,0,0.324
1670629717,4,242,243,0.445,3.65,0,0.335
1670629718,4,243,244,0.509,4.17,0,0.341
1670629719,4,244,245,0.445,3.65,0,0.342
1670629720,4,245,246,0.382,3.13,0,0.344
1670629721,4,246,247,0.318,2.61,0,0.346
1670629722,4,247,248,0.382,3.13,0,0.355
1670629723,4,248,249,0.445,3.64,0,0.373
1670629724,4,249,250,0.445,3.65,0,0.404
1670629725,4,250,251,0.0636,0.521,16,0.301
1670629726,4,251,252,0.827,6.77,5,0.259
1670629727,4,252,253,0.573,4.68,0,0.212
1670629728,4,253,254,0.445,3.66,0,0.23
1670629729,4,254,255,0.445,3.64,0,0.242
1670629730,4,255,256,0.445,3.65,0,0.246
1670629731,4,256,257,0.509,4.17,0,0.247
1670629732,4,257,258,0.445,3.65,0,0.247
1670629733,4,258,259,0.445,3.65,0,0.252
1670629734,4,259,260,0.445,3.65,0,0.262
1670629735,4,260,261,0.445,3.65,0,0.28
1670629736,4,261,262,0.445,3.65,0,0.31
1670629737,4,262,263,0.445,3.65,0,0.354
1670629738,4,263,264,0.445,3.65,0,0.414
1670629739,4,264,265,0.191,1.56,23,0.349
1670629740,4,265,266,0,0,22,0.296
1670629741,4,266,267,1.18,9.91,0,0.341
1670629742,4,267,268,0.445,3.65,0,0.38
1670629743,4,268,269,0.445,3.65,0,0.41
1670629744,4,269,270,0.0636,0.522,18,0.287
1670629745,4,270,271,0.891,7.29,0,0.211
1670629746,4,271,272,0.509,4.17,0,0.216
1670629747,4,272,273,0.445,3.65,0,0.232
1670629748,4,273,274,0.445,3.65,0,0.24
1670629749,4,274,275,0.509,4.17,0,0.243
1670629750,4,275,276,0.382,3.13,0,0.243
1670629751,4,276,277,0.318,2.61,0,0.245
1670629752,4,277,278,0.382,3.13,0,0.25
1670629753,4,278,279,0.445,3.65,0,0.263
1670629754,4,279,280,0.445,3.65,0,0.287
1670629755,4,280,281,0.445,3.65,0,0.324
1670629756,4,281,282,0.445,3.65,0,0.375
1670629757,4,282,283,0.445,3.65,0,0.444
1670629758,4,283,284,0,0,44,0.313
1670629759,4,284,285,0.954,7.82,0,0.322
1670629760,4,285,286,0.445,3.65,0,0.362
1670629761,4,286,287,0.445,3.65,0,0.396
1670629762,4,287,288,0.255,2.08,8,0.345
1670629763,4,288,289,0,0,10,0.286
1670629764,4,289,290,1.18,9.91,0,0.304
1670629765,4,290,291,0.445,3.65,0,0.325
1670629766,4,291,292,0.445,3.65,0,0.339
1670629767,4,292,293,0.445,3.65,0,0.346
1670629768,4,293,294,0.445,3.64,0,0.349
1670629769,4,294,295,0.445,3.65,0,0.349
1670629770,4,295,296,0.509,4.17,0,0.352
1670629771,4,296,297,0.445,3.65,0,0.359
1670629772,4,297,298,0.445,3.65,0,0.375
1670629773,4,298,299,0.445,3.64,0,0.4
1670629774,4,299,300,0.127,1.04,13,0.315
1670629775,4,300,301,0.764,6.26,7,0.291
1670629776,4,301,302,0.573,4.69,0,0.325
1670629777,4,302,303,0.445,3.65,0,0.362
1670629778,4,303,304,0.445,3.65,0,0.387
1670629779,4,304,305,0.445,3.65,2,0.392
1670629780,4,305,306,0.0636,0.521,9,0.28
1670629781,4,306,307,0.891,7.3,0,0.291
1670629782,4,307,308,0.509,4.17,0,0.314
1670629783,4,308,309,0.445,3.65,0,0.329
1670629784,4,309,310,0.445,3.65,0,0.337
1670629785,4,310,311,0.445,3.65,0,0.339
1670629786,4,311,312,0.509,4.17,0,0.341
1670629787,4,312,313,0.445,3.65,0,0.342
1670629788,4,313,314,0.445,3.65,0,0.349
1670629789,4,314,315,0.509,4.17,0,0.363
1670629790,4,315,316,0.445,3.65,0,0.386
1670629791,4,316,317,0.382,3.13,3,0.4
1670629792,4,317,318,0.127,1.04,20,0.293
1670629793,4,318,319,0.891,7.29,0,0.204
1670629794,4,319,320,0.509,4.17,0,0.222
1670629795,4,320,321,0.445,3.65,0,0.238
1670629796,4,321,322,0.445,3.65,0,0.245
1670629797,4,322,323,0.509,4.17,0,0.247
1670629798,4,323,324,0.445,3.65,0,0.247
1670629799,4,324,325,0.445,3.65,0,0.249
1670629800,4,325,326,0.445,3.65,0,0.255
1670629801,4,326,327,0.445,3.65,0,0.269
1670629802,4,327,328,0.509,4.17,0,0.293
1670629803,4,328,329,0.445,3.65,0,0.329
1670629804,4,329,330,0.445,3.65,0,0.38
1670629805,4,330,331,0.382,3.12,0,0.448
1670629806,4,331,332,0.0636,0.523,44,0.313
1670629807,4,332,333,0.891,7.29,0,0.322
1670629808,4,333,334,0.445,3.65,0,0.362
1670629809,4,334,335,0.509,4.17,0,0.397
1670629810,4,335,336,0.191,1.56,8,0.362
1670629811,4,336,337,0.127,1.04,9,0.287
1670629812,4,337,338,0.7,5.74,0,0.291
1670629813,4,338,339,0.509,4.17,0,0.314
1670629814,4,339,340,0.445,3.65,0,0.332
1670629815,4,340,341,0.445,3.65,0,0.344
1670629816,4,341,342,0.445,3.65,0,0.348
1670629817,4,342,343,0.509,4.17,0,0.349
1670629818,4,343,344,0.509,4.17,0,0.351
1670629819,4,344,345,0.445,3.65,0,0.355
1670629820,4,345,346,0.445,3.65,0,0.366
1670629821,4,346,347,0.445,3.65,0,0.386
1670629822,4,347,348,0.445,3.65,1,0.407
1670629823,4,348,349,0.0636,0.521,18,0.29
1670629824,4,349,350,0.891,7.3,0,0.305
1670629825,4,350,351,0.445,3.65,0,0.344
1670629826,4,351,352,0.445,3.64,0,0.375
1670629827,4,352,353,0.509,4.17,0,0.396
1670629828,4,353,354,0.127,1.04,9,0.301
1670629829,4,354,355,0.764,6.25,1,0.283
1670629830,4,355,356,0.509,4.17,0,0.304
1670629831,4,356,357,0.509,4.17,0,0.324
1670629832,4,357,358,0.445,3.65,0,0.335
1670629833,4,358,359,0.445,3.64,0,0.339
1670629834,4,359,360,0.445,3.65,0,0.341
1670629835,4,360,361,0.509,4.18,0,0.342
1670629836,4,361,362,0.445,3.65,0,0.346
1670629837,4,362,363,0.509,4.17,0,0.356
1670629838,4,363,364,0.445,3.65,0,0.375
1670629839,4,364,365,0.445,3.65,0,0.407
1670629840,4,365,366,0.0636,0.522,18,0.291
1670629841,4,366,367,0.827,6.77,3,0.296
1670629842,4,367,368,0.509,4.16,0,0.332
1670629843,4,368,369,0.509,4.18,0,0.368
1670629844,4,369,370,0.445,3.65,0,0.39
1670629845,4,370,371,0.318,2.61,3,0.366
1670629846,4,371,372,0,0,9,0.28
1670629847,4,372,373,1.06,8.86,0,0.296
1670629848,4,373,374,0.445,3.64,0,0.317
1670629849,4,374,375,0.509,4.18,0,0.332
1670629850,4,375,376,0.445,3.65,0,0.339
1670629851,4,376,377,0.445,3.64,0,0.342
1670629852,4,377,378,0.509,4.18,0,0.342
1670629853,4,378,379,0.445,3.65,0,0.345
1670629854,4,379,380,0.445,3.65,0,0.351
1670629855,4,380,381,0.445,3.65,0,0.366
1670629856,4,381,382,0.445,3.65,0,0.39
1670629857,4,382,383,0.318,2.61,5,0.372
1670629858,4,383,384,0.255,2.08,16,0.291
1670629859,4,384,385,0.891,7.3,0,0.314
1670629860,4,385,386,0.382,3.13,0,0.351
1670629861,4,386,387,0.509,4.17,0,0.38
1670629862,4,387,388,0.445,3.65,0,0.399
1670629863,4,388,389,0,0,10,0.281
1670629864,4,389,390,0.891,7.3,2,0.286
1670629865,4,390,391,0.509,4.17,0,0.307
1670629866,4,391,392,0.445,3.65,0,0.325
1670629867,4,392,393,0.509,4.17,0,0.337
1670629868,4,393,394,0.445,3.65,0,0.341
1670629869,4,394,395,0.445,3.65,0,0.342
1670629870,4,395,396,0.382,3.13,0,0.344
1670629871,4,396,397,0.318,2.61,0,0.346
1670629872,4,397,398,0.382,3.13,0,0.356
1670629873,4,398,399,0.445,3.65,0,0.378
1670629874,4,399,400,0.445,3.65,0,0.409
1670629875,4,400,401,0.0636,0.52,18,0.296
1670629876,4,401,402,0.827,6.79,5,0.296
1670629877,4,402,403,0.509,4.17,0,0.329
1670629878,4,403,404,0.445,3.65,0,0.365
1670629879,4,404,405,0.445,3.64,0,0.39
1670629880,4,405,406,0.318,2.61,5,0.361
1670629881,4,406,407,0.255,2.08,7,0.281
1670629882,4,407,408,0.827,6.79,0,0.297
1670629883,4,408,409,0.445,3.65,0,0.318
1670629884,4,409,410,0.445,3.65,0,0.332
1670629885,4,410,411,0.509,4.17,0,0.339
1670629886,4,411,412,0.445,3.64,0,0.342
1670629887,4,412,413,0.445,3.65,0,0.342
1670629888,4,413,414,0.445,3.65,0,0.345
1670629889,4,414,415,0.445,3.65,0,0.352
1670629890,4,415,416,0.445,3.65,0,0.366
1670629891,4,416,417,0.445,3.65,0,0.392
1670629892,4,417,418,0.318,2.61,7,0.372
1670629893,4,418,419,0.255,2.09,15,0.293
1670629894,4,419,420,0.827,6.78,0,0.318
1670629895,4,420,421,0.445,3.65,0,0.354
1670629896,4,421,422,0.445,3.65,0,0.382
1670629897,4,422,423,0.509,4.17,0,0.402
1670629898,4,423,424,0,0,11,0.28
1670629899,4,424,425,0.954,7.81,0,0.29
1670629900,4,425,426,0.445,3.65,0,0.311
1670629901,4,426,427,0.445,3.65,0,0.328
1670629902,4,427,428,0.445,3.64,0,0.337
1670629903,4,428,429,0.509,4.18,0,0.339
1670629904,4,429,430,0.445,3.65,0,0.341
1670629905,4,430,431,0.445,3.65,0,0.342
1670629906,4,431,432,0.445,3.65,0,0.348
1670629907,4,432,433,0.509,4.17,0,0.362
1670629908,4,433,434,0.445,3.65,0,0.385
1670629909,4,434,435,0.382,3.13,1,0.407
1670629910,4,435,436,0.127,1.04,19,0.291
1670629911,4,436,437,0.891,7.3,0,0.31
1670629912,4,437,438,0.445,3.65,0,0.346
1670629913,4,438,439,0.445,3.65,0,0.378
1670629914,4,439,440,0.445,3.65,0,0.397
1670629915,4,440,441,0.0636,0.522,10,0.28
1670629916,4,441,442,0.891,7.3,1,0.284
1670629917,4,442,443,0.509,4.17,0,0.307
1670629918,4,443,444,0.445,3.65,0,0.324
1670629919,4,444,445,0.445,3.65,0,0.335
1670629920,4,445,446,0.445,3.64,0,0.339
1670629921,4,446,447,0.509,4.18,0,0.341
1670629922,4,447,448,0.445,3.65,0,0.342
1670629923,4,448,449,0.445,3.65,0,0.346
1670629924,4,449,450,0.445,3.65,0,0.358
1670629925,4,450,451,0.445,3.65,0,0.376
1670629926,4,451,452,0.445,3.65,0,0.409
1670629927,4,452,453,0.0636,0.521,20,0.291
1670629928,4,453,454,0.891,7.29,2,0.298
1670629929,4,454,455,0.509,4.17,0,0.335
1670629930,4,455,456,0.318,2.61,0,0.363
1670629931,4,456,457,0.382,3.13,0,0.387
1670629932,4,457,458,0.318,2.6,0,0.403
1670629933,4,458,459,0.0636,0.522,13,0.283
1670629934,4,459,460,0.891,7.3,0,0.291
1670629935,4,460,461,0.445,3.65,0,0.314
1670629936,4,461,462,0.445,3.65,0,0.329
1670629937,4,462,463,0.509,4.17,0,0.339
1670629938,4,463,464,0.445,3.65,0,0.342
1670629939,4,464,465,0.509,4.17,0,0.344
1670629940,4,465,466,0.445,3.65,0,0.345
1670629941,4,466,467,0.445,3.65,0,0.351
1670629942,4,467,468,0.445,3.65,0,0.363
1670629943,4,468,469,0.445,3.65,0,0.386
1670629944,4,469,470,0.382,3.13,3,0.392
1670629945,4,470,471,0.191,1.57,17,0.29
1670629946,4,471,472,0.891,7.3,0,0.31
1670629947,4,472,473,0.445,3.65,0,0.348
1670629948,4,473,474,0.445,3.64,0,0.378
1670629949,4,474,475,0.445,3.66,0,0.397
1670629950,4,475,476,0.0636,0.521,9,0.284
1670629951,4,476,477,0.827,6.77,0,0.286
1670629952,4,477,478,0.509,4.17,0,0.307
1670629953,4,478,479,0.445,3.66,0,0.324
1670629954,4,479,480,0.445,3.65,0,0.334
1670629955,4,480,481,0.445,3.65,0,0.338
1670629956,4,481,482,0.445,3.65,0,0.339
1670629957,4,482,483,0.509,4.17,0,0.341
1670629958,4,483,484,0.445,3.65,0,0.345
1670629959,4,484,485,0.445,3.65,0,0.356
1670629960,4,485,486,0.445,3.65,0,0.378
1670629961,4,486,487,0.445,3.65,0,0.41
1670629962,4,487,488,0.0636,0.521,18,0.298
1670629963,4,488,489,0.764,6.26,7,0.296
1670629964,4,489,490,0.573,4.69,0,0.331
1670629965,4,490,491,0.445,3.64,0,0.366
1670629966,4,491,492,0.382,3.13,0,0.392
1670629967,4,492,493,0.318,2.61,4,0.348
1670629968,4,493,494,0.255,2.08,8,0.281
1670629969,4,494,495,0.891,7.3,0,0.201
1670629970,4,495,496,0.509,4.17,0,0.221
1670629971,4,496,497,0.445,3.65,0,0.232
1670629972,4,497,498,0.445,3.65,0,0.238
1670629973,4,498,499,0.445,3.65,0,0.239
1670629974,4,499,500,0.509,4.17,0,0.239
1670629975,4,500,501,0.445,3.65,0,0.243
1670629976,4,501,502,0.445,3.65,0,0.252
1670629977,4,502,503,0.445,3.65,0,0.269
1670629978,4,503,504,0.445,3.65,0,0.297
1670629979,4,504,505,0.445,3.65,0,0.339
1670629980,4,505,506,0.445,3.65,0,0.4
1670629981,4,506,507,0.255,2.09,16,0.38
1670629982,4,507,508,0.318,2.6,28,0.313
1670629983,4,508,509,0.827,6.77,0,0.334
1670629984,4,509,510,0.445,3.65,0,0.373
1670629985,4,510,511,0.445,3.65,0,0.406
1670629986,4,511,512,0.0636,0.521,16,0.287
1670629987,4,512,513,0.891,7.3,1,0.291
1670629988,4,513,514,0.445,3.65,0,0.313
1670629989,4,514,515,0.445,3.65,0,0.331
1670629990,4,515,516,0.445,3.65,0,0.342
1670629991,4,516,517,0.318,2.61,0,0.346
1670629992,4,517,518,0.318,2.6,0,0.348
1670629993,4,518,519,0.445,3.65,0,0.349
1670629994,4,519,520,0.509,4.17,0,0.354
1670629995,4,520,521,0.445,3.65,0,0.363
1670629996,4,521,522,0.445,3.64,0,0.383
1670629997,4,522,523,0.445,3.65,0,0.414
1670629998,4,523,524,0.0636,0.521,20,0.29
1670629999,4,524,525,0.827,6.78,0,0.3
1670630000,4,525,526,0.509,4.17,0,0.337
1670630001,4,526,527,0.445,3.65,0,0.37
1670630002,4,527,528,0.445,3.65,0,0.393
1670630003,4,528,529,0.191,1.56,6,0.328
1670630004,4,529,530,0.7,5.75,3,0.281
1670630005,4,530,531,0.573,4.69,0,0.303
1670630006,4,531,532,0.445,3.65,0,0.321
1670630007,4,532,533,0.445,3.65,0,0.332
1670630008,4,533,534,0.445,3.65,0,0.338
1670630009,4,534,535,0.445,3.65,0,0.339
1670630010,4,535,536,0.382,3.13,0,0.341
1670630011,4,536,537,0.318,2.61,0,0.344
1670630012,4,537,538,0.318,2.61,0,0.352
1670630013,4,538,539,0.318,2.6,0,0.368
1670630014,4,539,540,0.318,2.61,0,0.396
1670630015,4,540,541,0.318,2.6,1,0.424
1670630016,4,541,542,0,0,26,0.298
1670630017,4,542,543,0.7,5.74,5,0.307
1670630018,4,543,544,0.573,4.69,0,0.342
1670630019,4,544,545,0.445,3.65,0,0.376
1670630020,4,545,546,0.382,3.13,0,0.4
1670630021,4,546,547,0.127,1.04,7,0.356
1670630022,4,547,548,0.191,1.56,8,0.286
1670630023,4,548,549,0.827,6.77,0,0.296
1670630024,4,549,550,0.445,3.65,0,0.318
1670630025,4,550,551,0.509,4.17,0,0.334
