Time,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps]
1670629704,5,229,230,0.45,3.68
1670629705,5,230,231,0.486,3.98
1670629706,5,231,232,0.452,3.71
1670629707,5,232,233,0.297,2.43
1670629708,5,233,234,0.313,2.56
1670629709,5,234,235,0.74,6.06
1670629710,5,235,236,0.39,3.2
1670629711,5,236,237,0.41,3.36
1670629712,5,237,238,0.426,3.49
1670629713,5,238,239,0.0919,0.753
1670629714,5,239,240,0.761,6.23
1670629715,5,240,241,0.434,3.56
1670629716,5,241,242,0.471,3.86
1670629717,5,242,243,0.461,3.78
1670629718,5,243,244,0.455,3.73
1670629719,5,244,245,0.468,3.83
1670629720,5,245,246,0.379,3.11
1670629721,5,246,247,0.348,2.85
1670629722,5,247,248,0.334,2.73
1670629723,5,248,249,0.458,3.75
1670629724,5,249,250,0.474,3.88
1670629725,5,250,251,0.151,1.24
1670629726,5,251,252,0.766,6.28
1670629727,5,252,253,0.467,3.82
1670629728,5,253,254,0.443,3.63
1670629729,5,254,255,0.465,3.81
1670629730,5,255,256,0.471,3.86
1670629731,5,256,257,0.465,3.81
1670629732,5,257,258,0.452,3.71
1670629733,5,258,259,0.452,3.71
1670629734,5,259,260,0.452,3.71
1670629735,5,260,261,0.467,3.82
1670629736,5,261,262,0.46,3.76
1670629737,5,262,263,0.481,3.94
1670629738,5,263,264,0.454,3.72
1670629739,5,264,265,0.211,1.73
1670629740,5,265,266,0,0
1670629741,5,266,267,1.13,9.45
1670629742,5,267,268,0.478,3.92
1670629743,5,268,269,0.469,3.85
1670629744,5,269,270,0.112,0.915
1670629745,5,270,271,0.806,6.6
1670629746,5,271,272,0.447,3.66
1670629747,5,272,273,0.461,3.78
1670629748,5,273,274,0.443,3.63
1670629749,5,274,275,0.474,3.88
1670629750,5,275,276,0.413,3.38
1670629751,5,276,277,0.335,2.75
1670629752,5,277,278,0.351,2.87
1670629753,5,278,279,0.45,3.68
1670629754,5,279,280,0.45,3.68
1670629755,5,280,281,0.465,3.81
1670629756,5,281,282,0.479,3.92
1670629757,5,282,283,0.457,3.74
1670629758,5,283,284,0.115,0.938
1670629759,5,284,285,0.817,6.7
1670629760,5,285,286,0.464,3.8
1670629761,5,286,287,0.461,3.77
1670629762,5,287,288,0.286,2.34
1670629763,5,288,289,0,0
1670629764,5,289,290,1.07,8.97
1670629765,5,290,291,0.467,3.82
1670629766,5,291,292,0.452,3.71
1670629767,5,292,293,0.479,3.93
1670629768,5,293,294,0.438,3.59
1670629769,5,294,295,0.458,3.75
1670629770,5,295,296,0.481,3.94
1670629771,5,296,297,0.455,3.73
1670629772,5,297,298,0.467,3.82
1670629773,5,298,299,0.46,3.77
1670629774,5,299,300,0.199,1.63
1670629775,5,300,301,0.732,6
1670629776,5,301,302,0.468,3.83
1670629777,5,302,303,0.477,3.9
1670629778,5,303,304,0.479,3.93
1670629779,5,304,305,0.419,3.43
1670629780,5,305,306,0.173,1.41
1670629781,5,306,307,0.775,6.35
1670629782,5,307,308,0.479,3.93
1670629783,5,308,309,0.46,3.76
1670629784,5,309,310,0.458,3.75
1670629785,5,310,311,0.479,3.93
1670629786,5,311,312,0.452,3.71
1670629787,5,312,313,0.477,3.9
1670629788,5,313,314,0.454,3.72
1670629789,5,314,315,0.472,3.87
1670629790,5,315,316,0.462,3.79
1670629791,5,316,317,0.417,3.42
1670629792,5,317,318,0.18,1.47
1670629793,5,318,319,0.788,6.45
1670629794,5,319,320,0.461,3.78
1670629795,5,320,321,0.484,3.96
1670629796,5,321,322,0.455,3.73
1670629797,5,322,323,0.465,3.81
1670629798,5,323,324,0.452,3.71
1670629799,5,324,325,0.469,3.85
1670629800,5,325,326,0.444,3.64
1670629801,5,326,327,0.468,3.83
1670629802,5,327,328,0.474,3.88
1670629803,5,328,329,0.461,3.78
1670629804,5,329,330,0.461,3.78
1670629805,5,330,331,0.447,3.66
1670629806,5,331,332,0.117,0.961
1670629807,5,332,333,0.79,6.48
1670629808,5,333,334,0.486,3.98
1670629809,5,334,335,0.464,3.8
1670629810,5,335,336,0.264,2.17
1670629811,5,336,337,0.134,1.1
1670629812,5,337,338,0.679,5.56
1670629813,5,338,339,0.451,3.7
1670629814,5,339,340,0.437,3.58
1670629815,5,340,341,0.474,3.88
1670629816,5,341,342,0.465,3.81
1670629817,5,342,343,0.475,3.89
1670629818,5,343,344,0.478,3.92
1670629819,5,344,345,0.464,3.8
1670629820,5,345,346,0.45,3.68
1670629821,5,346,347,0.471,3.86
1670629822,5,347,348,0.437,3.58
1670629823,5,348,349,0.147,1.2
1670629824,5,349,350,0.792,6.49
1670629825,5,350,351,0.464,3.8
1670629826,5,351,352,0.46,3.76
1670629827,5,352,353,0.479,3.93
1670629828,5,353,354,0.189,1.55
1670629829,5,354,355,0.754,6.17
1670629830,5,355,356,0.447,3.67
1670629831,5,356,357,0.474,3.88
1670629832,5,357,358,0.478,3.92
1670629833,5,358,359,0.464,3.8
1670629834,5,359,360,0.455,3.73
1670629835,5,360,361,0.474,3.88
1670629836,5,361,362,0.477,3.9
1670629837,5,362,363,0.484,3.96
1670629838,5,363,364,0.467,3.82
1670629839,5,364,365,0.467,3.82
1670629840,5,365,366,0.126,1.03
1670629841,5,366,367,0.796,6.52
1670629842,5,367,368,0.479,3.93
1670629843,5,368,369,0.468,3.83
1670629844,5,369,370,0.452,3.71
1670629845,5,370,371,0.338,2.77
1670629846,5,371,372,0,0
1670629847,5,372,373,1.03,8.66
1670629848,5,373,374,0.474,3.88
1670629849,5,374,375,0.467,3.82
1670629850,5,375,376,0.462,3.79
1670629851,5,376,377,0.477,3.9
1670629852,5,377,378,0.474,3.88
1670629853,5,378,379,0.455,3.73
1670629854,5,379,380,0.447,3.66
1670629855,5,380,381,0.461,3.78
1670629856,5,381,382,0.471,3.86
1670629857,5,382,383,0.339,2.78
1670629858,5,383,384,0.3,2.46
1670629859,5,384,385,0.742,6.08
1670629860,5,385,386,0.45,3.68
1670629861,5,386,387,0.469,3.85
1670629862,5,387,388,0.454,3.72
1670629863,5,388,389,0.0947,0.775
1670629864,5,389,390,0.84,6.89
1670629865,5,390,391,0.452,3.71
1670629866,5,391,392,0.467,3.82
1670629867,5,392,393,0.471,3.86
1670629868,5,393,394,0.465,3.81
1670629869,5,394,395,0.474,3.88
1670629870,5,395,396,0.395,3.23
1670629871,5,396,397,0.32,2.62
1670629872,5,397,398,0.355,2.91
1670629873,5,398,399,0.452,3.71
1670629874,5,399,400,0.434,3.56
1670629875,5,400,401,0.126,1.03
1670629876,5,401,402,0.809,6.63
1670629877,5,402,403,0.468,3.83
1670629878,5,403,404,0.474,3.88
1670629879,5,404,405,0.45,3.68
1670629880,5,405,406,0.327,2.68
1670629881,5,406,407,0.329,2.7
1670629882,5,407,408,0.713,5.83
1670629883,5,408,409,0.46,3.77
1670629884,5,409,410,0.458,3.75
1670629885,5,410,411,0.455,3.73
1670629886,5,411,412,0.452,3.71
1670629887,5,412,413,0.447,3.66
1670629888,5,413,414,0.458,3.75
1670629889,5,414,415,0.465,3.81
1670629890,5,415,416,0.437,3.58
1670629891,5,416,417,0.467,3.82
1670629892,5,417,418,0.337,2.76
1670629893,5,418,419,0.307,2.51
1670629894,5,419,420,0.742,6.08
1670629895,5,420,421,0.464,3.8
1670629896,5,421,422,0.444,3.64
1670629897,5,422,423,0.464,3.8
1670629898,5,423,424,0.123,1.01
1670629899,5,424,425,0.809,6.63
1670629900,5,425,426,0.457,3.74
1670629901,5,426,427,0.467,3.82
1670629902,5,427,428,0.462,3.79
1670629903,5,428,429,0.471,3.85
1670629904,5,429,430,0.471,3.87
1670629905,5,430,431,0.461,3.78
1670629906,5,431,432,0.468,3.83
1670629907,5,432,433,0.467,3.82
1670629908,5,433,434,0.471,3.86
1670629909,5,434,435,0.407,3.34
1670629910,5,435,436,0.198,1.62
1670629911,5,436,437,0.765,6.27
1670629912,5,437,438,0.458,3.75
1670629913,5,438,439,0.471,3.86
1670629914,5,439,440,0.464,3.8
1670629915,5,440,441,0.1,0.822
1670629916,5,441,442,0.817,6.7
1670629917,5,442,443,0.465,3.81
1670629918,5,443,444,0.445,3.65
1670629919,5,444,445,0.477,3.9
1670629920,5,445,446,0.454,3.72
1670629921,5,446,447,0.467,3.82
1670629922,5,447,448,0.452,3.71
1670629923,5,448,449,0.465,3.81
1670629924,5,449,450,0.464,3.8
1670629925,5,450,451,0.46,3.76
1670629926,5,451,452,0.467,3.83
1670629927,5,452,453,0.103,0.846
1670629928,5,453,454,0.83,6.8
1670629929,5,454,455,0.469,3.84
1670629930,5,455,456,0.368,3.01
1670629931,5,456,457,0.352,2.88
1670629932,5,457,458,0.358,2.93
1670629933,5,458,459,0.119,0.973
1670629934,5,459,460,0.805,6.59
1670629935,5,460,461,0.447,3.66
1670629936,5,461,462,0.45,3.68
1670629937,5,462,463,0.485,3.97
1670629938,5,463,464,0.478,3.91
1670629939,5,464,465,0.464,3.8
1670629940,5,465,466,0.458,3.75
1670629941,5,466,467,0.447,3.66
1670629942,5,467,468,0.471,3.86
1670629943,5,468,469,0.45,3.68
1670629944,5,469,470,0.403,3.3
1670629945,5,470,471,0.235,1.92
1670629946,5,471,472,0.759,6.22
1670629947,5,472,473,0.455,3.73
1670629948,5,473,474,0.474,3.88
1670629949,5,474,475,0.455,3.73
1670629950,5,475,476,0.112,0.915
1670629951,5,476,477,0.806,6.61
1670629952,5,477,478,0.455,3.73
1670629953,5,478,479,0.462,3.78
1670629954,5,479,480,0.448,3.68
1670629955,5,480,481,0.455,3.73
1670629956,5,481,482,0.445,3.65
1670629957,5,482,483,0.457,3.74
1670629958,5,483,484,0.464,3.8
1670629959,5,484,485,0.455,3.73
1670629960,5,485,486,0.455,3.73
1670629961,5,486,487,0.447,3.66
1670629962,5,487,488,0.126,1.03
1670629963,5,488,489,0.782,6.43
1670629964,5,489,490,0.458,3.75
1670629965,5,490,491,0.486,3.99
1670629966,5,491,492,0.431,3.53
1670629967,5,492,493,0.288,2.36
1670629968,5,493,494,0.387,3.18
1670629969,5,494,495,0.708,5.8
1670629970,5,495,496,0.458,3.75
1670629971,5,496,497,0.471,3.86
1670629972,5,497,498,0.458,3.75
1670629973,5,498,499,0.465,3.81
1670629974,5,499,500,0.474,3.88
1670629975,5,500,501,0.45,3.68
1670629976,5,501,502,0.444,3.64
1670629977,5,502,503,0.464,3.8
1670629978,5,503,504,0.477,3.9
1670629979,5,504,505,0.447,3.66
1670629980,5,505,506,0.455,3.73
1670629981,5,506,507,0.313,2.56
1670629982,5,507,508,0.354,2.9
1670629983,5,508,509,0.701,5.75
1670629984,5,509,510,0.464,3.8
1670629985,5,510,511,0.481,3.94
1670629986,5,511,512,0.126,1.03
1670629987,5,512,513,0.788,6.46
1670629988,5,513,514,0.462,3.79
1670629989,5,514,515,0.454,3.72
1670629990,5,515,516,0.395,3.23
1670629991,5,516,517,0.356,2.92
1670629992,5,517,518,0.345,2.83
1670629993,5,518,519,0.441,3.61
1670629994,5,519,520,0.45,3.68
1670629995,5,520,521,0.467,3.82
1670629996,5,521,522,0.477,3.9
1670629997,5,522,523,0.46,3.76
1670629998,5,523,524,0.117,0.961
1670629999,5,524,525,0.788,6.45
1670630000,5,525,526,0.452,3.71
1670630001,5,526,527,0.474,3.88
1670630002,5,527,528,0.467,3.82
1670630003,5,528,529,0.225,1.84
1670630004,5,529,530,0.683,5.6
1670630005,5,530,531,0.474,3.88
1670630006,5,531,532,0.454,3.72
1670630007,5,532,533,0.474,3.88
1670630008,5,533,534,0.445,3.65
1670630009,5,534,535,0.443,3.63
1670630010,5,535,536,0.372,3.05
1670630011,5,536,537,0.331,2.71
1670630012,5,537,538,0.327,2.68
1670630013,5,538,539,0.332,2.72
1670630014,5,539,540,0.346,2.84
1670630015,5,540,541,0.3,2.46
1670630016,5,541,542,0,0
1670630017,5,542,543,0.759,6.23
1670630018,5,543,544,0.464,3.8
1670630019,5,544,545,0.454,3.72
1670630020,5,545,546,0.411,3.37
1670630021,5,546,547,0.167,1.37
1670630022,5,547,548,0.209,1.71
1670630023,5,548,549,0.754,6.17
1670630024,5,549,550,0.447,3.66
1670630025,5,550,551,0.474,3.88
1670630026,5,551,552,0.477,3.9
1670630027,5,552,553,0.471,3.86
1670630028,5,553,554,0.465,3.81
1670630029,5,554,555,0.452,3.71
1670630030,5,555,556,0.479,3.93
1670630031,5,556,557,0.458,3.75
1670630032,5,557,558,0.45,3.69
1670630033,5,558,559,0.337,2.76
1670630034,5,559,560,0.321,2.63
1670630035,5,560,561,0.73,5.98
1670630036,5,561,562,0.455,3.73
1670630037,5,562,563,0.45,3.68
1670630038,5,563,564,0.455,3.73
1670630039,5,564,565,0.106,0.868
1670630040,5,565,566,0.796,6.52
1670630041,5,566,567,0.458,3.76
1670630042,5,567,568,0.428,3.51
1670630043,5,568,569,0.447,3.66
1670630044,5,569,570,0.471,3.86
1670630045,5,570,571,0.455,3.73
1670630046,5,571,572,0.468,3.83
1670630047,5,572,573,0.458,3.75
1670630048,5,573,574,0.464,3.8
1670630049,5,574,575,0.454,3.72
1670630050,5,575,576,0.419,3.43
1670630051,5,576,577,0.187,1.53
1670630052,5,577,578,0,0
1670630053,5,578,579,0.94,7.71
1670630054,5,579,580,0.455,3.73
1670630055,5,580,581,0.351,2.87
1670630056,5,581,582,0.272,2.23
1670630057,5,582,583,0.236,1.93
1670630058,5,583,584,0.0537,0.44
1670630059,5,584,585,0.177,1.45
1670630060,5,585,586,0.578,4.74
1670630061,5,586,587,0.331,2.71
1670630062,5,587,588,0.424,3.48
1670630063,5,588,589,0.457,3.74
1670630064,5,589,590,0.467,3.82
1670630065,5,590,591,0.402,3.29
1670630066,5,591,592,0.366,3
1670630067,5,592,593,0.356,2.92
1670630068,5,593,594,0.434,3.56
1670630069,5,594,595,0.452,3.7
1670630070,5,595,596,0.458,3.76
1670630071,5,596,597,0.0438,0.359
1670630072,5,597,598,0.882,7.23
1670630073,5,598,599,0.447,3.66
1670630074,5,599,600,0.471,3.86
1670630075,5,600,601,0.452,3.71
1670630076,5,601,602,0.26,2.13
1670630077,5,602,603,0.666,5.46
1670630078,5,603,604,0.467,3.82
1670630079,5,604,605,0.447,3.66
1670630080,5,605,606,0.464,3.8
1670630081,5,606,607,0.462,3.79
1670630082,5,607,608,0.448,3.67
1670630083,5,608,609,0.46,3.76
1670630084,5,609,610,0.458,3.75
1670630085,5,610,611,0.455,3.73
1670630086,5,611,612,0.462,3.79
1670630087,5,612,613,0.452,3.71
1670630088,5,613,614,0.266,2.18
1670630089,5,614,615,0.411,3.37
1670630090,5,615,616,0.691,5.66
1670630091,5,616,617,0.452,3.71
1670630092,5,617,618,0.444,3.64
1670630093,5,618,619,0.458,3.75
1670630094,5,619,620,0.133,1.09
1670630095,5,620,621,0.786,6.44
1670630096,5,621,622,0.46,3.77
1670630097,5,622,623,0.45,3.68
1670630098,5,623,624,0.452,3.71
1670630099,5,624,625,0.447,3.66
1670630100,5,625,626,0.324,2.65
1670630101,5,626,627,0.276,2.26
1670630102,5,627,628,0.246,2.02
1670630103,5,628,629,0.269,2.2
1670630104,5,629,630,0.287,2.35
1670630105,5,630,631,0.283,2.32
1670630106,5,631,632,0.226,1.85
1670630107,5,632,633,0,0
1670630108,5,633,634,0.98,8.03
1670630109,5,634,635,0.455,3.72
1670630110,5,635,636,0.385,3.16
1670630111,5,636,637,0.332,2.72
1670630112,5,637,638,0.0735,0.602
1670630113,5,638,639,0.718,5.89
1670630114,5,639,640,0.465,3.81
1670630115,5,640,641,0.458,3.75
1670630116,5,641,642,0.474,3.88
1670630117,5,642,643,0.458,3.76
1670630118,5,643,644,0.447,3.66
1670630119,5,644,645,0.458,3.75
1670630120,5,645,646,0.455,3.73
1670630121,5,646,647,0.458,3.75
1670630122,5,647,648,0.465,3.81
1670630123,5,648,649,0.461,3.78
1670630124,5,649,650,0.0947,0.776
1670630125,5,650,651,0.802,6.57
1670630126,5,651,652,0.467,3.82
1670630127,5,652,653,0.468,3.83
1670630128,5,653,654,0.444,3.64
1670630129,5,654,655,0.379,3.1
1670630130,5,655,656,0.266,2.18
1670630131,5,656,657,0.724,5.93
1670630132,5,657,658,0.465,3.8
1670630133,5,658,659,0.458,3.76
1670630134,5,659,660,0.468,3.83
1670630135,5,660,661,0.458,3.75
1670630136,5,661,662,0.474,3.88
1670630137,5,662,663,0.462,3.79
1670630138,5,663,664,0.448,3.67
1670630139,5,664,665,0.462,3.79
1670630140,5,665,666,0.443,3.62
1670630141,5,666,667,0.407,3.33
1670630142,5,667,668,0.199,1.64
1670630143,5,668,669,0.761,6.23
1670630144,5,669,670,0.458,3.75
1670630145,5,670,671,0.304,2.49
1670630146,5,671,672,0.252,2.06
1670630147,5,672,673,0.281,2.31
1670630148,5,673,674,0.1,0.822
1670630149,5,674,675,0.0863,0.707
1670630150,5,675,676,0.658,5.39
1670630151,5,676,677,0.332,2.72
1670630152,5,677,678,0.392,3.21
1670630153,5,678,679,0.461,3.78
1670630154,5,679,680,0.474,3.88
1670630155,5,680,681,0.38,3.12
1670630156,5,681,682,0.331,2.71
1670630157,5,682,683,0.373,3.06
1670630158,5,683,684,0.443,3.63
1670630159,5,684,685,0.447,3.66
1670630160,5,685,686,0.454,3.72
1670630161,5,686,687,0.143,1.17
1670630162,5,687,688,0.785,6.43
1670630163,5,688,689,0.468,3.83
1670630164,5,689,690,0.461,3.78
1670630165,5,690,691,0.458,3.75
1670630166,5,691,692,0.3,2.46
1670630167,5,692,693,0.392,3.21
1670630168,5,693,694,0.706,5.78
1670630169,5,694,695,0.468,3.83
1670630170,5,695,696,0.404,3.31
1670630171,5,696,697,0.307,2.51
1670630172,5,697,698,0.37,3.04
1670630173,5,698,699,0.437,3.58
1670630174,5,699,700,0.474,3.88
1670630175,5,700,701,0.474,3.88
1670630176,5,701,702,0.445,3.65
1670630177,5,702,703,0.468,3.83
1670630178,5,703,704,0.267,2.19
1670630179,5,704,705,0.379,3.11
1670630180,5,705,706,0.724,5.93
1670630181,5,706,707,0.471,3.86
1670630182,5,707,708,0.455,3.73
1670630183,5,708,709,0.445,3.65
1670630184,5,709,710,0.146,1.19
1670630185,5,710,711,0.802,6.57
1670630186,5,711,712,0.465,3.81
1670630187,5,712,713,0.448,3.67
1670630188,5,713,714,0.46,3.76
1670630189,5,714,715,0.461,3.78
1670630190,5,715,716,0.386,3.16
1670630191,5,716,717,0.397,3.26
1670630192,5,717,718,0.423,3.46
1670630193,5,718,719,0.416,3.41
1670630194,5,719,720,0.428,3.51
1670630195,5,720,721,0.452,3.71
1670630196,5,721,722,0.0863,0.707
1670630197,5,722,723,0.819,6.71
1670630198,5,723,724,0.464,3.8
1670630199,5,724,725,0.45,3.69
1670630200,5,725,726,0.386,3.16
1670630201,5,726,727,0.233,1.91
1670630202,5,727,728,0.127,1.04
1670630203,5,728,729,0.788,6.45
1670630204,5,729,730,0.443,3.63
