Time,eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670653439,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.172,20,0,0,0
1670653440,46,15,2,22,1.8,9,0,0,99.9,0,40,17,0.2,21,0,0,0
1670653441,46,15,0,14,1.2,8,4,33,99.9,0,40,15,0.122,15,0,0,0
1670653442,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.182,21,0,0,0
1670653443,46,15,2,20,1.1,8,0,0,99.9,0,40,15,0.138,15,0,0,0
1670653444,46,15,0,20,1.5,9,0,0,99.9,0,40,17,0.181,21,0,0,0
1670653445,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.171,19,0,0,0
1670653446,46,15,0,20,1.4,10,0,0,99.9,0,40,16,0.198,23,0,0,0
1670653447,46,15,2,20,1.5,10,0,0,99.9,0,40,16,0.164,20,0,0,0
1670653448,46,15,2,20,1.7,9,1,10,99.9,0,40,17,0.202,23,0,0,0
1670653449,46,15,0,15,0.885,7,3,30,99.9,0,40,14,0.096,13,0,0,0
1670653450,46,15,2,19,1.4,14,0,0,99.9,0,40,15,0.248,30,0,0,0
1670653451,46,15,0,20,2.2,12,0,0,99.9,0,40,15,0.239,20,0,0,0
1670653452,46,15,2,20,0.966,5,0,0,99.9,0,40,16,0.167,15,0,0,0
1670653453,46,15,2,20,1.5,11,0,0,99.9,0,40,16,0.152,20,0,0,0
1670653454,46,15,0,20,1.4,10,0,0,99.9,0,40,16,0.183,21,0,0,0
1670653455,46,15,2,20,1.1,8,0,0,99.9,0,40,16,0.131,14,0,0,0
1670653456,46,15,0,21,1.9,12,0,0,99.9,0,40,17,0.229,26,0,0,0
1670653457,46,15,2,22,1.8,9,0,0,99.9,0,40,16,0.179,21,0,0,0
1670653458,46,15,2,15,1.4,9,4,30,99.9,0,40,16,0.128,17,0,0,0
1670653459,46,15,0,19,1.3,14,0,0,99.9,0,40,15,0.214,30,0,0,0
1670653460,46,15,2,14,1.1,8,4,33,99.9,0,40,16,0.09,14,0,0,0
1670653461,46,15,2,20,1.2,8,0,0,99.9,0,40,16,0.178,19,0,0,0
1670653462,46,15,0,20,1.5,11,0,0,99.9,0,40,17,0.184,23,0,0,0
1670653463,46,15,2,20,1.4,10,0,0,99.9,0,40,16,0.186,21,0,0,0
1670653464,46,15,0,20,1.6,11,0,0,99.9,0,40,17,0.192,22,0,0,0
1670653465,46,15,2,20,0.962,7,0,0,99.9,0,40,15,0.109,13,0,0,0
1670653466,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.184,21,0,0,0
1670653467,46,15,0,20,1.2,8,0,0,99.9,0,40,16,0.178,19,0,0,0
1670653468,46,15,2,20,1.5,11,0,0,99.9,0,40,17,0.185,22,0,0,0
1670653469,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.187,21,0,0,0
1670653470,46,15,0,20,1.4,9,0,0,99.9,0,40,16,0.14,17,0,0,0
1670653471,46,15,2,20,1.4,10,0,0,99.9,0,40,16,0.175,19,0,0,0
1670653472,46,15,0,21,1.4,9,0,0,99.9,0,40,17,0.184,21,0,0,0
1670653473,46,15,2,16,1.7,9,4,30,99.9,0,40,17,0.183,21,0,0,0
1670653474,46,15,2,20,0.805,8,0,0,99.9,0,40,14,0.118,16,0,0,0
1670653475,46,15,0,19,2.4,20,0,0,99.9,95.6,40,14,0.298,39,0,0,0
1670653476,46,15,2,20,0.982,7,0,0,99.9,0,40,16,0.121,14,0,0,0
1670653477,46,15,2,20,1.3,8,0,0,99.9,0,40,17,0.187,20,0,0,0
1670653478,46,15,0,20,1.6,11,0,0,99.9,0,40,17,0.187,22,0,0,0
1670653479,46,15,2,21,1.4,8,0,0,99.9,0,40,16,0.183,22,0,0,0
1670653480,46,15,0,14,1.4,9,4,30,99.9,0,40,15,0.142,18,0,0,0
1670653481,46,15,2,19,1.3,14,0,0,99.9,0,40,14,0.216,30,0,0,0
1670653482,46,15,2,20,1.2,10,0,0,99.9,0,40,13,0.133,18,0,0,0
1670653483,46,15,0,20,1.3,8,0,0,99.9,0,40,16,0.179,21,0,0,0
1670653484,46,15,2,20,1.3,9,0,0,99.9,0,40,16,0.139,17,0,0,0
1670653485,46,15,2,20,1.5,10,0,0,99.9,0,40,16,0.192,22,0,0,0
1670653486,46,15,0,20,1.2,9,0,0,99.9,0,40,16,0.147,17,0,0,0
1670653487,46,15,2,21,1.4,8,0,0,99.9,0,40,17,0.193,21,0,0,0
1670653488,46,15,2,22,3.2,17,0,0,99.9,95.7,40,14,0.225,37,0,0,0
1670653489,46,15,0,18,2.4,14,4,22,99.9,0,40,15,0.177,28,0,0,0
1670653490,46,15,2,20,0.638,5,0,0,99.9,0,40,15,0.094,10,0,0,0
1670653491,46,15,0,20,2.1,20,0,0,99.9,-99.9,40,14,0.287,39,0,0,0
1670653492,46,15,2,20,0.782,6,0,0,99.9,0,40,16,0.096,12,0,0,0
1670653493,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.184,21,0,0,0
1670653494,46,15,0,16,1.7,9,4,30,99.9,0,40,17,0.185,21,0,0,0
1670653495,46,15,2,20,1.2,8,0,0,99.9,0,40,15,0.149,17,0,0,0
1670653496,46,15,2,20,1.5,11,0,0,99.9,0,40,16,0.185,22,0,0,0
1670653497,46,15,0,20,1.1,7,0,0,99.9,0,40,16,0.193,21,0,0,0
1670653498,46,15,2,14,1.3,9,4,30,99.9,0,40,16,0.135,17,0,0,0
1670653499,46,15,0,20,1.5,10,0,0,99.9,0,40,16,0.19,22,0,0,0
1670653500,46,15,2,20,1.1,8,0,0,99.9,0,40,15,0.129,15,0,0,0
1670653501,46,15,2,20,1.5,9,0,0,99.9,0,40,16,0.184,21,0,0,0
1670653502,46,15,0,20,1.4,9,0,0,99.9,0,40,16,0.186,21,0,0,0
1670653503,46,15,2,20,1.5,11,0,0,99.9,0,40,16,0.191,22,0,0,0
1670653504,46,15,0,20,1.4,11,0,0,99.9,0,40,16,0.182,21,0,0,0
1670653505,46,15,2,20,0.944,7,0,0,99.9,0,40,15,0.107,13,0,0,0
1670653506,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.199,22,0,0,0
1670653507,46,15,0,20,1.6,10,0,0,99.9,0,40,16,0.187,22,0,0,0
1670653508,46,15,2,20,1.6,10,0,0,99.9,0,40,16,0.182,20,0,0,0
1670653509,46,15,2,20,1.3,8,0,0,99.9,0,40,17,0.185,20,0,0,0
1670653510,46,15,0,15,1.6,8,2,20,99.9,0,40,16,0.187,19,0,0,0
1670653511,46,15,2,15,0.893,5,2,28,99.9,0,40,16,0.075,8,0,0,0
1670653512,46,15,0,20,1.8,10,0,0,99.9,95.6,40,16,0.226,21,0,0,0
1670653513,46,15,2,20,0.929,7,0,0,99.9,0,40,16,0.125,14,0,0,0
1670653514,46,15,0,20,1.4,10,0,0,99.9,0,40,16,0.166,21,0,0,0
1670653515,46,15,2,20,1.5,9,0,0,99.9,0,40,17,0.198,21,0,0,0
1670653516,46,15,2,20,1.3,9,0,0,99.9,0,40,17,0.174,20,0,0,0
1670653517,46,15,0,20,1.5,10,0,0,99.9,0,40,16,0.19,22,0,0,0
1670653518,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.203,22,0,0,0
1670653519,46,15,2,19,1.7,9,2,18,99.9,0,40,16,0.176,21,0,0,0
1670653520,46,15,0,15,0.863,7,2,22,99.9,0,40,14,0.093,12,0,0,0
1670653521,46,15,2,19,2,19,0,0,99.9,95.5,40,14,0.269,37,0,0,0
1670653522,46,15,0,20,1.2,10,0,0,99.9,0,40,14,0.134,18,0,0,0
1670653523,46,15,2,19,2,19,0,0,99.9,-99.9,40,14,0.283,42,0,0,0
1670653524,46,15,2,20,1.5,11,0,0,99.9,0,40,13,0.103,18,0,0,0
1670653525,46,15,0,20,1.6,9,0,0,99.9,0,40,17,0.197,21,0,0,0
1670653526,46,15,2,15,1.7,9,4,30,99.9,0,40,17,0.185,20,0,0,0
1670653527,46,15,2,14,0.807,7,4,36,99.9,0,40,16,0.143,17,0,0,0
1670653528,46,15,0,19,2.1,18,0,0,99.9,0,40,13,0.246,38,0,0,0
1670653529,46,15,2,20,1.2,9,0,0,99.9,0,40,15,0.142,17,0,0,0
1670653530,46,15,0,20,1.5,10,0,0,99.9,0,40,17,0.184,21,0,0,0
1670653531,46,15,2,0,1.2,6,0,0,99.9,0,40,17,0.187,16,0,0,0
1670653532,46,15,0,20,1.5,8,0,0,99.9,0,40,17,0.142,14,0,0,0
1670653533,46,15,2,20,1,5,0,0,99.9,0,40,17,0.166,13,0,0,0
1670653534,46,15,0,21,2.9,13,0,0,99.9,0,40,16,0.259,28,0,0,0
1670653535,46,15,2,21,1.9,10,0,0,99.9,0,40,15,0.178,17,0,0,0
1670653536,46,15,0,22,1.6,7,0,0,99.9,0,40,17,0.193,16,0,0,0
1670653537,46,15,2,12,1.3,7,4,36,99.9,0,40,13,0.089,10,0,0,0
1670653538,46,15,0,19,1.2,7,0,0,99.9,0,40,17,0.171,14,0,0,0
1670653539,46,15,2,20,1.3,9,0,0,99.9,0,40,16,0.18,19,0,0,0
1670653540,46,15,2,14,1.5,9,4,30,99.9,0,40,17,0.185,22,0,0,0
1670653541,46,15,0,20,1.1,6,0,0,99.9,0,40,16,0.128,13,0,0,0
1670653542,46,15,2,20,1.5,8,0,0,99.9,0,40,16,0.202,18,0,0,0
1670653543,46,15,0,20,0.922,6,0,0,99.9,0,40,16,0.125,10,0,0,0
1670653544,46,15,2,20,1.4,8,0,0,99.9,0,40,16,0.186,21,0,0,0
1670653545,46,15,0,20,1.4,9,0,0,99.9,0,40,17,0.184,21,0,0,0
1670653546,46,15,2,20,1.6,10,0,0,99.9,0,40,16,0.172,20,0,0,0
1670653547,46,15,0,20,1.5,9,0,0,99.9,0,40,17,0.188,21,0,0,0
1670653548,46,15,2,20,1,8,0,0,99.9,0,40,16,0.12,14,0,0,0
1670653549,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.183,21,0,0,0
1670653550,46,15,0,20,1.3,9,0,0,99.9,0,40,17,0.18,20,0,0,0
1670653551,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.19,20,0,0,0
1670653552,46,15,2,22,1.5,10,0,0,99.9,0,40,17,0.182,21,0,0,0
1670653553,46,15,0,22,1.8,10,0,0,99.9,0,40,16,0.182,23,0,0,0
1670653554,46,15,2,18,3,17,4,19,99.9,0,40,13,0.166,29,0,0,0
1670653555,46,15,2,20,0.424,3,0,0,99.9,0,40,12,0.043,7,0,0,0
1670653556,46,15,0,20,1.4,8,0,0,99.9,0,40,16,0.188,20,0,0,0
1670653557,46,15,2,20,1.3,9,0,0,99.9,0,40,16,0.16,19,0,0,0
1670653558,46,15,0,20,1.4,10,0,0,99.9,0,40,16,0.181,22,0,0,0
1670653559,46,15,2,20,1.1,8,0,0,99.9,0,40,15,0.125,15,0,0,0
1670653560,46,15,2,22,1.5,9,0,0,99.9,0,40,17,0.205,22,0,0,0
1670653561,46,15,0,11,1.8,8,8,50,99.9,0,40,17,0.174,19,0,0,0
1670653562,46,15,2,20,1.1,7,0,0,99.9,0,40,15,0.15,19,0,0,0
1670653563,46,15,2,15,1.5,9,4,30,99.9,0,40,16,0.189,21,0,0,0
1670653564,46,15,0,14,1.4,8,4,33,99.9,0,40,17,0.182,21,0,0,0
1670653565,46,15,2,20,0.924,7,0,0,99.9,0,40,17,0.124,13,0,0,0
1670653566,46,15,0,20,1.4,10,0,0,99.9,0,40,16,0.184,22,0,0,0
1670653567,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.181,21,0,0,0
1670653568,46,15,2,20,1.6,10,0,0,99.9,0,40,17,0.193,21,0,0,0
1670653569,46,15,0,20,1.4,9,0,0,99.9,0,40,17,0.183,21,0,0,0
1670653570,46,15,2,20,1.1,8,0,0,99.9,0,40,16,0.118,14,0,0,0
1670653571,46,15,0,20,1.6,7,0,0,99.9,95.4,40,17,0.22,18,0,0,0
1670653572,46,15,2,20,1.3,7,0,0,99.9,0,40,16,0.168,15,0,0,0
1670653573,46,15,0,20,1.3,9,0,0,99.9,0,40,17,0.194,20,0,0,0
1670653574,46,15,2,20,1.1,8,0,0,99.9,0,40,16,0.107,13,0,0,0
1670653575,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.181,21,0,0,0
1670653576,46,15,0,20,1.2,6,0,0,99.9,0,40,15,0.144,12,0,0,0
1670653577,46,15,2,20,2.1,7,0,0,99.9,95.4,40,17,0.273,17,0,0,0
1670653578,46,15,0,19,1,4,0,0,99.9,0,40,15,0.129,9,0,0,0
1670653579,46,15,0,20,1.1,5,0,0,99.9,0,40,16,0.134,9,0,0,0
1670653580,46,15,2,20,1.9,6,0,0,99.9,95.4,40,17,0.282,17,0,0,0
1670653581,46,15,0,20,1.4,6,0,0,99.9,0,40,15,0.122,9,0,0,0
1670653582,46,15,0,20,0.985,5,0,0,99.9,0,40,16,0.161,14,0,0,0
1670653583,46,15,2,20,1.4,8,0,0,99.9,0,40,17,0.179,18,0,0,0
1670653584,46,15,2,20,1.5,9,0,0,99.9,0,40,17,0.186,21,0,0,0
1670653585,46,15,0,20,1.3,9,0,0,99.9,0,40,17,0.189,22,0,0,0
1670653586,46,15,2,20,1.6,9,0,0,99.9,0,40,15,0.153,16,0,0,0
1670653587,46,15,0,20,1.2,6,0,0,99.9,0,40,16,0.167,13,0,0,0
1670653588,46,15,2,20,1.4,8,0,0,99.9,0,40,16,0.148,14,0,0,0
1670653589,46,15,0,15,1.5,8,4,33,99.9,0,40,17,0.193,21,0,0,0
1670653590,46,15,2,20,0.851,7,0,0,99.9,0,40,14,0.116,13,0,0,0
1670653591,46,15,2,20,1.5,10,0,0,99.9,0,40,16,0.184,22,0,0,0
1670653592,46,15,0,20,1.5,10,0,0,99.9,0,40,17,0.2,24,0,0,0
1670653593,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.143,17,0,0,0
1670653594,46,15,2,20,1.4,11,0,0,99.9,-99.9,40,16,0.183,22,0,0,0
1670653595,46,15,0,20,1,9,0,0,99.9,0,40,16,0.13,15,0,0,0
1670653596,46,15,2,20,1.5,9,0,0,99.9,0,40,17,0.187,21,0,0,0
1670653597,46,15,0,20,1.4,9,0,0,99.9,0,40,17,0.189,21,0,0,0
1670653598,46,15,2,14,1.4,8,4,33,99.9,0,40,17,0.154,18,0,0,0
1670653599,46,15,2,20,1.3,13,0,0,99.9,0,40,15,0.203,25,0,0,0
1670653600,46,15,0,20,2,17,0,0,99.9,0,40,13,0.188,32,0,0,0
1670653601,46,15,2,19,1.2,13,0,0,99.9,0,40,14,0.18,26,0,0,0
