Time,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%]
1670653433,0,1,-64,64,-0.352,18,81,1,1.1,0,0,15,160,0.088,0
1670653434,0,1,-64,64,-0.344,19,81,1,1.3,0,0,17,0,0.066,0
1670653435,0,1,-64,64,-0.386,16,81,0.9,1.5,18,0,17,0,0.071,18
1670653436,0,1,-64,64,-0.371,17,81,0.9,1.4,16,0,17,0,0.073,16
1670653437,0,1,-64,64,-0.34,18,81,1,1,0,0,14,272,0.048,0
1670653438,0,1,-64,64,-0.348,19,81,1,1.4,0,0,17,272,0.071,0
1670653439,0,1,-64,64,-0.374,20,81,1,1.5,0,0,17,339,0.073,0
1670653440,0,1,-64,64,-0.405,15,81,0.8,1.8,30,0,17,204,0.074,30
1670653441,0,1,-64,64,-0.36,18,81,1,0.9,0,0,15,0,0.082,0
1670653442,0,1,-64,64,-0.418,19,81,1,1.5,0,0,17,0,0.096,0
1670653443,0,1,-64,64,-0.415,18,81,1,1.4,0,0,16,0,0.07,0
1670653444,0,1,-64,64,-0.378,17,81,1,1.4,0,0,15,0,0.055,0
1670653445,0,1,-64,64,-0.324,19,81,1,1.4,0,0,16,0,0.089,0
1670653446,0,1,-64,64,-0.361,19,81,1,1.4,0,0,17,0,0.066,0
1670653447,0,1,-64,64,-0.393,19,81,1,1.2,0,0,16,168,0.073,0
1670653448,0,1,-64,64,-0.351,15,81,0.8,1.6,30,0,17,204,0.05,30
1670653449,0,1,-64,64,-0.316,18,81,1,0.98,0,0,16,113,0.147,0
1670653450,0,1,-64,64,-0.415,19,81,1,2.4,0,0,14,0,0.282,0
1670653451,0,1,-64,64,-0.378,18,81,1,0.8,0,0,16,137,0.074,0
1670653452,0,1,-64,64,-0.377,19,81,1,1.5,0,0,16,0,0.073,0
1670653453,0,1,-64,64,-0.307,19,81,1,1.2,0,0,16,158,0.073,0
1670653454,0,1,-64,64,-0.436,19,81,1,1.5,0,0,17,158,0.07,0
1670653455,0,1,-64,64,-0.362,18,81,1,1.4,0,0,17,168,0.072,0
1670653456,0,1,-64,64,-0.357,20,81,1,1.9,0,0,16,0,0.056,0
1670653457,0,1,-64,64,-0.395,15,81,0.8,1.8,30,0,17,0,0.075,30
1670653458,0,1,-64,64,-0.374,18,81,1,0.735,0,0,14,57,0.072,0
1670653459,0,1,-64,64,-0.406,16,81,0.8,1.6,22,0,15,0,0.198,22
1670653460,0,1,-64,64,-0.404,18,81,1,1.4,0,0,16,0,0.078,0
1670653461,0,1,-64,64,-0.343,19,81,1,1.4,0,0,17,0,0.068,0
1670653462,0,1,-64,64,-0.361,19,81,1,1.4,0,0,16,0,0.065,0
1670653463,0,1,-64,64,-0.371,18,81,1,0.994,0,0,17,0,0.05,0
1670653464,0,1,-64,64,-0.392,19,81,1,1.6,0,0,16,0,0.09,0
1670653465,0,1,-64,64,-0.385,19,81,1,1.4,0,0,16,168,0.07,0
1670653466,0,1,-64,64,-0.356,18,81,1,1.5,0,0,16,0,0.071,0
1670653467,0,1,-64,64,-0.393,19,81,1,1.4,0,0,17,0,0.068,0
1670653468,0,1,-64,64,-0.464,18,81,1,1,0,0,14,272,0.049,0
1670653469,0,1,-64,64,-0.343,19,81,1,1.5,0,0,17,272,0.069,0
1670653470,0,1,-64,64,-0.322,19,81,1,1.4,0,0,17,168,0.083,0
1670653471,0,1,-64,64,-0.345,19,81,1,1.4,0,0,16,168,0.1,0
1670653472,0,1,-64,64,-0.38,21,81,1,1.6,0,0,16,224,0.075,0
1670653473,0,1,-64,64,-0.339,13,81,0.7,1.5,30,0,16,168,0.075,30
1670653474,0,1,-64,64,-0.352,19,81,1,1.3,0,0,14,0,0.207,0
1670653475,0,1,-64,64,-0.387,18,81,1,2,0,0,14,0,0.157,0
1670653476,0,1,-64,64,-0.468,19,81,1,1.4,0,0,17,0,0.07,0
1670653477,0,1,-64,64,-0.412,18,81,1,0.962,0,0,17,272,0.049,0
1670653478,0,1,-64,64,-0.369,19,81,1,1.3,0,0,17,0,0.065,0
1670653479,0,1,-64,64,-0.209,15,81,0.8,2,28,0,16,0,0.08,28
1670653480,0,1,-64,64,-0.332,18,81,1,0.718,0,0,14,57,0.07,0
1670653481,0,1,-64,64,-0.393,19,81,1,2,0,0,14,0,0.268,0
1670653482,0,1,-64,64,-0.346,16,81,1,0.93,0,0,12,204,0.074,0
1670653483,0,1,-64,64,-0.356,19,81,1,1.5,0,0,17,272,0.072,0
1670653484,0,1,-64,64,-0.39,18,81,1,1.2,0,0,16,0,0.073,0
1670653485,0,1,-64,64,-0.34,19,81,1,1.5,0,0,17,0,0.077,0
1670653486,0,1,-64,64,-0.358,17,81,1,1.7,0,0,16,0,0.07,0
1670653487,0,1,-64,64,-0.343,22,81,1,1.5,0,0,16,57,0.095,0
1670653488,0,1,-64,64,-0.328,21,81,1,2.9,0,0,14,0,0.196,0
1670653489,0,1,-61,61,-0.343,16,81,0.8,1.9,25,0,15,220,0.161,25
1670653490,0,1,-59,59,-0.369,18,81,1,1.2,0,0,15,113,0.179,0
1670653491,0,1,-59,59,-0.329,18,81,1,1.4,0,0,13,0,0.143,0
1670653492,0,1,-59,59,-0.297,18,81,1,1.3,0,0,16,168,0.079,0
1670653493,0,1,-59,59,-0.456,20,81,1,1.6,0,0,17,224,0.073,0
1670653494,0,1,-59,59,-0.361,13,81,0.7,1.4,30,0,15,0,0.073,30
1670653495,0,1,-59,59,-0.485,19,81,1,1.4,0,0,17,0,0.069,0
1670653496,0,1,-59,59,-0.393,18,81,1,0.922,0,0,15,0,0.048,0
1670653497,0,1,-59,59,-0.344,17,81,1.1,1.4,30,0,16,272,0.071,30
1670653498,0,1,-59,59,-0.383,19,81,1,1.4,0,0,16,160,0.082,0
1670653499,0,1,-59,59,-0.387,18,81,1,1.6,0,0,17,168,0.072,0
1670653500,0,1,-59,59,-0.373,19,81,1,1.4,0,0,16,113,0.07,0
1670653501,0,1,-59,59,-0.416,18,81,1,1.1,0,0,15,0,0.056,0
1670653502,0,1,-59,59,-0.425,19,81,1,1.4,0,0,16,0,0.068,0
1670653503,0,1,-59,59,-0.421,19,81,1,1.2,0,0,16,168,0.074,0
1670653504,0,1,-59,59,-0.414,19,81,1,1.5,0,0,16,158,0.07,0
1670653505,0,1,-59,59,-0.416,18,81,1,1.4,0,0,17,158,0.07,0
1670653506,0,1,-59,59,-0.397,17,81,1,1.4,0,0,17,0,0.065,0
1670653507,0,1,-59,59,-0.351,19,81,1,1.5,0,0,17,0,0.091,0
1670653508,0,1,-59,59,-0.346,18,81,1,1.1,0,0,16,103,0.069,0
1670653509,0,1,-59,59,-0.336,19,81,1,1.5,0,0,17,180,0.069,0
1670653510,0,1,-59,59,-0.454,14,81,0.7,1.6,40,0,18,272,0.064,40
1670653511,0,1,-59,59,-0.44,17,81,1,1.1,0,0,16,0,0.075,0
1670653512,0,1,-59,59,-0.399,19,81,1,1.5,0,0,16,0,0.07,0
1670653513,0,1,-59,59,-0.312,19,81,1,1.4,0,0,17,168,0.073,0
1670653514,0,1,-59,59,-0.349,19,81,1,1.4,0,0,17,0,0.067,0
1670653515,0,1,-59,59,-0.38,18,81,1,1.6,0,0,17,0,0.076,0
1670653516,0,1,-59,59,-0.432,19,81,1,1.4,0,0,16,0,0.069,0
1670653517,0,1,-59,59,-0.38,18,81,1,0.933,0,0,15,272,0.048,0
1670653518,0,1,-59,59,-0.343,19,81,1,1.4,0,0,17,272,0.068,0
1670653519,0,1,-59,59,-0.482,14,81,0.8,1.8,30,0,16,204,0.075,30
1670653520,0,1,-59,59,-0.343,19,81,1,0.961,0,0,15,54,0.136,0
1670653521,0,1,-59,59,-0.362,19,81,1,2.2,0,0,14,339,0.259,0
1670653522,0,1,-59,59,-0.303,19,81,1,1.1,0,0,15,0,0.179,0
1670653523,0,1,-59,59,-0.437,19,81,1,2.5,0,0,13,0,0.182,0
1670653524,0,1,-59,59,-0.349,18,81,1,0.931,0,0,16,0,0.066,0
1670653525,0,1,-59,59,-0.547,20,81,1,1.7,0,0,17,216,0.077,0
1670653526,0,1,-59,59,-0.326,12,81,0.7,1.4,42,0,16,0,0.075,42
1670653527,0,1,-59,59,-0.381,18,81,0.9,1.3,13,0,15,113,0.209,13
1670653528,0,1,-59,59,-0.325,18,81,1,1.7,0,0,14,0,0.128,0
1670653529,0,1,-59,59,-0.28,19,81,1,1.4,0,0,17,0,0.087,0
1670653530,0,1,-59,59,-0.327,18,81,1,1.1,0,0,16,0,0.074,0
1670653531,0,1,-59,59,-0.453,19,81,1,1.8,0,0,16,0,0.061,0
1670653532,0,1,-59,59,-0.393,18,81,1,1.1,0,0,17,204,0.061,0
1670653533,0,1,-59,59,-0.778,20,81,1,1.9,0,0,17,57,0.091,0
1670653534,0,1,-59,59,-0.391,20,81,1,2.5,0,0,13,407,0.218,0
1670653535,0,1,-59,59,-0.307,20,81,1,1.4,0,0,16,168,0.09,0
1670653536,0,1,-59,59,-0.379,14,81,0.7,2,36,0,16,0,0.091,36
1670653537,0,1,-59,59,-0.323,18,81,1,0.854,0,0,15,204,0.071,0
1670653538,0,1,-59,59,-0.375,19,81,1,1.6,0,0,17,0,0.079,0
1670653539,0,1,-59,59,-0.355,18,81,1,1.1,0,0,16,113,0.081,0
1670653540,0,1,-59,59,-0.505,14,81,0.7,1.4,33,0,16,170,0.068,33
1670653541,0,1,-59,59,-0.338,18,81,1,1.1,0,0,17,0,0.065,0
1670653542,0,1,-59,59,-0.328,18,81,1,2,0,0,17,0,0.068,0
1670653543,0,1,-59,59,-0.354,18,81,1,0.945,0,0,15,0,0.07,0
1670653544,0,1,-59,59,-0.329,18,81,1,1.3,0,0,17,0,0.071,0
1670653545,0,1,-59,59,-0.376,19,81,1,1.5,0,0,17,0,0.072,0
1670653546,0,1,-59,59,-0.471,19,81,1,1.2,0,0,16,168,0.073,0
1670653547,0,1,-59,59,-0.43,19,81,1,1.3,0,0,16,0,0.072,0
1670653548,0,1,-59,59,-0.348,19,81,1,1.5,0,0,17,168,0.069,0
1670653549,0,1,-59,59,-0.372,17,81,1,1.3,0,0,15,0,0.083,0
1670653550,0,1,-59,59,-0.336,19,81,1,1.4,0,0,17,0,0.069,0
1670653551,0,1,-59,59,-0.382,19,81,1,1.1,0,0,16,113,0.071,0
1670653552,0,1,-59,59,-0.345,20,81,1,1.4,0,0,16,168,0.084,0
1670653553,0,1,-59,59,-0.412,22,81,1,3.2,0,0,15,57,0.14,0
1670653554,0,1,-59,59,-0.367,13,81,0.8,1.6,26,0,12,0,0.094,26
1670653555,0,1,-59,59,-0.356,17,81,1,0.577,0,0,15,204,0.053,0
1670653556,0,1,-59,59,-0.348,19,81,1,1.3,0,0,17,137,0.068,0
1670653557,0,1,-59,59,-0.376,19,81,1,1.2,0,0,16,158,0.074,0
1670653558,0,1,-59,59,-0.359,19,81,1,1.5,0,0,17,0,0.069,0
1670653559,0,1,-59,59,-0.391,18,81,1,1.4,0,0,17,0,0.072,0
1670653560,0,1,-59,59,-0.415,20,81,1,1.7,0,0,17,0,0.08,0
1670653561,0,1,-59,59,-0.353,8,81,0.5,1.1,53,0,15,0,0.061,53
1670653562,0,1,-59,59,-0.369,14,81,0.7,1.3,36,0,17,0,0.066,36
1670653563,0,1,-59,59,-0.364,18,81,1,1.1,0,0,16,0,0.072,0
1670653564,0,1,-59,59,-0.409,15,81,0.8,1.6,30,0,17,168,0.073,30
1670653565,0,1,-59,59,-0.341,18,81,1,1.4,0,0,16,168,0.072,0
1670653566,0,1,-59,59,-0.294,17,81,1,1.4,0,0,15,0,0.063,0
1670653567,0,1,-59,59,-0.336,19,81,1,1.4,0,0,17,0,0.071,0
1670653568,0,1,-59,59,-0.434,18,81,1,1.1,0,0,16,113,0.068,0
1670653569,0,1,-59,59,-0.364,19,81,1,1.4,0,0,16,180,0.067,0
1670653570,0,1,-59,59,-0.341,18,81,1,1.2,0,0,16,158,0.066,0
1670653571,0,1,-59,59,-0.396,19,81,1,1.6,0,0,18,272,0.063,0
1670653572,0,1,-59,59,-0.337,18,81,1,1.1,0,0,16,103,0.077,0
1670653573,0,1,-59,59,-0.32,19,81,1,1.6,0,0,17,180,0.069,0
1670653574,0,1,-59,59,-0.468,19,81,1,1.4,0,0,16,168,0.07,0
1670653575,0,1,-59,59,-0.406,18,81,1,1.5,0,0,16,0,0.069,0
1670653576,0,1,-59,59,-0.345,19,81,1,1,0,0,17,168,0.064,0
1670653577,0,1,-59,59,-0.409,19,81,1,1.5,0,0,16,0,0.061,0
1670653578,0,1,-59,59,-0.402,18,81,1,1.5,0,0,17,0,0.083,0
1670653579,0,1,-59,59,-0.392,20,81,1,0.981,0,0,17,0,0.061,0
1670653580,0,1,-59,59,-0.327,19,81,1,1.6,0,0,18,272,0.061,0
1670653581,0,1,-59,59,-0.342,18,81,1,1.1,0,0,16,204,0.084,0
1670653582,0,1,-59,59,-0.331,19,81,1,1.7,0,0,17,0,0.084,0
1670653583,0,1,-59,59,-0.368,19,81,1,1.5,0,0,17,0,0.07,0
1670653584,0,1,-59,59,-0.594,18,81,1,0.921,0,0,15,272,0.048,0
1670653585,0,1,-59,59,-0.36,19,81,1,1.4,0,0,17,272,0.07,0
1670653586,0,1,-59,59,-0.406,19,81,1,1.4,0,0,17,272,0.071,0
1670653587,0,1,-59,59,-0.366,18,81,1,1.5,0,0,17,0,0.077,0
1670653588,0,1,-59,59,-0.38,18,81,1,0.945,0,0,16,0,0.07,0
1670653589,0,1,-59,59,-0.387,14,81,0.7,1.5,33,0,17,0,0.077,33
1670653590,0,1,-59,59,-0.417,17,81,1,1.6,0,0,16,113,0.068,0
1670653591,0,1,-59,59,-0.386,18,81,1,1.1,0,0,15,0,0.056,0
1670653592,0,1,-59,59,-0.461,19,81,1,1.4,0,0,17,272,0.067,0
1670653593,0,1,-59,59,-0.381,18,81,1,1.2,0,0,16,0,0.075,0
1670653594,0,1,-59,59,-0.436,18,81,1,1.7,0,0,17,168,0.077,0
1670653595,0,1,-59,59,-0.387,19,81,1,1.4,0,0,16,113,0.071,0
1670653596,0,1,-59,59,-0.341,18,81,1,1.1,0,0,15,0,0.057,0
1670653597,0,1,-59,59,-0.516,16,81,0.8,1.8,25,0,17,0,0.078,25
1670653598,0,1,-59,59,-0.311,13,81,0.9,0.899,12,0,15,204,0.057,12
1670653599,0,1,-59,59,-0.351,19,81,1,1.8,0,0,14,57,0.242,0
1670653600,0,1,-59,59,-0.305,17,81,1,1.3,0,0,13,137,0.076,0
1670653601,0,1,-59,59,-0.391,19,81,1,1.8,0,0,15,0,0.221,0
1670653602,0,1,-59,59,-0.38,19,81,1,1.2,0,0,17,272,0.058,0
1670653603,0,1,-59,59,-0.449,19,81,1,1.5,0,0,17,272,0.07,0
1670653604,0,1,-59,59,-0.532,15,81,0.8,1.7,30,0,17,204,0.073,30
1670653605,0,1,-59,59,-0.329,18,81,1,1,0,0,16,0,0.085,0
1670653606,0,1,-59,59,-0.432,18,81,1,1.5,0,0,17,0,0.071,0
1670653607,0,1,-59,59,-0.473,19,81,1,1.5,0,0,17,158,0.072,0
1670653608,0,1,-59,59,-0.397,18,81,1,1.1,0,0,16,204,0.054,0
1670653609,0,1,-59,59,-0.492,14,81,0.8,1.3,30,0,16,204,0.067,30
1670653610,0,1,-59,59,-0.391,18,81,1,1.4,0,0,17,168,0.08,0
1670653611,0,1,-59,59,-0.38,18,81,1,1.6,0,0,16,0,0.072,0
1670653612,0,1,-59,59,-0.312,19,81,1,1.4,0,0,16,0,0.071,0
1670653613,0,1,-59,59,-0.466,18,81,1,1.1,0,0,15,0,0.054,0
