Time,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps]
1669260886,5,56,57,0.363,2.98
1669260887,5,57,58,0.28,2.29
1669260888,5,58,59,0.233,1.91
1669260889,5,59,60,0.247,2.03
1669260890,5,60,61,0.24,1.97
1669260891,5,61,62,0.243,1.99
1669260892,5,62,63,0.26,2.13
1669260893,5,63,64,0.283,2.32
1669260894,5,64,65,0.32,2.62
1669260895,5,65,66,0.273,2.24
1669260896,5,66,67,0,0
1669260897,5,67,68,0.327,2.68
1669260898,5,68,69,0.399,3.27
1669260899,5,69,70,0.181,1.48
1669260900,5,70,71,0.216,1.77
1669260901,5,71,72,0.204,1.67
1669260902,5,72,73,0.171,1.4
1669260903,5,73,74,0.16,1.31
1669260904,5,74,75,0.00283,0.0231
1669260905,5,75,76,0,0
1669260906,5,76,77,0.0905,0.742
1669260907,5,77,78,0.168,1.38
1669260908,5,78,79,0.156,1.27
1669260909,5,79,80,0.338,2.77
1669260910,5,80,81,0.107,0.88
1669260911,5,81,82,0.0863,0.707
1669260912,5,82,83,0.0721,0.591
1669260913,5,83,84,0.0764,0.626
1669260914,5,84,85,0.0764,0.626
1669260915,5,85,86,0.0594,0.486
1669260916,5,86,87,0.0594,0.487
1669260917,5,87,88,0.0523,0.429
1669260918,5,88,89,0.0537,0.44
1669260919,5,89,90,0.0424,0.348
1669260920,5,90,91,0.0368,0.301
1669260921,5,91,92,0.0325,0.266
1669260922,5,92,93,0.0339,0.278
1669260923,5,93,94,0.0283,0.232
1669260924,5,94,95,0.0269,0.22
1669260925,5,95,96,0.0368,0.301
1669260926,5,96,97,0.0156,0.127
1669260927,5,97,98,0,0
1669260928,5,98,99,0,0
1669260929,5,99,100,0,0
1669260930,5,100,101,0,0
1669260931,5,101,102,0,0
1669260932,5,102,103,0,0
1669260933,5,103,104,0,0
1669260934,5,104,105,0,0
1669260935,5,105,106,0,0
1669260936,5,106,107,0,0
1669260937,5,107,108,0,0
1669260938,5,108,109,0,0
1669260939,5,109,110,0,0
1669260940,5,110,111,0,0
1669260941,5,111,112,0,0
1669260942,5,112,113,0,0
1669260943,5,113,114,0.12,0.985
1669260944,5,114,115,0,0
1669260945,5,115,116,0,0
1669260946,5,116,117,0,0
1669260947,5,117,118,0,0
1669260948,5,118,119,0,0
1669260949,5,119,120,0,0
1669260950,5,120,121,0,0
1669260951,5,121,122,0,0
1669260952,5,122,123,0,0
1669260953,5,123,124,0,0
1669260954,5,124,125,0,0
1669260955,5,125,126,0,0
1669260956,5,126,127,0,0
1669260957,5,127,128,0,0
1669260958,5,128,129,0,0
1669260959,5,129,130,0,0
1669260960,5,130,131,0,0
1669260961,5,131,132,0,0
1669260962,5,132,133,0,0
1669260963,5,133,134,0,0
1669260964,5,134,135,0,0
1669260965,5,135,136,0,0
1669260966,5,136,137,0,0
1669260967,5,137,138,0,0
1669260968,5,138,139,0,0
1669260969,5,139,140,0,0
1669260970,5,140,141,0,0
1669260971,5,141,142,0,0
1669260972,5,142,143,0,0
1669260973,5,143,144,0,0
1669260974,5,144,145,0,0
1669260975,5,145,146,0,0
1669260976,5,146,147,0,0
1669260977,5,147,148,0,0
1669260978,5,148,149,0,0
1669260979,5,149,150,0,0
1669260980,5,150,151,0,0
1669260981,5,151,152,0,0
1669260982,5,152,153,0,0
1669260983,5,153,154,0,0
1669260984,5,154,155,0,0
1669260985,5,155,156,0,0
1669260986,5,156,157,0,0
1669260987,5,157,158,0,0
1669260988,5,158,159,0,0
1669260989,5,159,160,0,0
1669260990,5,160,161,0,0
1669260991,5,161,162,0,0
1669260992,5,162,163,0,0
1669260993,5,163,164,0,0
1669260994,5,164,165,0,0
1669260995,5,165,166,0,0
1669260996,5,166,167,0,0
1669260997,5,167,168,0,0
1669260998,5,168,169,0,0
1669260999,5,169,170,0,0
1669261000,5,170,171,0,0
1669261001,5,171,172,0,0
1669261002,5,172,173,0,0
1669261003,5,173,174,0,0
1669261004,5,174,175,0,0
1669261005,5,175,176,0,0
1669261006,5,176,177,0,0
1669261007,5,177,178,0,0
1669261008,5,178,179,0,0
1669261009,5,179,180,0,0
1669261010,5,180,181,0,0
1669261011,5,181,182,0,0
1669261012,5,182,183,0,0
1669261013,5,183,184,0,0
1669261014,5,184,185,0,0
1669261015,5,185,186,0,0
1669261016,5,186,187,0,0
1669261017,5,187,188,0,0
1669261018,5,188,189,0,0
1669261019,5,189,190,0,0
1669261020,5,190,191,0,0
1669261021,5,191,192,0,0
1669261022,5,192,193,0,0
1669261023,5,193,194,0,0
1669261024,5,194,195,0,0
1669261025,5,195,196,0,0
1669261026,5,196,197,0,0
1669261027,5,197,198,0,0
1669261028,5,198,199,0,0
1669261029,5,199,200,0,0
1669261030,5,200,201,0.0127,0.104
1669261031,5,201,202,0,0
1669261032,5,202,203,0,0
1669261033,5,203,204,0,0
1669261034,5,204,205,0,0
1669261035,5,205,206,0,0
1669261036,5,206,207,0,0
1669261037,5,207,208,0,0
1669261038,5,208,209,0,0
1669261039,5,209,210,0,0
1669261040,5,210,211,0,0
1669261041,5,211,212,0,0
1669261042,5,212,213,0,0
1669261043,5,213,214,0,0
1669261044,5,214,215,0,0
1669261045,5,215,216,0,0
1669261046,5,216,217,0,0
1669261047,5,217,218,0,0
1669261048,5,218,219,0.0452,0.371
1669261049,5,219,220,0.163,1.33
1669261050,5,220,221,0.105,0.857
1669261051,5,221,222,0.0665,0.544
1669261052,5,222,223,0.0679,0.556
1669261053,5,223,224,0.0792,0.648
1669261054,5,224,225,0.0919,0.753
1669261055,5,225,226,0.123,1.01
1669261056,5,226,227,0.107,0.881
1669261057,5,227,228,0.116,0.95
1669261058,5,228,229,0.109,0.892
1669261059,5,229,230,0.116,0.95
1669261060,5,230,231,0.126,1.03
1669261061,5,231,232,0.117,0.961
1669261062,5,232,233,0.115,0.938
1669261063,5,233,234,0,0
1669261064,5,234,235,0,0
1669261065,5,235,236,0.337,2.76
1669261066,5,236,237,0.385,3.15
1669261067,5,237,238,0.0269,0.22
1669261068,5,238,239,0,0
1669261069,5,239,240,0,0
1669261070,5,240,241,0,0
1669261071,5,241,242,0.829,6.79
1669261072,5,242,243,0.223,1.83
1669261073,5,243,244,0.197,1.61
1669261074,5,244,245,0.168,1.38
1669261075,5,245,246,0.189,1.55
1669261076,5,246,247,0.194,1.59
1669261077,5,247,248,0.177,1.45
1669261078,5,248,249,0.173,1.41
1669261079,5,249,250,0.165,1.36
1669261080,5,250,251,0.177,1.45
1669261081,5,251,252,0.211,1.73
1669261082,5,252,253,0.201,1.64
1669261083,5,253,254,0.0325,0.266
1669261084,5,254,255,0,0
1669261085,5,255,256,0.0636,0.522
1669261086,5,256,257,0.307,2.51
1669261087,5,257,258,0.354,2.89
1669261088,5,258,259,0.147,1.21
1669261089,5,259,260,0.151,1.24
1669261090,5,260,261,0.137,1.12
1669261091,5,261,262,0.0947,0.776
1669261092,5,262,263,0.099,0.811
1669261093,5,263,264,0.0962,0.788
1669261094,5,264,265,0.00707,0.0579
1669261095,5,265,266,0,0
1669261096,5,266,267,0,0
1669261097,5,267,268,0,0
1669261098,5,268,269,0.103,0.846
1669261099,5,269,270,0.132,1.08
1669261100,5,270,271,0.144,1.18
1669261101,5,271,272,0.0127,0.104
1669261102,5,272,273,0.286,2.34
1669261103,5,273,274,0.0665,0.544
1669261104,5,274,275,0.0438,0.359
1669261105,5,275,276,0.0452,0.371
1669261106,5,276,277,0.0354,0.29
1669261107,5,277,278,0.0495,0.405
1669261108,5,278,279,0.00566,0.0463
1669261109,5,279,280,0,0
1669261110,5,280,281,0,0
1669261111,5,281,282,0,0
1669261112,5,282,283,0,0
1669261113,5,283,284,0,0
1669261114,5,284,285,0,0
1669261115,5,285,286,0,0
1669261116,5,286,287,0,0
1669261117,5,287,288,0,0
1669261118,5,288,289,0,0
1669261119,5,289,290,0,0
1669261120,5,290,291,0.0947,0.777
1669261121,5,291,292,0,0
1669261122,5,292,293,0,0
1669261123,5,293,294,0.134,1.1
1669261124,5,294,295,0,0
1669261125,5,295,296,0,0
1669261126,5,296,297,0,0
1669261127,5,297,298,0,0
1669261128,5,298,299,0,0
1669261129,5,299,300,0.0382,0.313
1669261130,5,300,301,0.0141,0.116
1669261131,5,301,302,0.00848,0.0695
1669261132,5,302,303,0,0
1669261133,5,303,304,0,0
1669261134,5,304,305,0,0
1669261135,5,305,306,0,0
1669261136,5,306,307.01,0,0
1669261137,5,307.01,308,0,0
1669261138,5,308,309,0,0
1669261139,5,309,310,0,0
1669261140,5,310,311,0,0
1669261141,5,311,312,0,0
1669261142,5,312,313,0,0
1669261143,5,313,314,0,0
1669261144,5,314,315,0,0
1669261145,5,315,316,0,0
1669261146,5,316,317,0,0
1669261147,5,317,318,0,0
1669261148,5,318,319,0,0
1669261149,5,319,320,0,0
1669261150,5,320,321,0,0
1669261151,5,321,322,0,0
1669261152,5,322,323,0,0
1669261153,5,323,324,0,0
1669261154,5,324,325,0,0
1669261155,5,325,326,0,0
1669261156,5,326,327,0,0
1669261157,5,327,328,0.0156,0.127
1669261158,5,328,329,0,0
1669261159,5,329,330,0.115,0.939
1669261160,5,330,331,0,0
1669261161,5,331,332,0,0
1669261162,5,332,333,0,0
1669261163,5,333,334,0,0
1669261164,5,334,335,0,0
1669261165,5,335,336,0,0
1669261166,5,336,337,0,0
1669261167,5,337,338,0,0
1669261168,5,338,339,0,0
1669261169,5,339,340,0,0
1669261170,5,340,341,0,0
1669261171,5,341,342,0,0
1669261172,5,342,343,0,0
1669261173,5,343,344,0,0
1669261174,5,344,345,0,0
1669261175,5,345,346,0,0
1669261176,5,346,347,0,0
1669261177,5,347,348,0,0
1669261178,5,348,349,0,0
1669261179,5,349,350,0,0
1669261180,5,350,351,0.0891,0.73
1669261181,5,351,352,0.00848,0.0695
1669261182,5,352,353,0.0551,0.452
1669261183,5,353,354,0.0537,0.44
1669261184,5,354,355,0.00707,0.0579
1669261185,5,355,356,0.0509,0.417
1669261186,5,356,357,0.0382,0.313
1669261187,5,357,358,0.0325,0.267
1669261188,5,358,359,0.0255,0.209
1669261189,5,359,360,0.041,0.336
1669261190,5,360,361,0.0269,0.22
1669261191,5,361,362,0.0424,0.348
1669261192,5,362,363,0.0368,0.301
1669261193,5,363,364,0.0452,0.371
1669261194,5,364,365,0.0438,0.359
1669261195,5,365,366,0.0509,0.417
1669261196,5,366,367,0.0467,0.382
1669261197,5,367,368,0.058,0.475
1669261198,5,368,369,0.0566,0.463
1669261199,5,369,370,0.0396,0.325
1669261200,5,370,371,0.0764,0.626
1669261201,5,371,372,0.0636,0.521
1669261202,5,372,373,0.0749,0.614
1669261203,5,373,374,0.0962,0.788
1669261204,5,374,375,0.11,0.904
1669261205,5,375,376,0.0792,0.649
1669261206,5,376,377,0.102,0.834
1669261207,5,377,378,0.0523,0.428
1669261208,5,378,379,0,0
1669261209,5,379,380,0,0
1669261210,5,380,381,0,0
1669261211,5,381,382,0,0
1669261212,5,382,383,0,0
1669261213,5,383,384,0.701,5.75
1669261214,5,384,385,0.116,0.95
1669261215,5,385,386,0.102,0.834
1669261216,5,386,387,0.134,1.1
1669261217,5,387,388,0.0184,0.151
1669261218,5,388,389,0,0
1669261219,5,389,390,0,0
1669261220,5,390,391,0.00566,0.0464
1669261221,5,391,392,0,0
1669261222,5,392,393,0,0
1669261223,5,393,394,0.762,6.25
1669261224,5,394,395,0.127,1.04
1669261225,5,395,396,0.0877,0.718
1669261226,5,396,397,0.107,0.88
1669261227,5,397,398,0.116,0.95
1669261228,5,398,399,0.103,0.846
1669261229,5,399,400,0.107,0.88
1669261230,5,400,401,0.0947,0.776
1669261231,5,401,402,0.082,0.672
1669261232,5,402,403,0.0481,0.394
1669261233,5,403,404,0,0
1669261234,5,404,405,0,0
1669261235,5,405,406,0,0
1669261236,5,406,407,0,0
1669261237,5,407,408,0,0
1669261238,5,408,409,0.0537,0.441
1669261239,5,409,410,0.0764,0.625
1669261240,5,410,411,0.0933,0.765
1669261241,5,411,412,0.151,1.24
1669261242,5,412,413,0,0
1669261243,5,413,414,0.0212,0.174
1669261244,5,414,415,0.273,2.24
1669261245,5,415,416,0.0354,0.29
1669261246,5,416,417,0.0438,0.359
1669261247,5,417,418,0.0438,0.359
1669261248,5,418,419,0.0339,0.278
1669261249,5,419,420,0.00566,0.0463
1669261250,5,420,421,0,0
1669261251,5,421,422,0,0
1669261252,5,422,423,0,0
1669261253,5,423,424,0,0
1669261254,5,424,425,0,0
1669261255,5,425,426,0,0
1669261256,5,426,427,0.0467,0.382
1669261257,5,427,428,0.0976,0.799
1669261258,5,428,429,0,0
1669261259,5,429,430,0,0
1669261260,5,430,431,0,0
1669261261,5,431,432,0.0622,0.51
1669261262,5,432,433,0,0
1669261263,5,433,434,0.0749,0.615
1669261264,5,434,435,0,0
1669261265,5,435,436,0,0
1669261266,5,436,437,0,0
1669261267,5,437,438,0.00141,0.0116
1669261268,5,438,439,0,0
1669261269,5,439,440,0,0
1669261270,5,440,441,0,0
1669261271,5,441,442,0,0
1669261272,5,442,443,0,0
1669261273,5,443,444,0,0
1669261274,5,444,445,0,0
1669261275,5,445,446,0,0
1669261276,5,446,447,0,0
1669261277,5,447,448,0,0
1669261278,5,448,449,0,0
1669261279,5,449,450,0,0
1669261280,5,450,451,0,0
1669261281,5,451,452,0,0
1669261282,5,452,453,0,0
1669261283,5,453,454,0,0
1669261284,5,454,455,0,0
1669261285,5,455,456,0,0
1669261286,5,456,457,0,0
1669261287,5,457,458,0,0
1669261288,5,458,459,0,0
1669261289,5,459,460,0,0
1669261290,5,460,461,0,0
1669261291,5,461,462,0,0
1669261292,5,462,463,0,0
1669261293,5,463,464,0.146,1.19
1669261294,5,464,465,0,0
1669261295,5,465,466,0,0
1669261296,5,466,467,0,0
1669261297,5,467,468,0,0
1669261298,5,468,469,0,0
1669261299,5,469,470,0,0
1669261300,5,470,471,0,0
1669261301,5,471,472,0,0
1669261302,5,472,473,0.0198,0.162
1669261303,5,473,474,0,0
1669261304,5,474,475,0,0
1669261305,5,475,476,0,0
1669261306,5,476,477,0,0
1669261307,5,477,478,0,0
1669261308,5,478,479,0,0
1669261309,5,479,480,0,0
1669261310,5,480,481,0,0
1669261311,5,481,482,0.00283,0.0232
1669261312,5,482,483,0,0
1669261313,5,483,484,0,0
1669261314,5,484,485,0,0
1669261315,5,485,486,0,0
1669261316,5,486,487,0,0
1669261317,5,487,488,0,0
1669261318,5,488,489,0,0
1669261319,5,489,490,0.00141,0.0116
1669261320,5,490,491,0,0
1669261321,5,491,492,0,0
1669261322,5,492,493,0,0
1669261323,5,493,494,0,0
1669261324,5,494,495,0,0
1669261325,5,495,496,0,0
1669261326,5,496,497,0,0
1669261327,5,497,498,0,0
1669261328,5,498,499,0,0
1669261329,5,499,500,0,0
1669261330,5,500,501,0,0
1669261331,5,501,502,0,0
1669261332,5,502,503,0,0
1669261333,5,503,504,0,0
1669261334,5,504,505,0,0
1669261335,5,505,506,0,0
1669261336,5,506,507,0,0
1669261337,5,507,508,0,0
1669261338,5,508,509,0,0
1669261339,5,509,510,0,0
1669261340,5,510,511,0,0
1669261341,5,511,512,0,0
1669261342,5,512,513,0,0
1669261343,5,513,514,0,0
1669261344,5,514,515,0.0099,0.0811
1669261345,5,515,516,0,0
1669261346,5,516,517,0,0
1669261347,5,517,518,0,0
1669261348,5,518,519,0,0
1669261349,5,519,520,0,0
1669261350,5,520,521,0,0
1669261351,5,521,522,0,0
1669261352,5,522,523,0,0
1669261353,5,523,524,0.00283,0.0232
1669261354,5,524,525,0,0
1669261355,5,525,526,0,0
1669261356,5,526,527,0,0
1669261357,5,527,528,0,0
1669261358,5,528,529,0,0
1669261359,5,529,530,0,0
1669261360,5,530,531,0,0
1669261361,5,531,532,0.0226,0.186
1669261362,5,532,533,0.0198,0.162
1669261363,5,533,534,0,0
1669261364,5,534,535,0,0
1669261365,5,535,536,0,0
1669261366,5,536,537,0,0
1669261367,5,537,538,0,0
1669261368,5,538,539,0,0
1669261369,5,539,540,0,0
1669261370,5,540,541,0.00424,0.0348
1669261371,5,541,542,0.0113,0.0927
1669261372,5,542,543,0.0283,0.232
1669261373,5,543,544,0.0198,0.162
1669261374,5,544,545,0.0113,0.0927
1669261375,5,545,546,0,0
1669261376,5,546,547,0,0
1669261377,5,547,548,0,0
1669261378,5,548,549,0,0
1669261379,5,549,550,0,0
1669261380,5,550,551,0.00141,0.0116
1669261381,5,551,552,0,0
1669261382,5,552,553,0,0
1669261383,5,553,554,0,0
1669261384,5,554,555,0,0
1669261385,5,555,556,0,0
1669261386,5,556,557,0.00141,0.0116
1669261387,5,557,558,0,0
1669261388,5,558,559,0,0
1669261389,5,559,560,0,0
1669261390,5,560,561,0,0
1669261391,5,561,562,0,0
1669261392,5,562,563,0.00141,0.0116
1669261393,5,563,564,0.0141,0.116
1669261394,5,564,565,0.00424,0.0347
1669261395,5,565,566,0,0
1669261396,5,566,567,0,0
1669261397,5,567,568,0,0
1669261398,5,568,569,0.0113,0.0927
1669261399,5,569,570,0.0325,0.266
1669261400,5,570,571,0.0354,0.29
1669261401,5,571,572,0.0424,0.348
1669261402,5,572,573,0.0636,0.521
1669261403,5,573,574,0.0396,0.324
1669261404,5,574,575,0.0481,0.394
1669261405,5,575,576,0.0424,0.348
1669261406,5,576,577,0.0523,0.429
1669261407,5,577,578,0.0452,0.371
1669261408,5,578,579,0.0127,0.104
1669261409,5,579,580,0,0
1669261410,5,580,581,0,0
1669261411,5,581,582,0.201,1.65
1669261412,5,582,583,0.041,0.336
1669261413,5,583,584,0.0354,0.29
1669261414,5,584,585,0.0325,0.266
1669261415,5,585,586,0.0396,0.324
1669261416,5,586,587,0.0368,0.301
1669261417,5,587,588,0.0481,0.394
1669261418,5,588,589,0.041,0.336
1669261419,5,589,590,0.0368,0.301
1669261420,5,590,591,0.0354,0.29
1669261421,5,591,592,0.0424,0.348
1669261422,5,592,593,0.0269,0.22
1669261423,5,593,594,0.0226,0.185
1669261424,5,594,595,0.00566,0.0463
1669261425,5,595,596,0,0
1669261426,5,596,597,0,0
1669261427,5,597,598,0,0
1669261428,5,598,599,0,0
1669261429,5,599,600,0,0
1669261430,5,600,601,0,0
1669261431,5,601,602,0.0452,0.371
1669261432,5,602,603,0.0368,0.301
1669261433,5,603,604,0.1,0.822
1669261434,5,604,605,0,0
1669261435,5,605,606,0,0
1669261436,5,606,607,0.041,0.336
1669261437,5,607,608,0,0
1669261438,5,608,609,0.122,0.996
1669261439,5,609,610,0,0
1669261440,5,610,611,0,0
1669261441,5,611,612,0,0
1669261442,5,612,613,0,0
1669261443,5,613,614,0,0
1669261444,5,614,615,0.0354,0.29
1669261445,5,615,616,0,0
1669261446,5,616,617,0.0368,0.301
1669261447,5,617,618,0,0
1669261448,5,618,619,0.0297,0.243
1669261449,5,619,620,0.0113,0.0928
1669261450,5,620,621,0,0
1669261451,5,621,622,0,0
1669261452,5,622,623,0,0
1669261453,5,623,624.01,0,0
1669261454,5,624.01,625,0,0
1669261455,5,625,626,0,0
1669261456,5,626,627,0,0
1669261457,5,627,628,0,0
1669261458,5,628,629,0,0
1669261459,5,629,630,0,0
1669261460,5,630,631,0,0
1669261461,5,631,632,0,0
1669261462,5,632,633,0,0
1669261463,5,633,634,0.0551,0.452
1669261464,5,634,635,0.00141,0.0116
1669261465,5,635,636,0,0
1669261466,5,636,637,0,0
1669261467,5,637,638,0,0
1669261468,5,638,639,0,0
1669261469,5,639,640,0,0
1669261470,5,640,641,0,0
1669261471,5,641,642,0.0283,0.232
1669261472,5,642,643,0,0
1669261473,5,643,644,0,0
1669261474,5,644,645,0,0
1669261475,5,645,646,0,0
1669261476,5,646,647,0,0
1669261477,5,647,648,0,0
1669261478,5,648,649,0,0
1669261479,5,649,650,0.0212,0.174
1669261480,5,650,651,0,0
1669261481,5,651,652,0,0
1669261482,5,652,653,0,0
1669261483,5,653,654,0,0
1669261484,5,654,655,0,0
1669261485,5,655,656,0,0
1669261486,5,656,657,0.0255,0.209
1669261487,5,657,658,0,0
1669261488,5,658,659,0,0
1669261489,5,659,660,0,0
1669261490,5,660,661,0,0
1669261491,5,661,662,0,0
1669261492,5,662,663,0,0
1669261493,5,663,664,0,0
1669261494,5,664,665,0.0099,0.0811
1669261495,5,665,666,0,0
1669261496,5,666,667,0,0
1669261497,5,667,668,0,0
1669261498,5,668,669,0,0
1669261499,5,669,670,0,0
1669261500,5,670,671,0,0
1669261501,5,671,672,0.0269,0.22
1669261502,5,672,673,0,0
1669261503,5,673,674,0,0
1669261504,5,674,675,0,0
1669261505,5,675,676,0,0
1669261506,5,676,677,0,0
1669261507,5,677,678,0,0
1669261508,5,678,679,0.00424,0.0348
1669261509,5,679,680,0,0
1669261510,5,680,681,0,0
1669261511,5,681,682,0,0
1669261512,5,682,683,0,0
1669261513,5,683,684,0,0
1669261514,5,684,685,0.00707,0.058
1669261515,5,685,686,0,0
1669261516,5,686,687,0,0
1669261517,5,687,688,0,0
1669261518,5,688,689,0,0
1669261519,5,689,690,0,0
1669261520,5,690,691,0.00283,0.0232
1669261521,5,691,692,0.0156,0.127
1669261522,5,692,693,0,0
1669261523,5,693,694,0,0
1669261524,5,694,695,0,0
1669261525,5,695,696,0,0
1669261526,5,696,697,0.00283,0.0232
1669261527,5,697,698,0,0
1669261528,5,698,699,0,0
1669261529,5,699,700,0,0
1669261530,5,700,701,0,0
1669261531,5,701,702,0,0
1669261532,5,702,703,0.00141,0.0116
1669261533,5,703,704,0,0
1669261534,5,704,705,0,0
1669261535,5,705,706,0,0
1669261536,5,706,707,0,0
1669261537,5,707,708,0,0
1669261538,5,708,709,0.00424,0.0348
1669261539,5,709,710,0,0
1669261540,5,710,711,0,0
1669261541,5,711,712,0,0
1669261542,5,712,713,0,0
1669261543,5,713,714,0.00283,0.0232
1669261544,5,714,715,0.017,0.139
1669261545,5,715,716,0.0226,0.185
1669261546,5,716,717,0.0113,0.0927
1669261547,5,717,718,0,0
1669261548,5,718,719,0,0
1669261549,5,719,720,0,0
1669261550,5,720,721,0.00283,0.0232
1669261551,5,721,722,0.00848,0.0695
1669261552,5,722,723,0.00848,0.0694
1669261553,5,723,724,0.00566,0.0464
1669261554,5,724,725,0.0184,0.151
1669261555,5,725,726,0.00424,0.0347
1669261556,5,726,727,0.00566,0.0464
1669261557,5,727,728,0.00141,0.0116
1669261558,5,728,729,0.00141,0.0116
1669261559,5,729,730,0.00141,0.0116
1669261560,5,730,731,0.00707,0.058
1669261561,5,731,732,0.00141,0.0116
1669261562,5,732,733,0,0
1669261563,5,733,734,0.00283,0.0232
1669261564,5,734,735,0.0141,0.116
1669261565,5,735,736,0.024,0.197
1669261566,5,736,737,0.0198,0.162
1669261567,5,737,738,0.024,0.197
1669261568,5,738,739,0.0226,0.185
1669261569,5,739,740,0.024,0.197
1669261570,5,740,741,0.0099,0.0811
1669261571,5,741,742,0,0
1669261572,5,742,743,0,0
1669261573,5,743,744,0.0566,0.464
1669261574,5,744,745,0,0
1669261575,5,745,746,0.0368,0.301
1669261576,5,746,747,0.0255,0.208
1669261577,5,747,748,0.0283,0.232
1669261578,5,748,749,0.024,0.197
1669261579,5,749,750,0.00566,0.0463
1669261580,5,750,751,0.0212,0.174
1669261581,5,751,752,0.0156,0.127
1669261582,5,752,753,0.0113,0.0927
1669261583,5,753,754,0.0156,0.127
1669261584,5,754,755,0.00566,0.0463
1669261585,5,755,756,0,0
1669261586,5,756,757,0.00141,0.0116
1669261587,5,757,758,0,0
1669261588,5,758,759,0.00566,0.0463
1669261589,5,759,760,0.00283,0.0232
1669261590,5,760,761,0.0099,0.0811
1669261591,5,761,762,0,0
1669261592,5,762,763,0,0
1669261593,5,763,764,0,0
1669261594,5,764,765,0.00141,0.0116
1669261595,5,765,766,0,0
1669261596,5,766,767,0,0
1669261597,5,767,768,0,0
1669261598,5,768,769,0,0
1669261599,5,769,770,0.00141,0.0116
1669261600,5,770,771,0.00283,0.0232
1669261601,5,771,772,0.00141,0.0116
1669261602,5,772,773,0,0
1669261603,5,773,774,0,0
1669261604,5,774,775,0,0
1669261605,5,775,776,0,0
1669261606,5,776,777,0,0
1669261607,5,777,778,0,0
1669261608,5,778,779,0,0
1669261609,5,779,780,0,0
1669261610,5,780,781,0,0
1669261611,5,781,782,0,0
1669261612,5,782,783,0.00141,0.0116
1669261613,5,783,784,0.00283,0.0232
1669261614,5,784,785,0.00141,0.0116
1669261615,5,785,786,0.00141,0.0116
1669261616,5,786,787,0.00141,0.0116
1669261617,5,787,788,0.00141,0.0116
1669261618,5,788,789,0.00283,0.0232
1669261619,5,789,790,0.00141,0.0116
1669261620,5,790,791,0.00141,0.0116
1669261621,5,791,792,0.00283,0.0232
1669261622,5,792,793,0.00141,0.0116
1669261623,5,793,794,0.00283,0.0231
1669261624,5,794,795,0,0
1669261625,5,795,796,0,0
1669261626,5,796,797,0,0
1669261627,5,797,798,0,0
1669261628,5,798,799,0,0
1669261629,5,799,800,0,0
1669261630,5,800,801,0,0
1669261631,5,801,802,0,0
1669261632,5,802,803,0,0
1669261633,5,803,804,0,0
1669261634,5,804,805,0,0
1669261635,5,805,806,0,0
1669261636,5,806,807,0,0
1669261637,5,807,808,0,0
1669261638,5,808,809,0,0
1669261639,5,809,810,0,0
1669261640,5,810,811,0,0
1669261641,5,811,812,0,0
1669261642,5,812,813,0,0
1669261643,5,813,814,0,0
1669261644,5,814,815,0,0
