[2022-11-23 22:33:48.603312] Connecting to host 172.16.0.1, port 5201
[2022-11-23 22:33:49.040262] [  4] local 172.16.0.2 port 55938 connected to 172.16.0.1 port 5201
[2022-11-23 22:33:50.146244] [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[2022-11-23 22:33:50.146604] [  4]   0.00-1.00   sec   717 KBytes  5.87 Mbits/sec    0   69.3 KBytes       
[2022-11-23 22:33:51.146348] [  4]   1.00-2.00   sec   573 KBytes  4.69 Mbits/sec    0   93.3 KBytes       
[2022-11-23 22:33:52.148199] [  4]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    0    116 KBytes       
[2022-11-23 22:33:53.147276] [  4]   3.00-4.00   sec   573 KBytes  4.69 Mbits/sec    0    140 KBytes       
[2022-11-23 22:33:54.146300] [  4]   4.00-5.00   sec   573 KBytes  4.70 Mbits/sec    0    163 KBytes       
[2022-11-23 22:33:55.146349] [  4]   5.00-6.00   sec   636 KBytes  5.21 Mbits/sec    0    185 KBytes       
[2022-11-23 22:33:56.146284] [  4]   6.00-7.00   sec   573 KBytes  4.69 Mbits/sec    0    209 KBytes       
[2022-11-23 22:33:57.146581] [  4]   7.00-8.00   sec   764 KBytes  6.25 Mbits/sec    0    264 KBytes       
[2022-11-23 22:33:58.146468] [  4]   8.00-9.00   sec   954 KBytes  7.82 Mbits/sec    0    352 KBytes       
[2022-11-23 22:33:59.146299] [  4]   9.00-10.00  sec  1018 KBytes  8.34 Mbits/sec    0    460 KBytes       
[2022-11-23 22:34:00.146261] [  4]  10.00-11.00  sec   191 KBytes  1.56 Mbits/sec   59    318 KBytes       
[2022-11-23 22:34:01.147039] [  4]  11.00-12.00  sec   954 KBytes  7.81 Mbits/sec    8    339 KBytes       
[2022-11-23 22:34:02.147041] [  4]  12.00-13.00  sec   318 KBytes  2.61 Mbits/sec    0    369 KBytes       
[2022-11-23 22:34:03.146638] [  4]  13.00-14.00  sec   318 KBytes  2.61 Mbits/sec    0    406 KBytes       
[2022-11-23 22:34:04.146247] [  4]  14.00-15.00  sec   191 KBytes  1.56 Mbits/sec    8    389 KBytes       
[2022-11-23 22:34:05.146827] [  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   21    291 KBytes       
[2022-11-23 22:34:06.147171] [  4]  16.00-17.00  sec   764 KBytes  6.25 Mbits/sec    0    300 KBytes       
[2022-11-23 22:34:07.146990] [  4]  17.00-18.00  sec   509 KBytes  4.17 Mbits/sec    0    320 KBytes       
[2022-11-23 22:34:08.147309] [  4]  18.00-19.00  sec   318 KBytes  2.61 Mbits/sec    0    339 KBytes       
[2022-11-23 22:34:09.146436] [  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    0    354 KBytes       
[2022-11-23 22:34:10.146440] [  4]  20.00-21.00  sec   445 KBytes  3.65 Mbits/sec    0    359 KBytes       
[2022-11-23 22:34:11.146945] [  4]  21.00-22.00  sec   382 KBytes  3.13 Mbits/sec    0    361 KBytes       
[2022-11-23 22:34:12.146320] [  4]  22.00-23.00  sec   382 KBytes  3.13 Mbits/sec    0    362 KBytes       
[2022-11-23 22:34:13.147973] [  4]  23.00-24.00  sec   445 KBytes  3.64 Mbits/sec    0    366 KBytes       
[2022-11-23 22:34:14.146325] [  4]  24.00-25.00  sec   509 KBytes  4.18 Mbits/sec    0    375 KBytes       
[2022-11-23 22:34:15.146456] [  4]  25.00-26.00  sec   445 KBytes  3.65 Mbits/sec    0    393 KBytes       
[2022-11-23 22:34:16.146266] [  4]  26.00-27.00  sec   255 KBytes  2.09 Mbits/sec    7    358 KBytes       
[2022-11-23 22:34:17.146287] [  4]  27.00-28.00  sec   318 KBytes  2.61 Mbits/sec   12    287 KBytes       
[2022-11-23 22:34:18.147570] [  4]  28.00-29.00  sec   827 KBytes  6.77 Mbits/sec    0    313 KBytes       
[2022-11-23 22:34:19.146976] [  4]  29.00-30.00  sec   445 KBytes  3.65 Mbits/sec    0    349 KBytes       
[2022-11-23 22:34:20.147155] [  4]  30.00-31.00  sec   445 KBytes  3.65 Mbits/sec    0    378 KBytes       
[2022-11-23 22:34:21.147214] [  4]  31.00-32.00  sec   445 KBytes  3.65 Mbits/sec    0    395 KBytes       
[2022-11-23 22:34:22.146384] [  4]  32.00-33.00  sec   191 KBytes  1.57 Mbits/sec    7    307 KBytes       
[2022-11-23 22:34:23.147374] [  4]  33.00-34.00  sec   764 KBytes  6.25 Mbits/sec    3    281 KBytes       
[2022-11-23 22:34:24.147198] [  4]  34.00-35.00  sec   509 KBytes  4.17 Mbits/sec    0    303 KBytes       
[2022-11-23 22:34:25.146699] [  4]  35.00-36.00  sec   445 KBytes  3.65 Mbits/sec    0    321 KBytes       
[2022-11-23 22:34:26.146868] [  4]  36.00-37.00  sec   509 KBytes  4.17 Mbits/sec    0    332 KBytes       
[2022-11-23 22:34:27.146993] [  4]  37.00-38.00  sec   445 KBytes  3.65 Mbits/sec    0    338 KBytes       
[2022-11-23 22:34:28.147077] [  4]  38.00-39.00  sec   509 KBytes  4.17 Mbits/sec    0    339 KBytes       
[2022-11-23 22:34:29.147248] [  4]  39.00-40.00  sec   445 KBytes  3.65 Mbits/sec    0    341 KBytes       
[2022-11-23 22:34:30.147042] [  4]  40.00-41.00  sec   445 KBytes  3.65 Mbits/sec    0    344 KBytes       
[2022-11-23 22:34:31.147303] [  4]  41.00-42.00  sec   445 KBytes  3.65 Mbits/sec    0    354 KBytes       
[2022-11-23 22:34:32.147278] [  4]  42.00-43.00  sec   509 KBytes  4.17 Mbits/sec    0    372 KBytes       
[2022-11-23 22:34:33.147267] [  4]  43.00-44.00  sec   445 KBytes  3.65 Mbits/sec    0    403 KBytes       
[2022-11-23 22:34:34.147344] [  4]  44.00-45.00  sec   127 KBytes  1.04 Mbits/sec   14    328 KBytes       
[2022-11-23 22:34:35.147177] [  4]  45.00-46.00  sec   700 KBytes  5.74 Mbits/sec    9    293 KBytes       
