Time,eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1669915693,46,15,2,20,1.3,229,0,0,40.9,0,40,23,23,245,0,0,131
1669915694,46,15,0,11,0.456,198,0,0,39.2,0,40,23,22,242,4,1,132
1669915695,46,15,2,11,0.417,181,0,0,39.2,0,40,23,22,246,2,0,129
1669915696,46,15,2,11,0.434,199,0,0,39.7,0,40,23,22,244,1,0,131
1669915697,46,15,2,12,0.489,206,0,0,41.2,0,40,23,23,244,0,0,131
1669915698,46,15,0,19,1.3,206,0,0,40.3,0,40,23,22,243,3,1,128
1669915699,46,15,2,11,0.438,196,0,0,39.8,0,40,23,22,246,2,0,130
1669915700,46,15,2,11,0.428,194,0,0,39.2,0,40,23,22,244,2,0,131
1669915701,46,15,2,11,0.42,175,0,0,39.5,0,40,23,22,239,4,1,128
1669915702,46,15,2,11,0.42,176,0,0,39.4,0,40,23,22,239,4,1,128
1669915703,46,15,0,11,0.434,201,0,0,39.8,0,40,23,22,247,1,0,130
1669915704,46,15,2,11,0.434,190,0,0,40.4,0,40,23,22,235,1,0,129
1669915705,46,15,2,11,0.434,194,0,0,40,0,40,23,22,246,2,0,131
1669915706,46,15,2,11,0.408,176,0,0,39.4,0,40,23,22,243,4,1,128
1669915707,46,15,0,11,0.426,191,0,0,39.6,0,40,23,22,249,3,1,131
1669915708,46,15,2,11,0.433,193,0,0,39.2,0,40,23,22,239,1,0,131
1669915709,46,15,2,18,1.2,226,0,0,39.9,0,40,23,23,245,0,0,132
1669915710,46,15,2,13,0.719,213,0,0,39.4,0,40,23,23,243,0,0,128
1669915711,46,15,0,11,0.458,199,0,0,40.1,0,40,23,22,244,3,1,130
1669915712,46,15,2,11,0.467,211,0,0,38.1,0,40,23,22,248,1,0,132
1669915713,46,15,2,11,0.441,182,0,0,36.9,0,40,23,22,240,6,2,128
1669915714,46,15,2,19,1.1,171,0,0,35.3,36.9,40,23,22,237,8,3,130
1669915715,46,15,2,12,0.51,163,0,0,32.7,0,40,23,22,236,7,2,131
1669915716,46,15,0,11,0.383,140,0,0,31.6,0,40,23,21,234,14,5,128
1669915717,46,15,2,12,0.34,90,0,0,29.9,36.9,40,23,21,223,20,8,129
1669915718,46,15,2,13,0.308,88,0,0,27.6,35.1,40,23,19,205,35,14,128
1669915719,46,15,2,14,0.282,66,0,0,26.5,33.4,40,23,19,201,35,14,128
1669915720,46,15,0,16,0.223,50,0,0,24.2,0,40,23,18,196,49,20,129
1669915721,46,15,2,13,0.236,61,0,0,23.8,0,40,23,17,192,50,20,128
1669915722,46,15,2,14,0.234,57,0,0,23.6,0,40,23,17,189,58,23,129
1669915723,46,15,2,15,0.22,54,0,0,22.8,0,40,23,17,193,51,20,131
1669915724,46,13,0,14,0.251,60,0,0,22.1,35.5,40,22,16,186,52,21,131
1669915725,46,15,2,16,0.433,68,0,0,23.5,34.4,40,22,17,194,47,19,130
1669915726,46,15,2,20,0.91,78,0,0,22.7,33.4,40,21,16,192,43,18,133
1669915727,46,15,2,15,0.277,58,0,0,23.5,35.5,40,21,16,203,43,17,136
1669915728,46,15,2,14,0.208,53,0,0,22.2,33.4,40,20,15,197,44,18,133
1669915729,46,15,0,14,0.189,60,0,0,22.8,33.4,40,19,15,209,37,15,131
1669915730,46,13,2,13,0.199,60,0,0,21.5,36.9,40,18,14,212,32,13,137
1669915731,46,15,2,17,0.804,118,0,0,22.1,34.5,40,18,14,211,27,11,136
1669915732,46,15,2,15,0.597,103,1,0,20.2,0,40,16,13,221,23,9,138
1669915733,46,15,0,12,0.177,62,0,0,20.6,36.9,40,16,12,203,27,11,144
1669915734,46,15,2,12,0.219,77,0,0,21.7,0,40,16,13,216,18,7,142
1669915735,46,15,2,11,0.191,75,0,0,20.2,33.4,40,15,11,217,13,5,139
1669915736,46,15,2,12,0.187,63,0,0,20.2,33.4,40,15,11,213,19,8,140
1669915737,46,15,0,12,0.196,62,0,0,20,33.4,40,14,10,212,16,7,144
1669915738,46,15,2,11,0.148,61,1,1,17.6,36.9,40,12,9,223,13,5,147
1669915739,46,15,2,12,0.131,56,1,1,17.8,0,40,11,8,238,15,5,141
1669915740,46,15,2,11,0.152,66,0,0,17.9,36.9,40,12,8.7,230,13,5,143
1669915741,46,15,0,12,0.136,51,2,3,17.3,36.9,40,11,7.7,222,22,9,147
1669915742,46,15,2,12,0.141,56,2,3,17.7,0,40,11,7.9,229,20,8,140
1669915743,46,15,2,11,0.12,53,6,10,16.2,0,40,9,6.5,239,15,5,140
1669915744,46,15,2,14,0.273,58,6,9,15,33.4,40,9,6.3,230,15,6,147
1669915745,46,15,0,15,0.363,69,3,4,15.5,34.8,40,9,6.4,222,23,9,144
1669915746,46,15,2,14,0.348,82,9,9,13.9,0,40,7,5.4,241,11,4,148
1669915747,46,15,2,14,0.337,84,10,10,14.8,0,40,7,5.8,237,12,4,144
1669915748,46,15,2,12,0.165,50,8,13,14.1,0,40,7,5.2,234,13,5,149
1669915749,46,15,2,11,0.1,47,8,14,12.8,0,40,6,4.7,240,10,4,149
1669915750,46,15,0,11,0.08,35,8,18,12.6,0,40,5,4,218,14,6,151
1669915751,46,15,2,11,0.066,27,11,28,11.9,0,40,4,3.2,203,11,5,146
1669915752,46,12,2,11,0.055,23,12,34,10.5,0,40,4,2.8,212,21,9,148
1669915753,46,15,0,11,0.076,36,20,35,12.3,0,40,5,3.9,240,12,4,152
1669915754,46,15,2,11,0.055,26,7,21,10.8,34.8,40,3,2.7,232,18,7,151
1669915755,46,13,2,10,0.032,14,28,66,9.2,33.4,40,2,2.1,234,14,5,149
1669915756,46,15,2,11,0.051,25,13,34,9.7,35.5,40,3,2.4,234,19,7,149
1669915757,46,15,2,11,0.032,15,15,50,9.7,35.5,40,2,2,221,28,11,151
1669915758,46,15,0,11,0.042,19,15,44,9.5,0,40,3,2.3,215,35,14,147
1669915759,46,15,2,11,0.05,25,17,40,9.6,35.9,40,3,2.4,219,29,11,147
1669915760,46,11,2,10,0.04,19,23,54,9.7,0,40,3,2.3,219,27,10,149
1669915761,46,15,2,10,0.029,15,21,58,8.1,0,40,1,1.5,225,26,10,150
1669915762,46,15,2,9,0.033,19,19,50,8,0,40,2,1.5,198,49,19,150
1669915763,46,15,0,11,0.031,14,15,51,6.9,35.9,40,1,1.4,206,44,17,150
1669915764,46,15,2,11,0.03,15,7,31,7.7,35.9,40,2,1.5,201,45,18,151
1669915765,46,15,2,14,0.062,19,17,47,6.7,35.9,40,1,1.2,207,40,16,150
1669915766,46,13,2,12,0.052,16,17,51,7,35.9,40,1,1.2,206,43,17,152
1669915767,46,12,2,9,0.069,17,30,63,6.9,0,40,1,1.5,195,55,22,150
1669915768,46,14,0,14,0.044,13,32,71,6.1,35.9,40,2,1.3,179,67,27,155
1669915769,46,15,2,15,0.057,15,24,61,5.2,35.9,40,2,1.1,173,69,28,151
1669915770,46,12,2,11,0.063,16,22,57,6.5,34,40,2,1.2,181,64,26,153
1669915771,46,12,2,9,0.036,14,21,60,4.3,32.4,40,1,0.828,158,87,35,150
1669915772,46,15,2,12,0.044,15,18,54,4.9,34,40,1,0.867,172,76,30,151
1669915773,46,9,0,1,0.04,10,31,75,4.9,36,40,2,1,157,84,34,148
1669915774,46,12,2,9,0.05,9,16,64,4.7,35.9,40,1,0.953,156,91,36,151
1669915775,46,13,2,12,0.033,8,10,55,5.3,35.9,40,0,0.849,157,87,35,150
1669915776,46,13,2,11,0.036,10,19,65,4.5,36,40,1,0.884,166,78,31,150
1669915777,46,14,2,14,0.042,10,31,75,5.5,35.9,40,2,1.1,160,85,34,150
1669915778,46,14,0,10,0.024,7,30,81,5.1,35.9,40,2,0.848,150,91,37,151
1669915779,46,13,2,11,0.036,9,12,57,4.8,35.9,40,1,0.894,158,89,36,149
1669915780,46,13,2,7,0.025,9,13,59,4.3,35.9,40,1,0.705,140,100,41,151
1669915781,46,14,2,13,0.03,7,9,56,4.5,35.9,40,1,0.896,147,96,39,150
1669915782,46,15,0,11,0.026,9,28,75,3.9,0,40,1,0.719,147,102,40,149
1669915783,46,13,2,4,0.015,6,18,75,3.9,34,40,1,0.729,127,112,46,151
1669915784,46,14,2,9,0.021,6,6,50,3.6,30,40,1,0.64,133,111,45,150
1669915785,46,12,2,10,0.000224,1,8,88,3.3,34.5,40,1,0.613,122,117,48,151
1669915786,46,13,2,5,0.0069,5,13,72,2.5,35.9,40,1,0.516,108,137,55,150
1669915787,46,14,0,13,0.0029,1,5,83,3.4,33.9,40,2,0.593,117,124,51,150
1669915788,46,13,2,12,0.012,3,9,75,3.1,34.1,40,3,0.763,104,134,56,150
1669915789,46,15,2,14,0.015,4,13,76,3.3,34.4,40,1,0.642,123,123,50,148
1669915790,46,12,2,15,0.017,3,3,50,2.9,33.4,40,1,0.608,115,131,53,149
1669915791,46,12,2,6,0.0059,2,8,80,2.9,34.4,40,1,0.509,105,141,57,150
1669915792,46,14,0,7,0.012,4,9,69,3.1,32.9,40,2,0.544,104,135,56,151
1669915793,46,14,2,0,0,0,8,100,2.7,33.3,40,1,0.504,98,145,59,149
1669915794,46,15,2,0,0.0061,2,4,66,2,33.4,40,2,0.421,86,149,63,128
1669915795,46,13,2,0,0,0,0,0,2.5,33.3,40,2,0.466,95,142,59,108
1669915796,46,13,2,14,0.0058,2,5,71,2.3,0,40,1,0.542,110,133,54,94.1
1669915797,46,15,0,14,0,0,4,100,2.3,0,40,0,0.463,98,149,60,78.9
1669915798,46,13,2,0,0,0,0,0,2.3,33.4,40,2,0.44,88,148,62,67.2
1669915799,46,11,2,4,0.0033,1,1,50,2.4,33.3,40,1,0.541,109,138,55,41.8
1669915800,46,15,2,0,0.0029,1,5,83,2.9,33.3,40,2,0.517,93,145,60,33.2
1669915801,46,14,2,0,0,0,0,0,2,33.4,40,1,0.422,87,150,63,9.58
1669915802,46,13,0,0,0.000218,1,7,87,3.2,16.2,40,1,0.245,50,101,66,0
1669915803,46,15,2,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0
1669915804,46,15,2,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0
1669915805,46,15,2,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0
1669915806,46,15,2,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0
1669915807,46,15,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0
1669915808,46,15,2,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0
1669915809,46,15,2,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0
1669915810,46,15,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0
1669915811,46,15,2,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0
1669915812,46,15,2,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0
1669915813,46,15,2,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0
1669915814,46,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1669915815,46,15,2,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0
1669915816,46,15,2,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0
1669915817,46,15,2,0,0.0028,1,0,0,34.2,17.9,40,21,0.121,6,4,40,0
1669915818,46,15,2,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0
1669915819,46,15,2,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0
1669915820,46,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1669915821,46,15,2,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0
1669915822,46,15,2,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0
1669915823,46,15,2,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0
1669915824,46,15,2,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
1669915825,46,15,2,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0
1669915826,46,15,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0
1669915827,46,15,2,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0
1669915828,46,15,2,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0
1669915829,46,15,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0
1669915830,46,15,2,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0
1669915831,46,15,2,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0
1669915832,46,15,0,0,0.0028,1,0,0,42,16.8,40,20,0.121,6,2,25,0
1669915833,46,15,2,0,0,0,0,0,0,11,0,0,0,0,2,100,0
1669915834,46,15,2,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0
1669915835,46,15,2,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0
1669915836,46,15,2,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0
1669915837,46,15,2,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
1669915838,46,15,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0
1669915839,46,15,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1669915840,46,15,2,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0
1669915841,46,15,2,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
1669915842,46,15,2,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
1669915843,46,15,2,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0
1669915844,46,15,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0
1669915845,46,15,2,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0
1669915846,46,15,2,0,0.0028,1,0,0,35,17.3,40,20,0.12,6,4,40,0
1669915847,46,15,2,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0
1669915848,46,15,2,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0
1669915849,46,15,2,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0
1669915850,46,15,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0
1669915851,46,15,2,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0
1669915852,46,15,2,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0
1669915853,46,15,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0
1669915854,46,15,2,0,0,0,0,0,0,10.9,0,0,0,0,0,0,0
1669915855,46,15,2,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0
1669915856,46,15,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1669915857,46,15,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0
1669915858,46,15,2,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0
1669915859,46,15,2,0,0,0,0,0,54.2,11.3,40,22,0.049,2,0,0,0
1669915860,46,15,2,0,0.003,1,0,0,33.9,16,0,20,0.076,4,4,50,0
1669915861,46,15,2,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0
1669915862,46,15,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0
1669915863,46,15,2,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
1669915864,46,15,2,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0
1669915865,46,15,2,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0
1669915866,46,15,2,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
1669915867,46,15,2,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0
1669915868,46,15,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0
1669915869,46,15,2,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0
1669915870,46,15,2,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0
1669915871,46,15,2,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0
1669915872,46,15,2,9,0.0091,3,0,0,31,19.2,40,20,0.195,6,4,40,0
1669915873,46,15,0,13,0.025,7,11,61,7.9,27.3,40,3,0.775,88,30,25,5.45
1669915874,46,15,2,13,0.028,7,5,41,9,21.6,40,2,0.681,103,37,26,0
1669915875,46,15,2,0,0,0,0,0,0,8.5,0,0,0.055,1,0,0,0
1669915876,46,15,2,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0
1669915877,46,15,2,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0
1669915878,46,15,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0
1669915879,46,15,2,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0
1669915880,46,15,2,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0
1669915881,46,15,2,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0
1669915882,46,15,2,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0
1669915883,46,15,2,0,0,0,0,0,54.2,12.6,40,21,0.048,2,0,0,0
1669915884,46,15,0,0,0.0025,1,0,0,31.1,12.7,40,20,0.049,5,3,37,0
1669915885,46,15,2,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0
1669915886,46,15,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1669915887,46,15,2,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0
1669915888,46,15,2,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0
1669915889,46,15,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1669915890,46,15,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0
1669915891,46,15,2,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0
1669915892,46,15,2,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0
1669915893,46,15,2,13,0.0026,1,0,0,52.3,14.7,40,18,0.1,5,0,0,55
1669915894,46,15,2,15,0.046,12,0,0,34.4,25.6,40,21,1.5,52,16,23,0
1669915895,46,12,0,6,0.02,4,4,50,22.2,22.6,40,14,0.817,33,12,26,0
1669915896,46,15,2,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0
1669915897,46,15,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1669915898,46,15,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0
1669915899,46,15,2,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0
1669915900,46,15,2,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0
1669915901,46,15,2,0,0,0,0,0,0,11.7,0,0,0,0,0,0,0
1669915902,46,15,2,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0
1669915903,46,15,0,0,0,0,0,0,7,10,40,2,0.026,3,0,0,507
1669915904,46,15,2,13,0.059,21,0,0,35.8,29.2,40,16,1.8,72,6,7,0
1669915905,46,15,2,10,0.065,22,0,0,25.5,28.2,40,18,3.1,69,19,21,254
1669915906,46,15,2,11,0.06,19,0,0,24.4,32.9,40,21,4.9,67,24,26,0
1669915907,46,15,0,11,0.114,43,0,0,20.2,32.4,40,15,7.6,144,23,13,8.16
1669915908,46,13,2,8,0.15,62,1,1,18.5,34.8,40,13,9.1,223,22,8,34.9
1669915909,46,15,2,10,0.163,67,1,1,17.7,0,40,12,8.9,228,12,5,76.1
1669915910,46,15,2,10,0.158,66,1,1,19.5,0,40,13,9.4,226,20,8,139
1669915911,46,15,0,11,0.157,57,0,0,18.9,0,40,13,9.2,222,20,8,142
1669915912,46,15,2,11,0.156,58,0,0,19,0,40,13,9.7,226,19,7,140
1669915913,46,15,2,10,0.161,72,2,2,17.6,0,40,11,8.5,233,11,4,147
1669915914,46,15,2,10,0.153,66,1,1,17.9,0,40,11,8.2,233,9,3,144
1669915915,46,15,0,12,0.34,82,2,2,17.9,0,40,12,8.5,225,18,7,146
1669915916,46,15,2,13,0.499,94,3,3,18.1,0,40,11,8.1,220,21,8,141
1669915917,46,15,2,13,0.551,114,0,0,18.1,0,40,12,9,229,14,5,144
1669915918,46,15,2,13,0.311,82,3,3,16.1,33.4,40,9,6.7,230,13,5,142
1669915919,46,15,0,13,0.506,97,3,3,17.7,35.9,40,12,8.4,224,13,5,144
1669915920,46,13,2,11,0.53,98,5,4,18.6,0,40,12,9.1,220,16,6,141
1669915921,46,15,2,12,0.323,74,0,0,18.9,33.4,40,13,8.9,218,23,9,144
1669915922,46,15,2,12,0.414,108,1,0,17.1,36.9,40,11,7.8,227,17,6,146
1669915923,46,15,2,11,0.127,51,0,0,16.8,0,40,10,7.1,228,13,5,146
1669915924,46,15,0,10,0.133,54,6,10,16.7,36.9,40,10,7.2,224,21,8,145
1669915925,46,15,2,10,0.134,49,4,7,15.7,0,40,9,6.5,219,11,4,145
1669915926,46,15,2,10,0.116,45,1,2,15.5,0,40,9,6.2,190,15,7,142
1669915927,46,15,0,11,0.181,48,3,5,16.4,0,40,9,6.8,210,13,5,145
1669915928,46,15,2,13,0.323,73,6,7,15.4,0,40,9,6.3,230,16,6,148
1669915929,46,15,2,12,0.295,87,5,5,15.6,0,40,8,6.4,236,9,3,146
1669915930,46,15,2,11,0.107,47,8,14,14.5,36.9,40,8,5.8,231,15,6,147
1669915931,46,15,0,10,0.102,45,5,10,13.9,0,40,7,5,227,18,7,146
1669915932,46,15,2,10,0.086,34,8,19,12.6,0,40,6,4.5,233,15,6,152
1669915933,46,15,2,10,0.085,41,5,10,13.6,0,40,6,4.4,237,12,4,150
1669915934,46,12,2,5,0.071,33,23,41,12.6,0,40,4,3.7,242,7,2,146
1669915935,46,15,2,11,0.073,34,11,24,11.5,0,40,5,3.7,231,16,6,149
1669915936,46,15,0,10,0.059,27,12,30,10.6,33.4,40,3,2.8,230,14,5,151
1669915937,46,15,2,10,0.077,36,9,20,11.8,33.4,40,5,3.9,230,18,7,147
1669915938,46,15,2,11,0.069,29,15,34,11.8,33.4,40,6,3.6,220,29,11,150
1669915939,46,15,2,11,0.048,22,4,15,9.9,33.4,40,2,2.3,230,17,6,152
1669915940,46,15,0,10,0.071,28,12,30,11.4,0,40,5,3.6,185,19,9,148
1669915941,46,15,2,11,0.048,18,20,52,10.1,35.1,40,3,2.6,175,19,9,152
1669915942,46,14,2,10,0.048,17,12,41,8.4,0,40,3,2.2,173,24,12,153
1669915943,46,15,0,9,0.041,19,10,34,9.4,0,40,2,2,185,15,7,151
1669915944,46,15,2,11,0.038,16,4,20,8.8,33.3,40,2,1.7,184,25,11,149
1669915945,46,12,2,9,0.045,18,11,37,8.9,34.5,40,3,2.1,183,28,13,149
1669915946,46,11,0,4,0.038,18,17,48,8.8,0,40,1,1.7,220,19,7,151
1669915947,46,13,2,11,0.057,16,14,46,8.1,0,40,1,1.7,209,36,14,152
1669915948,46,13,2,7,0.079,27,41,60,8.5,31.9,40,2,1.7,200,41,17,153
1669915949,46,15,2,12,0.083,17,8,32,7.5,34,40,2,1.6,193,45,18,155
1669915950,46,12,0,10,0.084,19,18,48,7.1,33.4,40,1,1.4,190,31,14,153
1669915951,46,15,2,14,0.109,19,15,44,9,0,40,2,1.8,171,35,16,153
1669915952,46,15,2,12,0.066,15,16,51,6.6,0,40,0,1.2,190,37,16,150
1669915953,46,13,2,11,0.065,21,23,52,6.7,35.5,40,1,1.1,199,48,19,152
1669915954,46,12,0,7,0.062,16,34,68,6.8,33.3,40,1,1.4,189,55,22,149
1669915955,46,15,2,12,0.057,14,40,74,5.6,33.3,40,1,1.2,180,66,26,149
1669915956,46,15,2,14,0.039,8,17,68,5.6,0,40,0,0.974,187,61,24,149
1669915957,46,15,2,14,0.06,15,11,42,5.4,34,40,2,1,177,62,25,149
1669915958,46,14,0,12,0.051,14,13,48,4.7,0,40,0,0.898,182,62,25,152
1669915959,46,11,2,11,0.027,6,22,78,4.6,35.1,40,2,0.882,158,77,32,149
1669915960,46,15,2,13,0.042,10,19,65,5,34.2,40,1,0.988,164,77,31,150
1669915961,46,13,2,9,0.039,11,24,68,4.9,33.4,40,1,0.856,172,75,30,152
1669915962,46,13,2,12,0.048,13,19,59,5.1,33.3,40,0,0.92,173,78,31,151
1669915963,46,15,0,14,0.027,8,16,66,4.6,34.4,40,1,0.773,151,89,37,150
1669915964,46,14,2,11,0.031,10,19,65,4.3,0,40,0,0.795,156,89,36,149
1669915965,46,13,2,12,0.024,7,10,58,4.2,0,40,1,0.754,147,97,39,153
1669915966,46,13,2,10,0.036,8,5,38,3.9,34.8,40,1,0.69,141,102,41,153
1669915967,46,15,2,14,0.033,7,10,58,4.1,33.3,40,1,0.735,146,95,39,149
1669915968,46,12,0,11,0.0091,3,20,86,4.2,0,40,0,0.715,140,104,42,154
1669915969,46,12,2,9,0.012,3,23,88,4,33.4,40,0,0.676,131,105,44,151
1669915970,46,13,2,15,0.012,2,6,75,3.7,34.5,40,0,0.66,132,111,45,149
1669915971,46,13,2,8,0.014,4,11,73,3.5,33.4,40,1,0.698,134,114,45,149
1669915972,46,13,0,6,0.012,3,7,70,3,33.3,40,1,0.62,118,119,50,151
1669915973,46,15,2,11,0,0,8,100,2.7,0,40,0,0.537,108,128,54,149
1669915974,46,15,2,10,0.018,5,11,68,3.1,33.4,40,2,0.574,105,129,55,150
