Time,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%]
1669915791,0,1,-84,84,5.5,8,40,1,0.035,0,2.6,13,161,0.568,0
1669915792,0,1,-84,84,4.4,8,40,1,0.025,0,2.6,4,145,0.618,0
1669915793,0,1,-84,84,5.4,13,40,3.2,0.016,37,2.6,2,130,0.576,37
1669915794,0,1,-84,84,4.5,10,40,1,0.019,0,2.6,3,120,0.519,0
1669915795,0,1,-84,84,4.9,0,40,0,0,0,2.6,3,103,0.546,0
1669915796,0,1,-84,84,4,14,40,1,0.02,0,2.6,3,88,0.614,0
1669915797,0,1,-84,84,5.7,14,40,1,0.012,0,2.6,1,77,0.505,0
1669915798,0,1,-84,84,4.9,0,40,0,0,0,2.6,4,59,0.557,0
1669915799,0,1,-84,84,4.9,4,40,1,0.0066,0,2.6,1,42,0.556,0
1669915800,0,1,-84,84,5.5,14,40,1,0.018,0,2.6,8,26,0.62,0
1669915801,0,1,-84,84,4.2,0,40,0,0,0,2.6,3,9.2,0.502,0
1669915802,0,1,-84,84,6,0,40,1,0.0017,0,2.6,7,0,0.314,0
1669915803,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915804,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915805,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915806,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915807,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915808,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915809,0,1,-84,84,4.7,0,40,0,0,0,2.6,0,0,0,0
1669915810,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915811,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915812,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915813,0,1,-84,84,5.3,0,40,0,0,0,2.6,0,0,0,0
1669915814,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915815,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915816,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915817,0,1,-84,84,5,14,40,1,0.0028,0,2.6,21,0,0.086,0
1669915818,0,1,-84,84,5.4,0,40,0,0,0,2.6,0,0,0,0
1669915819,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915820,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915821,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915822,0,1,-84,84,4.7,0,40,0,0,0,2.6,0,0,0,0
1669915823,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915824,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915825,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915826,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915827,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915828,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915829,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915830,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915831,0,1,-84,84,5.4,0,40,0,0,0,2.6,0,0,0,0
1669915832,0,1,-84,84,5.1,14,40,1,0.0028,0,2.6,21,0,0.069,0
1669915833,0,1,-84,84,5.3,0,40,0,0,0,2.6,23,0,0.017,0
1669915834,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915835,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915836,0,1,-84,84,5.3,0,40,0,0,0,2.6,0,0,0,0
1669915837,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915838,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915839,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915840,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915841,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915842,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915843,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915844,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915845,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915846,0,1,-84,84,5.2,14,40,1,0.0028,0,2.6,20,0,0.085,0
1669915847,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915848,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915849,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915850,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915851,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915852,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915853,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915854,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915855,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915856,0,1,-84,84,5.4,0,40,0,0,0,2.6,0,0,0,0
1669915857,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915858,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915859,0,1,-84,84,5,0,40,0,0,0,2.6,22,0,0.015,0
1669915860,0,1,-84,84,5.1,14,40,1,0.003,0,2.6,21,0,0.074,0
1669915861,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915862,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915863,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915864,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915865,0,1,-84,84,5.4,0,40,0,0,0,2.6,0,0,0,0
1669915866,0,1,-84,84,5.5,0,40,0,0,0,2.6,0,0,0,0
1669915867,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915868,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915869,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915870,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915871,0,1,-84,84,5.5,0,40,0,0,0,2.6,0,0,0,0
1669915872,0,1,-84,84,5.4,14,40,1,0.0091,0,2.6,20,3,0.173,0
1669915873,0,1,-84,84,5.1,14,40,1,0.081,0,2.6,3,5.6,0.875,0
1669915874,0,1,-84,84,6.4,13,40,1,0.05,0,2.6,8,0,0.748,0
1669915875,0,1,-84,84,5,0,40,0,0,0,2.6,17,0,0.12,0
1669915876,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915877,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915878,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915879,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915880,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915881,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915882,0,1,-84,84,5.3,0,40,0,0,0,2.6,0,0,0,0
1669915883,0,1,-84,84,5.1,0,40,0,0,0,2.6,18,963,0,0
1669915884,0,1,-84,84,4.7,13,40,1,0.0025,0,2.6,21,0,0.151,0
1669915885,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915886,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915887,0,1,-84,84,4.6,0,40,0,0,0,2.6,0,0,0,0
1669915888,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915889,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915890,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915891,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915892,0,1,-84,84,4.8,0,40,0,0,0,2.6,0,0,0,0
1669915893,0,1,-84,84,5,13,40,1,0.0025,0,2.6,16,3,0.051,0
1669915894,0,1,-84,84,6.7,15,40,1,0.046,0,2.6,21,2.1,1.5,0
1669915895,0,1,-84,84,5.4,7,40,2.3,0.02,50,2.6,15,0,0.888,50
1669915896,0,1,-84,84,5,0,40,0,0,0,2.6,0,0,0,0
1669915897,0,1,-84,84,5.3,0,40,0,0,0,2.6,0,0,0,0
1669915898,0,1,-84,84,4.9,0,40,0,0,0,2.6,0,0,0,0
1669915899,0,1,-84,84,5.3,0,40,0,0,0,2.6,0,0,0,0
1669915900,0,1,-84,84,4.5,0,40,0,0,0,2.6,0,0,0,0
1669915901,0,1,-84,84,5.2,0,40,0,0,0,2.6,0,0,0,0
1669915902,0,1,-84,84,5.1,0,40,0,0,0,2.6,0,0,0,0
1669915903,0,1,-84,84,5.2,0,40,0,0,0,2.6,7,963,0,0
1669915904,0,1,-84,84,5.4,12,40,1,0.059,0,2.6,16,3.1,1.7,0
1669915905,0,1,-84,84,5.4,11,40,1,0.064,0,2.6,19,9.9,3.3,0
1669915906,0,1,-84,84,6.2,11,40,1,0.06,0,2.6,21,18,5.3,0
1669915907,0,1,-84,84,3.5,11,40,1,0.107,0,2.6,15,20,7.1,0
1669915908,0,1,-84,84,1.2,8,40,1,0.153,0,2.6,13,38,9.2,0
1669915909,0,1,-84,84,4.3,10,40,1,0.164,0,2.6,12,82,9,0
1669915910,0,1,-84,84,2.4,11,40,1,0.16,0,2.6,13,125,9.5,0
1669915911,0,1,-84,84,8,11,40,1,0.158,0,2.6,13,204,9.3,0
1669915912,0,1,-84,84,5.7,11,40,1,0.155,0,2.6,13,297,9.6,0
1669915913,0,1,-84,84,5,10,40,1,0.171,0,2.6,11,385,8.6,0
1669915914,0,1,-84,84,8.5,10,40,1,0.154,0,2.6,11,383,8.1,0
1669915915,0,1,-84,84,4,12,40,1,0.329,0,2.6,12,346,8.7,0
1669915916,0,1,-84,84,2.8,13,40,1,0.504,0,2.6,11,315,8.2,0
1669915917,0,1,-84,84,3.5,13,40,1,0.56,0,2.6,12,385,9,0
1669915918,0,1,-84,84,2.1,12,40,1,0.31,0,2.6,9,371,6.6,0
1669915919,0,1,-84,84,5.9,13,40,1,0.54,0,2.6,12,294,8.8,0
1669915920,0,1,-84,84,5.7,12,40,1,0.522,4,2.6,12,275,9.2,4
1669915921,0,1,-83,83,1.9,12,40,1,0.332,0,2.6,13,256,9.2,0
1669915922,0,1,-81,81,3.4,12,40,1,0.403,0,2.6,11,188,7.9,0
1669915923,0,1,-81,81,6.1,11,40,1,0.139,0,2.6,10,203,7.2,0
1669915924,0,1,-81,81,6.2,10,40,1,0.142,0,2.6,10,220,7.4,0
1669915925,0,1,-81,81,10,10,40,1,0.141,0,2.6,9,230,6.5,0
1669915926,0,1,-81,81,8.7,10,40,1,0.119,0,2.6,9,232,6.4,0
1669915927,0,1,-81,81,5.3,11,40,1,0.179,0,2.6,9,225,6.8,0
1669915928,0,1,-81,81,7.5,13,40,1,0.359,0,2.6,9,162,6.4,0
1669915929,0,1,-81,81,8,12,40,1,0.317,0,2.6,8,161,6.5,0
1669915930,0,1,-81,81,9.8,11,40,1,0.127,0,2.6,8,177,5.9,0
1669915931,0,1,-81,81,8.3,10,40,1,0.113,0,2.6,7,188,5.1,0
1669915932,0,1,-81,81,7.8,11,40,1,0.104,0,2.6,6,195,4.6,0
1669915933,0,1,-81,81,3.5,10,40,1,0.093,0,2.6,6,197,4.4,0
1669915934,0,1,-81,81,8.2,5,40,2.2,0.068,39,2.6,4,178,3.7,39
1669915935,0,1,-81,81,6.1,9,40,1,0.107,0,2.6,5,199,3.8,0
1669915936,0,1,-81,81,6.9,10,40,1,0.085,0,2.6,3,207,2.8,0
1669915937,0,1,-81,81,8.3,10,40,1,0.092,0,2.6,5,219,4,0
1669915938,0,1,-81,81,6.1,11,40,1,0.107,0,2.6,5,246,3.7,0
1669915939,0,1,-81,81,7.4,11,40,1,0.055,0,2.6,2,268,2.2,0
1669915940,0,1,-81,81,9.2,10,40,1,0.104,0,2.6,5,316,3.6,0
1669915941,0,1,-81,81,6.8,11,40,2.2,0.069,32,2.6,3,347,2.7,32
1669915942,0,1,-81,81,7.2,11,40,1,0.082,0,2.6,3,379,2.2,0
1669915943,0,1,-81,81,7.9,8,40,1,0.068,0,2.6,2,385,2,0
1669915944,0,1,-81,81,5.2,11,40,1,0.047,0,2.6,1,384,1.7,0
1669915945,0,1,-81,81,6.2,10,40,1,0.068,0,2.6,3,382,2.1,0
1669915946,0,1,-81,81,7.1,7,40,1.8,0.061,20,2.6,2,368,1.7,20
1669915947,0,1,-81,81,9.8,10,40,1,0.109,0,2.6,1,372,1.7,0
1669915948,0,1,-81,81,7.2,6,40,2.1,0.14,24,2.6,2,356,1.7,24
1669915949,0,1,-81,81,5.2,12,40,1,0.114,0,2.6,3,341,1.7,0
1669915950,0,1,-81,81,9.5,10,40,1,0.152,0,2.6,3,328,1.4,0
1669915951,0,1,-81,81,7.2,14,40,1,0.199,0,2.6,2,311,1.9,0
1669915952,0,1,-81,81,5.3,13,40,1,0.114,0,2.6,1,302,1.2,0
1669915953,0,1,-81,81,3,11,40,1.5,0.121,9,2.6,1,290,1.1,9
1669915954,0,1,-81,81,7.9,4,40,2.7,0.118,44,2.6,2,284,1.4,44
1669915955,0,1,-81,81,5.7,13,40,2.3,0.185,21,2.6,1,284,1.2,21
1669915956,0,1,-77,77,6.9,13,40,1,0.125,0,2.6,1,336,0.977,0
1669915957,0,1,-77,77,5.4,14,40,1,0.104,0,2.6,2,334,1.1,0
1669915958,0,1,-77,77,4.8,13,40,1,0.09,0,2.6,4,333,0.923,0
1669915959,0,1,-77,77,6,11,40,1,0.121,0,2.6,2,329,0.971,0
1669915960,0,1,-77,77,4.3,12,40,1,0.113,0,2.6,2,322,1,0
1669915961,0,1,-77,77,4.5,8,40,1,0.129,0,2.6,4,319,0.92,0
1669915962,0,1,-77,77,6.4,11,40,1,0.108,0,2.6,2,314,0.931,0
1669915963,0,1,-77,77,6.4,14,40,1,0.097,0,2.6,4,313,0.863,0
1669915964,0,1,-77,77,6.2,11,40,1,0.084,0,2.6,2,310,0.84,0
1669915965,0,1,-77,77,6.3,12,40,1,0.057,0,2.6,2,304,0.799,0
1669915966,0,1,-77,77,3.4,11,40,1,0.063,0,2.6,2,297,0.724,0
1669915967,0,1,-77,77,4.4,14,40,1,0.075,0,2.6,6,294,0.822,0
1669915968,0,1,-77,77,6.1,11,40,2.8,0.042,39,2.6,1,287,0.772,39
1669915969,0,1,-77,77,5.1,8,40,2.4,0.084,19,2.6,1,298,0.735,19
1669915970,0,1,-77,77,7.2,16,40,1,0.035,0,2.6,10,284,0.7,0
1669915971,0,1,-77,77,6.6,10,40,1,0.047,0,2.6,1,270,0.736,0
1669915972,0,1,-77,77,6.4,7,40,1,0.041,0,2.6,5,261,0.689,0
1669915973,0,1,-77,77,5,12,40,1,0.025,0,2.6,10,247,0.561,0
1669915974,0,1,-77,77,3.5,9,40,1,0.074,0,2.6,4,237,0.675,0
1669915975,0,1,-77,77,3.7,14,40,1,0.023,0,2.6,2,224,0.579,0
1669915976,0,1,-77,77,6,12,40,1,0.025,0,2.6,3,209,0.628,0
1669915977,0,1,-77,77,5.2,11,40,2.9,0.04,43,2.6,2,201,0.626,43
1669915978,0,1,-77,77,4.8,14,40,2.5,0.0059,50,2.6,3,184,0.583,50
1669915979,0,1,-77,77,4.7,14,40,1,0.0058,0,2.6,3,168,0.604,0
1669915980,0,1,-77,77,4.9,10,40,1,0.014,0,2.6,2,151,0.583,0
1669915981,0,1,-77,77,5.1,10,40,1,0.02,0,2.6,3,131,0.802,0
1669915982,0,1,-77,77,5.2,9,40,1,0.022,0,2.6,1,122,0.535,0
1669915983,0,1,-77,77,3.7,14,40,1,0.024,0,2.6,3,107,0.573,0
1669915984,0,1,-77,77,4.6,14,40,1,0.0029,0,2.6,2,93,0.556,0
1669915985,0,1,-77,77,4.2,14,40,1,0.016,0,2.6,3,81,0.548,0
1669915986,0,1,-77,77,4.6,14,40,1,0.0096,0,2.6,2,67,0.524,0
1669915987,0,1,-77,77,5,10,40,1,0.013,0,3.6,3,55,0.639,0
1669915988,0,1,-77,77,4.9,14,40,1,0.031,0,2.6,2,44,0.565,0
1669915989,0,1,-77,77,4.7,0,40,0,0,0,2.6,4,28,0.486,0
