Time,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps]
1669915819,5,151,152,0,0
1669915820,5,152,153,0,0
1669915821,5,153,154,0,0
1669915822,5,154,155,0,0
1669915823,5,155,156,0,0
1669915824,5,156,157,0,0
1669915825,5,157,158,0,0
1669915826,5,158,159,0,0
1669915827,5,159,160,0,0
1669915828,5,160,161,0,0
1669915829,5,161,162,0,0
1669915830,5,162,163,0,0
1669915831,5,163,164,0,0
1669915832,5,164,165,0.0297,0.243
1669915833,5,165,166,0,0
1669915834,5,166,167,0,0
1669915835,5,167,168,0,0
1669915836,5,168,169,0,0
1669915837,5,169,170,0,0
1669915838,5,170,171,0,0
1669915839,5,171,172,0,0
1669915840,5,172,173,0,0
1669915841,5,173,174,0,0
1669915842,5,174,175,0,0
1669915843,5,175,176,0,0
1669915844,5,176,177,0,0
1669915845,5,177,178,0.0354,0.29
1669915846,5,178,179,0,0
1669915847,5,179,180,0,0
1669915848,5,180,181,0,0
1669915849,5,181,182,0,0
1669915850,5,182,183,0,0
1669915851,5,183,184,0,0
1669915852,5,184,185,0,0
1669915853,5,185,186,0,0
1669915854,5,186,187,0,0
1669915855,5,187,188,0,0
1669915856,5,188,189,0,0
1669915857,5,189,190,0,0
1669915858,5,190,191,0,0
1669915859,5,191,192,0.00424,0.0347
1669915860,5,192,193,0,0
1669915861,5,193,194,0,0
1669915862,5,194,195,0,0
1669915863,5,195,196,0,0
1669915864,5,196,197,0,0
1669915865,5,197,198,0,0
1669915866,5,198,199,0,0
1669915867,5,199,200,0,0
1669915868,5,200,201,0,0
1669915869,5,201,202,0,0
1669915870,5,202,203,0,0
1669915871,5,203,204,0,0
1669915872,5,204,205,0.11,0.905
1669915873,5,205,206,0.0311,0.255
1669915874,5,206,207,0.0255,0.208
1669915875,5,207,208,0,0
1669915876,5,208,209,0,0
1669915877,5,209,210,0,0
1669915878,5,210,211,0,0
1669915879,5,211,212,0,0
1669915880,5,212,213,0,0
1669915881,5,213,214,0,0
1669915882,5,214,215,0,0
1669915883,5,215,216,0.0184,0.151
1669915884,5,216,217,0,0
1669915885,5,217,218,0,0
1669915886,5,218,219,0,0
1669915887,5,219,220,0,0
1669915888,5,220,221,0,0
1669915889,5,221,222,0,0
1669915890,5,222,223,0,0
1669915891,5,223,224,0,0
1669915892,5,224,225,0,0
1669915893,5,225,226,0.115,0.939
1669915894,5,226,227,0.058,0.475
1669915895,5,227,228,0,0
1669915896,5,228,229,0,0
1669915897,5,229,230,0,0
1669915898,5,230,231,0,0
1669915899,5,231,232,0,0
1669915900,5,232,233,0,0
1669915901,5,233,234,0,0
1669915902,5,234,235,0,0
1669915903,5,235,236,0.0255,0.209
1669915904,5,236,237,0.0947,0.776
1669915905,5,237,238,0.0721,0.591
1669915906,5,238,239,0.117,0.961
1669915907,5,239,240,0.26,2.13
1669915908,5,240,241,0.236,1.93
1669915909,5,241,242,0.279,2.28
1669915910,5,242,243,0.281,2.3
1669915911,5,243,244,0.259,2.12
1669915912,5,244,245,0.26,2.13
1669915913,5,245,246,0.229,1.88
1669915914,5,246,247,0.206,1.69
1669915915,5,247,248,0,0
1669915916,5,248,249,0.348,2.85
1669915917,5,249,250,0.395,3.23
1669915918,5,250,251,0.00848,0.0694
1669915919,5,251,252,0.115,0.939
1669915920,5,252,253,0.601,4.92
1669915921,5,253,254,0.0141,0.116
1669915922,5,254,255,0.437,3.58
1669915923,5,255,256,0.214,1.75
1669915924,5,256,257,0.192,1.58
1669915925,5,257,258,0.147,1.2
1669915926,5,258,259,0.168,1.38
1669915927,5,259,260,0.0141,0.116
1669915928,5,260,261,0.366,3
1669915929,5,261,262,0.16,1.31
1669915930,5,262,263,0.154,1.26
1669915931,5,263,264,0.143,1.17
1669915932,5,264,265,0.13,1.07
1669915933,5,265,266,0.106,0.869
1669915934,5,266,267,0.113,0.927
1669915935,5,267,268,0.0877,0.718
1669915936,5,268,269,0.0933,0.765
1669915937,5,269,270,0.112,0.915
1669915938,5,270,271,0.0919,0.753
1669915939,5,271,272,0.0778,0.637
1669915940,5,272,273,0.0622,0.51
1669915941,5,273,274,0.0608,0.498
1669915942,5,274,275,0.0438,0.359
1669915943,5,275,276,0.0424,0.348
1669915944,5,276,277,0.0509,0.417
1669915945,5,277,278,0.0452,0.371
1669915946,5,278,279,0.0311,0.255
1669915947,5,279,280,0,0
1669915948,5,280,281,0,0
1669915949,5,281,282,0,0
1669915950,5,282,283,0,0
1669915951,5,283,284,0,0
1669915952,5,284,285,0,0
1669915953,5,285,286,0,0
1669915954,5,286,287,0,0
1669915955,5,287,288,0.00141,0.0116
1669915956,5,288,289,0,0
1669915957,5,289,290,0,0
1669915958,5,290,291,0,0
1669915959,5,291,292,0,0
1669915960,5,292,293,0,0
1669915961,5,293,294,0,0
1669915962,5,294,295,0,0
1669915963,5,295,296,0,0
1669915964,5,296,297,0,0
1669915965,5,297,298,0,0
1669915966,5,298,299,0,0
1669915967,5,299,300,0,0
1669915968,5,300,301,0.1,0.823
1669915969,5,301,302,0,0
1669915970,5,302,303,0,0
1669915971,5,303,304,0,0
1669915972,5,304,305,0.0976,0.799
1669915973,5,305,306,0,0
1669915974,5,306,307,0,0
1669915975,5,307,308,0,0
1669915976,5,308,309,0,0
1669915977,5,309,310,0,0
1669915978,5,310,311,0,0
1669915979,5,311,312,0,0
1669915980,5,312,313,0,0
1669915981,5,313,314,0,0
1669915982,5,314,315,0,0
1669915983,5,315,316,0,0
1669915984,5,316,317,0,0
1669915985,5,317,318,0,0
1669915986,5,318,319,0,0
1669915987,5,319,320,0.00141,0.0116
1669915988,5,320,321,0,0
1669915989,5,321,322,0,0
1669915990,5,322,323,0,0
1669915991,5,323,324,0,0
1669915992,5,324,325,0,0
1669915993,5,325,326,0,0
1669915994,5,326,327,0,0
1669915995,5,327,328,0,0
1669915996,5,328,329,0,0
1669915997,5,329,330,0,0
1669915998,5,330,331,0,0
1669915999,5,331,332,0,0
1669916000,5,332,333,0,0
1669916001,5,333,334,0,0
1669916002,5,334,335,0,0
1669916003,5,335,336,0,0
1669916004,5,336,337,0,0
1669916005,5,337,338,0,0
1669916006,5,338,339,0,0
1669916007,5,339,340,0,0
1669916008,5,340,341,0,0
1669916009,5,341,342,0.106,0.869
1669916010,5,342,343,0.126,1.03
1669916011,5,343,344,0,0
1669916012,5,344,345,0,0
1669916013,5,345,346,0,0
1669916014,5,346,347,0,0
1669916015,5,347,348,0,0
1669916016,5,348,349,0,0
1669916017,5,349,350,0,0
1669916018,5,350,351,0,0
1669916019,5,351,352,0,0
1669916020,5,352,353,0,0
1669916021,5,353,354,0,0
