Time,Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB]
1669261996,4,1166,1167,0,0,0,0.00141
1669261997,4,1167,1168,0,0,0,0.00141
1669261998,4,1168,1169,0,0,0,0.00141
1669261999,4,1169,1170,0,0,0,0.00141
1669262000,4,1170,1171,0,0,1,0.00283
1669262001,4,1171,1172,0,0,3,0.00283
1669262002,4,1172,1173,0,0,3,0.00141
1669262003,4,1173,1174,0,0,1,0.00141
1669262004,4,1174,1175,0,0,0,0.00141
1669262005,4,1175,1176,0,0,1,0.00141
1669262006,4,1176,1177,0,0,0,0.00141
1669262007,4,1177,1178,0,0,0,0.00141
1669262008,4,1178,1179,0,0,0,0.00141
1669262009,4,1179,1180,0,0,0,0.00141
1669262010,4,1180,1181,0,0,1,0.00283
1669262011,4,1181,1182,0,0,3,0.00283
1669262012,4,1182,1183,0,0,2,0.00283
1669262013,4,1183,1184,0,0,2,0.00283
1669262014,4,1184,1185,0,0,0,0.00283
1669262015,4,1185,1186,0,0,2,0.00283
1669262016,4,1186,1187,0,0,2,0.00283
1669262017,4,1187,1188,0,0,1,0.00141
1669262018,4,1188,1189,0,0,2,0.00283
1669262019,4,1189,1190,0,0,1,0.00141
1669262020,4,1190,1191,0,0,2,0.00141
1669262021,4,1191,1192,0,0,1,0.00283
1669262022,4,1192,1193,0,0,2,0.00283
1669262023,4,1193,1194,0,0,2,0.00283
1669262024,4,1194,1195,0,0,1,0.00141
1669262025,4,1195,1196,0,0,1,0.00141
1669262026,4,1196,1197,0,0,1,0.00283
1669262027,4,1197,1198,0,0,1,0.00283
1669262028,4,1198,1199,0,0,2,0.00283
1669262029,4,1199,1200,0,0,3,0.00283
1669262030,4,1200,1201,0,0,2,0.00283
1669262031,4,1201,1202,0,0,2,0.00283
1669262032,4,1202,1203,0,0,2,0.00283
1669262033,4,1203,1204,0,0,2,0.00283
1669262034,4,1204,1205,0,0,2,0.00283
1669262035,4,1205,1206,0,0,2,0.00283
1669262036,4,1206,1207,0,0,2,0.00283
1669262037,4,1207,1208,0,0,1,0.00141
1669262038,4,1208,1209,0,0,1,0.00141
1669262039,4,1209,1210,0,0,0,0.00283
1669262040,4,1210,1211,0,0,2,0.00283
1669262041,4,1211,1212,0,0,1,0.00141
1669262042,4,1212,1213,0.0636,0.522,2,0.00283
1669262043,4,1213,1214,0,0,1,0.00283
1669262044,4,1214,1215,0,0,0,0.00283
1669262045,4,1215,1216,0,0,1,0.00141
1669262046,4,1216,1217,0,0,0,0.00141
1669262047,4,1217,1218,0,0,0,0.00141
1669262048,4,1218,1219,0,0,1,0.00283
1669262049,4,1219,1220,0,0,0,0.00283
1669262050,4,1220,1221,0,0,0,0.00283
1669262051,4,1221,1222,0,0,1,0.00141
1669262052,4,1222,1223,0,0,2,0.00283
1669262053,4,1223,1224,0,0,0,0.00283
1669262054,4,1224,1225,0,0,0,0.00283
1669262055,4,1225,1226,0,0,1,0.00141
1669262056,4,1226,1227,0,0,2,0.00283
1669262057,4,1227,1228,0,0,0,0.00283
1669262058,4,1228,1229,0,0,0,0.00283
1669262059,4,1229,1230,0,0,2,0.00283
1669262060,4,1230,1231,0,0,0,0.00283
1669262061,4,1231,1232,0,0,0,0.00283
1669262062,4,1232,1233,0,0,0,0.00283
1669262063,4,1233,1234,0,0,2,0.00283
1669262064,4,1234,1235,0,0,0,0.00283
1669262065,4,1235,1236,0,0,0,0.00283
1669262066,4,1236,1237,0,0,1,0.00141
1669262067,4,1237,1238,0,0,1,0.00283
1669262068,4,1238,1239,0,0,0,0.00283
1669262069,4,1239,1240,0,0,1,0.00141
1669262070,4,1240,1241,0,0,1,0.00283
1669262071,4,1241,1242,0,0,0,0.00283
1669262072,4,1242,1243,0,0,0,0.00283
1669262073,4,1243,1244,0,0,2,0.00283
1669262074,4,1244,1245,0,0,0,0.00283
1669262075,4,1245,1246,0,0,0,0.00283
1669262076,4,1246,1247,0,0,2,0.00283
1669262077,4,1247,1248,0,0,0,0.00283
1669262078,4,1248,1249,0,0,0,0.00283
1669262079,4,1249,1250,0,0,2,0.00283
1669262080,4,1250,1251,0,0,0,0.00283
1669262081,4,1251,1252,0,0,1,0.00141
1669262082,4,1252,1253,0,0,1,0.00283
1669262083,4,1253,1254,0,0,0,0.00283
1669262084,4,1254,1255,0,0,2,0.00283
1669262085,4,1255,1256,0,0,0,0.00283
1669262086,4,1256,1257,0,0,1,0.00141
1669262087,4,1257,1258,0,0,1,0.00283
1669262088,4,1258,1259,0,0,2,0.00283
1669262089,4,1259,1260,0,0,0,0.00283
1669262090,4,1260,1261,0,0,2,0.00283
1669262091,4,1261,1262,0,0,1,0.00141
1669262092,4,1262,1263,0,0,1,0.00283
1669262093,4,1263,1264,0,0,2,0.00283
1669262094,4,1264,1265,0,0,1,0.00141
1669262095,4,1265,1266,0,0,0,0.00141
1669262096,4,1266,1267,0,0,1,0.00283
1669262097,4,1267,1268,0,0,1,0.00141
1669262098,4,1268,1269,0,0,2,0.00283
1669262099,4,1269,1270,0,0,2,0.00283
1669262100,4,1270,1271,0,0,2,0.00283
1669262101,4,1271,1272,0,0,1,0.00141
1669262102,4,1272,1273,0,0,1,0.00141
1669262103,4,1273,1274,0,0,0,0.00141
1669262104,4,1274,1275,0,0,0,0.00141
1669262105,4,1275,1276,0,0,0,0.00141
1669262106,4,1276,1277,0,0,1,0.00141
1669262107,4,1277,1278,0,0,0,0.00141
1669262108,4,1278,1279,0,0,0,0.00141
1669262109,4,1279,1280,0,0,0,0.00141
1669262110,4,1280,1281,0,0,0,0.00141
1669262111,4,1281,1282,0,0,0,0.00141
1669262112,4,1282,1283,0,0,0,0.00141
1669262113,4,1283,1284,0,0,1,0.00141
1669262114,4,1284,1285,0,0,0,0.00141
1669262115,4,1285,1286,0,0,0,0.00141
1669262116,4,1286,1287,0,0,0,0.00141
1669262117,4,1287,1288,0,0,0,0.00141
1669262118,4,1288,1289,0,0,0,0.00141
1669262119,4,1289,1290,0,0,0,0.00141
1669262120,4,1290,1291,0,0,0,0.00141
1669262121,4,1291,1292,0,0,0,0.00141
1669262122,4,1292,1293,0,0,0,0.00141
1669262123,4,1293,1294,0,0,0,0.00141
1669262124,4,1294,1295,0,0,0,0.00141
1669262125,4,1295,1296,0,0,0,0.00141
1669262126,4,1296,1297,0,0,0,0.00141
1669262127,4,1297,1298,0,0,1,0.00141
1669262128,4,1298,1299,0,0,0,0.00141
1669262129,4,1299,1300,0,0,0,0.00141
1669262130,4,1300,1301,0,0,0,0.00141
1669262131,4,1301,1302,0,0,0,0.00141
1669262132,4,1302,1303,0,0,0,0.00141
1669262133,4,1303,1304,0,0,0,0.00141
1669262134,4,1304,1305,0,0,0,0.00141
1669262135,4,1305,1306,0,0,0,0.00141
1669262136,4,1306,1307,0,0,0,0.00141
1669262137,4,1307,1308,0,0,0,0.00141
1669262138,4,1308,1309,0,0,0,0.00141
1669262139,4,1309,1310,0,0,0,0.00141
1669262140,4,1310,1311,0,0,0,0.00141
1669262141,4,1311,1312,0,0,0,0.00141
1669262142,4,1312,1313,0,0,0,0.00141
1669262143,4,1313,1314,0,0,0,0.00141
1669262144,4,1314,1315,0,0,0,0.00141
1669262145,4,1315,1316,0,0,0,0.00141
1669262146,4,1316,1317,0,0,0,0.00141
1669262147,4,1317,1318,0,0,0,0.00141
1669262148,4,1318,1319,0,0,0,0.00141
1669262149,4,1319,1320,0,0,0,0.00141
1669262150,4,1320,1321,0,0,0,0.00141
1669262151,4,1321,1322,0,0,0,0.00141
1669262152,4,1322,1323,0,0,0,0.00141
1669262153,4,1323,1324,0,0,0,0.00141
1669262154,4,1324,1325,0,0,1,0.00141
1669262155,4,1325,1326,0,0,0,0.00141
1669262156,4,1326,1327,0,0,0,0.00141
1669262157,4,1327,1328,0,0,0,0.00141
1669262158,4,1328,1329,0,0,0,0.00141
1669262159,4,1329,1330,0,0,0,0.00141
1669262160,4,1330,1331,0,0,0,0.00141
1669262161,4,1331,1332,0,0,0,0.00141
1669262162,4,1332,1333,0,0,0,0.00141
1669262163,4,1333,1334,0,0,0,0.00141
1669262164,4,1334,1335,0,0,0,0.00141
1669262165,4,1335,1336,0,0,0,0.00141
1669262166,4,1336,1337,0,0,0,0.00141
1669262167,4,1337,1338,0,0,0,0.00141
1669262168,4,1338,1339,0,0,0,0.00141
1669262169,4,1339,1340,0,0,0,0.00141
1669262170,4,1340,1341,0,0,0,0.00141
1669262171,4,1341,1342,0,0,0,0.00141
1669262172,4,1342,1343,0,0,0,0.00141
1669262173,4,1343,1344,0,0,0,0.00141
1669262174,4,1344,1345,0,0,0,0.00141
1669262175,4,1345,1346,0,0,0,0.00141
1669262176,4,1346,1347,0,0,0,0.00141
1669262177,4,1347,1348,0,0,0,0.00141
1669262178,4,1348,1349,0,0,0,0.00141
1669262179,4,1349,1350,0,0,0,0.00141
1669262180,4,1350,1351,0,0,0,0.00141
1669262181,4,1351,1352,0,0,0,0.00141
1669262182,4,1352,1353,0,0,0,0.00141
1669262183,4,1353,1354,0,0,0,0.00141
1669262184,4,1354,1355,0,0,0,0.00141
1669262185,4,1355,1356,0,0,0,0.00141
1669262186,4,1356,1357,0,0,0,0.00141
1669262187,4,1357,1358,0,0,0,0.00141
1669262188,4,1358,1359,0,0,0,0.00141
1669262189,4,1359,1360,0,0,0,0.00141
1669262190,4,1360,1361,0,0,0,0.00141
1669262191,4,1361,1362,0,0,0,0.00141
1669262192,4,1362,1363,0,0,0,0.00141
1669262193,4,1363,1364,0,0,0,0.00141
1669262194,4,1364,1365,0,0,0,0.00141
1669262195,4,1365,1366,0,0,0,0.00141
1669262196,4,1366,1367,0,0,0,0.00141
1669262197,4,1367,1368,0,0,0,0.00141
1669262198,4,1368,1369,0,0,0,0.00141
1669262199,4,1369,1370,0,0,0,0.00141
1669262200,4,1370,1371,0,0,0,0.00141
1669262201,4,1371,1372,0,0,0,0.00141
1669262202,4,1372,1373,0,0,0,0.00141
1669262203,4,1373,1374,0,0,0,0.00141
1669262204,4,1374,1375,0,0,0,0.00141
1669262205,4,1375,1376,0,0,0,0.00141
1669262206,4,1376,1377,0,0,0,0.00141
1669262207,4,1377,1378,0,0,0,0.00141
1669262208,4,1378,1379,0,0,0,0.00141
1669262209,4,1379,1380,0,0,1,0.00141
1669262210,4,1380,1381,0,0,0,0.00141
1669262211,4,1381,1382,0,0,0,0.00141
1669262212,4,1382,1383,0,0,0,0.00141
1669262213,4,1383,1384,0,0,0,0.00141
1669262214,4,1384,1385,0,0,0,0.00141
1669262215,4,1385,1386,0,0,0,0.00141
1669262216,4,1386,1387,0,0,0,0.00141
1669262217,4,1387,1388,0,0,0,0.00141
1669262218,4,1388,1389,0,0,0,0.00141
1669262219,4,1389,1390,0,0,0,0.00141
1669262220,4,1390,1391,0,0,0,0.00141
1669262221,4,1391,1392,0,0,0,0.00141
1669262222,4,1392,1393,0,0,0,0.00141
1669262223,4,1393,1394,0,0,0,0.00141
1669262224,4,1394,1395,0,0,0,0.00141
1669262225,4,1395,1396,0,0,0,0.00141
1669262226,4,1396,1397,0,0,0,0.00141
1669262227,4,1397,1398,0,0,0,0.00141
1669262228,4,1398,1399,0,0,0,0.00141
1669262229,4,1399,1400,0,0,0,0.00141
1669262230,4,1400,1401,0,0,0,0.00141
1669262231,4,1401,1402,0,0,0,0.00141
1669262232,4,1402,1403,0,0,0,0.00141
1669262233,4,1403,1404,0,0,0,0.00141
1669262234,4,1404,1405,0,0,0,0.00141
1669262235,4,1405,1406,0,0,0,0.00141
1669262236,4,1406,1407,0,0,0,0.00141
1669262237,4,1407,1408,0,0,0,0.00141
1669262238,4,1408,1409,0,0,0,0.00141
1669262239,4,1409,1410,0,0,0,0.00141
1669262240,4,1410,1411,0,0,0,0.00141
1669262241,4,1411,1412,0,0,0,0.00141
1669262242,4,1412,1413,0,0,0,0.00141
1669262243,4,1413,1414,0,0,0,0.00141
1669262244,4,1414,1415,0,0,0,0.00141
1669262245,4,1415,1416,0,0,0,0.00141
1669262246,4,1416,1417,0,0,0,0.00141
1669262247,4,1417,1418,0,0,0,0.00141
1669262248,4,1418,1419,0,0,0,0.00141
1669262249,4,1419,1420,0,0,0,0.00141
1669262250,4,1420,1421,0,0,0,0.00141
1669262251,4,1421,1422,0,0,0,0.00141
1669262252,4,1422,1423,0,0,0,0.00141
1669262253,4,1423,1424,0,0,0,0.00141
1669262254,4,1424,1425,0,0,0,0.00141
1669262255,4,1425,1426,0,0,0,0.00141
1669262256,4,1426,1427,0,0,0,0.00141
1669262257,4,1427,1428,0,0,0,0.00141
1669262258,4,1428,1429,0,0,0,0.00141
1669262259,4,1429,1430,0,0,0,0.00141
1669262260,4,1430,1431,0,0,0,0.00141
1669262261,4,1431,1432,0,0,0,0.00141
1669262262,4,1432,1433,0,0,0,0.00141
1669262263,4,1433,1434,0,0,0,0.00141
1669262264,4,1434,1435,0,0,0,0.00141
1669262265,4,1435,1436,0,0,0,0.00141
1669262266,4,1436,1437,0,0,0,0.00141
1669262267,4,1437,1438,0,0,0,0.00141
1669262268,4,1438,1439,0,0,0,0.00141
1669262269,4,1439,1440,0,0,0,0.00141
1669262270,4,1440,1441,0,0,0,0.00141
1669262271,4,1441,1442,0,0,0,0.00141
1669262272,4,1442,1443,0,0,0,0.00141
1669262273,4,1443,1444,0,0,0,0.00141
1669262274,4,1444,1445,0,0,0,0.00141
1669262275,4,1445,1446,0,0,0,0.00141
1669262276,4,1446,1447,0,0,0,0.00141
1669262277,4,1447,1448,0,0,0,0.00141
1669262278,4,1448,1449,0,0,0,0.00141
1669262279,4,1449,1450,0,0,0,0.00141
1669262280,4,1450,1451,0,0,0,0.00141
1669262281,4,1451,1452,0,0,0,0.00141
1669262282,4,1452,1453,0,0,0,0.00141
1669262283,4,1453,1454,0,0,0,0.00141
1669262284,4,1454,1455,0,0,0,0.00141
1669262285,4,1455,1456,0,0,0,0.00141
1669262286,4,1456,1457,0,0,0,0.00141
1669262287,4,1457,1458,0,0,0,0.00141
1669262288,4,1458,1459,0,0,0,0.00141
1669262289,4,1459,1460,0,0,0,0.00141
1669262290,4,1460,1461,0,0,0,0.00141
1669262291,4,1461,1462,0,0,0,0.00141
1669262292,4,1462,1463,0,0,0,0.00141
1669262293,4,1463,1464,0,0,0,0.00141
1669262294,4,1464,1465,0,0,0,0.00141
1669262295,4,1465,1466,0,0,0,0.00141
1669262296,4,1466,1467,0,0,0,0.00141
1669262297,4,1467,1468,0,0,0,0.00141
1669262298,4,1468,1469,0,0,0,0.00141
1669262299,4,1469,1470,0,0,0,0.00141
1669262300,4,1470,1471,0,0,0,0.00141
1669262301,4,1471,1472,0,0,0,0.00141
1669262302,4,1472,1473,0,0,0,0.00141
1669262303,4,1473,1474,0,0,0,0.00141
1669262304,4,1474,1475,0,0,0,0.00141
1669262305,4,1475,1476,0,0,0,0.00141
1669262306,4,1476,1477,0,0,0,0.00141
1669262307,4,1477,1478,0,0,0,0.00141
1669262308,4,1478,1479,0,0,0,0.00141
1669262309,4,1479,1480,0,0,0,0.00141
1669262310,4,1480,1481,0,0,0,0.00141
1669262311,4,1481,1482,0,0,0,0.00141
1669262312,4,1482,1483,0,0,0,0.00141
1669262313,4,1483,1484,0,0,0,0.00141
1669262314,4,1484,1485,0,0,0,0.00141
1669262315,4,1485,1486,0,0,0,0.00141
1669262316,4,1486,1487,0,0,0,0.00141
1669262317,4,1487,1488,0,0,0,0.00141
1669262318,4,1488,1489,0,0,0,0.00141
1669262319,4,1489,1490,0,0,0,0.00141
1669262320,4,1490,1491,0,0,1,0.00141
1669262321,4,1491,1492,0,0,0,0.00141
1669262322,4,1492,1493,0,0,0,0.00141
1669262323,4,1493,1494,0,0,0,0.00141
1669262324,4,1494,1495,0,0,0,0.00141
1669262325,4,1495,1496,0,0,0,0.00141
1669262326,4,1496,1497,0,0,0,0.00141
1669262327,4,1497,1498,0,0,0,0.00141
1669262328,4,1498,1499,0,0,0,0.00141
1669262329,4,1499,1500,0,0,0,0.00141
1669262330,4,1500,1501,0,0,0,0.00141
1669262331,4,1501,1502,0,0,0,0.00141
1669262332,4,1502,1503,0,0,0,0.00141
1669262333,4,1503,1504,0,0,0,0.00141
1669262334,4,1504,1505,0,0,0,0.00141
1669262335,4,1505,1506,0,0,0,0.00141
1669262336,4,1506,1507,0,0,0,0.00141
1669262337,4,1507,1508,0,0,0,0.00141
1669262338,4,1508,1509,0,0,0,0.00141
1669262339,4,1509,1510,0,0,0,0.00141
1669262340,4,1510,1511,0,0,0,0.00141
1669262341,4,1511,1512,0,0,0,0.00141
1669262342,4,1512,1513,0,0,0,0.00141
1669262343,4,1513,1514,0,0,0,0.00141
1669262344,4,1514,1515,0,0,0,0.00141
1669262345,4,1515,1516,0,0,0,0.00141
1669262346,4,1516,1517,0,0,0,0.00141
1669262347,4,1517,1518,0,0,0,0.00141
1669262348,4,1518,1519,0,0,0,0.00141
1669262349,4,1519,1520,0,0,0,0.00141
1669262350,4,1520,1521,0,0,0,0.00141
1669262351,4,1521,1522,0,0,0,0.00141
1669262352,4,1522,1523,0,0,0,0.00141
1669262353,4,1523,1524,0,0,0,0.00141
1669262354,4,1524,1525,0,0,0,0.00141
1669262355,4,1525,1526,0,0,0,0.00141
1669262356,4,1526,1527,0,0,0,0.00141
1669262357,4,1527,1528,0,0,0,0.00141
1669262358,4,1528,1529,0,0,0,0.00141
1669262359,4,1529,1530,0,0,0,0.00141
1669262360,4,1530,1531,0,0,0,0.00141
1669262361,4,1531,1532,0,0,0,0.00141
1669262362,4,1532,1533,0,0,0,0.00141
1669262363,4,1533,1534,0,0,0,0.00141
1669262364,4,1534,1535,0,0,0,0.00141
1669262365,4,1535,1536,0,0,0,0.00141
1669262366,4,1536,1537,0,0,0,0.00141
1669262367,4,1537,1538,0,0,0,0.00141
1669262368,4,1538,1539,0,0,0,0.00141
1669262369,4,1539,1540,0,0,0,0.00141
1669262370,4,1540,1541,0,0,0,0.00141
1669262371,4,1541,1542,0,0,0,0.00141
1669262372,4,1542,1543,0,0,0,0.00141
1669262373,4,1543,1544,0,0,0,0.00141
1669262374,4,1544,1545,0,0,0,0.00141
1669262375,4,1545,1546,0,0,0,0.00141
1669262376,4,1546,1547,0,0,0,0.00141
1669262377,4,1547,1548,0,0,0,0.00141
1669262378,4,1548,1549,0,0,0,0.00141
1669262379,4,1549,1550,0,0,0,0.00141
1669262380,4,1550,1551,0,0,0,0.00141
1669262381,4,1551,1552,0,0,0,0.00141
1669262382,4,1552,1553,0,0,0,0.00141
1669262383,4,1553,1554,0,0,0,0.00141
1669262384,4,1554,1555,0,0,0,0.00141
1669262385,4,1555,1556,0,0,0,0.00141
1669262386,4,1556,1557,0,0,0,0.00141
1669262387,4,1557,1558,0,0,0,0.00141
1669262388,4,1558,1559,0,0,0,0.00141
1669262389,4,1559,1560,0,0,0,0.00141
1669262390,4,1560,1561,0,0,0,0.00141
1669262391,4,1561,1562,0,0,0,0.00141
1669262392,4,1562,1563,0,0,0,0.00141
1669262393,4,1563,1564,0,0,0,0.00141
1669262394,4,1564,1565,0,0,0,0.00141
1669262395,4,1565,1566,0,0,0,0.00141
1669262396,4,1566,1567,0,0,0,0.00141
1669262397,4,1567,1568,0,0,0,0.00141
1669262398,4,1568,1569,0,0,0,0.00141
1669262399,4,1569,1570,0,0,0,0.00141
1669262400,4,1570,1571,0,0,0,0.00141
1669262401,4,1571,1572,0,0,0,0.00141
1669262402,4,1572,1573,0,0,0,0.00141
1669262403,4,1573,1574,0,0,0,0.00141
1669262404,4,1574,1575,0,0,0,0.00141
1669262405,4,1575,1576,0,0,0,0.00141
1669262406,4,1576,1577,0,0,0,0.00141
1669262407,4,1577,1578,0,0,0,0.00141
1669262408,4,1578,1579,0,0,0,0.00141
1669262409,4,1579,1580,0,0,0,0.00141
1669262410,4,1580,1581,0,0,0,0.00141
1669262411,4,1581,1582,0,0,0,0.00141
1669262412,4,1582,1583,0,0,0,0.00141
1669262413,4,1583,1584,0,0,0,0.00141
1669262414,4,1584,1585,0,0,0,0.00141
1669262415,4,1585,1586,0,0,0,0.00141
1669262416,4,1586,1587,0,0,0,0.00141
1669262417,4,1587,1588,0,0,0,0.00141
1669262418,4,1588,1589,0,0,0,0.00141
1669262419,4,1589,1590,0,0,0,0.00141
1669262420,4,1590,1591,0,0,0,0.00141
1669262421,4,1591,1592,0,0,0,0.00141
1669262422,4,1592,1593,0,0,0,0.00141
1669262423,4,1593,1594,0,0,0,0.00141
1669262424,4,1594,1595,0,0,0,0.00141
1669262425,4,1595,1596,0,0,0,0.00141
1669262426,4,1596,1597,0,0,0,0.00141
1669262427,4,1597,1598,0,0,0,0.00141
1669262428,4,1598,1599,0,0,0,0.00141
1669262429,4,1599,1600,0,0,0,0.00141
1669262430,4,1600,1601,0,0,0,0.00141
1669262431,4,1601,1602,0,0,0,0.00141
1669262432,4,1602,1603,0,0,0,0.00141
1669262433,4,1603,1604,0,0,0,0.00141
1669262434,4,1604,1605,0,0,0,0.00141
1669262435,4,1605,1606,0,0,0,0.00141
1669262436,4,1606,1607,0,0,0,0.00141
1669262437,4,1607,1608,0,0,0,0.00141
1669262438,4,1608,1609,0,0,0,0.00141
1669262439,4,1609,1610,0,0,0,0.00141
1669262440,4,1610,1611,0,0,0,0.00141
1669262441,4,1611,1612,0,0,0,0.00141
1669262442,4,1612,1613,0,0,0,0.00141
1669262443,4,1613,1614,0,0,1,0.00141
1669262444,4,1614,1615,0,0,0,0.00141
1669262445,4,1615,1616,0,0,0,0.00141
1669262446,4,1616,1617,0,0,0,0.00141
1669262447,4,1617,1618,0,0,0,0.00141
1669262448,4,1618,1619,0,0,0,0.00141
1669262449,4,1619,1620,0,0,0,0.00141
1669262450,4,1620,1621,0,0,0,0.00141
1669262451,4,1621,1622,0,0,0,0.00141
1669262452,4,1622,1623,0,0,0,0.00141
1669262453,4,1623,1624,0,0,0,0.00141
1669262454,4,1624,1625,0,0,0,0.00141
1669262455,4,1625,1626,0,0,0,0.00141
1669262456,4,1626,1627,0,0,0,0.00141
1669262457,4,1627,1628,0,0,0,0.00141
1669262458,4,1628,1629,0,0,0,0.00141
1669262459,4,1629,1630,0,0,0,0.00141
1669262460,4,1630,1631,0,0,0,0.00141
1669262461,4,1631,1632,0,0,0,0.00141
1669262462,4,1632,1633,0,0,0,0.00141
1669262463,4,1633,1634,0,0,0,0.00141
1669262464,4,1634,1635,0,0,0,0.00141
1669262465,4,1635,1636,0,0,0,0.00141
1669262466,4,1636,1637,0,0,0,0.00141
1669262467,4,1637,1638,0,0,0,0.00141
1669262468,4,1638,1639,0,0,0,0.00141
1669262469,4,1639,1640,0,0,0,0.00141
1669262470,4,1640,1641,0,0,0,0.00141
1669262471,4,1641,1642,0,0,0,0.00141
1669262472,4,1642,1643,0,0,0,0.00141
1669262473,4,1643,1644,0,0,0,0.00141
1669262474,4,1644,1645,0,0,0,0.00141
1669262475,4,1645,1646,0,0,0,0.00141
1669262476,4,1646,1647,0,0,0,0.00141
1669262477,4,1647,1648,0,0,0,0.00141
1669262478,4,1648,1649,0,0,0,0.00141
1669262479,4,1649,1650,0,0,0,0.00141
1669262480,4,1650,1651,0,0,0,0.00141
1669262481,4,1651,1652,0,0,0,0.00141
1669262482,4,1652,1653,0,0,0,0.00141
1669262483,4,1653,1654,0,0,0,0.00141
1669262484,4,1654,1655,0,0,0,0.00141
1669262485,4,1655,1656,0,0,0,0.00141
1669262486,4,1656,1657,0,0,0,0.00141
1669262487,4,1657,1658,0,0,0,0.00141
1669262488,4,1658,1659,0,0,0,0.00141
1669262489,4,1659,1660,0,0,0,0.00141
1669262490,4,1660,1661,0,0,0,0.00141
1669262491,4,1661,1662,0,0,0,0.00141
1669262492,4,1662,1663,0,0,0,0.00141
1669262493,4,1663,1664,0,0,0,0.00141
1669262494,4,1664,1665,0,0,0,0.00141
1669262495,4,1665,1666,0,0,0,0.00141
1669262496,4,1666,1667,0,0,0,0.00141
1669262497,4,1667,1668,0,0,0,0.00141
1669262498,4,1668,1669,0,0,0,0.00141
1669262499,4,1669,1670,0,0,0,0.00141
1669262500,4,1670,1671,0,0,0,0.00141
1669262501,4,1671,1672,0,0,0,0.00141
1669262502,4,1672,1673,0,0,0,0.00141
1669262503,4,1673,1674,0,0,0,0.00141
1669262504,4,1674,1675,0,0,0,0.00141
1669262505,4,1675,1676,0,0,0,0.00141
1669262506,4,1676,1677,0,0,0,0.00141
1669262507,4,1677,1678,0,0,0,0.00141
1669262508,4,1678,1679,0,0,0,0.00141
1669262509,4,1679,1680,0,0,0,0.00141
1669262510,4,1680,1681,0,0,0,0.00141
1669262511,4,1681,1682,0,0,0,0.00141
1669262512,4,1682,1683,0,0,0,0.00141
1669262513,4,1683,1684,0,0,0,0.00141
1669262514,4,1684,1685,0,0,0,0.00141
1669262515,4,1685,1686,0,0,0,0.00141
1669262516,4,1686,1687,0,0,0,0.00141
1669262517,4,1687,1688,0,0,0,0.00141
1669262518,4,1688,1689,0,0,0,0.00141
1669262519,4,1689,1690,0,0,0,0.00141
1669262520,4,1690,1691,0,0,0,0.00141
1669262521,4,1691,1692,0,0,0,0.00141
1669262522,4,1692,1693,0,0,0,0.00141
1669262523,4,1693,1694,0,0,0,0.00141
1669262524,4,1694,1695,0,0,0,0.00141
1669262525,4,1695,1696,0,0,0,0.00141
1669262526,4,1696,1697,0,0,0,0.00141
1669262527,4,1697,1698,0,0,0,0.00141
1669262528,4,1698,1699,0,0,0,0.00141
1669262529,4,1699,1700,0,0,0,0.00141
1669262530,4,1700,1701,0,0,0,0.00141
1669262531,4,1701,1702,0,0,0,0.00141
1669262532,4,1702,1703,0,0,0,0.00141
1669262533,4,1703,1704,0,0,0,0.00141
1669262534,4,1704,1705,0,0,0,0.00141
1669262535,4,1705,1706,0,0,0,0.00141
1669262536,4,1706,1707,0,0,0,0.00141
1669262537,4,1707,1708,0,0,0,0.00141
1669262538,4,1708,1709,0,0,0,0.00141
1669262539,4,1709,1710,0,0,0,0.00141
1669262540,4,1710,1711,0,0,0,0.00141
1669262541,4,1711,1712,0,0,0,0.00141
1669262542,4,1712,1713,0,0,0,0.00141
1669262543,4,1713,1714,0,0,0,0.00141
1669262544,4,1714,1715,0,0,0,0.00141
1669262545,4,1715,1716,0,0,0,0.00141
1669262546,4,1716,1717,0,0,0,0.00141
1669262547,4,1717,1718,0,0,0,0.00141
1669262548,4,1718,1719,0,0,0,0.00141
1669262549,4,1719,1720,0,0,0,0.00141
1669262550,4,1720,1721,0,0,0,0.00141
1669262551,4,1721,1722,0,0,0,0.00141
1669262552,4,1722,1723,0,0,0,0.00141
1669262553,4,1723,1724,0,0,0,0.00141
1669262554,4,1724,1725,0,0,0,0.00141
1669262555,4,1725,1726,0,0,0,0.00141
1669262556,4,1726,1727,0,0,0,0.00141
1669262557,4,1727,1728,0,0,0,0.00141
1669262558,4,1728,1729,0,0,0,0.00141
1669262559,4,1729,1730,0,0,0,0.00141
1669262560,4,1730,1731,0,0,0,0.00141
1669262561,4,1731,1732,0,0,0,0.00141
1669262562,4,1732,1733,0,0,0,0.00141
1669262563,4,1733,1734,0,0,0,0.00141
1669262564,4,1734,1735,0,0,0,0.00141
1669262565,4,1735,1736,0,0,1,0.00141
1669262566,4,1736,1737,0,0,0,0.00141
1669262567,4,1737,1738,0,0,0,0.00141
1669262568,4,1738,1739,0,0,0,0.00141
1669262569,4,1739,1740,0,0,0,0.00141
1669262570,4,1740,1741,0,0,0,0.00141
1669262571,4,1741,1742,0,0,0,0.00141
1669262572,4,1742,1743,0,0,0,0.00141
1669262573,4,1743,1744,0,0,0,0.00141
