Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Time,Fix,Number of Satellites
65,-78.6965176,35.7266738,49.994,12.193,89,1670626556,6,10
66,-78.6965156,35.7266295,49.996,12.193,89,1670626557,6,10
67,-78.6965137,35.7265848,49.996,12.193,89,1670626558,6,10
68,-78.6965117,35.7265403,49.997,12.193,89,1670626559,6,10
69,-78.6965097,35.7264956,49.997,12.193,88,1670626560,6,10
70,-78.6965077,35.726451,49.998,12.193,88,1670626561,6,10
71,-78.6965062,35.7264174,49.998,12.193,88,1670626562,6,10
72,-78.6965037,35.7263617,49.997,12.193,88,1670626563,6,10
73,-78.6965021,35.7263282,49.998,12.193,88,1670626564,6,10
74,-78.6964996,35.7262726,49.999,12.193,88,1670626565,6,10
75,-78.6964976,35.7262279,49.999,12.193,87,1670626566,6,10
76,-78.6964956,35.7261835,50,12.193,87,1670626567,6,10
77,-78.6964935,35.7261389,50,12.193,87,1670626568,6,10
78,-78.696492,35.7261055,49.999,12.193,87,1670626569,6,10
79,-78.69649,35.726061,50.001,12.193,87,1670626570,6,10
80,-78.696488,35.7260164,50,12.193,87,1670626571,6,10
81,-78.696486,35.7259718,49.999,12.193,86,1670626572,6,10
82,-78.696484,35.7259272,49.999,12.193,86,1670626573,6,10
83,-78.6964821,35.7258827,50,12.193,86,1670626574,6,10
84,-78.6964801,35.725838,49.999,12.193,86,1670626575,6,10
85,-78.6964781,35.7257936,49.997,12.193,86,1670626576,6,10
86,-78.6964762,35.725749,49.997,12.193,85,1670626577,6,10
87,-78.6964742,35.7257046,49.996,12.193,85,1670626578,6,10
88,-78.6964722,35.7256601,49.997,12.193,85,1670626579,6,10
89,-78.6964701,35.7256157,49.997,12.193,85,1670626580,6,10
90,-78.6964681,35.7255712,49.997,12.193,85,1670626581,6,10
91,-78.696466,35.7255268,49.996,12.193,85,1670626582,6,10
92,-78.696464,35.7254823,49.997,12.193,84,1670626583,6,10
93,-78.696462,35.725438,49.997,12.193,84,1670626584,6,10
94,-78.69646,35.7253935,49.998,12.193,84,1670626585,6,10
95,-78.696458,35.7253491,49.996,12.193,84,1670626586,6,10
96,-78.6964559,35.7253046,49.995,12.193,84,1670626587,6,10
97,-78.696454,35.7252603,49.996,12.193,83,1670626588,6,10
98,-78.696452,35.7252158,49.997,12.193,83,1670626589,6,10
99,-78.69645,35.7251714,49.999,12.193,83,1670626590,6,10
100,-78.696448,35.725127,49.998,12.193,83,1670626591,6,10
101,-78.696446,35.7250827,50,12.193,83,1670626592,6,10
102,-78.6964439,35.7250382,50.001,12.193,83,1670626593,6,10
103,-78.6964419,35.724994,50.002,12.193,82,1670626594,6,10
104,-78.6964399,35.7249497,50.003,12.193,82,1670626595,6,10
105,-78.6964379,35.7249053,50.003,12.193,82,1670626596,6,10
106,-78.696436,35.7248609,50.003,12.193,82,1670626597,6,10
107,-78.696434,35.7248166,50.003,12.193,82,1670626598,6,10
108,-78.696432,35.7247722,50.003,12.193,81,1670626599,6,10
109,-78.6964299,35.7247277,50.003,12.193,81,1670626600,6,10
110,-78.6964279,35.7246833,50.003,12.193,81,1670626601,6,10
111,-78.6964258,35.7246389,50.003,12.193,81,1670626602,6,10
112,-78.6964239,35.7245947,50.002,12.193,81,1670626603,6,10
113,-78.6964219,35.7245503,50,12.193,81,1670626604,6,10
114,-78.69642,35.7245062,49.999,12.193,80,1670626605,6,10
115,-78.696418,35.7244619,50,12.193,80,1670626606,6,10
116,-78.696416,35.7244177,50,12.193,80,1670626607,6,10
117,-78.696414,35.7243733,50.001,12.193,80,1670626608,6,10
118,-78.696412,35.7243292,50,12.193,80,1670626609,6,10
119,-78.69641,35.7242848,50,12.193,79,1670626610,6,10
120,-78.696408,35.7242407,50.001,12.193,79,1670626611,6,10
121,-78.6964059,35.7241964,50.001,12.193,79,1670626612,6,10
122,-78.6964039,35.7241523,50.002,12.193,79,1670626613,6,10
123,-78.6964019,35.724108,50.003,12.193,79,1670626614,6,10
124,-78.6963999,35.7240639,50.003,12.193,79,1670626615,6,10
125,-78.6963979,35.7240197,50,12.193,78,1670626616,6,10
126,-78.6963959,35.7239756,50.003,12.193,78,1670626617,6,10
127,-78.6963939,35.7239315,50.004,12.193,78,1670626618,6,10
128,-78.696392,35.7238874,50.002,12.193,78,1670626619,6,10
129,-78.6963905,35.7238543,50.004,12.193,78,1670626620,6,10
130,-78.6963885,35.7238101,50.004,12.193,78,1670626621,6,10
131,-78.6963866,35.7237661,50.002,12.193,77,1670626622,6,10
132,-78.6963846,35.723722,49.999,12.193,77,1670626623,6,10
133,-78.6963821,35.7236669,49.999,12.193,77,1670626624,6,10
134,-78.6963801,35.7236227,49.998,12.193,77,1670626625,6,10
135,-78.6963786,35.7235898,49.997,12.193,77,1670626626,6,10
136,-78.6963766,35.7235455,49.999,12.193,76,1670626627,6,10
137,-78.6963746,35.7235016,50,12.193,76,1670626628,6,10
138,-78.6963726,35.7234574,50,12.193,76,1670626629,6,10
139,-78.6963705,35.7234134,49.997,12.193,76,1670626630,6,10
140,-78.6963685,35.7233693,49.996,12.193,76,1670626631,6,10
141,-78.6963666,35.7233257,49.998,12.193,76,1670626632,6,10
142,-78.6963646,35.7232849,49.998,12.242,75,1670626633,6,10
143,-78.6963628,35.7232507,49.998,12.242,75,1670626634,6,10
144,-78.6963612,35.723226,49.997,12.242,75,1670626635,6,10
145,-78.6963599,35.7232131,49.993,12.242,75,1670626636,6,10
146,-78.6963595,35.7232115,49.987,12.242,75,1670626637,6,10
147,-78.6963601,35.7232186,49.982,12.242,75,1670626638,6,10
148,-78.6963615,35.7232329,49.98,12.242,74,1670626639,6,10
149,-78.6963637,35.7232548,49.981,12.193,74,1670626640,6,10
150,-78.6963667,35.7232837,49.985,12.193,74,1670626641,6,10
151,-78.6963701,35.7233174,49.987,12.193,74,1670626642,6,10
152,-78.6963737,35.7233543,49.99,12.193,74,1670626643,6,10
153,-78.6963774,35.7233934,49.993,12.193,73,1670626644,6,10
154,-78.6963812,35.7234338,49.996,12.193,73,1670626645,6,10
155,-78.696385,35.7234753,49.998,12.193,73,1670626646,6,10
156,-78.696389,35.7235175,49.998,12.193,73,1670626647,6,10
157,-78.696393,35.7235605,50,12.193,73,1670626648,6,10
158,-78.6963972,35.7236037,49.999,12.193,73,1670626649,6,10
159,-78.6964014,35.7236474,49.997,12.193,72,1670626650,6,10
160,-78.6964057,35.7236911,49.996,12.193,72,1670626651,6,10
161,-78.6964099,35.7237353,49.998,12.193,72,1670626652,6,10
162,-78.6964141,35.7237795,49.996,12.193,72,1670626653,6,10
163,-78.6964183,35.7238241,49.996,12.193,72,1670626654,6,10
164,-78.6964225,35.7238685,49.998,12.193,71,1670626655,6,10
165,-78.6964268,35.723913,49.997,12.193,71,1670626656,6,10
166,-78.696431,35.7239576,49.995,12.193,71,1670626657,6,10
167,-78.6964353,35.7240023,49.995,12.193,71,1670626658,6,10
168,-78.6964395,35.724047,49.995,12.193,71,1670626659,6,10
169,-78.6964438,35.7240918,49.994,12.193,71,1670626660,6,10
170,-78.696448,35.7241365,49.994,12.193,70,1670626661,6,10
171,-78.6964522,35.7241814,49.995,12.193,70,1670626662,6,10
172,-78.6964564,35.724226,49.994,12.193,70,1670626663,6,10
173,-78.6964606,35.7242708,49.994,12.193,70,1670626664,6,10
174,-78.6964649,35.7243156,49.994,12.193,70,1670626665,6,10
175,-78.6964691,35.7243604,49.994,12.193,69,1670626666,6,10
176,-78.6964734,35.7244052,49.995,12.193,69,1670626667,6,10
177,-78.6964766,35.7244388,49.995,12.193,69,1670626668,6,10
178,-78.6964809,35.7244836,49.994,12.193,69,1670626669,6,10
179,-78.6964862,35.7245395,49.994,12.193,69,1670626670,6,10
180,-78.6964904,35.7245843,49.994,12.193,69,1670626671,6,10
181,-78.6964936,35.7246179,49.995,12.193,68,1670626672,6,10
182,-78.6964978,35.7246627,49.997,12.193,68,1670626673,6,10
183,-78.696502,35.7247074,49.997,12.193,68,1670626674,6,10
184,-78.6965063,35.7247523,49.995,12.193,68,1670626675,6,10
185,-78.6965105,35.7247971,49.994,12.193,68,1670626676,6,10
186,-78.6965148,35.7248421,49.994,12.193,68,1670626677,6,10
187,-78.696519,35.7248869,49.994,12.193,67,1670626678,6,10
188,-78.6965233,35.7249318,49.995,12.193,67,1670626679,6,10
189,-78.6965275,35.7249765,49.995,12.193,67,1670626680,6,10
190,-78.6965318,35.7250214,49.997,12.193,67,1670626681,6,10
191,-78.696536,35.7250661,49.997,12.193,67,1670626682,6,10
192,-78.6965402,35.7251108,49.999,12.193,66,1670626683,6,10
193,-78.6965445,35.7251556,49.998,12.193,66,1670626684,6,10
194,-78.6965487,35.7252004,49.998,12.193,66,1670626685,6,10
195,-78.696553,35.7252453,49.997,12.193,66,1670626686,6,10
196,-78.6965572,35.7252901,49.995,12.193,66,1670626687,6,10
197,-78.6965615,35.725335,49.994,12.193,66,1670626688,6,10
198,-78.6965657,35.7253798,49.993,12.193,65,1670626689,6,10
199,-78.69657,35.7254247,49.992,12.193,65,1670626690,6,10
200,-78.6965742,35.7254694,49.994,12.193,65,1670626691,6,10
201,-78.6965784,35.7255143,49.995,12.193,65,1670626692,6,10
202,-78.6965827,35.7255591,49.995,12.193,65,1670626693,6,10
203,-78.6965869,35.725604,49.994,12.193,64,1670626694,6,10
204,-78.6965901,35.7256375,49.995,12.193,64,1670626695,6,10
205,-78.6965953,35.7256936,49.996,12.193,64,1670626696,6,10
206,-78.6965995,35.7257383,49.995,12.193,64,1670626697,6,10
207,-78.6966038,35.7257833,49.995,12.193,64,1670626698,6,10
208,-78.6966071,35.7258168,49.995,12.193,64,1670626699,6,10
209,-78.6966114,35.7258616,49.994,12.193,63,1670626700,6,10
210,-78.6966155,35.7259063,49.993,12.193,63,1670626701,6,10
211,-78.6966197,35.7259512,49.992,12.193,63,1670626702,6,10
212,-78.6966239,35.725996,49.992,12.193,63,1670626703,6,10
213,-78.6966282,35.7260407,49.992,12.193,63,1670626704,6,10
214,-78.6966324,35.7260855,49.993,12.193,63,1670626705,6,10
215,-78.6966367,35.7261304,49.993,12.193,62,1670626706,6,10
216,-78.696641,35.7261753,49.993,12.193,62,1670626707,6,10
217,-78.6966452,35.7262201,49.992,12.193,62,1670626708,6,10
218,-78.6966495,35.726265,49.993,12.193,62,1670626709,6,10
219,-78.6966537,35.7263098,49.993,12.193,62,1670626710,6,10
220,-78.6966579,35.7263547,49.995,12.193,61,1670626711,6,10
221,-78.6966621,35.7263994,49.997,12.193,61,1670626712,6,10
222,-78.6966663,35.7264443,49.998,12.193,61,1670626713,6,10
223,-78.6966705,35.7264889,49.999,12.193,61,1670626714,6,10
224,-78.6966748,35.7265338,49.998,12.193,61,1670626715,6,10
225,-78.696679,35.7265785,49.995,12.193,61,1670626716,6,10
226,-78.6966833,35.7266233,49.995,12.193,60,1670626717,6,10
227,-78.6966875,35.726668,49.995,12.193,60,1670626718,6,10
228,-78.6966918,35.7267129,49.996,12.193,60,1670626719,6,10
229,-78.696696,35.7267577,49.997,12.193,60,1670626720,6,10
230,-78.6967003,35.7268027,49.998,12.193,60,1670626721,6,10
231,-78.6967045,35.7268474,49.999,12.193,59,1670626722,6,10
232,-78.6967088,35.7268923,50,12.193,59,1670626723,6,10
233,-78.696713,35.726937,50.001,12.193,59,1670626724,6,10
234,-78.6967171,35.7269819,50.001,12.193,59,1670626725,6,10
235,-78.6967213,35.7270266,50.001,12.193,59,1670626726,6,10
236,-78.6967255,35.7270714,50.001,12.193,59,1670626727,6,10
237,-78.6967297,35.7271161,50.001,12.193,58,1670626728,6,10
238,-78.696734,35.7271609,50.002,12.193,58,1670626729,6,10
239,-78.6967382,35.7272056,50.004,12.193,58,1670626730,6,10
240,-78.6967424,35.7272504,50.005,12.193,58,1670626731,6,10
241,-78.6967466,35.7272951,50.007,12.193,58,1670626732,6,10
242,-78.6967508,35.7273397,50.006,12.193,57,1670626733,6,10
243,-78.6967549,35.7273844,50.008,12.193,57,1670626734,6,10
244,-78.6967591,35.7274291,50.007,12.193,57,1670626735,6,10
245,-78.6967633,35.7274739,50.007,12.193,57,1670626736,6,10
246,-78.6967675,35.7275185,50.007,12.193,57,1670626737,6,10
247,-78.6967717,35.7275634,50.005,12.193,57,1670626738,6,10
248,-78.6967748,35.7275968,50.004,12.193,56,1670626740,6,10
249,-78.6967791,35.7276416,50.004,12.193,56,1670626741,6,10
250,-78.6967832,35.7276862,50.004,12.193,56,1670626742,6,10
251,-78.6967874,35.727731,50.004,12.193,56,1670626743,6,10
252,-78.6967916,35.7277756,50.005,12.193,56,1670626744,6,10
253,-78.6967958,35.7278204,50.003,12.193,56,1670626745,6,10
254,-78.6967999,35.7278651,50.004,12.193,55,1670626746,6,10
255,-78.6968041,35.7279099,50.002,12.193,55,1670626747,6,10
256,-78.6968093,35.7279658,50.001,12.193,55,1670626748,6,10
257,-78.6968135,35.7280106,50.001,12.193,55,1670626749,6,10
258,-78.6968177,35.7280552,50,12.193,55,1670626750,6,10
259,-78.6968208,35.7280887,49.999,12.193,54,1670626751,6,10
260,-78.696825,35.7281335,49.998,12.193,54,1670626752,6,10
261,-78.6968292,35.7281781,49.997,12.193,54,1670626753,6,10
262,-78.6968333,35.728223,49.998,12.193,54,1670626754,6,10
263,-78.6968375,35.7282677,49.999,12.193,54,1670626755,6,10
264,-78.6968417,35.7283125,49.997,12.193,54,1670626756,6,10
265,-78.6968458,35.7283571,49.997,12.193,53,1670626757,6,10
266,-78.69685,35.7284019,49.998,12.193,53,1670626758,6,10
267,-78.6968542,35.7284465,49.997,12.193,53,1670626759,6,10
268,-78.6968584,35.7284913,49.997,12.193,53,1670626760,6,10
269,-78.6968626,35.7285359,49.999,12.193,53,1670626761,6,10
270,-78.6968668,35.7285807,50,12.193,52,1670626762,6,10
271,-78.696871,35.7286253,50.001,12.193,52,1670626763,6,10
272,-78.6968752,35.7286701,50.003,12.193,52,1670626764,6,10
273,-78.6968794,35.7287148,50.004,12.193,52,1670626765,6,10
274,-78.6968836,35.7287596,50.006,12.193,52,1670626766,6,10
275,-78.6968878,35.7288043,50.007,12.193,52,1670626767,6,10
276,-78.696892,35.728849,50.006,12.193,51,1670626768,6,10
277,-78.6968962,35.7288937,50.003,12.193,51,1670626769,6,10
278,-78.6969004,35.7289385,50.003,12.193,51,1670626770,6,10
279,-78.6969045,35.7289832,50.002,12.193,51,1670626771,6,10
280,-78.6969086,35.729028,50,12.193,51,1670626772,6,10
281,-78.6969127,35.7290726,50.001,12.193,50,1670626773,6,10
282,-78.6969169,35.7291174,50.004,12.193,50,1670626774,6,10
283,-78.6969211,35.7291621,50.004,12.193,50,1670626775,6,10
284,-78.6969253,35.7292068,50.003,12.193,50,1670626776,6,10
285,-78.6969285,35.7292404,50.002,12.193,50,1670626777,6,10
286,-78.6969326,35.729285,50.003,12.193,50,1670626778,6,10
287,-78.6969368,35.7293298,50.003,12.193,49,1670626779,6,10
288,-78.696942,35.7293857,50.003,12.193,49,1670626780,6,10
289,-78.6969462,35.7294305,50.003,12.193,49,1670626781,6,10
290,-78.6969493,35.729464,50.003,12.193,49,1670626782,6,10
291,-78.6969536,35.7295088,50,12.193,49,1670626783,6,10
292,-78.6969578,35.7295534,49.997,12.193,49,1670626784,6,10
293,-78.6969619,35.7295983,49.996,12.193,48,1670626785,6,10
294,-78.6969661,35.7296429,49.996,12.193,48,1670626786,6,10
295,-78.6969704,35.7296878,49.995,12.193,48,1670626787,6,10
296,-78.6969745,35.7297325,49.993,12.193,48,1670626788,6,10
297,-78.6969787,35.7297773,49.993,12.193,48,1670626789,6,10
298,-78.6969829,35.729822,49.995,12.193,47,1670626790,6,10
299,-78.6969871,35.7298668,49.997,12.193,47,1670626791,6,10
300,-78.6969912,35.7299115,49.999,12.193,47,1670626792,6,10
301,-78.6969954,35.7299562,50,12.193,47,1670626793,6,10
302,-78.6969996,35.7300009,50,12.193,47,1670626794,6,10
303,-78.6970038,35.7300456,49.997,12.193,47,1670626795,6,10
304,-78.697008,35.7300903,49.997,12.193,46,1670626796,6,10
305,-78.6970121,35.730135,49.996,12.193,46,1670626797,6,10
306,-78.6970163,35.7301798,49.998,12.193,46,1670626798,6,10
307,-78.6970204,35.7302243,49.998,12.193,46,1670626799,6,10
308,-78.6970243,35.7302667,50.001,12.242,46,1670626800,6,10
309,-78.6970275,35.7303033,50.005,12.242,45,1670626801,6,10
310,-78.6970295,35.7303307,50.005,12.242,45,1670626802,6,10
311,-78.6970303,35.7303458,50.004,12.242,45,1670626803,6,10
312,-78.6970302,35.7303484,50.001,12.242,45,1670626804,6,10
313,-78.6970301,35.7303436,50,12.242,45,1670626805,6,10
314,-78.6970299,35.7303304,49.999,12.242,45,1670626806,6,10
315,-78.6970298,35.7303093,49.997,12.193,44,1670626807,6,10
316,-78.6970295,35.730273,49.996,12.193,44,1670626808,6,10
317,-78.6970293,35.7302388,49.999,12.193,44,1670626809,6,10
318,-78.697029,35.7302015,50.001,12.193,44,1670626810,6,10
319,-78.6970288,35.7301724,50.001,12.193,44,1670626811,6,10
320,-78.6970284,35.7301322,50.003,12.193,44,1670626812,6,10
321,-78.697028,35.7300909,50.002,12.193,43,1670626813,6,10
322,-78.6970275,35.7300488,50.001,12.193,43,1670626814,6,10
323,-78.6970267,35.7300061,50.001,12.193,43,1670626815,6,10
324,-78.697026,35.7299628,50.001,12.193,43,1670626816,6,10
325,-78.6970252,35.7299192,50.001,12.193,43,1670626817,6,10
326,-78.6970244,35.7298753,49.999,12.193,42,1670626818,6,10
327,-78.6970236,35.7298311,50.001,12.193,42,1670626819,6,10
328,-78.6970227,35.7297868,50.004,12.193,42,1670626820,6,10
329,-78.6970218,35.7297423,50.003,12.193,42,1670626821,6,10
330,-78.697021,35.7296977,50.006,12.193,42,1670626822,6,10
331,-78.6970202,35.729653,50.008,12.193,42,1670626823,6,10
332,-78.6970194,35.7296084,50.009,12.193,41,1670626824,6,10
333,-78.6970186,35.7295636,50.009,12.193,41,1670626825,6,10
334,-78.6970179,35.7295189,50.006,12.193,41,1670626826,6,10
335,-78.6970171,35.729474,50.006,12.193,41,1670626827,6,10
336,-78.6970164,35.7294294,50.006,12.193,41,1670626828,6,10
337,-78.6970156,35.7293845,50.006,12.193,40,1670626829,6,10
338,-78.6970148,35.7293398,50.005,12.193,40,1670626830,6,10
339,-78.697014,35.7292949,50.003,12.193,40,1670626831,6,10
340,-78.6970132,35.7292502,50.004,12.193,40,1670626832,6,10
341,-78.6970124,35.7292052,50.003,12.193,40,1670626833,6,10
342,-78.6970116,35.7291604,50.003,12.193,40,1670626834,6,10
343,-78.6970109,35.7291155,50.003,12.193,39,1670626835,6,10
344,-78.6970101,35.7290707,50.006,12.193,39,1670626836,6,10
345,-78.6970093,35.7290258,50.005,12.193,39,1670626837,6,10
346,-78.6970085,35.728981,50.002,12.193,39,1670626838,6,10
347,-78.6970077,35.7289361,49.999,12.193,39,1670626839,6,10
348,-78.697007,35.7288912,49.998,12.193,38,1670626840,6,10
349,-78.6970064,35.7288575,50,12.193,38,1670626841,6,10
350,-78.6970057,35.7288125,50,12.193,38,1670626842,6,10
351,-78.6970047,35.7287564,50,12.193,38,1670626843,6,10
352,-78.6970039,35.7287115,50.002,12.193,38,1670626844,6,10
353,-78.6970031,35.7286666,50.003,12.193,38,1670626845,6,10
354,-78.6970023,35.7286216,50.002,12.193,37,1670626846,6,10
355,-78.6970018,35.728588,50.003,12.193,37,1670626847,6,10
356,-78.697001,35.7285429,50.003,12.193,37,1670626848,6,10
357,-78.697,35.7284868,50.005,12.193,37,1670626849,6,10
358,-78.6969993,35.7284419,50.006,12.193,37,1670626850,6,10
359,-78.6969985,35.728397,50.006,12.193,37,1670626851,6,10
360,-78.6969979,35.7283632,50.004,12.193,36,1670626852,6,10
361,-78.6969971,35.7283183,50.003,12.193,36,1670626853,6,10
362,-78.6969963,35.7282733,50.005,12.193,36,1670626854,6,10
363,-78.6969955,35.7282284,50.004,12.193,36,1670626855,6,10
364,-78.6969947,35.7281834,50.003,12.193,36,1670626856,6,10
365,-78.6969939,35.7281272,50.002,12.193,35,1670626857,6,10
366,-78.6969933,35.7280935,50.003,12.193,35,1670626858,6,10
367,-78.6969925,35.7280485,50.003,12.193,35,1670626859,6,10
368,-78.6969918,35.7280035,50.002,12.193,35,1670626860,6,10
369,-78.696991,35.7279585,50.003,12.193,35,1670626861,6,10
370,-78.6969902,35.7279136,50.004,12.193,35,1670626862,6,10
371,-78.6969894,35.7278686,50,12.193,34,1670626863,6,10
372,-78.6969886,35.7278237,49.999,12.193,34,1670626864,6,10
373,-78.6969878,35.7277787,50,12.193,34,1670626865,6,10
374,-78.696987,35.7277338,50,12.193,34,1670626866,6,10
375,-78.6969863,35.7276888,50,12.193,34,1670626867,6,10
376,-78.6969855,35.727644,50,12.193,33,1670626868,6,10
377,-78.6969848,35.727599,49.998,12.193,33,1670626869,6,10
378,-78.696984,35.7275541,50,12.193,33,1670626870,6,10
379,-78.6969833,35.727509,50.001,12.193,33,1670626871,6,10
380,-78.6969826,35.7274641,50.002,12.193,33,1670626872,6,10
381,-78.6969818,35.727419,50.003,12.193,33,1670626873,6,10
382,-78.696981,35.7273741,50.004,12.193,32,1670626874,6,10
383,-78.6969802,35.7273291,50.003,12.193,32,1670626875,6,10
384,-78.6969794,35.7272842,50.003,12.193,32,1670626876,6,10
385,-78.6969786,35.7272393,50.003,12.193,32,1670626877,6,10
386,-78.6969779,35.7271945,50.007,12.193,32,1670626878,6,10
387,-78.6969771,35.7271494,50.006,12.193,31,1670626879,6,10
388,-78.6969763,35.7271046,50.006,12.193,31,1670626880,6,10
389,-78.6969755,35.7270596,50.006,12.193,31,1670626881,6,10
390,-78.6969748,35.7270146,50.006,12.193,31,1670626882,6,10
391,-78.6969741,35.7269696,50.006,12.193,31,1670626883,6,10
392,-78.6969734,35.7269247,50.006,12.193,31,1670626884,6,10
393,-78.6969726,35.7268798,50.007,12.193,30,1670626885,6,10
394,-78.6969718,35.7268348,50.004,12.193,30,1670626886,6,10
395,-78.696971,35.7267899,50.002,12.193,30,1670626887,6,10
396,-78.6969702,35.7267449,50.002,12.193,30,1670626888,6,10
397,-78.6969694,35.7267,50.003,12.193,30,1670626889,6,10
398,-78.6969687,35.7266549,50.002,12.193,29,1670626890,6,10
399,-78.6969679,35.7266101,50.001,12.193,29,1670626891,6,10
400,-78.6969672,35.7265651,50,12.193,29,1670626892,6,10
401,-78.6969664,35.7265202,49.999,12.193,29,1670626893,6,10
402,-78.6969657,35.7264751,49.997,12.193,29,1670626894,6,10
403,-78.6969649,35.7264302,49.997,12.193,29,1670626895,6,10
404,-78.6969642,35.7263852,49.996,12.193,28,1670626896,6,10
405,-78.6969633,35.7263403,49.997,12.193,28,1670626897,6,10
406,-78.6969625,35.7262952,49.997,12.193,28,1670626898,6,10
407,-78.6969617,35.7262503,49.997,12.193,28,1670626899,6,10
408,-78.696961,35.7262053,49.997,12.193,28,1670626900,6,10
409,-78.6969603,35.7261604,49.997,12.193,28,1670626901,6,10
410,-78.6969595,35.7261154,49.999,12.193,27,1670626902,6,10
411,-78.6969587,35.7260705,49.998,12.193,27,1670626903,6,10
412,-78.6969579,35.7260255,49.999,12.193,27,1670626904,6,10
413,-78.6969572,35.7259807,50.001,12.193,27,1670626905,6,10
414,-78.6969565,35.7259358,50.001,12.193,27,1670626906,6,10
