Time,eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670626510,46,15,2,0,0,0,0,0,58.3,31.3,40,23,7.6,67,0,0,0
1670626511,46,15,0,0,0,0,0,0,58.1,35.1,40,22,11,70,0,0,0
1670626512,46,15,2,0,0,0,0,0,58.7,20,40,23,7.4,53,0,0,14.7
1670626513,46,15,0,0,0,0,0,0,58.9,30.3,40,23,9.9,82,0,0,0
1670626514,46,15,2,0,0,0,0,0,58.8,28.2,40,22,7.8,72,0,0,0
1670626515,46,15,0,0,0,0,0,0,58.1,30.8,40,22,7.9,76,0,0,0
1670626516,46,15,2,0,0,0,0,0,58.1,35.6,40,22,8.2,81,0,0,0
1670626517,46,15,0,0,0,0,0,0,58.1,23.7,40,22,7.3,70,0,0,0
1670626518,46,15,2,0,0,0,0,0,58.8,35.6,40,23,7.9,72,0,0,0
1670626519,46,15,2,0,0,0,0,0,58.7,28.2,40,22,8.5,75,0,0,0
1670626520,46,15,0,0,0,0,0,0,58.8,29.5,40,23,8.5,78,0,0,0
1670626521,46,15,2,0,0,0,0,0,58.5,29.9,40,22,7.8,73,0,0,0
1670626522,46,15,0,0,0,0,0,0,58.6,24,40,22,7.3,70,0,0,0
1670626523,46,15,2,0,0,0,0,0,58.5,35.8,40,23,8.5,82,0,0,0
1670626524,46,15,2,0,0,0,0,0,58.9,23.5,40,23,8.1,76,0,0,0
1670626525,46,15,0,0,0,0,0,0,58.7,24.3,40,22,6.6,60,0,0,4.05
1670626526,46,15,2,0,0,0,0,0,58.5,30.6,40,22,8.7,82,0,0,0
1670626527,46,15,0,0,0,0,0,0,58.6,23.8,40,22,7.9,72,0,0,0
1670626528,46,15,2,0,0,0,0,0,58.6,30.6,40,22,7.5,69,0,0,0
1670626529,46,15,2,0,0,0,0,0,58.6,29.8,40,23,9.2,83,0,0,0
1670626530,46,15,0,0,0,0,0,0,58.4,35.2,40,22,9,85,0,0,0
1670626531,46,15,2,0,0,0,0,0,58.5,36.2,40,23,7.6,70,0,0,0
1670626532,46,15,0,0,0,0,0,0,58.5,30.4,40,22,9.1,85,0,0,0
1670626533,46,15,2,0,0,0,0,0,58.6,35.5,40,23,8.5,78,0,0,0
1670626534,46,15,2,0,0,0,0,0,57.9,26.4,40,22,6.8,67,0,0,0
1670626535,46,15,0,0,0,0,0,0,58.9,26.1,40,23,9.1,81,0,0,0
1670626536,46,15,2,0,0,0,0,0,58.6,35.4,40,22,7.7,74,0,0,0
1670626537,46,15,0,0,0,0,0,0,58.5,29.6,40,23,8.3,73,0,0,0
1670626538,46,15,2,0,0,0,0,0,58.2,28.6,40,22,7.7,74,0,0,0
1670626539,46,15,2,0,0,0,0,0,58.3,27.1,40,23,7.3,69,0,0,0
1670626540,46,15,0,0,0,0,0,0,58.2,31,40,22,8.4,81,0,0,0
1670626541,46,15,2,0,0,0,0,0,58.1,18.1,40,23,8.2,78,0,0,0
1670626542,46,15,0,0,0,0,0,0,57.5,36.2,40,22,7.2,73,0,0,0
1670626543,46,15,2,0,0,0,0,0,57.9,16.9,40,22,7.1,68,0,0,0
1670626544,46,15,2,0,0,0,0,0,58,34.8,40,22,8.1,78,0,0,0
1670626545,46,15,0,0,0,0,0,0,58.5,30.6,40,22,9.1,82,0,0,0
1670626546,46,15,2,0,0,0,0,0,58.6,26.4,40,22,7.5,67,0,0,0
1670626547,46,15,0,0,0,0,0,0,58.6,27.8,40,22,8.8,78,0,0,0
1670626548,46,15,2,0,0,0,0,0,58.7,35.8,40,22,7.9,73,0,0,0
1670626549,46,15,0,0,0,0,0,0,57.7,28.9,40,22,8.1,83,0,0,0
1670626550,46,15,2,0,0,0,0,0,58.8,26.4,40,22,7.7,73,0,0,0
1670626551,46,15,2,0,0,0,0,0,58.8,27,40,23,7.1,66,0,0,0
1670626552,46,15,0,0,0,0,0,0,58.3,35.3,40,22,7.8,73,0,0,5.11
1670626553,46,15,2,0,0,0,0,0,58.3,35.5,40,22,9.8,89,0,0,0
1670626554,46,15,0,0,0,0,0,0,58.7,27.9,40,22,7.9,71,0,0,0
1670626555,46,15,2,0,0,0,0,0,58.6,30.5,40,22,9.1,82,0,0,0
1670626556,46,15,2,0,0,0,0,0,58.9,24,40,23,6.8,61,0,0,0
1670626557,46,15,0,0,0,0,0,0,58.5,29.1,40,22,8.4,76,0,0,0
1670626558,46,15,2,0,0,0,0,0,58.9,26.7,40,23,8.3,76,0,0,0
1670626559,46,15,0,0,0,0,0,0,58.5,33.8,40,22,8.3,74,0,0,0
1670626560,46,15,2,0,0,0,0,0,58.3,28.6,40,22,8.8,79,0,0,0
1670626561,46,15,2,0,0,0,0,0,58.7,27.1,40,22,6.8,62,0,0,4.82
1670626562,46,15,0,0,0,0,0,0,58.3,28.1,40,22,8.7,82,0,0,0
1670626563,46,15,2,0,0,0,0,0,58.4,27,40,22,7,64,0,0,4.82
1670626564,46,15,0,0,0,0,0,0,58.6,29.7,40,23,8.5,77,0,0,243
1670626565,46,15,2,0,0,0,0,0,58.7,29.1,40,22,8.2,72,0,0,0
1670626566,46,15,2,0,0,0,0,0,58,35.7,40,22,8.8,85,0,0,0
1670626567,46,15,0,0,0,0,0,0,58.5,35.5,40,22,7.7,72,0,0,0
1670626568,46,15,2,0,0,0,0,0,58.7,31.8,40,23,8.5,79,0,0,0
1670626569,46,15,0,0,0,0,0,0,58.3,31.2,40,22,7.6,71,0,0,0
1670626570,46,15,2,0,0,0,0,0,58.7,35.4,40,23,9.4,78,0,0,0
1670626571,46,15,0,0,0,0,0,0,57,35.6,40,22,9.5,77,0,0,6.39
1670626572,46,15,2,0,0,0,0,0,58.9,29.3,40,23,11,71,0,0,0
1670626573,46,15,0,0,0,0,0,0,58.5,24.1,40,22,7.9,70,0,0,0
1670626574,46,15,2,0,0,0,0,0,58,28.8,40,22,7.6,73,0,0,0
1670626575,46,15,0,0,0,0,0,0,58.1,27.7,40,22,8.6,81,0,0,8.79
1670626576,46,15,2,0,0,0,0,0,57.9,23.3,40,22,8.4,83,0,0,0
1670626577,46,15,2,0,0,0,0,0,58.8,24.2,40,23,7.8,70,0,0,0
1670626578,46,15,0,0,0,0,0,0,58.1,25.9,40,22,8.1,80,0,0,0
1670626579,46,15,2,0,0,0,0,0,57.7,30.1,40,22,7.6,73,0,0,8.79
1670626580,46,15,0,0,0,0,0,0,58.3,25.5,40,22,7.7,73,0,0,0
1670626581,46,15,2,0,0,0,0,0,58.6,33.9,40,22,8.6,76,0,0,0
1670626582,46,15,2,0,0,0,0,0,58.7,28.1,40,22,8.6,75,0,0,0
1670626583,46,15,0,0,0,0,0,0,58.1,31.5,40,22,8.3,82,0,0,0
1670626584,46,15,2,0,0,0,0,0,58.4,25.2,40,23,7.9,70,0,0,0
1670626585,46,15,0,0,0,0,0,0,58.4,33.1,40,22,7.3,67,0,0,5.93
1670626586,46,15,2,0,0,0,0,0,58.1,24.7,40,22,8.6,81,0,0,0
1670626587,46,15,0,0,0,0,0,0,58.5,30.5,40,22,8.9,79,0,0,0
1670626588,46,15,2,0,0,0,0,0,58.4,28.2,40,22,7.6,72,0,0,0
1670626589,46,15,2,0,0,0,0,0,58.2,25.5,40,22,8.5,81,0,0,0
1670626590,46,15,0,0,0,0,0,0,58.6,35.5,40,22,8.4,75,0,0,0
1670626591,46,15,2,0,0,0,0,0,57.7,28.8,40,22,7.4,73,0,0,0
1670626592,46,15,0,0,0,0,0,0,57.6,29.6,40,22,7,69,0,0,4.82
1670626593,46,15,2,0,0,0,0,0,58.3,35.2,40,22,9.6,89,0,0,0
1670626594,46,15,2,0,0,0,0,0,58.5,23.3,40,22,8.5,81,0,0,0
1670626595,46,15,0,0,0,0,0,0,58.8,30.2,40,23,8.1,70,0,0,0
1670626596,46,15,2,0,0,0,0,0,58.3,36,40,22,8.1,80,0,0,0
1670626597,46,15,0,0,0,0,0,0,58.3,24.2,40,22,6.8,62,0,0,12.6
1670626598,46,15,2,0,0,0,0,0,58.6,28.1,40,22,8.5,77,0,0,5.84
1670626599,46,15,2,0,0,0,0,0,58.5,35.5,40,22,8.1,76,0,0,0
1670626600,46,15,0,0,0,0,0,0,58.4,31.2,40,22,8.1,74,0,0,0
1670626601,46,15,2,0,0,0,0,0,58.2,28.9,40,22,7.2,68,0,0,0
1670626602,46,15,0,0,0,0,0,0,58.2,35.5,40,22,8.2,82,0,0,0
1670626603,46,15,2,0,0,0,0,0,58.7,31.6,40,23,8,73,0,0,0
1670626604,46,15,2,0,0,0,0,0,58.8,31.1,40,23,7.4,68,0,0,0
1670626605,46,15,0,0,0,0,0,0,58.8,29.7,40,23,8.3,76,0,0,0
1670626606,46,15,2,0,0,0,0,0,58.1,24.7,40,22,7.4,75,0,0,0
1670626607,46,15,0,0,0,0,0,0,58.4,35.5,40,22,7.6,71,0,0,0
1670626608,46,15,2,0,0,0,0,0,57.6,32.9,40,22,7.7,81,0,0,0
1670626609,46,15,2,0,0,0,0,0,58.7,28.5,40,23,7,66,0,0,4.85
1670626610,46,15,0,0,0,0,0,0,58.8,36.1,40,22,9.1,80,0,0,0
1670626611,46,15,2,0,0,0,0,0,58.2,35.2,40,22,7.4,72,0,0,5.08
1670626612,46,15,0,0,0,0,0,0,58.5,31.8,40,22,8.4,78,0,0,8.79
1670626613,46,15,2,0,0,0,0,0,58.1,29.9,40,22,7.2,71,0,0,5.08
1670626614,46,15,2,0,0,0,0,0,59,18.3,40,23,8.6,79,0,0,0
1670626615,46,15,0,0,0,0,0,0,58.9,30.5,40,23,8,72,0,0,0
1670626616,46,15,2,0,0,0,0,0,58.4,36.1,40,22,8.7,80,0,0,0
1670626617,46,15,0,0,0,0,0,0,58.4,29.3,40,22,8.4,78,0,0,0
1670626618,46,15,2,0,0,0,0,0,58.6,28.5,40,22,8.5,77,0,0,0
1670626619,46,15,2,0,0,0,0,0,58.6,30.2,40,22,7.8,73,0,0,0
1670626620,46,15,0,0,0,0,0,0,58.6,36,40,23,8.4,79,0,0,0
1670626621,46,15,2,0,0,0,0,0,58.1,35.5,40,22,7.2,68,0,0,0
1670626622,46,15,0,0,0,0,0,0,58.7,35.8,40,23,7.9,73,0,0,0
1670626623,46,15,2,0,0,0,0,0,58.6,28.9,40,22,8.6,75,0,0,243
1670626624,46,15,2,0,0,0,0,0,58.8,34.9,40,22,9,81,0,0,0
1670626625,46,15,0,0,0,0,0,0,58.8,36.5,40,23,8.6,77,0,0,0
1670626626,46,15,2,0,0,0,0,0,58.9,26.6,40,23,8.6,78,0,0,0
1670626627,46,15,0,0,0,0,0,0,58.5,35.5,40,22,9.5,86,0,0,0
1670626628,46,15,2,0,0,0,0,0,58.8,26.8,40,23,7.5,66,0,0,0
1670626629,46,15,2,0,0,0,0,0,58.7,35.5,40,23,9.2,84,0,0,0
1670626630,46,15,0,0,0,0,0,0,58.8,24.5,40,23,7.8,65,0,0,0
1670626631,46,15,0,0,0,0,0,0,57.7,30.3,40,22,10,75,0,0,0
1670626632,46,15,2,0,0,0,0,0,58.5,27.7,40,22,10,71,0,0,0
1670626633,46,15,0,0,0,0,0,0,58.3,36,40,22,8.6,77,0,0,0
1670626634,46,15,2,0,0,0,0,0,57.7,29.6,40,22,8,85,0,0,0
1670626635,46,15,2,0,0,0,0,0,58,22.6,40,22,7.8,78,0,0,0
1670626636,46,15,0,0,0,0,0,0,58.6,35.8,40,22,8.3,79,0,0,197
1670626637,46,15,2,0,0,0,0,0,58.2,25.1,40,22,8.2,75,0,0,0
1670626638,46,15,0,0,0,0,0,0,57.5,31.4,40,22,7.4,79,0,0,0
1670626639,46,15,2,0,0,0,0,0,58,26.1,40,22,8.1,79,0,0,0
1670626640,46,15,2,0,0,0,0,0,58.1,28,40,22,7.6,74,0,0,0
1670626641,46,15,0,0,0,0,0,0,58.4,25.2,40,22,7.8,74,0,0,0
1670626642,46,15,2,0,0,0,0,0,58.4,29.2,40,22,8.6,80,0,0,0
1670626643,46,15,0,0,0,0,0,0,58.4,35.5,40,22,8.9,79,0,0,0
1670626644,46,15,2,0,0,0,0,0,58.7,35.7,40,22,7.8,72,0,0,0
1670626645,46,15,2,0,0,0,0,0,57.9,30.1,40,22,7.9,79,0,0,0
1670626646,46,15,0,0,0,0,0,0,58.8,28.6,40,23,8,72,0,0,0
1670626647,46,15,2,0,0,0,0,0,57.2,29,40,22,7.6,81,0,0,247
1670626648,46,15,0,0,0,0,0,0,58.5,35,40,22,8.7,81,0,0,0
1670626649,46,15,2,0,0,0,0,0,58.7,27.3,40,23,6.4,57,0,0,9.78
1670626650,46,15,0,0,0,0,0,0,57.6,35.5,40,22,9.5,81,0,0,0
1670626651,46,15,2,0,0,0,0,0,58.5,33.1,40,22,9.5,60,0,0,15.7
1670626652,46,15,0,0,0,0,0,0,59.1,28.8,40,23,10,69,0,0,0
1670626653,46,15,2,0,0,0,0,0,58.2,26.4,40,22,10,67,0,0,909
1670626654,46,15,0,0,0,0,0,0,58.4,24.6,40,23,10,75,0,0,0
1670626655,46,15,2,0,0,0,0,0,59,35.9,40,23,11,67,0,0,0
1670626656,46,15,0,0,0,0,0,0,58.4,35.7,40,22,10,69,0,0,0
1670626657,46,15,2,0,0,0,0,0,58.4,31.3,40,22,8.6,68,0,0,0
1670626658,46,15,0,0,0,0,0,0,58.7,29.5,40,22,8.8,78,0,0,0
1670626659,46,15,2,0,0,0,0,0,58.6,23.6,40,22,7.7,71,0,0,0
1670626660,46,15,0,0,0,0,0,0,58.6,35.6,40,23,9.6,76,0,0,0
1670626661,46,15,2,0,0,0,0,0,58.5,30.5,40,22,10,68,0,0,0
1670626662,46,15,0,0,0,0,0,0,57.5,24.9,40,22,8.8,69,0,0,0
1670626663,46,15,2,0,0,0,0,0,57.6,23.9,40,22,8.5,88,0,0,0
1670626664,46,15,0,0,0,0,0,0,58.2,28.9,40,22,8.2,78,0,0,0
1670626665,46,15,2,0,0,0,0,0,58.5,29.9,40,22,8,74,0,0,0
1670626666,46,15,0,0,0,0,0,0,57.9,29.7,40,22,8.9,86,0,0,0
1670626667,46,15,2,0,0,0,0,0,58.6,36,40,23,8.4,78,0,0,0
1670626668,46,15,2,0,0,0,0,0,58.8,29.4,40,22,7.5,66,0,0,0
1670626669,46,15,0,0,0,0,0,0,58.4,29.3,40,22,8.9,80,0,0,0
1670626670,46,15,2,0,0,0,0,0,58.6,35.7,40,22,9,78,0,0,729
1670626671,46,15,0,0,0,0,0,0,57.3,29.2,40,22,8.5,89,0,0,0
1670626672,46,15,2,0,0,0,0,0,58.9,27.2,40,23,7.4,64,0,0,0
1670626673,46,15,2,0,0,0,0,0,58.6,23.7,40,22,7.6,68,0,0,0
1670626674,46,15,0,0,0,0,0,0,58,35.8,40,22,8,79,0,0,5.93
1670626675,46,15,2,0,0,0,0,0,58.4,34.9,40,22,8.6,81,0,0,0
1670626676,46,15,0,0,0,0,0,0,58.9,36.1,40,23,8,71,0,0,0
1670626677,46,15,2,0,0,0,0,0,58.1,18.8,40,22,9,86,0,0,0
1670626678,46,15,0,0,0,0,0,0,58,19.9,40,22,7.1,66,0,0,240
1670626679,46,15,2,0,0,0,0,0,57.3,33.7,40,22,8.2,86,0,0,0
1670626680,46,15,2,0,0,0,0,0,57.1,24.9,40,22,7.7,84,0,0,0
1670626681,46,15,0,0,0,0,0,0,58,29.3,40,22,8.2,83,0,0,0
1670626682,46,15,2,0,0,0,0,0,57.2,24,40,22,7.7,80,0,0,0
1670626683,46,15,0,0,0,0,0,0,58.8,36.1,40,23,7.9,71,0,0,0
1670626684,46,15,2,0,0,0,0,0,58.1,27.2,40,22,7.4,72,0,0,0
1670626685,46,15,2,0,0,0,0,0,58.8,29.9,40,23,8.1,72,0,0,0
1670626686,46,15,0,0,0,0,0,0,57.8,21.9,40,22,8,83,0,0,0
1670626687,46,15,2,0,0,0,0,0,58.7,31.3,40,22,8.8,80,0,0,0
1670626688,46,15,0,0,0,0,0,0,58.6,31.5,40,22,7.8,71,0,0,0
1670626689,46,15,2,0,0,0,0,0,58.5,32,40,22,8.9,78,0,0,0
1670626690,46,15,2,0,0,0,0,0,58.5,35,40,23,9.4,76,0,0,0
1670626691,46,15,0,0,0,0,0,0,58.5,35.9,40,22,9.6,62,0,0,5.08
1670626692,46,15,0,0,0,0,0,0,58.6,28.4,40,22,9.5,65,0,0,0
1670626693,46,15,2,0,0,0,0,0,58.4,29.2,40,22,9.3,81,0,0,0
1670626694,46,15,2,0,0,0,0,0,58.7,35.6,40,22,9.3,79,0,0,0
1670626695,46,15,0,0,0,0,0,0,58.9,26.6,40,23,6.5,42,0,0,0
1670626696,46,15,0,0,0,0,0,0,58.6,0,40,23,14,79,0,0,0
1670626697,46,15,2,0,0,0,0,0,58.5,22.3,40,22,11,55,0,0,175
1670626698,46,15,0,0,0,0,0,0,57.1,17.8,40,22,9.2,63,0,0,4.34
1670626699,46,15,0,0,0,0,0,0,57.9,36,40,22,14,76,0,0,0
1670626700,46,15,2,0,0,0,0,0,58.8,26.4,40,23,11,64,0,0,0
1670626701,46,15,0,0,0,0,0,0,58.4,28.8,40,22,9.5,63,0,0,0
1670626702,46,15,2,0,0,0,0,0,58.3,35.2,40,22,9.9,80,0,0,0
1670626703,46,15,0,0,0,0,0,0,58.6,27.4,40,22,8.7,77,0,0,0
1670626704,46,15,2,0,0,0,0,0,57.7,30.3,40,22,8.1,80,0,0,0
1670626705,46,15,0,0,0,0,0,0,58.6,29.5,40,22,8.4,68,0,0,0
1670626706,46,15,2,0,0,0,0,0,57.7,25.2,40,22,9.9,71,0,0,0
1670626707,46,15,0,0,0,0,0,0,58.5,35.1,40,22,10,72,0,0,0
1670626708,46,15,2,0,0,0,0,0,58.3,35.4,40,23,8.2,74,0,0,0
1670626709,46,15,0,0,0,0,0,0,58.4,25.5,40,22,6.8,61,0,0,4.82
1670626710,46,15,2,0,0,0,0,0,58.5,31.8,40,22,8.3,73,0,0,0
1670626711,46,15,2,0,0,0,0,0,58.3,23.9,40,22,8.5,79,0,0,0
1670626712,46,15,0,0,0,0,0,0,58.5,35.1,40,22,7.9,73,0,0,0
1670626713,46,15,2,0,0,0,0,0,58.3,30.1,40,22,8.3,80,0,0,0
1670626714,46,15,0,0,0,0,0,0,58.9,31,40,23,8.3,71,0,0,0
1670626715,46,15,2,0,0,0,0,0,58.4,36.1,40,22,7.4,67,0,0,6.92
1670626716,46,15,0,0,0,0,0,0,58.5,29.3,40,22,8.1,72,0,0,4.85
1670626717,46,15,2,0,0,0,0,0,58.5,35.6,40,22,9.4,82,0,0,0
1670626718,46,15,2,0,0,0,0,0,58.7,30.9,40,23,8.9,81,0,0,0
1670626719,46,15,0,0,0,0,0,0,58.6,21.8,40,22,6.9,64,0,0,0
1670626720,46,15,2,0,0,0,0,0,58.5,35.2,40,22,8.2,76,0,0,4.82
1670626721,46,15,0,0,0,0,0,0,59,27.4,40,23,8.6,76,0,0,0
1670626722,46,15,2,0,0,0,0,0,58.3,36.4,40,22,8.7,80,0,0,0
1670626723,46,15,2,0,0,0,0,0,58.4,23.9,40,22,8.2,78,0,0,0
1670626724,46,15,0,0,0,0,0,0,58.2,30.2,40,22,6.8,64,0,0,5.08
1670626725,46,15,2,0,0,0,0,0,58.5,32.1,40,22,8.3,74,0,0,0
1670626726,46,15,0,0,0,0,0,0,58.6,35.7,40,23,8,73,0,0,0
1670626727,46,15,2,0,0,0,0,0,58.6,31.4,40,22,7.4,69,0,0,5.93
1670626728,46,15,2,0,0,0,0,0,57.8,27,40,22,7,71,0,0,4.05
1670626729,46,15,0,0,0,0,0,0,58.4,26.5,40,22,8.7,80,0,0,858
1670626730,46,15,2,0,0,0,0,0,58.5,35.8,40,22,8.3,77,0,0,0
1670626731,46,15,0,0,0,0,0,0,57.1,30.4,40,22,7.6,84,0,0,0
1670626732,46,15,2,0,0,0,0,0,57.8,20.2,40,22,7.6,73,0,0,0
1670626733,46,15,0,0,0,0,0,0,58.6,35.7,40,22,8.6,77,0,0,0
1670626734,46,15,2,0,0,0,0,0,58.2,29.9,40,22,8.7,81,0,0,0
1670626735,46,15,2,0,0,0,0,0,58.8,30.6,40,23,8.3,71,0,0,0
1670626736,46,15,0,0,0,0,0,0,58.7,27.1,40,23,8.9,78,0,0,0
1670626737,46,15,2,0,0,0,0,0,58,32.4,40,22,8,77,0,0,0
1670626738,46,15,0,0,0,0,0,0,58.9,26.5,40,23,7.6,69,0,0,0
1670626739,46,15,2,0,0,0,0,0,56.9,22.1,40,22,7.2,79,0,0,236
1670626740,46,15,0,0,0,0,0,0,58.4,26.5,40,22,8.9,64,0,0,1.73
1670626741,46,15,2,0,0,0,0,0,58.2,36.9,40,22,13,72,0,0,222
1670626742,46,15,0,0,0,0,0,0,58.3,35.7,40,23,9.5,52,0,0,5.11
1670626743,46,15,0,0,0,0,0,0,59,34.8,40,23,15,79,0,0,0
1670626744,46,15,2,0,0,0,0,0,58.4,0,40,22,11,59,0,0,956
1670626745,46,15,0,0,0,0,0,0,57.8,8.6,40,22,11,62,0,0,0
1670626746,46,15,2,0,0,0,0,0,58.1,35.9,40,22,8.9,60,0,0,16.4
1670626747,46,15,0,0,0,0,0,0,58.7,33.2,40,22,9.6,74,0,0,0
1670626748,46,15,2,0,0,0,0,0,58.3,30.6,40,22,8.4,76,0,0,0
1670626749,46,15,0,0,0,0,0,0,58.5,36.1,40,23,7.9,72,0,0,4.56
1670626750,46,15,2,0,0,0,0,0,58.9,25.3,40,23,9.5,75,0,0,0
1670626751,46,15,0,0,0,0,0,0,58.4,35.8,40,23,11,73,0,0,0
1670626752,46,15,2,0,0,0,0,0,55.8,19.8,40,22,8.2,78,0,0,0
1670626753,46,15,0,0,0,0,0,0,58.3,28.8,40,22,7.7,71,0,0,0
1670626754,46,15,2,0,0,0,0,0,58.7,35.7,40,22,8.7,77,0,0,0
1670626755,46,15,0,0,0,0,0,0,58.2,35.7,40,22,7.6,74,0,0,8.79
1670626756,46,15,2,0,0,0,0,0,58.3,27.1,40,22,8.4,80,0,0,0
1670626757,46,15,2,0,0,0,0,0,58.4,27.7,40,22,7.7,73,0,0,0
1670626758,46,15,0,0,0,0,0,0,58.3,26.3,40,22,8.1,75,0,0,0
1670626759,46,15,2,0,0,0,0,0,58.1,35.6,40,22,7.8,73,0,0,0
1670626760,46,15,0,0,0,0,0,0,58.7,35.8,40,23,8.6,76,0,0,0
1670626761,46,15,2,0,0,0,0,0,58.5,32.2,40,23,8.7,78,0,0,0
1670626762,46,15,0,0,0,0,0,0,57.7,19.9,40,22,7.5,77,0,0,0
1670626763,46,15,2,0,0,0,0,0,58.8,30.7,40,23,8.7,79,0,0,8.79
1670626764,46,15,2,0,0,0,0,0,57.8,28.2,40,22,7.5,77,0,0,0
1670626765,46,15,0,0,0,0,0,0,58.6,30.5,40,22,8.5,73,0,0,0
1670626766,46,15,2,0,0,0,0,0,58.4,36.3,40,22,7.6,73,0,0,0
1670626767,46,15,0,0,0,0,0,0,58.5,29.3,40,22,8.8,79,0,0,0
1670626768,46,15,2,0,0,0,0,0,58.9,24.4,40,23,8.5,78,0,0,0
1670626769,46,15,2,0,0,0,0,0,58.6,32.2,40,22,8.1,74,0,0,2.35
1670626770,46,15,0,0,0,0,0,0,57.2,28.6,40,22,7.2,75,0,0,240
1670626771,46,15,2,0,0,0,0,0,58.5,35.3,40,22,8.7,81,0,0,0
1670626772,46,15,0,0,0,0,0,0,58.4,35.7,40,22,8,74,0,0,0
1670626773,46,15,2,0,0,0,0,0,58.3,26.7,40,22,8.2,77,0,0,0
1670626774,46,15,2,0,0,0,0,0,58.7,34,40,22,7.8,74,0,0,0
1670626775,46,15,0,0,0,0,0,0,57.8,24.8,40,22,8.1,82,0,0,0
1670626776,46,15,2,0,0,0,0,0,58.9,24.2,40,23,7,62,0,0,0
1670626777,46,15,0,0,0,0,0,0,58.7,30.4,40,22,8.4,76,0,0,0
1670626778,46,15,2,0,0,0,0,0,58.5,35.5,40,22,8.1,78,0,0,0
1670626779,46,15,2,0,0,0,0,0,58.6,30.3,40,22,8.4,72,0,0,0
1670626780,46,15,0,0,0,0,0,0,58.4,28.4,40,22,8,71,0,0,0
1670626781,46,15,2,0,0,0,0,0,58.9,23.7,40,23,7.4,65,0,0,0
1670626782,46,15,0,0,0,0,0,0,57.9,30.1,40,22,8.3,81,0,0,0
1670626783,46,15,2,0,0,0,0,0,58,30.7,40,22,8,77,0,0,197
