Time,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%]
1669413332,0,1,-87,87,2.7,11,41,1,0.0012,0,2.6,22,0,0.066,0
1669413333,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413334,0,1,-87,87,2.7,11,41,1,0.0012,0,2.6,21,0,0.099,0
1669413335,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413336,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413337,0,1,-87,87,2.9,11,41,1,0.0012,0,2.6,21,0,0.099,0
1669413338,0,1,-87,87,2.9,0,41,0,0,0,2.6,0,0,0,0
1669413339,0,1,-87,87,2.5,11,41,1,0.0012,0,2.6,19,0,0.101,0
1669413340,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413341,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,1.5,0,0
1669413342,0,1,-87,87,2.6,13,41,1,0.0035,0,2.6,17,2,0.153,0
1669413343,0,1,-87,87,2.5,0,41,0,0,0,2.6,10,2.9,0,0
1669413344,0,1,-87,87,2.4,0,41,0,0,0,2.6,10,1.9,0,0
1669413345,0,1,-87,87,2.5,0,41,0,0,0,2.6,13,0,0.08,0
1669413346,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413347,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413348,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413349,0,1,-87,87,2.4,0,41,0,0,0,2.6,18,0,0.042,0
1669413350,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413351,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413352,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413353,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413354,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413355,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413356,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413357,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413358,0,1,-87,87,3,0,41,0,0,0,2.6,0,1.4,0,0
1669413359,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,1.2,0,0
1669413360,0,1,-87,87,2.7,0,41,0,0,0,2.6,7,0,0.033,0
1669413361,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413362,0,1,-87,87,2.9,0,41,0,0,0,2.6,0,0,0,0
1669413363,0,1,-87,87,2.9,0,41,0,0,0,2.6,0,0,0,0
1669413364,0,1,-87,87,2.4,0,41,0,0,0,2.6,0,0,0,0
1669413365,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413366,0,1,-87,87,2.4,0,41,0,0,0,2.6,0,0,0,0
1669413367,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413368,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413369,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413370,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413371,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413372,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413373,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413374,0,1,-87,87,2.3,0,41,0,0,0,2.6,0,0,0,0
1669413375,0,1,-87,87,2.3,11,41,1,0.0012,0,2.6,21,0,0.053,0
1669413376,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413377,0,1,-87,87,2.6,0,41,0,0,0,2.6,3,0,0.04,0
1669413378,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413379,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413380,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413381,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413382,0,1,-87,87,2.7,0,41,0,0,0,2.6,23,0,0.031,0
1669413383,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413384,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413385,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413386,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413387,0,1,-87,87,3,0,41,0,0,0,2.6,0,0,0,0
1669413388,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413389,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413390,0,1,-87,87,2.5,0,41,0,0,0,2.6,21,0,0.053,0
1669413391,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413392,0,1,-87,87,2.4,0,41,0,0,0,2.6,0,0,0,0
1669413393,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413394,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413395,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413396,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413397,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413398,0,1,-87,87,2.4,0,41,0,0,0,2.6,0,0,0,0
1669413399,0,1,-87,87,2.5,0,41,0,0,0,2.6,0,0,0,0
1669413400,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413401,0,1,-87,87,2.6,0,41,0,0,0,2.6,0,0,0,0
1669413402,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413403,0,1,-87,87,2.7,0,41,0,0,0,2.6,0,0,0,0
1669413404,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413405,0,1,-87,87,2.8,0,41,0,0,0,2.6,0,0,0,0
1669413406,0,1,-87,87,2.4,13,41,1,0.0087,0,2.6,10,3,0.271,0
1669413407,0,1,-87,87,2.5,12,41,1,0.013,0,2.6,4,1.2,0.316,0
1669413408,0,1,-87,87,2.8,11,41,1,0.037,0,2.6,3,1.8,0.826,0
1669413409,0,1,-87,87,4,10,41,1,0.046,0,2.6,6,201,0.75,0
1669413410,0,1,-87,87,3,11,41,1,0.06,0,2.6,1,4.4,1,0
1669413411,0,1,-87,87,3.3,12,41,1,0.045,0,2.6,4,0,1.1,0
1669413412,0,1,-87,87,3.3,10,41,1,0.042,0,2.6,5,0,1.3,0
1669413413,0,1,-87,87,3.6,12,41,1,0.037,0,2.6,1,2.8,0.629,0
1669413414,0,1,-87,87,1.9,10,41,1,0.032,0,2.6,8,0,1.3,0
1669413415,0,1,-87,87,2.5,15,41,1,0.0099,0,2.6,16,0,0.35,0
1669413416,0,1,-87,87,2.8,10,41,1,0.049,0,2.6,0,6,1.1,0
1669413417,0,1,-87,87,3.1,11,41,1,0.055,0,2.6,2,12,1.8,0
1669413418,0,1,-87,87,2.4,11,41,1,0.056,0,2.6,2,13,1.8,0
1669413419,0,1,-87,87,2.6,11,41,1,0.062,0,2.6,1,17,1.7,0
1669413420,0,1,-87,87,2.8,10,41,1,0.046,0,2.6,2,19,1.8,0
1669413421,0,1,-87,87,4.2,11,41,1,0.06,0,2.6,2,43,1.9,0
1669413422,0,1,-87,87,2.8,10,41,1,0.064,0,2.6,2,75,1.7,0
1669413423,0,1,-87,87,3.8,11,41,1,0.056,0,2.6,2,112,2,0
1669413424,0,1,-87,87,3.1,11,41,1,0.059,0,2.6,3,168,2.3,0
1669413425,0,1,-87,87,3.7,11,41,1,0.078,0,2.6,4,236,3.2,0
1669413426,0,1,-87,87,4.1,11,41,1,0.117,0,2.6,5,279,3.2,0
1669413427,0,1,-87,87,5.7,14,41,1,0.231,0,2.6,4,233,3.5,0
1669413428,0,1,-87,87,2.7,12,41,1,0.214,0,2.6,5,207,4.1,0
1669413429,0,1,-87,87,4.2,11,41,1,0.1,0,2.6,5,224,4,0
1669413430,0,1,-87,87,2.8,11,41,1,0.083,0,2.6,6,253,4.3,0
1669413431,0,1,-87,87,4.3,11,41,1,0.093,0,2.6,6,271,4.7,0
1669413432,0,1,-87,87,4.4,11,41,1,0.092,0,2.6,6,282,4.6,0
1669413433,0,1,-87,87,3.6,10,41,1,0.107,0,2.6,7,288,5.2,0
1669413434,0,1,-87,87,3.4,11,41,1,0.088,0,2.6,8,248,5.7,0
1669413435,0,1,-87,87,4.4,13,41,1,0.366,0,2.6,8,197,5.8,0
1669413436,0,1,-87,87,1.7,10,41,1,0.146,0,2.6,9,216,6.6,0
1669413437,0,1,-87,87,2.5,11,41,1,0.138,0,2.6,9,227,6.6,0
1669413438,0,1,-87,87,3,11,41,1,0.121,0,2.6,9,232,6.5,0
1669413439,0,1,-87,87,2.4,11,41,1,0.134,0,2.6,9,236,6.9,0
1669413440,0,1,-87,87,2.2,11,41,1,0.121,0,2.6,10,239,7.4,0
1669413441,0,1,-87,87,3.5,11,41,1,0.13,0,2.6,11,237,7.9,0
1669413442,0,1,-87,87,3.2,11,41,1,0.15,0,2.6,12,239,8.8,0
1669413443,0,1,-87,87,2.6,11,41,1,0.142,0,2.6,13,261,9.2,0
1669413444,0,1,-87,87,1.9,11,41,1,0.14,0,2.6,12,287,8.7,0
1669413445,0,1,-87,87,1.6,11,41,1,0.163,0,2.6,13,319,9.7,0
1669413446,0,1,-87,87,2,11,41,1,0.144,0,2.6,13,366,9.4,0
1669413447,0,1,-87,87,3.6,11,41,1,0.147,0,2.6,14,382,10,0
1669413448,0,1,-87,87,2.6,12,41,1,0.404,0,2.6,14,329,11,0
1669413449,0,1,-87,87,4.9,10,41,1,0.542,0,2.6,13,326,9.1,0
1669413450,0,1,-87,87,4.1,13,41,1,0.476,0,2.6,13,337,9.7,0
1669413451,0,1,-87,87,1.7,11,41,1,0.157,0,2.6,13,367,9.6,0
1669413452,0,1,-87,87,1.1,11,41,1,0.153,0,2.6,13,380,9.6,0
1669413453,0,1,-87,87,4.6,13,41,1,0.472,0,2.6,13,287,9.5,0
1669413454,0,1,-87,87,4.1,14,41,1,0.517,0,2.6,12,291,8.5,0
1669413455,0,1,-87,87,0.263,11,41,1,0.16,0,2.6,12,300,9.2,0
1669413456,0,1,-87,87,2.5,11,41,1,0.144,0,2.6,13,328,9.3,0
1669413457,0,1,-87,87,3.3,12,41,1,0.165,0,2.6,13,336,9.1,0
1669413458,0,1,-87,87,1.1,11,41,1,0.173,0,2.6,13,344,9.8,0
1669413459,0,1,-87,87,2.7,12,41,1,0.137,0,2.6,11,357,7.9,0
1669413460,0,1,-87,87,2,10,41,1,0.142,0,2.6,10,353,7.5,0
1669413461,0,1,-87,87,3.3,11,41,1,0.137,0,2.6,10,360,7.4,0
1669413462,0,1,-87,87,2.6,11,41,1,0.127,0,2.6,10,372,7.1,0
1669413463,0,1,-87,87,2.5,11,41,1,0.13,0,2.6,9,379,6.7,0
1669413464,0,1,-87,87,2.9,11,41,1,0.122,0,2.6,10,384,7.3,0
1669413465,0,1,-87,87,5.1,13,41,1,0.326,0,2.6,9,320,6.3,0
1669413466,0,1,-87,87,5,13,41,1,0.438,0,2.6,8,291,6.3,0
1669413467,0,1,-87,87,4.7,12,41,1,0.301,0,2.6,8,296,6.3,0
1669413468,0,1,-87,87,4.3,11,41,1,0.117,0,2.6,7,325,5.4,0
1669413469,0,1,-87,87,3.2,12,41,1,0.119,0,2.6,7,354,5.2,0
1669413470,0,1,-87,87,4.6,11,41,1,0.09,0,2.6,6,371,4.4,0
1669413471,0,1,-87,87,3.8,11,41,1,0.111,0,2.6,7,383,5,0
1669413472,0,1,-87,87,3.2,11,41,1,0.103,0,2.6,6,380,4.8,0
1669413473,0,1,-87,87,6.3,12,41,1,0.227,0,2.6,4,348,3.6,0
1669413474,0,1,-87,87,6.5,14,41,1,0.28,0,2.6,4,301,3.2,0
1669413475,0,1,-87,87,7.5,14,41,1,0.324,0,2.6,4,285,3.6,0
1669413476,0,1,-87,87,6.7,14,41,1,0.278,0,2.6,4,283,3.2,0
1669413477,0,1,-87,87,4.7,12,41,1,0.184,0,2.6,4,266,2.9,0
1669413478,0,1,-87,87,4.2,11,41,1,0.074,0,2.6,4,222,3,0
1669413479,0,1,-87,87,4.2,11,41,1,0.075,0,2.6,3,201,2.5,0
1669413480,0,1,-87,87,3.4,11,41,1,0.076,0,2.6,2,209,2.3,0
1669413481,0,1,-87,87,3.2,11,41,1,0.055,0,2.6,2,219,1.8,0
1669413482,0,1,-87,87,3.4,10,41,1,0.069,0,2.6,3,228,2.4,0
1669413483,0,1,-87,87,4,11,41,1,0.052,0,2.6,2,233,2,0
1669413484,0,1,-87,87,2.8,11,41,1,0.058,0,2.6,2,228,2.2,0
1669413485,0,1,-87,87,3.3,11,41,1,0.048,0,2.6,1,237,1.4,0
1669413486,0,1,-87,87,4.1,10,41,1,0.056,0,2.6,2,243,1.7,0
1669413487,0,1,-87,87,3.1,11,41,1,0.05,0,2.6,1,250,1.4,0
1669413488,0,1,-87,87,3.3,9,41,1,0.038,0,2.6,2,264,1.5,0
1669413489,0,1,-87,87,4.1,9,41,1,0.045,0,2.6,1,288,1.4,0
1669413490,0,1,-87,87,1.9,10,41,1,0.074,0,2.6,2,308,1.5,0
1669413491,0,1,-87,87,3.9,9,41,1,0.061,0,2.6,1,329,1.4,0
1669413492,0,1,-87,87,2.5,9,41,1,0.071,0,2.6,2,349,1.3,0
1669413493,0,1,-87,87,3.1,12,41,1,0.113,0,2.6,1,341,1,0
1669413494,0,1,-87,87,3.7,11,41,1,0.109,0,2.6,1,331,1.1,0
1669413495,0,1,-87,87,5.3,14,41,1,0.188,0,2.6,2,324,1.3,0
1669413496,0,1,-87,87,4.6,14,41,1,0.135,0,2.6,1,308,1.1,0
1669413497,0,1,-87,87,3.6,13,41,1,0.102,0,2.6,1,290,1.1,0
1669413498,0,1,-87,87,3,11,41,1,0.097,0,2.6,1,269,0.968,0
1669413499,0,1,-87,87,3.6,12,41,1,0.11,0,2.6,1,254,0.863,0
1669413500,0,1,-87,87,3.1,13,41,1,0.119,0,2.6,1,244,0.921,0
1669413501,0,1,-87,87,3.6,11,41,1,0.117,0,2.6,1,241,0.909,0
1669413502,0,1,-87,87,3.3,13,41,1,0.096,0,2.6,2,231,0.897,0
1669413503,0,1,-87,87,3.5,11,41,1,0.128,0,2.6,2,227,0.966,0
1669413504,0,1,-87,87,2,12,41,1,0.094,0,2.6,2,222,0.911,0
1669413505,0,1,-87,87,2.9,13,41,1,0.094,0,2.6,1,211,0.853,0
1669413506,0,1,-87,87,3.7,10,41,1,0.069,0,2.1,1,199,0.744,0
1669413507,0,1,-87,87,3.6,7,41,1,0.103,0,2.1,3,190,0.775,0
1669413508,0,1,-87,87,3.4,13,41,1,0.055,0,2.1,2,243,0.732,0
1669413509,0,1,-87,87,2.4,13,41,1,0.059,0,2.1,2,234,0.792,0
1669413510,0,1,-87,87,1.7,11,41,1,0.039,0,2.1,3,213,0.822,0
1669413511,0,1,-87,87,3.1,12,41,1,0.05,0,2.1,6,198,0.732,0
1669413512,0,1,-87,87,2.2,10,41,1,0.04,0,3.1,2,182,0.669,0
1669413513,0,1,-87,87,2.7,8,41,1,0.041,0,2.1,2,162,0.703,0
1669413514,0,1,-87,87,1.5,7,41,1,0.037,0,3.1,2,161,0.611,0
1669413515,0,1,-87,87,2,12,41,1,0.032,0,2.1,2,161,0.627,0
1669413516,0,1,-87,87,3.7,12,41,1,0.052,0,2.1,3,143,0.727,0
1669413517,0,1,-87,87,3.5,4,41,1,0.011,0,0.5,2,122,0.551,0
