Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Time,Fix,Number of Satellites
109,-78.6964234,35.7247115,50.001,12.193,81,1670644272,6,10
110,-78.6964214,35.7246666,50.001,12.193,81,1670644273,6,10
111,-78.6964193,35.7246216,50.003,12.193,81,1670644274,6,10
112,-78.6964172,35.7245767,50.003,12.193,81,1670644275,6,10
113,-78.6964151,35.7245318,50.004,12.193,81,1670644276,6,10
114,-78.696413,35.7244868,50.004,12.193,80,1670644277,6,10
115,-78.696411,35.7244419,50.004,12.193,80,1670644278,6,10
116,-78.6964089,35.724397,50.004,12.193,80,1670644279,6,10
117,-78.6964067,35.7243521,50.002,12.193,80,1670644280,6,10
118,-78.6964045,35.7243072,50,12.193,80,1670644281,6,10
119,-78.6964025,35.7242623,49.999,12.193,79,1670644282,6,10
120,-78.6964004,35.7242174,50,12.193,79,1670644283,6,10
121,-78.6963983,35.7241725,50,12.193,79,1670644284,6,10
122,-78.6963963,35.7241275,49.999,12.193,79,1670644285,6,10
123,-78.6963942,35.7240826,49.998,12.193,79,1670644286,6,10
124,-78.696392,35.7240377,49.997,12.193,79,1670644287,6,10
125,-78.6963899,35.7239928,49.998,12.193,78,1670644288,6,10
126,-78.6963879,35.7239479,50.001,12.193,78,1670644289,6,10
127,-78.6963858,35.723903,50.001,12.193,78,1670644290,6,10
128,-78.6963837,35.7238581,50,12.193,78,1670644291,6,10
129,-78.6963816,35.7238131,50,12.193,78,1670644292,6,10
130,-78.6963795,35.7237682,50.001,12.193,77,1670644293,6,10
131,-78.6963779,35.7237346,50.001,12.193,77,1670644294,6,10
132,-78.6963753,35.7236783,50.001,12.193,77,1670644295,6,10
133,-78.6963732,35.7236334,50,12.193,77,1670644296,6,10
134,-78.6963711,35.7235886,50.002,12.193,77,1670644297,6,10
135,-78.6963696,35.7235549,50.001,12.193,77,1670644298,6,10
136,-78.6963674,35.72351,50,12.193,76,1670644299,6,10
137,-78.6963653,35.723465,50,12.193,76,1670644300,6,10
138,-78.6963632,35.7234201,49.997,12.193,76,1670644301,6,10
139,-78.6963613,35.7233752,49.999,12.193,76,1670644302,6,10
140,-78.6963592,35.7233306,50.001,12.193,76,1670644303,6,10
141,-78.6963573,35.7232883,50.005,12.242,76,1670644304,6,10
142,-78.6963558,35.7232518,50.009,12.242,75,1670644305,6,10
143,-78.6963551,35.723225,50.011,12.242,75,1670644306,6,10
144,-78.6963553,35.7232112,50.014,12.242,75,1670644307,6,10
145,-78.6963556,35.72321,50.013,12.242,75,1670644308,6,10
146,-78.6963563,35.7232188,50.012,12.242,75,1670644309,6,10
147,-78.6963576,35.7232355,50.009,12.242,75,1670644310,6,10
148,-78.6963596,35.7232602,50.008,12.193,74,1670644311,6,10
149,-78.6963623,35.723291,50.008,12.193,74,1670644312,6,10
150,-78.6963655,35.7233257,50.007,12.193,74,1670644313,6,10
151,-78.6963693,35.7233631,50.003,12.193,74,1670644314,6,10
152,-78.6963733,35.7234023,50.003,12.193,74,1670644315,6,10
153,-78.6963774,35.7234428,50,12.193,73,1670644316,6,10
154,-78.6963815,35.7234842,50,12.193,73,1670644317,6,10
155,-78.6963856,35.7235264,49.998,12.193,73,1670644318,6,10
156,-78.6963897,35.7235691,49.999,12.193,73,1670644319,6,10
157,-78.6963938,35.7236122,49.996,12.193,73,1670644320,6,10
158,-78.6963978,35.7236556,49.996,12.193,73,1670644321,6,10
159,-78.6964017,35.723699,49.995,12.193,72,1670644322,6,10
160,-78.6964057,35.7237425,49.995,12.193,72,1670644323,6,10
161,-78.6964097,35.723786,49.996,12.193,72,1670644324,6,10
162,-78.6964136,35.7238295,49.995,12.193,72,1670644325,6,10
163,-78.6964176,35.723873,49.996,12.193,72,1670644326,6,10
164,-78.6964216,35.7239164,49.997,12.193,71,1670644327,6,10
165,-78.6964256,35.7239598,49.998,12.193,71,1670644328,6,10
166,-78.6964297,35.7240034,49.996,12.193,71,1670644329,6,10
167,-78.6964338,35.7240469,49.996,12.193,71,1670644330,6,10
168,-78.6964368,35.7240796,49.995,12.193,71,1670644331,6,10
169,-78.6964419,35.724134,49.995,12.193,71,1670644332,6,10
170,-78.6964459,35.7241776,49.997,12.193,70,1670644333,6,10
171,-78.6964499,35.7242211,49.998,12.193,70,1670644334,6,10
172,-78.696454,35.7242646,50,12.193,70,1670644335,6,10
173,-78.6964581,35.724308,50,12.193,70,1670644336,6,10
174,-78.6964623,35.7243515,50.001,12.193,70,1670644337,6,10
175,-78.6964663,35.7243949,50,12.193,69,1670644338,6,10
176,-78.6964704,35.7244383,49.998,12.193,69,1670644339,6,10
177,-78.6964745,35.7244818,49.998,12.193,69,1670644340,6,10
178,-78.6964786,35.7245253,49.997,12.193,69,1670644341,6,10
179,-78.6964816,35.7245578,49.999,12.193,69,1670644342,6,10
180,-78.6964856,35.7246012,50,12.193,69,1670644343,6,10
181,-78.6964897,35.7246447,50.001,12.193,68,1670644344,6,10
182,-78.6964937,35.7246881,50.002,12.193,68,1670644345,6,10
183,-78.6964978,35.7247315,50.003,12.193,68,1670644346,6,10
184,-78.6965019,35.724775,50.004,12.193,68,1670644347,6,10
185,-78.696506,35.7248184,50.004,12.193,68,1670644348,6,10
186,-78.6965101,35.7248619,50.003,12.193,68,1670644349,6,10
187,-78.6965142,35.7249053,50,12.193,67,1670644350,6,10
188,-78.6965182,35.7249487,50,12.193,67,1670644351,6,10
189,-78.6965223,35.7249921,50.001,12.193,67,1670644352,6,10
190,-78.6965263,35.7250356,50.001,12.193,67,1670644353,6,10
191,-78.6965304,35.725079,50.001,12.193,67,1670644354,6,10
192,-78.6965345,35.7251225,50,12.193,66,1670644355,6,10
193,-78.6965386,35.7251659,50.002,12.193,66,1670644356,6,10
194,-78.6965426,35.7252094,50.003,12.193,66,1670644357,6,10
195,-78.6965468,35.7252527,50.004,12.193,66,1670644358,6,10
196,-78.6965508,35.7252962,50.002,12.193,66,1670644359,6,10
197,-78.6965549,35.7253395,50.001,12.193,66,1670644360,6,10
198,-78.6965591,35.7253829,50.001,12.193,65,1670644361,6,10
199,-78.6965631,35.7254263,50.004,12.193,65,1670644362,6,10
200,-78.6965671,35.7254697,50.004,12.193,65,1670644363,6,10
201,-78.6965712,35.7255131,50.004,12.193,65,1670644364,6,10
202,-78.6965754,35.7255565,50.004,12.193,65,1670644365,6,10
203,-78.6965795,35.7256,50.004,12.193,64,1670644366,6,10
204,-78.6965836,35.7256434,50.003,12.193,64,1670644367,6,10
205,-78.6965877,35.7256869,50.001,12.193,64,1670644368,6,10
206,-78.6965917,35.7257303,49.999,12.193,64,1670644369,6,10
207,-78.6965958,35.7257739,49.999,12.193,64,1670644370,6,10
208,-78.6966,35.7258174,49.998,12.193,64,1670644371,6,10
209,-78.6966041,35.7258609,49.998,12.193,63,1670644372,6,10
210,-78.6966083,35.7259045,49.997,12.193,63,1670644373,6,10
211,-78.6966124,35.725948,49.996,12.193,63,1670644374,6,10
212,-78.6966166,35.7259916,49.994,12.193,63,1670644375,6,10
213,-78.6966207,35.7260352,49.995,12.193,63,1670644376,6,10
214,-78.6966249,35.7260788,49.995,12.193,62,1670644377,6,10
215,-78.696629,35.7261224,49.996,12.193,62,1670644378,6,10
216,-78.6966332,35.726166,49.998,12.193,62,1670644379,6,10
217,-78.6966373,35.7262097,49.998,12.193,62,1670644380,6,10
218,-78.6966414,35.7262533,49.998,12.193,62,1670644381,6,10
219,-78.6966456,35.726297,49.999,12.193,62,1670644382,6,10
220,-78.6966497,35.7263406,50.001,12.193,61,1670644383,6,10
221,-78.6966528,35.7263734,50.002,12.193,61,1670644384,6,10
222,-78.696657,35.7264171,50.004,12.193,61,1670644385,6,10
223,-78.6966621,35.7264718,50.002,12.193,61,1670644386,6,10
224,-78.6966652,35.7265046,50.001,12.193,61,1670644387,6,10
225,-78.6966694,35.7265484,49.999,12.193,61,1670644388,6,10
226,-78.6966735,35.7265921,49.998,12.193,60,1670644389,6,10
227,-78.6966777,35.7266359,49.998,12.193,60,1670644390,6,10
228,-78.6966819,35.7266797,49.999,12.193,60,1670644391,6,10
229,-78.6966861,35.7267235,50.001,12.193,60,1670644392,6,10
230,-78.6966903,35.7267673,50,12.193,60,1670644393,6,10
231,-78.6966945,35.7268112,50,12.193,59,1670644394,6,10
232,-78.6966986,35.726855,49.999,12.193,59,1670644395,6,10
233,-78.6967027,35.7268989,49.996,12.193,59,1670644396,6,10
234,-78.6967068,35.7269428,49.998,12.193,59,1670644397,6,10
235,-78.696711,35.7269866,49.997,12.193,59,1670644398,6,10
236,-78.6967152,35.7270305,49.997,12.193,59,1670644399,6,10
237,-78.6967195,35.7270744,49.998,12.193,58,1670644400,6,10
238,-78.6967236,35.7271183,49.998,12.193,58,1670644401,6,10
239,-78.6967278,35.7271622,50.001,12.193,58,1670644402,6,10
240,-78.6967319,35.7272062,50.003,12.193,58,1670644403,6,10
241,-78.6967361,35.7272502,50.003,12.193,58,1670644404,6,10
242,-78.6967403,35.7272942,50.002,12.193,57,1670644405,6,10
243,-78.6967445,35.7273381,50,12.193,57,1670644406,6,10
244,-78.6967487,35.7273821,49.999,12.193,57,1670644407,6,10
245,-78.6967528,35.7274262,49.998,12.193,57,1670644408,6,10
246,-78.696757,35.7274703,49.997,12.193,57,1670644409,6,10
247,-78.6967612,35.7275143,49.996,12.193,57,1670644410,6,10
248,-78.6967654,35.7275584,49.994,12.193,56,1670644411,6,10
249,-78.6967696,35.7276025,49.995,12.193,56,1670644412,6,10
250,-78.6967739,35.7276465,49.999,12.193,56,1670644413,6,10
251,-78.696778,35.7276906,50,12.193,56,1670644414,6,10
252,-78.6967822,35.7277347,50,12.193,56,1670644415,6,10
253,-78.6967864,35.7277788,49.999,12.193,55,1670644416,6,10
254,-78.6967905,35.7278229,49.999,12.193,55,1670644417,6,10
255,-78.6967947,35.7278671,50.001,12.193,55,1670644418,6,10
256,-78.6967989,35.7279113,50.001,12.193,55,1670644419,6,10
257,-78.6968031,35.7279555,50.001,12.193,55,1670644420,6,10
258,-78.6968073,35.7279996,50,12.193,55,1670644421,6,10
259,-78.6968115,35.7280438,50.001,12.193,54,1670644422,6,10
260,-78.6968157,35.728088,50,12.193,54,1670644423,6,10
261,-78.6968199,35.7281322,49.999,12.193,54,1670644424,6,10
262,-78.6968241,35.7281765,49.998,12.193,54,1670644425,6,10
263,-78.6968284,35.7282208,49.997,12.193,54,1670644426,6,10
264,-78.6968326,35.728265,49.997,12.193,54,1670644427,6,10
265,-78.6968367,35.7283093,49.999,12.193,53,1670644428,6,10
266,-78.6968409,35.7283536,49.998,12.193,53,1670644429,6,10
267,-78.6968451,35.7283979,49.996,12.193,53,1670644430,6,10
268,-78.6968493,35.7284422,49.996,12.193,53,1670644431,6,10
269,-78.6968525,35.7284755,49.998,12.193,53,1670644432,6,10
270,-78.6968568,35.7285199,49.998,12.193,52,1670644433,6,10
271,-78.696862,35.7285753,49.998,12.193,52,1670644434,6,10
272,-78.6968662,35.7286196,49.999,12.193,52,1670644435,6,10
273,-78.6968704,35.728664,50,12.193,52,1670644436,6,10
274,-78.6968746,35.7287084,50,12.193,52,1670644437,6,10
275,-78.6968778,35.7287418,50,12.193,52,1670644438,6,10
276,-78.6968831,35.7287973,50,12.193,51,1670644439,6,10
277,-78.6968863,35.7288306,50,12.193,51,1670644440,6,10
278,-78.6968905,35.728875,50,12.193,51,1670644441,6,10
279,-78.6968958,35.7289306,50,12.193,51,1670644443,6,10
280,-78.6969,35.728975,50,12.193,51,1670644444,6,10
281,-78.6969031,35.7290083,50,12.193,50,1670644445,6,10
282,-78.6969073,35.7290529,50,12.193,50,1670644446,6,10
283,-78.6969114,35.7290974,49.999,12.193,50,1670644447,6,10
284,-78.6969157,35.7291419,50,12.193,50,1670644448,6,10
285,-78.6969199,35.7291864,49.999,12.193,50,1670644449,6,10
286,-78.6969241,35.7292309,49.999,12.193,50,1670644450,6,10
287,-78.6969284,35.7292754,50,12.193,49,1670644451,6,10
288,-78.6969327,35.7293199,50.002,12.193,49,1670644452,6,10
289,-78.696937,35.7293645,50.001,12.193,49,1670644453,6,10
290,-78.6969412,35.729409,50.003,12.193,49,1670644454,6,10
291,-78.6969455,35.7294535,50.003,12.193,49,1670644455,6,10
292,-78.6969497,35.7294982,50.003,12.193,48,1670644456,6,10
293,-78.6969539,35.7295428,50.003,12.193,48,1670644457,6,10
294,-78.6969582,35.7295874,50.003,12.193,48,1670644458,6,10
295,-78.6969624,35.7296321,50.002,12.193,48,1670644459,6,10
296,-78.6969666,35.7296768,50.003,12.193,48,1670644460,6,10
297,-78.6969708,35.7297215,50.002,12.193,48,1670644461,6,10
298,-78.6969751,35.7297661,50.002,12.193,47,1670644462,6,10
299,-78.6969793,35.7298108,50,12.193,47,1670644463,6,10
300,-78.6969836,35.7298555,50,12.193,47,1670644464,6,10
301,-78.6969878,35.7299001,50,12.193,47,1670644465,6,10
302,-78.696992,35.7299448,49.999,12.193,47,1670644466,6,10
303,-78.6969952,35.7299782,49.999,12.193,47,1670644467,6,10
304,-78.6970004,35.7300341,50,12.193,46,1670644468,6,10
305,-78.6970046,35.7300788,49.999,12.193,46,1670644469,6,10
306,-78.6970089,35.7301235,49.999,12.193,46,1670644470,6,10
307,-78.6970132,35.7301683,49.999,12.193,46,1670644471,6,10
308,-78.6970174,35.7302129,49.999,12.193,46,1670644472,6,10
309,-78.6970215,35.7302559,50.001,12.242,45,1670644473,6,10
310,-78.6970244,35.7302853,50.004,12.242,45,1670644474,6,10
311,-78.6970278,35.7303175,50.005,12.242,45,1670644475,6,10
312,-78.6970303,35.7303391,50.005,12.242,45,1670644476,6,10
313,-78.6970315,35.7303478,50.003,12.242,45,1670644477,6,10
314,-78.6970317,35.7303457,49.999,12.242,45,1670644478,6,10
315,-78.6970313,35.730335,49.998,12.242,44,1670644479,6,10
316,-78.6970307,35.7303168,49.996,12.242,44,1670644480,6,10
317,-78.6970301,35.7302908,49.996,12.193,44,1670644481,6,10
318,-78.6970294,35.7302592,49.997,12.193,44,1670644482,6,10
319,-78.6970286,35.7302237,49.998,12.193,44,1670644483,6,10
320,-78.6970277,35.7301856,50.002,12.193,44,1670644484,6,10
321,-78.6970268,35.7301459,50.004,12.193,43,1670644485,6,10
322,-78.697026,35.730105,50.003,12.193,43,1670644486,6,10
323,-78.6970252,35.7300631,50.002,12.193,43,1670644487,6,10
324,-78.6970245,35.7300206,50.002,12.193,43,1670644488,6,10
325,-78.6970239,35.7299776,50.001,12.193,43,1670644489,6,10
326,-78.6970233,35.7299341,50,12.193,42,1670644490,6,10
327,-78.6970228,35.7298904,49.999,12.193,42,1670644491,6,10
328,-78.6970221,35.7298465,49.999,12.193,42,1670644492,6,10
329,-78.6970215,35.7298023,49.999,12.193,42,1670644493,6,10
330,-78.6970209,35.7297579,49.999,12.193,42,1670644494,6,10
331,-78.6970203,35.7297134,49.998,12.193,42,1670644495,6,10
332,-78.6970196,35.7296689,49.998,12.193,41,1670644496,6,10
333,-78.697019,35.7296241,50,12.193,41,1670644497,6,10
334,-78.6970184,35.7295794,49.999,12.193,41,1670644498,6,10
335,-78.6970178,35.7295346,50,12.193,41,1670644499,6,10
336,-78.6970172,35.7294899,50,12.193,41,1670644500,6,10
337,-78.6970167,35.7294564,50.001,12.193,41,1670644501,6,10
338,-78.697016,35.7294118,50,12.193,40,1670644502,6,10
339,-78.6970153,35.7293672,50,12.193,40,1670644503,6,10
340,-78.6970144,35.7293115,50.001,12.193,40,1670644504,6,10
341,-78.6970137,35.7292668,50.001,12.193,40,1670644505,6,10
342,-78.697013,35.7292223,50.004,12.193,40,1670644506,6,10
343,-78.6970125,35.7291888,50.003,12.193,39,1670644507,6,10
344,-78.6970118,35.7291442,50.003,12.193,39,1670644508,6,10
345,-78.6970111,35.7290996,50.004,12.193,39,1670644509,6,10
346,-78.6970104,35.7290551,50.003,12.193,39,1670644510,6,10
347,-78.6970098,35.7290105,50.003,12.193,39,1670644511,6,10
348,-78.6970092,35.7289659,50.002,12.193,39,1670644512,6,10
349,-78.6970085,35.7289213,50.002,12.193,38,1670644513,6,10
350,-78.6970079,35.7288767,50.001,12.193,38,1670644514,6,10
351,-78.6970072,35.7288321,49.999,12.193,38,1670644515,6,10
352,-78.6970066,35.7287875,50,12.193,38,1670644516,6,10
353,-78.697006,35.728743,49.999,12.193,38,1670644517,6,10
354,-78.6970053,35.7286984,49.999,12.193,37,1670644518,6,10
355,-78.6970045,35.7286538,50,12.193,37,1670644519,6,10
356,-78.6970038,35.7286093,50,12.193,37,1670644520,6,10
357,-78.6970031,35.7285648,49.999,12.193,37,1670644521,6,10
358,-78.6970024,35.7285203,49.998,12.193,37,1670644522,6,10
359,-78.6970017,35.7284759,50,12.193,37,1670644523,6,10
360,-78.697001,35.7284314,50,12.193,36,1670644524,6,10
361,-78.6970003,35.728387,49.999,12.193,36,1670644525,6,10
362,-78.6969997,35.7283425,49.999,12.193,36,1670644526,6,10
363,-78.696999,35.7282981,49.999,12.193,36,1670644527,6,10
364,-78.6969984,35.7282536,49.997,12.193,36,1670644528,6,10
365,-78.6969977,35.7282092,49.999,12.193,35,1670644529,6,10
366,-78.696997,35.7281648,50.001,12.193,35,1670644530,6,10
367,-78.6969963,35.7281204,50.001,12.193,35,1670644531,6,10
368,-78.6969956,35.7280759,50.002,12.193,35,1670644532,6,10
369,-78.6969949,35.7280315,50.005,12.193,35,1670644533,6,10
370,-78.6969942,35.7279871,50.004,12.193,35,1670644534,6,10
371,-78.6969936,35.7279428,50.005,12.193,34,1670644535,6,10
372,-78.696993,35.7278984,50.006,12.193,34,1670644536,6,10
373,-78.6969923,35.727854,50.006,12.193,34,1670644537,6,10
374,-78.6969916,35.7278096,50.006,12.193,34,1670644538,6,10
375,-78.6969909,35.7277653,50.004,12.193,34,1670644539,6,10
376,-78.6969902,35.7277209,50.004,12.193,33,1670644540,6,10
377,-78.6969895,35.7276765,50.007,12.193,33,1670644541,6,10
378,-78.6969888,35.7276321,50.005,12.193,33,1670644542,6,10
379,-78.6969882,35.7275878,50.003,12.193,33,1670644543,6,10
380,-78.6969876,35.7275434,50.003,12.193,33,1670644544,6,10
381,-78.696987,35.7275102,50.003,12.193,33,1670644545,6,10
382,-78.6969864,35.7274659,50.003,12.193,32,1670644546,6,10
383,-78.6969858,35.7274216,50.003,12.193,32,1670644547,6,10
384,-78.6969851,35.7273773,50.003,12.193,32,1670644548,6,10
385,-78.6969842,35.7273219,50.001,12.193,32,1670644549,6,10
386,-78.6969835,35.7272777,50.001,12.193,32,1670644550,6,10
387,-78.6969828,35.7272335,50.003,12.193,31,1670644551,6,10
388,-78.6969822,35.7272004,50.003,12.193,31,1670644552,6,10
389,-78.6969816,35.7271561,50.003,12.193,31,1670644553,6,10
390,-78.6969809,35.7271119,50.003,12.193,31,1670644554,6,10
391,-78.6969802,35.7270676,50.003,12.193,31,1670644555,6,10
392,-78.6969795,35.7270234,50.002,12.193,31,1670644556,6,10
393,-78.6969788,35.7269792,50.005,12.193,30,1670644557,6,10
394,-78.6969781,35.726935,50.003,12.193,30,1670644558,6,10
395,-78.6969775,35.7268908,50.004,12.193,30,1670644559,6,10
396,-78.6969768,35.7268466,50.006,12.193,30,1670644560,6,10
397,-78.6969762,35.7268024,50.005,12.193,30,1670644561,6,10
398,-78.6969755,35.7267582,50.003,12.193,30,1670644562,6,10
399,-78.6969749,35.726714,50.002,12.193,29,1670644563,6,10
400,-78.6969742,35.7266698,50,12.193,29,1670644564,6,10
401,-78.6969735,35.7266256,50,12.193,29,1670644565,6,10
402,-78.6969728,35.7265814,49.999,12.193,29,1670644566,6,10
403,-78.6969721,35.7265372,50.002,12.193,29,1670644567,6,10
404,-78.6969714,35.7264931,50.001,12.193,28,1670644568,6,10
405,-78.6969707,35.726449,49.999,12.193,28,1670644569,6,10
406,-78.69697,35.7264049,49.999,12.193,28,1670644570,6,10
407,-78.6969693,35.7263607,49.998,12.193,28,1670644571,6,10
408,-78.6969686,35.7263166,49.997,12.193,28,1670644572,6,10
409,-78.696968,35.7262724,49.997,12.193,28,1670644573,6,10
410,-78.6969673,35.7262283,49.998,12.193,27,1670644574,6,10
411,-78.6969666,35.7261842,49.999,12.193,27,1670644575,6,10
412,-78.696966,35.7261401,50,12.193,27,1670644576,6,10
413,-78.6969653,35.726096,50,12.193,27,1670644577,6,10
414,-78.6969647,35.7260519,50.001,12.193,27,1670644578,6,10
