Time,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%]
1670644286,0,1,-19,19,5.7,15,40,1,0.468,0,2.6,15,0,0.054,0
1670644287,0,1,-19,19,7.7,12,40,0.7,0.5,36,2.6,15,0,0.051,36
1670644288,0,1,-19,19,3.6,17,40,1,0.507,0,2.6,15,0,0.051,0
1670644289,0,1,-19,19,6.9,15,40,0.7,0.704,36,2.6,17,137,0.044,36
1670644290,0,1,-19,19,6.3,9,40,0.7,0.516,36,2.6,15,0,0.057,36
1670644291,0,1,-19,19,4.7,18,40,1,0.326,0,2.6,15,69,0.049,0
1670644292,0,1,-19,19,7.3,17,40,1,0.529,0,2.6,16,0,0.06,0
1670644293,0,1,-19,19,5.5,17,40,1,0.488,0,2.6,15,57,0.071,0
1670644294,0,1,-19,19,7.4,19,40,1,0.719,0,2.6,14,0,0.148,0
1670644295,0,1,-19,19,3.8,14,40,0.8,0.653,30,2.6,15,55,0.119,30
1670644296,0,1,-19,19,4.2,11,40,0.6,0.783,44,2.6,14,137,0.174,44
1670644297,0,1,-19,19,4.4,17,40,1,0.816,0,2.6,15,0,0.164,0
1670644298,0,1,-19,19,5.5,19,40,0.9,1.3,17,2.6,14,53,0.22,17
1670644299,0,1,-19,19,4.7,14,40,0.8,0.751,31,2.6,15,0,0.206,31
1670644300,0,1,-19,19,6.7,14,40,0.8,0.731,28,2.6,15,0,0.151,28
1670644301,0,1,-19,19,5.9,18,40,1,0.765,0,2.6,16,57,0.129,0
1670644302,0,1,-19,19,7.6,18,40,1,0.766,0,2.6,14,115,0.173,0
1670644303,0,1,-19,19,7,12,40,0.7,0.577,33,2.6,14,69,0.124,33
1670644304,0,1,-19,19,5.8,20,40,1,0.917,0,2.6,16,57,0.237,0
1670644305,0,1,-19,19,7.8,17,40,0.8,1.3,21,2.6,14,57,0.221,21
1670644306,0,1,-19,19,4.9,17,40,1,0.943,0,2.6,15,0,0.199,0
1670644307,0,1,-19,19,5,15,40,0.8,0.917,22,2.6,15,49,0.199,22
1670644308,0,1,-19,19,5.1,18,40,1,0.612,0,2.6,15,0,0.152,0
1670644309,0,1,-19,19,7.8,13,40,0.8,0.683,28,2.6,14,69,0.14,28
1670644310,0,1,-19,19,6.7,9,40,0.5,0.517,57,2.6,15,0,0.054,57
1670644311,0,1,-19,19,5.8,21,40,1,1.6,5,2.6,15,57,0.26,5
1670644312,0,1,-19,19,9.2,9,40,0.6,0.563,46,2.6,12,0,0.054,46
1670644313,0,1,-19,19,7.9,18,40,1,0.319,0,2.6,15,47,0.051,0
1670644314,0,1,-19,19,4.7,15,40,1,0.468,0,2.6,17,0,0.039,0
1670644315,0,1,-19,19,7.3,18,40,1,0.521,0,2.6,16,57,0.12,0
1670644316,0,1,-19,19,5.5,18,40,1,0.958,0,2.6,14,0,0.18,0
1670644317,0,1,-19,19,7.6,10,40,0.7,0.437,40,2.6,16,0,0.055,40
1670644318,0,1,-19,19,7.1,14,40,0.8,0.659,30,2.6,15,137,0.146,30
1670644319,0,1,-19,19,4,13,40,0.8,0.704,28,2.6,15,0,0.144,28
1670644320,0,1,-19,19,2.5,9,40,0.5,0.517,57,2.6,15,0,0.054,57
1670644321,0,1,-19,19,3.8,11,40,0.7,0.519,36,2.6,16,0,0.055,36
1670644322,0,1,-19,19,6.7,14,40,0.8,0.656,30,2.6,14,137,0.147,30
1670644323,0,1,-19,19,4.3,18,40,1,0.715,0,2.6,15,0,0.145,0
1670644324,0,1,-19,19,5.8,14,40,0.8,0.639,30,2.6,15,93,0.117,30
1670644325,0,1,-19,19,4.4,17,40,1,0.802,0,2.6,14,137,0.175,0
1670644326,0,1,-19,19,4.6,13,40,0.8,0.794,26,2.6,15,0,0.17,26
1670644327,0,1,-19,19,5.5,11,40,0.7,0.437,50,2.6,15,57,0.055,50
1670644328,0,1,-19,19,8.5,15,40,0.7,0.751,50,2.6,15,0,0.052,50
1670644329,0,1,-19,19,5.6,14,40,0.9,0.435,25,2.6,15,47,0.051,25
1670644330,0,1,-19,19,5.2,9,40,0.6,0.481,50,2.6,15,0,0.056,50
1670644331,0,1,-19,19,7.7,10,40,0.6,0.354,57,2.6,16,69,0.038,57
1670644332,0,1,-19,19,5.8,11,40,0.6,0.441,50,2.6,14,69,0.07,50
1670644333,0,1,-19,19,4.8,12,40,0.7,0.599,33,2.6,15,0,0.083,33
1670644334,0,1,-19,19,6.4,18,40,1,0.663,0,2.6,15,137,0.146,0
1670644335,0,1,-19,19,5.3,18,40,1,0.705,0,2.6,15,69,0.143,0
1670644336,0,1,-19,19,5.2,10,40,0.6,0.559,53,2.6,15,0,0.077,53
1670644337,0,1,-19,19,4.3,18,40,1,0.663,0,2.6,14,137,0.147,0
1670644338,0,1,-19,19,7.4,14,40,0.8,0.871,38,2.6,16,113,0.067,38
1670644339,0,1,-19,19,8.1,16,40,0.9,0.387,33,2.6,15,57,0.053,33
1670644340,0,1,-19,19,1.1,8,40,0.5,0.589,53,2.6,14,0,0.059,53
1670644341,0,1,-19,19,6.6,14,40,0.8,0.656,30,2.6,15,137,0.146,30
1670644342,0,1,-19,19,6.3,10,40,0.7,0.437,40,2.6,15,69,0.069,40
1670644343,0,1,-19,19,5.1,12,40,0.7,0.481,36,2.6,15,69,0.049,36
1670644344,0,1,-19,19,3.5,15,40,0.9,0.916,18,2.6,15,0,0.171,18
1670644345,0,1,-19,19,6.1,14,40,0.8,0.574,38,2.6,15,57,0.117,38
1670644346,0,1,-19,19,4,14,40,0.8,0.867,25,2.6,14,0,0.177,25
1670644347,0,1,-19,19,1.8,10,40,0.7,0.429,40,2.6,16,0,0.055,40
1670644348,0,1,-19,19,6,15,40,0.7,0.596,40,2.6,17,137,0.043,40
1670644349,0,1,-19,19,5.1,14,40,1,0.504,0,2.6,15,0,0.055,0
1670644350,0,1,-19,19,3.6,18,40,1,0.322,0,2.6,15,0,0.048,0
1670644351,0,1,-19,19,4.3,14,40,0.8,0.794,26,2.6,15,57,0.139,26
1670644352,0,1,-19,19,3.4,15,40,0.9,0.59,20,2.6,13,0,0.088,20
1670644353,0,1,-19,19,5,15,40,0.9,0.518,20,2.6,15,57,0.052,20
1670644354,0,1,-19,19,5.6,18,40,1,0.333,0,2.6,15,69,0.035,0
1670644355,0,1,-19,19,4.4,12,40,0.7,0.566,33,2.6,15,0,0.078,33
1670644356,0,1,-19,19,6.4,18,40,1,0.684,0,2.6,15,137,0.15,0
1670644357,0,1,-19,19,3.7,11,40,0.6,0.91,50,2.6,15,0,0.155,50
1670644358,0,1,-19,19,3.4,18,40,1,0.326,28,2.6,15,69,0.049,28
1670644359,0,1,-19,19,5.7,19,40,1,0.874,0,2.6,15,57,0.183,0
1670644360,0,1,-19,19,6.4,12,40,0.7,0.574,33,2.6,16,0,0.11,33
1670644361,0,1,-19,19,7.3,11,40,0.7,0.493,36,2.6,14,69,0.05,36
1670644362,0,1,-19,19,4.6,14,40,0.8,0.774,26,2.6,14,0,0.17,26
1670644363,0,1,-19,19,5.3,9,40,0.5,0.517,57,2.6,15,0,0.054,57
1670644364,0,1,-19,19,6.8,10,40,0.6,0.437,54,2.6,16,0,0.052,54
1670644365,0,1,-19,19,1.4,16,40,0.9,0.457,22,2.6,15,103,0.052,22
1670644366,0,1,-19,19,3.3,19,40,1,1.1,0,2.6,15,113,0.236,0
1670644367,0,1,-19,19,6,16,40,0.8,1.3,20,2.6,15,0,0.268,20
1670644368,0,1,-19,19,5.3,13,40,0.7,0.462,40,2.6,14,57,0.09,40
1670644369,0,1,-19,19,4.9,13,40,0.7,0.619,30,2.6,15,69,0.13,30
1670644370,0,1,-19,19,3.3,12,40,0.7,0.521,36,2.6,16,0,0.057,36
1670644371,0,1,-19,19,6.6,17,40,1,0.523,0,2.6,15,0,0.053,0
1670644372,0,1,-19,19,5.7,17,40,1,0.51,0,2.6,15,0,0.051,0
1670644373,0,1,-19,19,4.2,17,40,1,0.526,0,2.6,15,0,0.053,0
1670644374,0,1,-19,19,6.4,17,40,1,0.5,0,2.6,15,0,0.05,0
1670644375,0,1,-19,19,8.5,15,40,0.7,0.711,36,2.6,17,137,0.045,36
1670644376,0,1,-19,19,7.4,9,40,0.7,0.508,36,2.6,15,0,0.056,36
1670644377,0,1,-19,19,8.3,11,40,0.6,0.315,50,2.6,15,69,0.048,50
1670644378,0,1,-19,19,7.2,12,40,0.7,0.503,36,2.6,16,0,0.058,36
1670644379,0,1,-19,19,4.3,19,40,1,0.719,0,2.6,15,69,0.143,0
1670644380,0,1,-19,19,6.5,17,40,1,0.626,0,2.6,14,69,0.14,0
1670644381,0,1,-19,19,5.8,17,40,1,0.512,0,2.6,15,69,0.052,0
1670644382,0,1,-19,19,5.5,12,40,0.7,0.569,33,2.6,14,0,0.075,33
1670644383,0,1,-19,19,4.6,12,40,0.7,0.511,36,2.6,15,0,0.052,36
1670644384,0,1,-19,19,3.8,19,40,1,0.789,0,2.6,15,115,0.166,0
1670644385,0,1,-19,19,2.4,15,40,0.7,1.7,33,2.6,14,0,0.238,33
1670644386,0,1,-19,19,6,10,40,0.6,0.369,44,2.6,13,0,0.066,44
1670644387,0,1,-19,19,6.7,10,40,0.7,0.451,40,2.6,16,0,0.056,40
1670644388,0,1,-19,19,5.7,18,40,1,0.329,0,2.6,16,57,0.052,0
1670644389,0,1,-19,19,6.2,10,40,0.7,0.442,40,2.6,15,0,0.038,40
1670644390,0,1,-19,19,4.2,18,40,1,0.421,0,2.6,15,45,0.07,0
1670644391,0,1,-19,19,9.6,18,40,1,0.97,0,2.6,15,103,0.193,0
1670644392,0,1,-19,19,6.8,18,40,1,1,8,2.6,15,57,0.247,8
1670644393,0,1,-19,19,4.7,14,40,0.8,0.407,33,2.6,13,57,0.078,33
1670644394,0,1,-19,19,5.5,14,40,0.7,0.749,33,2.6,15,0,0.049,33
1670644395,0,1,-19,19,4.2,11,40,0.7,0.433,40,2.6,15,0,0.051,40
1670644396,0,1,-19,19,5.3,10,40,0.7,0.426,40,2.6,16,0,0.054,40
1670644397,0,1,-19,19,2.9,14,40,0.8,0.67,30,2.6,15,137,0.149,30
1670644398,0,1,-19,19,1.1,13,40,0.8,0.693,28,2.6,15,0,0.142,28
1670644399,0,1,-19,19,5.6,15,40,0.8,0.794,26,2.6,15,57,0.169,26
1670644400,0,1,-19,19,5.9,12,40,0.7,0.904,40,2.6,15,137,0.218,40
1670644401,0,1,-19,19,5,15,40,0.9,0.697,16,2.6,15,0,0.163,16
1670644402,0,1,-19,19,4.4,18,40,0.9,1.3,16,2.6,14,57,0.214,16
1670644403,0,1,-19,19,8.2,16,40,0.9,0.715,21,2.6,15,0,0.211,21
1670644404,0,1,-19,19,8.3,15,40,1,0.456,0,2.6,14,69,0.031,0
1670644405,0,1,-19,19,7.5,14,40,0.8,0.778,26,2.6,14,57,0.136,26
1670644406,0,1,-19,19,4.5,18,40,1,0.769,0,2.6,15,57,0.175,0
1670644407,0,1,-19,19,5.9,18,40,1,0.327,0,2.6,15,0,0.031,0
1670644408,0,1,-19,19,6.4,14,40,0.8,0.867,23,2.6,14,0,0.163,23
1670644409,0,1,-19,19,7,17,40,1,0.544,0,2.6,16,0,0.056,0
1670644410,0,1,-19,19,8.9,15,40,0.7,0.776,40,2.6,17,0,0.054,40
1670644411,0,1,-19,19,5.5,10,40,0.6,0.351,57,2.6,15,69,0.037,57
1670644412,0,1,-19,19,10,11,40,0.7,0.602,40,2.6,15,0,0.07,40
1670644413,0,1,-19,19,7.6,14,40,1,0.276,0,2.6,16,69,0.038,0
1670644414,0,1,-19,19,3.7,18,40,1,0.43,0,2.6,16,0,0.068,0
1670644415,0,1,-19,19,7,9,40,0.6,0.515,44,2.6,16,0,0.046,44
1670644416,0,1,-19,19,4.7,18,40,1,0.81,0,2.6,16,0,0.15,0
1670644417,0,1,-19,19,6.7,11,40,0.6,0.361,50,2.6,13,69,0.073,50
1670644418,0,1,-19,19,5.9,17,40,1,0.495,0,2.6,16,0,0.057,0
1670644419,0,1,-19,19,5,18,40,1,0.464,0,2.6,16,57,0.09,0
1670644420,0,1,-19,19,7.6,18,40,1,1.1,0,2.6,15,0,0.22,0
1670644421,0,1,-19,19,4.8,18,40,1,0.455,0,2.6,16,137,0.037,0
1670644422,0,1,-19,19,4.6,14,40,0.7,0.794,44,2.6,17,69,0.061,44
1670644423,0,1,-19,19,4.3,18,40,1,0.87,0,2.6,16,0,0.194,0
1670644424,0,1,-19,19,7.3,17,40,1,0.468,0,2.6,13,57,0.051,0
1670644425,0,1,-19,19,6.1,13,40,0.7,0.455,40,2.6,16,115,0.052,40
1670644426,0,1,-19,19,6.4,15,40,0.8,1,21,2.6,15,0,0.225,21
1670644427,0,1,-19,19,6.7,10,40,0.7,0.451,40,2.6,15,0,0.066,40
1670644428,0,1,-19,19,6.7,14,40,0.8,0.636,30,2.6,15,137,0.142,30
1670644429,0,1,-19,19,8.7,15,40,0.9,0.853,20,2.6,15,0,0.171,20
1670644430,0,1,-19,19,4,21,40,1,1.4,6,2.6,14,53,0.215,6
1670644431,0,1,-19,19,6.7,9,40,0.6,0.725,47,2.6,14,0,0.103,47
1670644432,0,1,-19,19,5.7,18,40,1,0.54,0,2.6,16,57,0.125,0
1670644433,0,1,-19,19,5.7,18,40,1,0.914,0,2.6,14,137,0.172,0
1670644434,0,1,-19,19,3.8,13,40,0.8,0.697,28,2.6,15,0,0.143,28
1670644435,0,1,-19,19,2.3,13,40,0.7,0.538,36,2.6,16,57,0.122,36
1670644436,0,1,-19,19,6.2,12,40,0.7,0.914,40,2.6,14,0,0.174,40
1670644437,0,1,-19,19,7,13,40,0.8,0.726,28,2.6,15,0,0.149,28
1670644438,0,1,-19,19,5,18,40,1,0.381,0,2.6,15,57,0.05,0
1670644439,0,1,-19,19,6.7,14,40,0.8,0.794,26,2.6,15,0,0.152,26
1670644440,0,1,-19,19,5.5,12,40,0.7,0.5,36,2.6,15,0,0.051,36
1670644441,0,1,-19,19,7.2,17,40,1,0.537,0,2.6,15,0,0.054,0
1670644442,0,1,-19,19,5.7,12,40,0.7,0.5,36,2.6,15,0,0.051,36
1670644443,0,1,-19,19,3,14,40,0.8,0.643,30,2.6,16,105,0.117,30
1670644444,0,1,-19,19,4.2,13,40,0.8,0.762,26,2.6,14,137,0.169,26
1670644445,0,1,-19,19,5.3,14,40,0.8,0.838,25,2.6,15,0,0.169,25
1670644446,0,1,-19,19,-0.264,14,40,0.7,0.632,33,2.6,14,0,0.078,33
1670644447,0,1,-19,19,9.3,9,40,0.6,0.391,44,2.6,14,47,0.055,44
1670644448,0,1,-19,19,5.5,18,40,1,0.311,0,2.6,16,69,0.05,0
1670644449,0,1,-19,19,2.1,15,40,0.8,0.931,23,2.6,14,0,0.175,23
1670644450,0,1,-19,19,4.9,17,40,1,0.5,0,2.6,15,0,0.054,0
1670644451,0,1,-19,19,4,11,40,0.6,0.461,50,2.6,15,0,0.043,50
1670644452,0,1,-19,19,6.4,18,40,1,0.424,0,2.6,16,0,0.062,0
1670644453,0,1,-19,19,4.5,10,40,0.7,0.451,40,2.6,14,69,0.035,40
1670644454,0,1,-19,19,4.5,12,40,0.7,0.505,36,2.6,16,0,0.076,36
1670644455,0,1,-19,19,4.3,16,40,0.9,0.778,20,2.6,14,0,0.189,20
1670644456,0,1,-19,19,10,15,40,0.9,0.531,28,2.6,14,0,0.049,28
1670644457,0,1,-19,19,7.2,21,40,1,1,16,2.6,17,113,0.068,16
