Time,Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB]
1670644754,5,596,597,0,0,1,0.00566
1670644755,5,597,598,0,0,3,0.00283
1670644756,5,598,599,0,0,2,0.00283
1670644757,5,599,600,0,0,2,0.00283
1670644758,5,600,601,0,0,1,0.00283
1670644759,5,601,602,0,0,2,0.00283
1670644760,5,602,603,0.0806,0.661,1,0.00424
1670644761,5,603,604,0,0,2,0.00424
1670644762,5,604,605,0,0,2,0.00283
1670644763,5,605,606,0,0,1,0.00566
1670644764,5,606,607,0,0,3,0.00283
1670644765,5,607,608,0,0,2,0.00283
1670644766,5,608,609,0,0,2,0.00283
1670644767,5,609,610,0.0792,0.649,1,0.00424
1670644768,5,610,611,0,0,2,0.00283
1670644769,5,611,612,0,0,1,0.00424
1670644770,5,612,613,0,0,2,0.00424
1670644771,5,613,614,0,0,2,0.00283
1670644772,5,614,615,0.0834,0.685,0,0.00707
1670644773,5,615,616,0,0,3,0.00424
1670644774,5,616,617,0,0,3,0.00283
1670644775,5,617,618,0,0,2,0.00141
1670644776,5,618,619,0,0,1,0.00283
1670644777,5,619,620,0,0,2,0.00283
1670644778,5,620,621,0,0,1,0.00424
1670644779,5,621,622,0,0,2,0.00283
1670644780,5,622,623,0,0,2,0.00283
1670644781,5,623,624,0.0806,0.661,2,0.00283
1670644782,5,624,625,0,0,2,0.00141
1670644783,5,625,626,0,0,1,0.00283
1670644784,5,626,627,0,0,2,0.00283
1670644785,5,627,628,0,0,2,0.00424
1670644786,5,628,629,0,0,2,0.00283
1670644787,5,629,630,0,0,1,0.00424
1670644788,5,630,631,0,0,2,0.00283
1670644789,5,631,632,0.0792,0.65,1,0.00283
1670644790,5,632,633,0,0,2,0.00283
1670644791,5,633,634,0,0,3,0.00283
1670644792,5,634,635,0,0,1,0.00424
1670644793,5,635,636,0,0,3,0.00283
1670644794,5,636,637,0,0,1,0.00283
1670644795,5,637,638,0,0,2,0.00283
1670644796,5,638,639,0,0,2,0.00283
1670644797,5,639,640,0,0,1,0.00283
1670644798,5,640,641,0.0792,0.649,2,0.00283
1670644799,5,641,642,0,0,2,0.00283
1670644800,5,642,643,0,0,2,0.00283
1670644801,5,643,644,0,0,2,0.00283
1670644802,5,644,645,0,0,2,0.00283
1670644803,5,645,646,0,0,2,0.00283
1670644804,5,646,647,0,0,2,0.00424
1670644805,5,647,648,0,0,2,0.00283
1670644806,5,648,649,0,0,1,0.00283
1670644807,5,649,650,0.0778,0.637,2,0.00283
1670644808,5,650,651,0,0,2,0.00283
1670644809,5,651,652,0,0,1,0.00424
1670644810,5,652,653,0,0,2,0.00283
1670644811,5,653,654,0,0,1,0.00283
1670644812,5,654,655,0,0,2,0.00283
1670644813,5,655,656,0,0,1,0.00566
1670644814,5,656,657,0,0,3,0.00283
1670644815,5,657,658,0.0792,0.649,2,0.00283
1670644816,5,658,659,0,0,2,0.00141
1670644817,5,659,660,0,0,1,0.00283
1670644818,5,660,661,0,0,2,0.00283
1670644819,5,661,662,0,0,1,0.00424
1670644820,5,662,663,0,0,2,0.00424
1670644821,5,663,664,0,0,2,0.00283
1670644822,5,664,665,0.0806,0.661,0,0.00707
1670644823,5,665,666,0,0,3,0.00424
1670644824,5,666,667,0,0,3,0.00283
1670644825,5,667,668,0,0,2,0.00141
1670644826,5,668,669,0,0,1,0.00283
1670644827,5,669,670,0,0,2,0.00283
1670644828,5,670,671,0,0,1,0.00424
1670644829,5,671,672,0.082,0.672,2,0.00424
1670644830,5,672,673,0,0,2,0.00283
1670644831,5,673,674,0,0,1,0.00283
1670644832,5,674,675,0,0,2,0.00283
1670644833,5,675,676,0,0,2,0.00283
1670644834,5,676,677,0,0,2,0.00283
1670644835,5,677,678,0,0,1,0.00283
1670644836,5,678,679,0,0,2,0.00424
1670644837,5,679,680,0.0834,0.684,2,0.00424
1670644838,5,680,681,0,0,2,0.00283
1670644839,5,681,682,0,0,2,0.00141
1670644840,5,682,683,0,0,1,0.00424
1670644841,5,683,684,0,0,1,0.00707
1670644842,5,684,685,0,0,4,0.00283
1670644843,5,685,686,0,0,1,0.00283
1670644844,5,686,687,0.0806,0.661,2,0.00424
1670644845,5,687,688,0,0,2,0.00283
1670644846,5,688,689,0,0,2,0.00283
1670644847,5,689,690,0,0,1,0.00424
1670644848,5,690,691,0,0,2,0.00283
1670644849,5,691,692,0,0,1,0.00424
1670644850,5,692,693,0,0,2,0.00283
1670644851,5,693,694,0,0,2,0.00283
1670644852,5,694,695,0.0806,0.661,2,0.00283
1670644853,5,695,696,0,0,2,0.00283
1670644854,5,696,697,0,0,1,0.00424
1670644855,5,697,698,0,0,2,0.00424
1670644856,5,698,699,0,0,2,0.00283
1670644857,5,699,700,0,0,1,0.00424
1670644858,5,700,701,0.0848,0.695,2,0.00566
1670644859,5,701,702,0,0,4,0.00283
1670644860,5,702,703,0,0,2,0.00424
1670644861,5,703,704,0,0,2,0.00283
1670644862,5,704,705,0,0,2,0.00283
1670644863,5,705,706,0,0,1,0.00283
1670644864,5,706,707,0,0,2,0.00283
1670644865,5,707,708,0,0,1,0.00424
1670644866,5,708,709,0.082,0.672,2,0.00283
1670644867,5,709,710,0,0,2,0.00283
1670644868,5,710,711,0,0,2,0.00283
1670644869,5,711,712,0,0,1,0.00424
1670644870,5,712,713,0,0,1,0.00424
1670644871,5,713,714,0,0,2,0.00283
1670644872,5,714,715,0,0,1,0.00283
1670644873,5,715,716,0.0778,0.638,2,0.00283
1670644874,5,716,717,0,0,1,0.00424
1670644875,5,717,718,0,0,2,0.00283
1670644876,5,718,719,0,0,2,0.00424
1670644877,5,719,720,0,0,1,0.00424
1670644878,5,720,721,0,0,2,0.00283
1670644879,5,721,722,0,0,2,0.00283
1670644880,5,722,723,0.0806,0.661,1,0.00283
1670644881,5,723,724,0,0,2,0.00283
1670644882,5,724,725,0,0,2,0.00283
1670644883,5,725,726,0,0,2,0.00283
1670644884,5,726,727,0,0,2,0.00283
1670644885,5,727,728,0,0,0,0.00707
1670644886,5,728,729,0.0848,0.696,1,0.00707
1670644887,5,729,730,0,0,3,0.00283
1670644888,5,730,731,0,0,2,0.00283
1670644889,5,731,732,0,0,2,0.00283
1670644890,5,732,733,0,0,1,0.00424
1670644891,5,733,734,0,0,1,0.00424
1670644892,5,734,735,0,0,1,0.00283
1670644893,5,735,736,0,0,2,0.00283
1670644894,5,736,737,0,0,1,0.00283
1670644895,5,737,738,0,0,1,0.00283
1670644896,5,738,739,0.0778,0.637,2,0.00283
1670644897,5,739,740,0,0,1,0.00424
1670644898,5,740,741,0,0,2,0.00283
1670644899,5,741,742,0,0,1,0.00424
1670644900,5,742,743,0,0,2,0.00283
1670644901,5,743,744,0,0,1,0.00283
1670644902,5,744,745,0,0,2,0.00283
1670644903,5,745,746,0,0,1,0.00283
1670644904,5,746,747,0,0,2,0.00283
1670644905,5,747,748,0,0,2,0.00283
1670644906,5,748,749,0.0806,0.66,1,0.00424
1670644907,5,749,750,0,0,2,0.00283
1670644908,5,750,751,0,0,2,0.00283
1670644909,5,751,752,0,0,2,0.00283
1670644910,5,752,753,0,0,2,0.00283
1670644911,5,753,754,0,0,1,0.00283
1670644912,5,754,755,0,0,2,0.00283
1670644913,5,755,756,0,0,2,0.00283
1670644914,5,756,757,0.0778,0.637,2,0.00283
1670644915,5,757,758,0,0,2,0.00283
1670644916,5,758,759,0,0,2,0.00283
1670644917,5,759,760,0,0,1,0.00566
1670644918,5,760,761,0,0,3,0.00424
1670644919,5,761,762,0,0,2,0.00283
1670644920,5,762,763,0,0,2,0.00283
1670644921,5,763,764,0,0,1,0.00283
1670644922,5,764,765,0.0792,0.649,2,0.00283
1670644923,5,765,766,0,0,2,0.00424
1670644924,5,766,767,0,0,2,0.00283
1670644925,5,767,768,0,0,1,0.00424
1670644926,5,768,769,0,0,1,0.00566
1670644927,5,769,770,0.0806,0.661,2,0.00283
1670644928,5,770,771,0,0,1,0.00424
1670644929,5,771,772,0,0,2,0.00424
1670644930,5,772,773,0,0,1,0.00283
1670644931,5,773,774,0,0,2,0.00283
1670644932,5,774,775,0,0,1,0.00283
1670644933,5,775,776,0,0,2,0.00283
1670644934,5,776,777,0.0806,0.66,1,0.00566
1670644935,5,777,778,0,0,1,0.00283
1670644936,5,778,779,0,0,1,0.00283
1670644937,5,779,780,0,0,1,0.00283
1670644938,5,780,781,0,0,1,0.00283
1670644939,5,781,782,0,0,1,0.00283
1670644940,5,782,783,0,0,2,0.00283
1670644941,5,783,784,0,0,1,0.00283
1670644942,5,784,785,0,0,1,0.00283
1670644943,5,785,786,0,0,2,0.00283
1670644944,5,786,787,0,0,2,0.00141
1670644945,5,787,788,0,0,1,0.00283
1670644946,5,788,789,0,0,1,0.00283
1670644947,5,789,790,0,0,2,0.00283
1670644948,5,790,791,0.0792,0.649,1,0.00283
1670644949,5,791,792,0,0,1,0.00707
1670644950,5,792,793,0,0,3,0.00283
1670644951,5,793,794,0,0,2,0.00141
1670644952,5,794,795,0,0,1,0.00424
1670644953,5,795,796,0,0,2,0.00283
1670644954,5,796,797,0.0778,0.637,1,0.00283
1670644955,5,797,798,0,0,2,0.00283
1670644956,5,798,799,0,0,2,0.00283
1670644957,5,799,800,0,0,1,0.00424
1670644958,5,800,801,0,0,3,0.00283
1670644959,5,801,802,0,0,1,0.00424
1670644960,5,802,803,0,0,2,0.00283
1670644961,5,803,804,0.0778,0.637,1,0.00424
1670644962,5,804,805,0,0,2,0.00424
1670644963,5,805,806,0,0,1,0.00424
1670644964,5,806,807,0,0,3,0.00283
1670644965,5,807,808,0,0,1,0.00424
1670644966,5,808,809,0.0806,0.661,1,0.00424
1670644967,5,809,810,0,0,2,0.00283
1670644968,5,810,811,0,0,1,0.00283
1670644969,5,811,812,0,0,2,0.00283
1670644970,5,812,813,0,0,2,0.00283
1670644971,5,813,814,0,0,2,0.00283
1670644972,5,814,815,0,0,2,0.00283
1670644973,5,815,816,0.082,0.673,1,0.00566
1670644974,5,816,817,0,0,3,0.00424
1670644975,5,817,818,0,0,2,0.00283
1670644976,5,818,819,0,0,2,0.00283
1670644977,5,819,820,0,0,1,0.00424
1670644978,5,820,821,0,0,2,0.00283
1670644979,5,821,822,0,0,2,0.00283
1670644980,5,822,823,0,0,1,0.00283
1670644981,5,823,824,0.0778,0.637,1,0.00283
1670644982,5,824,825,0,0,1,0.00283
1670644983,5,825,826,0,0,1,0.00283
1670644984,5,826,827,0,0,1,0.00566
1670644985,5,827,828,0,0,2,0.00283
1670644986,5,828,829,0,0,1,0.00424
1670644987,5,829,830,0,0,3,0.00141
1670644988,5,830,831,0,0,1,0.00283
1670644989,5,831,832,0,0,2,0.00283
1670644990,5,832,833,0,0,1,0.00424
1670644991,5,833,834,0,0,1,0.00283
1670644992,5,834,835,0,0,2,0.00283
1670644993,5,835,836,0.0778,0.637,1,0.00283
1670644994,5,836,837,0,0,2,0.00283
1670644995,5,837,838,0,0,1,0.00424
1670644996,5,838,839,0,0,1,0.00707
1670644997,5,839,840,0,0,3,0.00424
1670644998,5,840,841,0,0,3,0.00141
1670644999,5,841,842,0.0778,0.637,1,0.00424
1670645000,5,842,843,0,0,2,0.00283
1670645001,5,843,844,0,0,1,0.00424
1670645002,5,844,845,0,0,2,0.00424
1670645003,5,845,846,0,0,2,0.00283
1670645004,5,846,847,0,0,1,0.00283
1670645005,5,847,848,0.0778,0.637,2,0.00283
1670645006,5,848,849,0,0,2,0.00283
1670645007,5,849,850,0,0,2,0.00283
1670645008,5,850,851,0,0,2,0.00283
1670645009,5,851,852,0,0,2,0.00283
1670645010,5,852,853,0,0,2,0.00283
1670645011,5,853,854,0,0,1,0.00283
1670645012,5,854,855,0,0,2,0.00283
1670645013,5,855,856,0.0806,0.661,1,0.00566
1670645014,5,856,857,0,0,3,0.00424
1670645015,5,857,858,0,0,2,0.00283
1670645016,5,858,859,0,0,2,0.00283
1670645017,5,859,860,0,0,1,0.00283
1670645018,5,860,861,0,0,2,0.00424
1670645019,5,861,862,0,0,2,0.00283
1670645020,5,862,863,0.0778,0.638,1,0.00424
1670645021,5,863,864,0,0,2,0.00283
1670645022,5,864,865,0,0,0,0.00707
1670645023,5,865,866,0,0,3,0.00424
1670645024,5,866,867,0,0,3,0.00283
1670645025,5,867,868,0,0,1,0.00283
1670645026,5,868,869,0,0,1,0.00283
1670645027,5,869,870,0.0806,0.66,1,0.00283
1670645028,5,870,871,0,0,1,0.00283
1670645029,5,871,872,0,0,1,0.00283
1670645030,5,872,873,0,0,1,0.00283
1670645031,5,873,874,0,0,1,0.00283
1670645032,5,874,875,0,0,2,0.00141
1670645033,5,875,876,0,0,1,0.00283
1670645034,5,876,877,0,0,2,0.00283
1670645035,5,877,878,0,0,1,0.00283
1670645036,5,878,879,0,0,2,0.00283
1670645037,5,879,880,0.0792,0.649,1,0.00283
1670645038,5,880,881,0,0,2,0.00283
1670645039,5,881,882,0,0,1,0.00283
1670645040,5,882,883,0,0,2,0.00283
1670645041,5,883,884,0,0,2,0.00283
1670645042,5,884,885,0,0,2,0.00283
1670645043,5,885,886,0,0,1,0.00424
1670645044,5,886,887,0.0848,0.695,1,0.00424
1670645045,5,887,888,0,0,4,0.00283
1670645046,5,888,889,0,0,2,0.00141
1670645047,5,889,890,0,0,1,0.00283
1670645048,5,890,891,0,0,2,0.00283
1670645049,5,891,892,0,0,2,0.00283
1670645050,5,892,893,0,0,1,0.00283
1670645051,5,893,894,0,0,2,0.00283
1670645052,5,894,895,0,0,1,0.00283
1670645053,5,895,896,0,0,2,0.00141
1670645054,5,896,897,0.0778,0.637,1,0.00283
1670645055,5,897,898,0,0,2,0.00283
1670645056,5,898,899,0,0,1,0.00424
1670645057,5,899,900,0,0,2,0.00283
1670645058,5,900,901,0,0,2,0.00283
1670645059,5,901,902,0,0,1,0.00424
1670645060,5,902,903,0.0778,0.638,2,0.00283
1670645061,5,903,904,0,0,1,0.00424
1670645062,5,904,905,0,0,2,0.00283
1670645063,5,905,906,0,0,2,0.00424
1670645064,5,906,907,0,0,1,0.00566
1670645065,5,907,908,0.082,0.672,2,0.00283
1670645066,5,908,909,0,0,1,0.00283
1670645067,5,909,910,0,0,2,0.00283
1670645068,5,910,911,0,0,1,0.00424
1670645069,5,911,912,0,0,2,0.00283
1670645070,5,912,913,0,0,1,0.00566
1670645071,5,913,914,0.0848,0.695,1,0.00424
1670645072,5,914,915,0,0,4,0.00283
1670645073,5,915,916,0,0,1,0.00283
1670645074,5,916,917,0,0,2,0.00283
1670645075,5,917,918,0,0,1,0.00283
1670645076,5,918,919,0,0,2,0.00283
1670645077,5,919,920,0,0,1,0.00424
1670645078,5,920,921,0,0,2,0.00283
1670645079,5,921,922,0,0,2,0.00283
1670645080,5,922,923,0.0778,0.637,1,0.00283
1670645081,5,923,924,0,0,2,0.00283
1670645082,5,924,925,0,0,1,0.00283
1670645083,5,925,926,0,0,2,0.00283
1670645084,5,926,927,0,0,1,0.00283
1670645085,5,927,928,0,0,2,0.00283
1670645086,5,928,929,0,0,2,0.00141
1670645087,5,929,930,0,0,1,0.00424
1670645088,5,930,931,0,0,2,0.00283
1670645089,5,931,932,0.0792,0.649,1,0.00424
1670645090,5,932,933,0,0,2,0.00424
1670645091,5,933,934,0,0,2,0.00283
1670645092,5,934,935,0,0,2,0.00283
1670645093,5,935,936,0,0,1,0.00283
1670645094,5,936,937,0,0,2,0.00283
1670645095,5,937,938,0,0,2,0.00283
1670645096,5,938,939,0,0,1,0.00424
1670645097,5,939,940,0.0792,0.649,3,0.00141
1670645098,5,940,941,0,0,1,0.00424
1670645099,5,941,942,0,0,2,0.00283
1670645100,5,942,943,0,0,2,0.00283
1670645101,5,943,944,0,0,0,0.00707
1670645102,5,944,945,0,0,4,0.00141
1670645103,5,945,946,0,0,2,0.00283
1670645104,5,946,947,0.0778,0.637,2,0.00283
1670645105,5,947,948,0,0,1,0.00424
1670645106,5,948,949,0,0,2,0.00283
1670645107,5,949,950,0,0,2,0.00283
1670645108,5,950,951,0,0,2,0.00283
1670645109,5,951,952,0,0,1,0.00424
1670645110,5,952,953,0,0,1,0.00283
1670645111,5,953,954,0,0,2,0.00283
1670645112,5,954,955,0.0792,0.649,1,0.00283
1670645113,5,955,956,0,0,2,0.00283
1670645114,5,956,957,0,0,2,0.00283
1670645115,5,957,958,0,0,1,0.00424
1670645116,5,958,959,0,0,2,0.00424
1670645117,5,959,960,0,0,2,0.00424
1670645118,5,960,961,0,0,1,0.00424
1670645119,5,961,962,0.0806,0.661,2,0.00424
1670645120,5,962,963,0,0,1,0.00283
1670645121,5,963,964,0,0,2,0.00283
1670645122,5,964,965,0,0,2,0.00283
1670645123,5,965,966,0,0,2,0.00283
1670645124,5,966,967,0,0,2,0.00283
1670645125,5,967,968,0,0,2,0.00283
1670645126,5,968,969,0,0,1,0.00424
1670645127,5,969,970,0.0792,0.649,2,0.00283
1670645128,5,970,971,0,0,1,0.00424
1670645129,5,971,972,0,0,3,0.00424
1670645130,5,972,973,0,0,2,0.00283
1670645131,5,973,974,0,0,2,0.00424
1670645132,5,974,975,0.082,0.672,2,0.00283
1670645133,5,975,976,0,0,1,0.00424
1670645134,5,976,977,0,0,2,0.00283
1670645135,5,977,978,0,0,1,0.00283
1670645136,5,978,979,0,0,2,0.00283
1670645137,5,979,980,0,0,2,0.00283
1670645138,5,980,981,0,0,2,0.00283
1670645139,5,981,982,0.0778,0.637,2,0.00283
1670645140,5,982,983,0,0,2,0.00283
1670645141,5,983,984,0,0,2,0.00283
1670645142,5,984,985,0,0,1,0.00424
1670645143,5,985,986,0,0,2,0.00283
1670645144,5,986,987,0,0,2,0.00283
1670645145,5,987,988,0,0,1,0.00566
1670645146,5,988,989,0.0834,0.683,1,0.00424
1670645147,5,989,990,0,0,4,0.00283
1670645148,5,990,991,0,0,2,0.00283
1670645149,5,991,992,0,0,1,0.00283
1670645150,5,992,993,0,0,2,0.00283
1670645151,5,993,994,0,0,2,0.00283
1670645152,5,994,995,0,0,1,0.00424
1670645153,5,995,996,0,0,2,0.00283
1670645154,5,996,997,0.0778,0.637,1,0.00424
1670645155,5,997,998,0,0,2,0.00424
1670645156,5,998,999,0,0,2,0.00283
1670645157,5,999,1000,0,0,1,0.00424
1670645158,5,1000,1001,0,0,2,0.00283
1670645159,5,1001,1002,0,0,2,0.00141
1670645160,5,1002,1003,0.0792,0.649,1,0.00424
1670645161,5,1003,1004,0,0,2,0.00283
1670645162,5,1004,1005,0,0,1,0.00424
1670645163,5,1005,1006,0,0,2,0.00283
1670645164,5,1006,1007,0,0,2,0.00283
1670645165,5,1007,1008,0.0806,0.661,1,0.00424
1670645166,5,1008,1009,0,0,2,0.00424
1670645167,5,1009,1010,0,0,2,0.00283
1670645168,5,1010,1011,0,0,2,0.00283
1670645169,5,1011,1012,0,0,1,0.00566
1670645170,5,1012,1013,0,0,2,0.00283
1670645171,5,1013,1014,0,0,1,0.00424
1670645172,5,1014,1015,0,0,3,0.00141
1670645173,5,1015,1016,0,0,1,0.00283
1670645174,5,1016,1017,0.0778,0.638,2,0.00283
1670645175,5,1017,1018,0,0,1,0.00283
1670645176,5,1018,1019,0,0,2,0.00283
1670645177,5,1019,1020,0,0,1,0.00424
1670645178,5,1020,1021,0,0,2,0.00424
1670645179,5,1021,1022,0,0,1,0.00424
1670645180,5,1022,1023,0.0792,0.649,3,0.00283
1670645181,5,1023,1024,0,0,1,0.00283
1670645182,5,1024,1025,0,0,2,0.00424
1670645183,5,1025,1026,0,0,2,0.00141
1670645184,5,1026,1027,0,0,1,0.00283
1670645185,5,1027,1028,0,0,2,0.00283
1670645186,5,1028,1029,0,0,2,0.00424
1670645187,5,1029,1030,0,0,1,0.00424
1670645188,5,1030,1031,0.0778,0.637,2,0.00424
1670645189,5,1031,1032,0,0,1,0.00424
1670645190,5,1032,1033,0,0,4,0.00283
1670645191,5,1033,1034,0,0,2,0.00141
1670645192,5,1034,1035,0,0,1,0.00283
1670645193,5,1035,1036,0,0,2,0.00283
1670645194,5,1036,1037,0,0,2,0.00283
1670645195,5,1037,1038,0.0806,0.661,2,0.00283
1670645196,5,1038,1039,0,0,1,0.00283
1670645197,5,1039,1040,0,0,2,0.00283
1670645198,5,1040,1041,0,0,1,0.00424
1670645199,5,1041,1042,0,0,2,0.00424
1670645200,5,1042,1043,0,0,1,0.00424
1670645201,5,1043,1044,0.0778,0.638,2,0.00424
1670645202,5,1044,1045,0,0,2,0.00283
1670645203,5,1045,1046,0,0,1,0.00283
1670645204,5,1046,1047,0,0,2,0.00283
1670645205,5,1047,1048,0,0,1,0.00566
1670645206,5,1048,1049,0,0,2,0.00283
1670645207,5,1049,1050,0.0778,0.638,2,0.00283
1670645208,5,1050,1051,0,0,2,0.00283
1670645209,5,1051,1052,0,0,1,0.00424
1670645210,5,1052,1053,0,0,2,0.00283
1670645211,5,1053,1054,0,0,1,0.00283
1670645212,5,1054,1055,0,0,2,0.00424
1670645213,5,1055,1056,0.0806,0.661,1,0.00424
1670645214,5,1056,1057,0,0,1,0.00424
1670645215,5,1057,1058,0,0,2,0.00283
1670645216,5,1058,1059,0,0,2,0.00283
1670645217,5,1059,1060,0,0,1,0.00424
1670645218,5,1060,1061,0.0792,0.649,2,0.00283
1670645219,5,1061,1062,0,0,2,0.00283
1670645220,5,1062,1063,0,0,1,0.00566
1670645221,5,1063,1064,0,0,3,0.00283
1670645222,5,1064,1065,0,0,2,0.00283
1670645223,5,1065,1066,0,0,2,0.00283
1670645224,5,1066,1067,0,0,2,0.00283
1670645225,5,1067,1068,0,0,1,0.00283
1670645226,5,1068,1069,0,0,2,0.00283
1670645227,5,1069,1070,0.0792,0.649,2,0.00283
1670645228,5,1070,1071,0,0,2,0.00283
1670645229,5,1071,1072,0,0,2,0.00283
1670645230,5,1072,1073,0,0,1,0.00283
1670645231,5,1073,1074,0,0,2,0.00283
1670645232,5,1074,1075,0,0,1,0.00424
1670645233,5,1075,1076,0,0,2,0.00283
1670645234,5,1076,1077,0,0,2,0.00283
1670645235,5,1077,1078,0.082,0.672,1,0.00283
1670645236,5,1078,1079,0,0,2,0.00283
1670645237,5,1079,1080,0,0,2,0.00283
1670645238,5,1080,1081,0,0,1,0.00283
1670645239,5,1081,1082,0,0,2,0.00283
1670645240,5,1082,1083,0,0,2,0.00283
1670645241,5,1083,1084,0,0,1,0.00566
1670645242,5,1084,1085,0,0,3,0.00424
1670645243,5,1085,1086,0.0792,0.649,2,0.00283
1670645244,5,1086,1087,0,0,2,0.00283
1670645245,5,1087,1088,0,0,2,0.00141
1670645246,5,1088,1089,0,0,1,0.00424
1670645247,5,1089,1090,0,0,2,0.00283
1670645248,5,1090,1091,0,0,1,0.00424
1670645249,5,1091,1092,0,0,2,0.00283
1670645250,5,1092,1093,0.082,0.672,1,0.00566
1670645251,5,1093,1094,0,0,2,0.00283
1670645252,5,1094,1095,0,0,2,0.00283
1670645253,5,1095,1096,0,0,2,0.00283
1670645254,5,1096,1097,0,0,2,0.00283
1670645255,5,1097,1098,0,0,2,0.00283
1670645256,5,1098,1099,0,0,1,0.00283
1670645257,5,1099,1100,0,0,2,0.00424
1670645258,5,1100,1101,0,0,2,0.00283
1670645259,5,1101,1102,0.0792,0.649,2,0.00283
1670645260,5,1102,1103,0,0,1,0.00566
1670645261,5,1103,1104,0,0,3,0.00424
1670645262,5,1104,1105,0,0,2,0.00283
1670645263,5,1105,1106,0,0,2,0.00283
1670645264,5,1106,1107,0,0,1,0.00424
1670645265,5,1107,1108,0,0,2,0.00283
1670645266,5,1108,1109,0,0,2,0.00283
1670645267,5,1109,1110,0.082,0.672,1,0.00424
1670645268,5,1110,1111,0,0,2,0.00283
1670645269,5,1111,1112,0,0,2,0.00283
1670645270,5,1112,1113,0,0,2,0.00283
1670645271,5,1113,1114,0,0,2,0.00283
1670645272,5,1114,1115,0,0,3,0.00283
1670645273,5,1115,1116,0,0,1,0.00283
1670645274,5,1116,1117,0,0,2,0.00283
1670645275,5,1117,1118,0,0,1,0.00424
1670645276,5,1118,1119,0.0834,0.683,2,0.00283
1670645277,5,1119,1120,0,0,2,0.00283
1670645278,5,1120,1121,0,0,2,0.00283
1670645279,5,1121,1122,0,0,2,0.00283
1670645280,5,1122,1123,0,0,2,0.00283
1670645281,5,1123,1124,0,0,1,0.00566
1670645282,5,1124,1125,0,0,3,0.00424
1670645283,5,1125,1126,0,0,2,0.00283
1670645284,5,1126,1127,0,0,2,0.00283
1670645285,5,1127,1128,0,0,1,0.00283
1670645286,5,1128,1129,0.0792,0.649,2,0.00424
1670645287,5,1129,1130,0,0,2,0.00283
1670645288,5,1130,1131,0,0,1,0.00283
1670645289,5,1131,1132,0,0,2,0.00283
1670645290,5,1132,1133,0,0,2,0.00283
1670645291,5,1133,1134,0,0,1,0.00283
1670645292,5,1134,1135,0,0,1,0.00566
1670645293,5,1135,1136,0,0,4,0.00141
1670645294,5,1136,1137,0.0806,0.661,2,0.00283
1670645295,5,1137,1138,0,0,1,0.00283
1670645296,5,1138,1139,0,0,2,0.00424
1670645297,5,1139,1140,0,0,1,0.00424
1670645298,5,1140,1141,0,0,2,0.00283
1670645299,5,1141,1142,0,0,2,0.00283
1670645300,5,1142,1143,0,0,2,0.00283
1670645301,5,1143,1144,0,0,2,0.00283
1670645302,5,1144,1145,0.0778,0.638,2,0.00283
1670645303,5,1145,1146,0,0,2,0.00283
1670645304,5,1146,1147,0,0,2,0.00424
1670645305,5,1147,1148,0,0,2,0.00283
1670645306,5,1148,1149,0,0,2,0.00283
1670645307,5,1149,1150,0,0,1,0.00424
1670645308,5,1150,1151,0,0,3,0.00141
1670645309,5,1151,1152,0,0,1,0.00283
1670645310,5,1152,1153,0,0,2,0.00283
1670645311,5,1153,1154,0.0778,0.638,1,0.00283
1670645312,5,1154,1155,0,0,2,0.00566
1670645313,5,1155,1156,0,0,3,0.00283
1670645314,5,1156,1157,0,0,2,0.00283
1670645315,5,1157,1158,0,0,2,0.00141
1670645316,5,1158,1159,0,0,1,0.00283
1670645317,5,1159,1160,0,0,2,0.00283
1670645318,5,1160,1161,0.0806,0.661,1,0.00424
1670645319,5,1161,1162,0,0,2,0.00424
1670645320,5,1162,1163,0,0,1,0.00424
1670645321,5,1163,1164,0,0,2,0.00424
1670645322,5,1164,1165,0,0,2,0.00283
1670645323,5,1165,1166,0,0,2,0.00283
1670645324,5,1166,1167,0.0778,0.638,2,0.00283
1670645325,5,1167,1168,0,0,2,0.00283
1670645326,5,1168,1169,0,0,2,0.00141
1670645327,5,1169,1170,0,0,1,0.00283
1670645328,5,1170,1171,0,0,2,0.00283
1670645329,5,1171,1172,0,0,2,0.00283
1670645330,5,1172,1173,0,0,2,0.00283
1670645331,5,1173,1174,0,0,2,0.00283
1670645332,5,1174,1175,0,0,2,0.00283
1670645333,5,1175,1176,0,0,2,0.00424
1670645334,5,1176,1177,0.0806,0.66,2,0.00283
1670645335,5,1177,1178,0,0,2,0.00283
1670645336,5,1178,1179,0,0,1,0.00424
1670645337,5,1179,1180,0,0,2,0.00283
1670645338,5,1180,1181,0,0,2,0.00283
1670645339,5,1181,1182,0,0,2,0.00283
1670645340,5,1182,1183,0,0,2,0.00283
1670645341,5,1183,1184,0.0778,0.638,1,0.00566
1670645342,5,1184,1185,0,0,3,0.00424
1670645343,5,1185,1186,0,0,2,0.00283
1670645344,5,1186,1187,0,0,2,0.00283
1670645345,5,1187,1188,0,0,1,0.00424
1670645346,5,1188,1189,0,0,2,0.00424
1670645347,5,1189,1190,0,0,2,0.00283
1670645348,5,1190,1191,0.0806,0.661,1,0.00424
1670645349,5,1191,1192,0,0,2,0.00283
