Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Time,Fix,Number of Satellites
77,-78.6964898,35.7261363,49.998,12.193,87,1670620831,6,10
78,-78.6964877,35.7260914,49.998,12.193,87,1670620832,6,10
79,-78.6964855,35.7260465,49.998,12.193,87,1670620833,6,10
80,-78.6964834,35.7260016,49.997,12.193,86,1670620834,6,10
81,-78.6964814,35.7259566,49.997,12.193,86,1670620835,6,10
82,-78.6964792,35.7259116,49.999,12.193,86,1670620836,6,10
83,-78.6964771,35.7258666,49.999,12.193,86,1670620837,6,10
84,-78.696475,35.7258217,50,12.193,86,1670620838,6,10
85,-78.696473,35.7257769,50,12.193,86,1670620839,6,10
86,-78.6964709,35.725732,50,12.193,85,1670620840,6,10
87,-78.6964688,35.7256871,50.001,12.193,85,1670620841,6,10
88,-78.6964667,35.7256421,50.002,12.193,85,1670620842,6,10
89,-78.6964646,35.7255972,50.004,12.193,85,1670620843,6,10
90,-78.6964625,35.7255523,50.004,12.193,85,1670620844,6,10
91,-78.6964604,35.7255074,50.004,12.193,85,1670620845,6,10
92,-78.6964583,35.7254625,50.003,12.193,84,1670620846,6,10
93,-78.6964563,35.7254176,50.002,12.193,84,1670620847,6,10
94,-78.6964541,35.7253727,49.999,12.193,84,1670620848,6,10
95,-78.6964525,35.725339,49.999,12.193,84,1670620849,6,10
96,-78.6964499,35.7252829,50,12.193,84,1670620850,6,10
97,-78.6964478,35.7252379,50,12.193,83,1670620851,6,10
98,-78.6964457,35.7251931,49.998,12.193,83,1670620852,6,10
99,-78.6964436,35.7251481,49.999,12.193,83,1670620853,6,10
100,-78.6964421,35.7251145,49.998,12.193,83,1670620854,6,10
101,-78.69644,35.7250695,49.999,12.193,83,1670620855,6,10
102,-78.6964379,35.7250246,50.001,12.193,83,1670620856,6,10
103,-78.6964357,35.7249797,50,12.193,82,1670620857,6,10
104,-78.6964337,35.7249348,50.001,12.193,82,1670620858,6,10
105,-78.6964316,35.7248899,50.004,12.193,82,1670620859,6,10
106,-78.6964295,35.724845,50.004,12.193,82,1670620860,6,10
107,-78.6964274,35.7248001,50.004,12.193,82,1670620861,6,10
108,-78.6964253,35.7247551,50.004,12.193,81,1670620862,6,10
109,-78.6964233,35.7247102,50.004,12.193,81,1670620863,6,10
110,-78.6964212,35.7246653,50.004,12.193,81,1670620864,6,10
111,-78.696419,35.7246204,50.001,12.193,81,1670620865,6,10
112,-78.6964169,35.7245755,49.999,12.193,81,1670620866,6,10
113,-78.6964148,35.7245306,49.999,12.193,81,1670620867,6,10
114,-78.6964127,35.7244857,49.999,12.193,80,1670620868,6,10
115,-78.6964106,35.7244407,50,12.193,80,1670620869,6,10
116,-78.6964086,35.7243958,49.999,12.193,80,1670620870,6,10
117,-78.6964065,35.7243509,49.998,12.193,80,1670620871,6,10
118,-78.6964043,35.7243059,49.997,12.193,80,1670620872,6,10
119,-78.6964023,35.724261,49.998,12.193,79,1670620873,6,10
120,-78.6964002,35.7242162,50.002,12.193,79,1670620874,6,10
121,-78.6963981,35.7241713,50.001,12.193,79,1670620875,6,10
122,-78.696396,35.7241264,50,12.193,79,1670620876,6,10
123,-78.6963939,35.7240814,50,12.193,79,1670620877,6,10
124,-78.6963918,35.7240365,50.002,12.193,79,1670620878,6,10
125,-78.6963897,35.7239916,50.001,12.193,78,1670620879,6,10
126,-78.6963876,35.7239467,50,12.193,78,1670620880,6,10
127,-78.6963855,35.7239018,50.001,12.193,78,1670620881,6,10
128,-78.6963834,35.7238569,50.002,12.193,78,1670620882,6,10
129,-78.6963813,35.723812,50.001,12.193,78,1670620883,6,10
130,-78.6963792,35.7237671,50.001,12.193,77,1670620884,6,10
131,-78.6963771,35.7237222,49.998,12.193,77,1670620885,6,10
132,-78.696375,35.7236772,49.998,12.193,77,1670620886,6,10
133,-78.696373,35.7236323,50,12.193,77,1670620887,6,10
134,-78.696371,35.7235874,50.001,12.193,77,1670620888,6,10
135,-78.6963689,35.7235425,50.001,12.193,77,1670620889,6,10
136,-78.6963668,35.7234976,50,12.193,76,1670620890,6,10
137,-78.6963646,35.7234526,50,12.193,76,1670620891,6,10
138,-78.6963625,35.7234077,50,12.193,76,1670620892,6,10
139,-78.6963604,35.7233629,49.998,12.193,76,1670620893,6,10
140,-78.6963584,35.7233185,50,12.193,76,1670620894,6,10
141,-78.6963566,35.7232774,50.002,12.242,76,1670620895,6,10
142,-78.6963553,35.7232433,50.006,12.242,75,1670620896,6,10
143,-78.6963548,35.7232197,50.008,12.242,75,1670620897,6,10
144,-78.6963551,35.7232096,50.01,12.242,75,1670620898,6,10
145,-78.6963556,35.7232116,50.009,12.242,75,1670620899,6,10
146,-78.6963564,35.7232226,50.009,12.242,75,1670620900,6,10
147,-78.6963578,35.7232416,50.006,12.242,74,1670620901,6,10
148,-78.69636,35.7232682,50.005,12.193,74,1670620902,6,10
149,-78.6963629,35.7233002,50.006,12.193,74,1670620903,6,10
150,-78.6963665,35.7233359,50.007,12.193,74,1670620904,6,10
151,-78.6963704,35.7233738,50.006,12.193,74,1670620905,6,10
152,-78.6963745,35.7234134,50.004,12.193,74,1670620906,6,10
153,-78.6963786,35.7234541,50.002,12.193,73,1670620907,6,10
154,-78.6963827,35.7234957,50,12.193,73,1670620908,6,10
155,-78.6963868,35.723538,49.999,12.193,73,1670620909,6,10
156,-78.6963908,35.7235808,49.999,12.193,73,1670620910,6,10
157,-78.6963947,35.723624,49.998,12.193,73,1670620911,6,10
158,-78.6963987,35.7236674,49.999,12.193,72,1670620912,6,10
159,-78.6964026,35.7237108,49.998,12.193,72,1670620913,6,10
160,-78.6964066,35.7237543,49.998,12.193,72,1670620914,6,10
161,-78.6964106,35.7237978,49.997,12.193,72,1670620915,6,10
162,-78.6964136,35.7238304,49.995,12.193,72,1670620916,6,10
163,-78.6964175,35.7238739,49.995,12.193,72,1670620917,6,10
164,-78.6964215,35.7239173,49.995,12.193,71,1670620918,6,10
165,-78.6964255,35.7239608,49.997,12.193,71,1670620919,6,10
166,-78.6964296,35.7240042,50,12.193,71,1670620920,6,10
167,-78.6964337,35.7240477,50.001,12.193,71,1670620921,6,10
168,-78.6964378,35.7240911,50.001,12.193,71,1670620922,6,10
169,-78.6964419,35.7241345,50,12.193,71,1670620923,6,10
170,-78.6964459,35.7241779,49.999,12.193,70,1670620924,6,10
171,-78.69645,35.7242214,49.998,12.193,70,1670620925,6,10
172,-78.6964541,35.7242648,49.998,12.193,70,1670620926,6,10
173,-78.6964581,35.7243082,49.999,12.193,70,1670620927,6,10
174,-78.6964622,35.7243516,50.001,12.193,70,1670620928,6,10
175,-78.6964662,35.7243951,50.002,12.193,69,1670620929,6,10
176,-78.6964702,35.7244385,50.002,12.193,69,1670620930,6,10
177,-78.6964743,35.7244819,50.004,12.193,69,1670620931,6,10
178,-78.6964784,35.7245253,50.004,12.193,69,1670620932,6,10
179,-78.6964825,35.7245688,50.003,12.193,69,1670620933,6,10
180,-78.6964866,35.7246122,50.001,12.193,69,1670620934,6,10
181,-78.6964907,35.7246556,50,12.193,68,1670620935,6,10
182,-78.6964947,35.7246991,50.001,12.193,68,1670620936,6,10
183,-78.6964987,35.7247425,50.001,12.193,68,1670620937,6,10
184,-78.6965028,35.7247859,50.001,12.193,68,1670620938,6,10
185,-78.6965069,35.7248293,50.001,12.193,68,1670620939,6,10
186,-78.696511,35.7248727,50.001,12.193,67,1670620940,6,10
187,-78.6965151,35.7249162,50.003,12.193,67,1670620941,6,10
188,-78.6965191,35.7249596,50.004,12.193,67,1670620942,6,10
189,-78.6965232,35.7250029,50.003,12.193,67,1670620943,6,10
190,-78.6965273,35.7250463,50,12.193,67,1670620944,6,10
191,-78.6965314,35.7250896,50.002,12.193,67,1670620945,6,10
192,-78.6965355,35.7251331,50.002,12.193,66,1670620946,6,10
193,-78.6965396,35.7251764,50.005,12.193,66,1670620947,6,10
194,-78.6965436,35.7252198,50.004,12.193,66,1670620948,6,10
195,-78.6965477,35.7252633,50.004,12.193,66,1670620949,6,10
196,-78.6965518,35.7253067,50.005,12.193,66,1670620950,6,10
197,-78.696556,35.7253501,50.003,12.193,66,1670620951,6,10
198,-78.6965601,35.7253936,50.002,12.193,65,1670620952,6,10
199,-78.6965641,35.725437,50,12.193,65,1670620953,6,10
200,-78.6965682,35.7254805,49.999,12.193,65,1670620954,6,10
201,-78.6965723,35.725524,50,12.193,65,1670620955,6,10
202,-78.6965765,35.7255675,49.999,12.193,65,1670620956,6,10
203,-78.6965806,35.725611,49.999,12.193,64,1670620957,6,10
204,-78.6965847,35.7256546,49.997,12.193,64,1670620958,6,10
205,-78.6965889,35.7256982,49.994,12.193,64,1670620959,6,10
206,-78.6965931,35.7257418,49.994,12.193,64,1670620960,6,10
207,-78.6965972,35.7257854,49.995,12.193,64,1670620961,6,10
208,-78.6966014,35.725829,49.995,12.193,64,1670620962,6,10
209,-78.6966044,35.7258617,49.996,12.193,63,1670620963,6,10
210,-78.6966086,35.7259053,49.998,12.193,63,1670620964,6,10
211,-78.6966127,35.7259489,49.999,12.193,63,1670620965,6,10
212,-78.6966168,35.7259925,49.999,12.193,63,1670620966,6,10
213,-78.696621,35.7260362,50,12.193,63,1670620967,6,10
214,-78.6966251,35.7260799,50.001,12.193,62,1670620968,6,10
215,-78.6966293,35.7261236,50.004,12.193,62,1670620969,6,10
216,-78.6966335,35.7261673,50.004,12.193,62,1670620970,6,10
217,-78.6966376,35.7262111,50.002,12.193,62,1670620971,6,10
218,-78.6966417,35.7262548,50,12.193,62,1670620972,6,10
219,-78.6966459,35.7262986,49.999,12.193,62,1670620973,6,10
220,-78.69665,35.7263423,49.998,12.193,61,1670620974,6,10
221,-78.6966542,35.7263861,49.998,12.193,61,1670620975,6,10
222,-78.6966584,35.7264299,50.001,12.193,61,1670620976,6,10
223,-78.6966626,35.7264737,50.001,12.193,61,1670620977,6,10
224,-78.6966668,35.7265175,50,12.193,61,1670620978,6,10
225,-78.6966709,35.7265614,50,12.193,60,1670620979,6,10
226,-78.6966751,35.7266052,49.998,12.193,60,1670620980,6,10
227,-78.6966792,35.7266491,49.997,12.193,60,1670620981,6,10
228,-78.6966834,35.7266929,49.998,12.193,60,1670620982,6,10
229,-78.6966875,35.7267368,49.997,12.193,60,1670620983,6,10
230,-78.6966918,35.7267806,49.998,12.193,60,1670620984,6,10
231,-78.696696,35.7268245,49.998,12.193,59,1670620985,6,10
232,-78.6967001,35.7268685,49.999,12.193,59,1670620986,6,10
233,-78.6967043,35.7269124,50.002,12.193,59,1670620987,6,10
234,-78.6967084,35.7269564,50.003,12.193,59,1670620988,6,10
235,-78.6967126,35.7270005,50.002,12.193,59,1670620989,6,10
236,-78.6967168,35.7270445,50.001,12.193,59,1670620990,6,10
237,-78.6967209,35.7270885,49.999,12.193,58,1670620991,6,10
238,-78.6967251,35.7271325,49.999,12.193,58,1670620992,6,10
239,-78.6967293,35.7271766,49.998,12.193,58,1670620993,6,10
240,-78.6967335,35.7272206,49.997,12.193,58,1670620994,6,10
241,-78.6967377,35.7272647,49.995,12.193,58,1670620995,6,10
242,-78.6967409,35.7272977,49.994,12.193,57,1670620996,6,10
243,-78.6967461,35.7273527,49.997,12.193,57,1670620997,6,10
244,-78.6967503,35.7273967,49.999,12.193,57,1670620998,6,10
245,-78.6967545,35.7274408,50.001,12.193,57,1670620999,6,10
246,-78.6967576,35.7274739,50,12.193,57,1670621000,6,10
247,-78.6967618,35.727518,50,12.193,57,1670621001,6,10
248,-78.696767,35.7275732,50,12.193,56,1670621002,6,10
249,-78.6967701,35.7276063,50.001,12.193,56,1670621003,6,10
250,-78.6967743,35.7276505,50.001,12.193,56,1670621004,6,10
251,-78.6967785,35.7276947,50,12.193,56,1670621005,6,10
252,-78.6967838,35.7277499,50,12.193,56,1670621006,6,10
253,-78.6967869,35.727783,50.001,12.193,55,1670621007,6,10
254,-78.6967911,35.7278272,50,12.193,55,1670621008,6,10
255,-78.6967954,35.7278714,49.999,12.193,55,1670621009,6,10
256,-78.6967996,35.7279157,49.997,12.193,55,1670621010,6,10
257,-78.6968038,35.72796,49.997,12.193,55,1670621011,6,10
258,-78.696808,35.7280043,49.998,12.193,55,1670621012,6,10
259,-78.6968121,35.7280485,49.999,12.193,54,1670621013,6,10
260,-78.6968163,35.7280928,49.998,12.193,54,1670621014,6,10
261,-78.6968205,35.7281371,49.996,12.193,54,1670621015,6,10
262,-78.6968248,35.7281814,49.997,12.193,54,1670621016,6,10
263,-78.696829,35.7282258,49.998,12.193,54,1670621017,6,10
264,-78.6968333,35.7282701,49.999,12.193,54,1670621018,6,10
265,-78.6968375,35.7283145,49.998,12.193,53,1670621019,6,10
266,-78.6968417,35.7283588,49.999,12.193,53,1670621020,6,10
267,-78.6968459,35.7284032,50,12.193,53,1670621021,6,10
268,-78.6968501,35.7284476,50,12.193,53,1670621022,6,10
269,-78.6968543,35.7284921,50,12.193,53,1670621023,6,10
270,-78.6968585,35.7285365,50,12.193,52,1670621024,6,10
271,-78.6968627,35.7285809,50,12.193,52,1670621025,6,10
272,-78.696867,35.7286253,50,12.193,52,1670621026,6,10
273,-78.6968712,35.7286698,50.001,12.193,52,1670621027,6,10
274,-78.6968754,35.7287142,50.001,12.193,52,1670621028,6,10
275,-78.6968796,35.7287587,50,12.193,52,1670621029,6,10
276,-78.6968837,35.7288032,50,12.193,51,1670621030,6,10
277,-78.6968879,35.7288477,49.999,12.193,51,1670621031,6,10
278,-78.6968922,35.7288922,49.999,12.193,51,1670621032,6,10
279,-78.6968964,35.7289368,49.999,12.193,51,1670621033,6,10
280,-78.6969007,35.7289813,50,12.193,51,1670621034,6,10
281,-78.6969049,35.7290257,50.001,12.193,50,1670621035,6,10
282,-78.6969092,35.7290702,50.001,12.193,50,1670621036,6,10
283,-78.6969135,35.7291148,50.002,12.193,50,1670621037,6,10
284,-78.6969177,35.7291593,50.003,12.193,50,1670621038,6,10
285,-78.6969219,35.7292039,50.002,12.193,50,1670621039,6,10
286,-78.6969261,35.7292486,50.004,12.193,50,1670621040,6,10
287,-78.6969304,35.7292932,50.003,12.193,49,1670621041,6,10
288,-78.6969347,35.7293378,50.003,12.193,49,1670621042,6,10
289,-78.6969389,35.7293824,50.002,12.193,49,1670621043,6,10
290,-78.6969431,35.7294271,50.003,12.193,49,1670621044,6,10
291,-78.6969473,35.7294716,50.002,12.193,49,1670621045,6,10
292,-78.6969516,35.7295163,50.001,12.193,48,1670621046,6,10
293,-78.6969558,35.729561,50,12.193,48,1670621047,6,10
294,-78.6969601,35.7296057,49.999,12.193,48,1670621048,6,10
295,-78.6969643,35.7296504,49.999,12.193,48,1670621049,6,10
296,-78.6969685,35.7296951,49.999,12.193,48,1670621050,6,10
297,-78.6969727,35.7297398,50,12.193,48,1670621051,6,10
298,-78.6969769,35.7297846,50,12.193,47,1670621052,6,10
299,-78.6969811,35.7298293,49.999,12.193,47,1670621053,6,10
300,-78.6969854,35.7298741,49.999,12.193,47,1670621054,6,10
301,-78.6969897,35.7299189,49.999,12.193,47,1670621055,6,10
302,-78.6969939,35.7299637,49.998,12.193,47,1670621056,6,10
303,-78.6969982,35.7300085,49.997,12.193,46,1670621057,6,10
304,-78.6970024,35.7300532,50,12.193,46,1670621058,6,10
305,-78.6970067,35.730098,50,12.193,46,1670621059,6,10
306,-78.6970111,35.7301428,50,12.193,46,1670621060,6,10
307,-78.6970153,35.7301876,50.001,12.193,46,1670621061,6,10
308,-78.6970195,35.7302319,50.003,12.193,46,1670621062,6,10
309,-78.6970235,35.7302734,50.006,12.242,45,1670621063,6,10
310,-78.697027,35.7303083,50.007,12.242,45,1670621064,6,10
311,-78.6970297,35.7303337,50.004,12.242,45,1670621065,6,10
312,-78.6970313,35.7303465,50,12.242,45,1670621066,6,10
313,-78.6970317,35.7303475,49.999,12.242,45,1670621067,6,10
314,-78.6970315,35.7303391,49.999,12.242,45,1670621068,6,10
315,-78.6970312,35.7303279,49.997,12.242,44,1670621069,6,10
316,-78.6970307,35.7303061,49.996,12.193,44,1670621070,6,10
317,-78.6970299,35.7302693,49.997,12.193,44,1670621071,6,10
318,-78.6970291,35.7302348,49.997,12.193,44,1670621072,6,10
319,-78.6970285,35.730207,49.999,12.193,44,1670621073,6,10
320,-78.6970275,35.7301681,49.999,12.193,43,1670621074,6,10
321,-78.6970266,35.7301279,49.999,12.193,43,1670621075,6,10
322,-78.6970257,35.7300866,50,12.193,43,1670621076,6,10
323,-78.697025,35.7300445,50,12.193,43,1670621077,6,10
324,-78.6970244,35.7300017,49.999,12.193,43,1670621078,6,10
325,-78.6970237,35.7299585,49.999,12.193,43,1670621079,6,10
326,-78.6970232,35.7299148,50,12.193,42,1670621080,6,10
327,-78.6970227,35.7298709,50,12.193,42,1670621081,6,10
328,-78.6970221,35.7298268,50,12.193,42,1670621082,6,10
329,-78.6970216,35.7297825,50,12.193,42,1670621083,6,10
330,-78.697021,35.729738,50.001,12.193,42,1670621084,6,10
331,-78.6970204,35.7296935,50,12.193,42,1670621085,6,10
332,-78.6970198,35.729649,50,12.193,41,1670621086,6,10
333,-78.6970191,35.7296045,50.001,12.193,41,1670621087,6,10
334,-78.6970184,35.7295599,50.003,12.193,41,1670621088,6,10
335,-78.6970177,35.7295153,50.003,12.193,41,1670621089,6,10
336,-78.6970171,35.7294707,50.003,12.193,41,1670621090,6,10
337,-78.6970164,35.7294261,50.003,12.193,40,1670621091,6,10
338,-78.6970157,35.7293815,50.003,12.193,40,1670621092,6,10
339,-78.697015,35.7293369,50.006,12.193,40,1670621093,6,10
340,-78.6970143,35.7292923,50.005,12.193,40,1670621094,6,10
341,-78.6970137,35.7292477,50.002,12.193,40,1670621095,6,10
342,-78.697013,35.7292031,50.002,12.193,40,1670621096,6,10
343,-78.6970124,35.7291585,50.002,12.193,39,1670621097,6,10
344,-78.6970117,35.729114,50,12.193,39,1670621098,6,10
345,-78.6970111,35.7290694,49.999,12.193,39,1670621099,6,10
346,-78.6970105,35.7290248,49.999,12.193,39,1670621100,6,10
347,-78.6970098,35.7289802,49.999,12.193,39,1670621101,6,10
348,-78.6970091,35.7289357,50,12.193,38,1670621102,6,10
349,-78.6970084,35.7288912,50,12.193,38,1670621103,6,10
350,-78.6970077,35.7288467,50,12.193,38,1670621104,6,10
351,-78.697007,35.7288021,49.999,12.193,38,1670621105,6,10
352,-78.6970063,35.7287577,50,12.193,38,1670621106,6,10
353,-78.6970056,35.7287132,50,12.193,38,1670621107,6,10
354,-78.6970049,35.7286688,50,12.193,37,1670621108,6,10
355,-78.6970042,35.7286243,49.999,12.193,37,1670621109,6,10
356,-78.6970036,35.7285799,49.998,12.193,37,1670621110,6,10
357,-78.6970029,35.7285355,49.998,12.193,37,1670621111,6,10
358,-78.6970022,35.7284911,50,12.193,37,1670621112,6,10
359,-78.6970015,35.7284466,50.001,12.193,36,1670621113,6,10
360,-78.6970009,35.7284022,50.001,12.193,36,1670621114,6,10
361,-78.6970002,35.7283578,50.002,12.193,36,1670621115,6,10
362,-78.6969995,35.7283134,50.004,12.193,36,1670621116,6,10
363,-78.6969988,35.728269,50.005,12.193,36,1670621117,6,10
364,-78.6969981,35.7282246,50.006,12.193,36,1670621118,6,10
365,-78.6969975,35.7281802,50.007,12.193,35,1670621119,6,10
366,-78.6969968,35.7281358,50.006,12.193,35,1670621120,6,10
367,-78.6969962,35.7280915,50.005,12.193,35,1670621121,6,10
368,-78.6969955,35.7280471,50.003,12.193,35,1670621122,6,10
369,-78.6969947,35.7280027,50.004,12.193,35,1670621123,6,10
370,-78.696994,35.7279583,50.006,12.193,34,1670621124,6,10
371,-78.6969933,35.727914,50.006,12.193,34,1670621125,6,10
372,-78.6969927,35.7278696,50.004,12.193,34,1670621126,6,10
373,-78.6969921,35.7278253,50.003,12.193,34,1670621127,6,10
374,-78.6969914,35.7277809,50.003,12.193,34,1670621128,6,10
375,-78.6969907,35.7277366,50.003,12.193,34,1670621129,6,10
376,-78.6969901,35.7276923,50.003,12.193,33,1670621130,6,10
377,-78.6969894,35.727648,50.003,12.193,33,1670621131,6,10
378,-78.6969887,35.7276037,50.003,12.193,33,1670621132,6,10
379,-78.696988,35.7275594,50.003,12.193,33,1670621133,6,10
380,-78.6969873,35.7275152,50.003,12.193,33,1670621134,6,10
381,-78.6969866,35.7274709,50.002,12.193,32,1670621135,6,10
382,-78.6969859,35.7274267,50.001,12.193,32,1670621136,6,10
383,-78.6969852,35.7273824,50.003,12.193,32,1670621137,6,10
384,-78.6969846,35.7273382,50.003,12.193,32,1670621138,6,10
385,-78.6969839,35.727294,50.003,12.193,32,1670621139,6,10
386,-78.6969832,35.7272499,50.005,12.193,32,1670621140,6,10
387,-78.6969825,35.7272057,50.005,12.193,31,1670621141,6,10
388,-78.696982,35.7271726,50.003,12.193,31,1670621142,6,10
389,-78.6969814,35.7271284,50.006,12.193,31,1670621143,6,10
390,-78.6969807,35.7270842,50.006,12.193,31,1670621144,6,10
391,-78.6969801,35.72704,50.004,12.193,31,1670621145,6,10
392,-78.6969793,35.7269848,50.002,12.193,30,1670621146,6,10
393,-78.6969786,35.7269405,50.001,12.193,30,1670621147,6,10
394,-78.6969779,35.7268963,50,12.193,30,1670621148,6,10
395,-78.6969774,35.7268632,49.999,12.193,30,1670621149,6,10
396,-78.6969767,35.726819,50.002,12.193,30,1670621150,6,10
397,-78.6969759,35.7267748,50.001,12.193,30,1670621151,6,10
398,-78.6969753,35.7267307,50,12.193,29,1670621152,6,10
399,-78.6969745,35.7266866,49.999,12.193,29,1670621153,6,10
400,-78.6969739,35.7266425,49.999,12.193,29,1670621154,6,10
401,-78.6969732,35.7265983,49.998,12.193,29,1670621155,6,10
402,-78.6969725,35.7265542,49.997,12.193,29,1670621156,6,10
403,-78.6969718,35.7265101,49.998,12.193,29,1670621157,6,10
404,-78.6969712,35.726466,49.999,12.193,28,1670621158,6,10
405,-78.6969705,35.7264219,50,12.193,28,1670621159,6,10
406,-78.6969699,35.7263778,50,12.193,28,1670621160,6,10
407,-78.6969692,35.7263337,50.001,12.193,28,1670621161,6,10
408,-78.6969685,35.7262897,50.001,12.193,28,1670621162,6,10
409,-78.6969678,35.7262456,50.005,12.193,27,1670621163,6,10
410,-78.6969671,35.7262016,50.005,12.193,27,1670621164,6,10
411,-78.6969664,35.7261576,50.004,12.193,27,1670621165,6,10
412,-78.6969658,35.7261135,50.004,12.193,27,1670621166,6,10
413,-78.696965,35.7260695,50.004,12.193,27,1670621167,6,10
414,-78.6969643,35.7260254,50.005,12.193,27,1670621168,6,10
415,-78.6969636,35.7259813,50.006,12.193,26,1670621169,6,10
