Time,Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Fix,Number of Satellites,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%],eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670620781,28,-78.6961094,35.7272786,42.305,12.193,96,6,10,0,1,-84,84,-0.33,0,81,0,0,0,0,23,33,7.2,0,46,15,2,0,0,0,0,0,90.7,0,40,22,7.8,50,0,0,0
1670620782,29,-78.6961095,35.7272786,44.802,12.193,96,6,10,0,1,-84,84,-0.362,0,81,0,0,0,0,22,16,7.3,0,46,15,2,0,0,0,0,0,91.5,0,40,22,6.4,48,0,0,10.1
1670620783,30,-78.6961095,35.7272786,47.223,12.193,95,6,10,0,1,-84,84,-0.357,0,81,0,0,0,0,22,33,6.7,0,46,15,0,0,0,0,0,0,90.1,0,40,22,8.3,50,0,0,0
1670620784,31,-78.6961095,35.7272786,48.98,12.242,95,6,10,0,1,-84,84,-0.348,0,81,0,0,0,0,22,33,7.7,0,46,15,2,0,0,0,0,0,91.6,0,40,23,6.7,50,0,0,0
1670620785,32,-78.6961094,35.7272786,49.568,12.242,95,6,10,0,1,-84,84,-0.32,0,81,0,0,0,0,23,16,8.5,0,46,15,2,0,0,0,0,0,90.1,0,40,23,8,50,0,0,0
1670620786,33,-78.6961094,35.7272786,49.853,12.242,95,6,10,0,1,-84,84,-0.324,0,81,0,0,0,0,22,33,6.7,0,46,15,2,0,0,0,0,0,90.2,0,40,22,6.7,42,0,0,0
1670620787,34,-78.6961094,35.7272786,49.921,12.242,95,6,10,0,1,-84,84,-0.327,0,81,0,0,0,0,22,33,8.1,0,46,15,0,0,0,0,0,0,91.6,0,40,22,8.6,59,0,0,0
1670620788,35,-78.6961094,35.7272785,49.946,12.242,95,6,10,0,1,-84,84,-0.316,0,81,0,0,0,0,23,33,8.3,0,46,15,2,0,0,0,0,0,90.8,0,40,22,7.2,47,0,0,10.1
1670620789,36,-78.6961094,35.7272785,49.96,12.242,94,6,10,0,1,-84,84,-0.4,0,81,0,0,0,0,22,17,6.1,0,46,15,2,0,0,0,0,0,89.7,0,40,23,7.4,43,0,0,0
1670620790,37,-78.6961159,35.7272781,49.967,12.242,94,6,10,0,1,-84,84,-0.343,0,81,0,0,0,0,23,17,8.1,0,46,15,2,0,0,0,0,0,90,0,40,23,8.1,48,0,0,0
1670620791,38,-78.6961309,35.727277,49.974,12.242,94,6,10,0,1,-84,84,-0.314,0,81,0,0,0,0,22,17,7.5,0,46,15,0,0,0,0,0,0,90.8,0,40,22,7.3,47,0,0,0
1670620792,39,-78.6961486,35.7272758,49.976,12.242,94,6,10,0,1,-84,84,-0.349,0,81,0,0,0,0,22,33,5.5,0,46,15,2,0,0,0,0,0,90.5,0,40,22,6.7,43,0,0,0
1670620793,40,-78.6961808,35.7272735,49.982,12.193,94,6,10,0,1,-84,84,-0.326,0,81,0,0,0,0,23,12,7.8,0,46,15,2,0,0,0,0,0,91.4,0,40,22,6.5,47,0,0,16.5
1670620795,41,-78.69622,35.7272706,49.986,12.193,93,6,10,0,1,-84,84,-0.417,0,81,0,0,0,0,23,17,8.4,0,46,15,2,0,0,0,0,0,89.8,0,40,23,8.4,48,0,0,0
1670620796,42,-78.6962639,35.7272674,49.991,12.193,93,6,10,0,1,-84,84,-0.384,0,81,0,0,0,0,23,17,8.1,0,46,15,2,0,0,0,0,0,89.3,0,40,23,7.6,41,0,0,0
1670620797,43,-78.6963109,35.7272639,49.994,12.193,93,6,10,0,1,-84,84,-0.393,0,81,0,0,0,0,23,17,8.2,0,46,15,0,0,0,0,0,0,90.2,0,40,22,7.1,43,0,0,0
1670620798,44,-78.69636,35.7272602,49.996,12.193,93,6,10,0,1,-84,84,-0.337,0,81,0,0,0,0,22,0,7.1,0,46,15,2,0,0,0,0,0,91,0,40,23,7.9,54,0,0,190
1670620799,45,-78.69641,35.7272565,49.998,12.193,93,6,10,0,1,-84,84,-0.379,0,81,0,0,0,0,23,13,7.7,0,46,15,2,0,0,0,0,0,91.1,0,40,23,7.8,53,0,0,0
1670620800,46,-78.696458,35.7272529,50.002,12.242,93,6,10,0,1,-84,84,-0.334,0,81,0,0,0,0,22,26,7,0,46,15,2,0,0,0,0,0,90.9,0,40,23,7.6,50,0,0,0
1670620801,47,-78.6964993,35.7272499,50.003,12.242,92,6,10,0,1,-84,84,-0.358,0,81,0,0,0,0,22,12,8.4,0,46,15,0,0,0,0,0,0,91.1,0,40,22,7.9,53,0,0,0
1670620802,48,-78.6965292,35.7272479,50.003,12.242,92,6,10,0,1,-84,84,-0.339,0,81,0,0,0,0,22,0,6.6,0,46,15,2,0,0,0,0,0,90.5,0,40,22,7.4,48,0,0,0
1670620803,49,-78.6965442,35.7272454,49.999,12.242,92,6,10,0,1,-84,84,-0.392,0,81,0,0,0,0,23,17,8.6,0,46,15,2,0,0,0,0,0,90.6,0,40,23,7.1,46,0,0,0
1670620804,50,-78.6965464,35.7272374,49.992,12.242,92,6,10,0,1,-84,84,-0.379,0,81,0,0,0,0,22,33,7.2,0,46,15,0,0,0,0,0,0,90.6,0,40,22,8.8,54,0,0,0
1670620805,51,-78.6965441,35.7272229,49.987,12.242,92,6,10,0,1,-84,84,-0.311,0,81,0,0,0,0,22,17,6.9,0,46,15,2,0,0,0,0,0,91.3,0,40,22,7.3,53,0,0,0
1670620806,52,-78.6965414,35.7272005,49.983,12.193,92,6,10,0,1,-84,84,-0.377,0,81,0,0,0,0,22,17,7.3,0,46,15,2,0,0,0,0,0,90.6,0,40,22,6.6,42,0,0,0
1670620807,53,-78.6965392,35.7271712,49.985,12.193,91,6,10,0,1,-84,84,-0.313,0,81,0,0,0,0,22,33,6.8,0,46,15,2,0,0,0,0,0,90.8,0,40,23,8.1,53,0,0,0
1670620808,54,-78.6965374,35.7271371,49.987,12.193,91,6,10,0,1,-84,84,-0.334,0,81,0,0,0,0,23,17,8.5,0,46,15,0,0,0,0,0,0,92.2,0,40,22,7,54,0,0,243
1670620809,55,-78.6965356,35.7270999,49.989,12.193,91,6,10,0,1,-84,84,-0.376,0,81,0,0,0,0,22,33,7.5,0,46,15,2,0,0,0,0,0,90.4,0,40,23,7.9,49,0,0,0
1670620810,56,-78.6965337,35.7270607,49.992,12.193,91,6,10,0,1,-84,84,-0.314,0,81,0,0,0,0,23,16,10,0,46,15,0,0,0,0,0,0,90.4,0,40,22,11,51,0,0,0
1670620811,57,-78.6965317,35.7270201,49.992,12.193,91,6,10,0,1,-84,84,-0.393,0,81,0,0,0,0,22,17,8.8,0,46,15,2,0,0,0,0,0,90.8,0,40,22,9.5,43,0,0,0
1670620812,58,-78.6965296,35.7269785,49.993,12.193,90,6,10,0,1,-84,84,-0.346,0,81,0,0,0,0,22,33,8.4,0,46,15,2,0,0,0,0,0,90.3,0,40,22,8.1,49,0,0,0
1670620813,59,-78.6965275,35.7269362,49.996,12.193,90,6,10,0,1,-84,84,-0.3,0,81,0,0,0,0,23,5.7,9.1,0,46,15,0,0,0,0,0,0,90.9,0,40,23,7.2,48,0,0,0
1670620814,60,-78.6965254,35.7268932,49.997,12.193,90,6,10,0,1,-84,84,-0.372,0,81,0,0,0,0,23,6,7.3,0,46,15,2,0,0,0,0,0,90.4,0,40,23,7.3,49,0,0,0
1670620815,61,-78.6965232,35.7268498,49.997,12.193,90,6,10,0,1,-84,84,-0.34,0,81,0,0,0,0,22,33,6.9,0,46,15,2,0,0,0,0,0,91,0,40,23,8.7,52,0,0,0
1670620816,62,-78.6965211,35.7268061,49.997,12.193,90,6,10,0,1,-84,84,-0.398,0,81,0,0,0,0,23,33,8.6,0,46,15,0,0,0,0,0,0,89.6,0,40,23,9,52,0,0,0
1670620817,63,-78.696519,35.7267621,49.999,12.193,90,6,10,0,1,-84,84,-0.351,0,81,0,0,0,0,22,3.9,8.7,0,46,15,2,0,0,0,0,0,91.5,0,40,21,6.5,44,0,0,0
1670620818,64,-78.6965169,35.7267179,49.998,12.193,89,6,10,0,1,-84,84,-0.332,0,81,0,0,0,0,21,33,5.7,0,46,15,2,0,0,0,0,0,90.5,0,40,22,7.7,50,0,0,0
1670620819,65,-78.6965148,35.7266735,49.996,12.193,89,6,10,0,1,-84,84,-0.339,0,81,0,0,0,0,23,17,9.7,0,46,15,2,0,0,0,0,0,90,0,40,23,8.9,51,0,0,0
1670620820,66,-78.6965127,35.726629,49.994,12.193,89,6,10,0,1,-84,84,-0.281,0,81,0,0,0,0,22,16,6.3,0,46,15,0,0,0,0,0,0,91.5,0,40,22,6.6,47,0,0,0
1670620821,67,-78.6965106,35.7265844,49.994,12.193,89,6,10,0,1,-84,84,-0.399,0,81,0,0,0,0,23,33,7.2,0,46,15,2,0,0,0,0,0,89.8,0,40,23,8.3,45,0,0,0
1670620822,68,-78.6965085,35.7265397,49.992,12.193,89,6,10,0,1,-84,84,-0.356,0,81,0,0,0,0,23,26,8.8,0,46,15,2,0,0,0,0,0,90.3,0,40,23,8.5,51,0,0,0
1670620823,69,-78.6965065,35.7264949,49.992,12.193,88,6,10,0,1,-84,84,-0.354,0,81,0,0,0,0,23,33,7.9,0,46,15,0,0,0,0,0,0,89.8,0,40,23,8.1,47,0,0,0
1670620824,70,-78.6965045,35.7264502,49.992,12.193,88,6,10,0,1,-84,84,-0.276,0,81,0,0,0,0,23,16,8.2,0,46,15,2,0,0,0,0,0,91.5,0,40,22,6.8,47,0,0,0
1670620825,71,-78.6965024,35.7264054,49.993,12.193,88,6,10,0,1,-84,84,-0.416,0,81,0,0,0,0,22,20,7.4,0,46,15,2,0,0,0,0,0,90.1,0,40,23,8.6,49,0,0,0
1670620826,72,-78.6965003,35.7263606,49.994,12.193,88,6,10,0,1,-84,84,-0.382,0,81,0,0,0,0,22,17,6.9,0,46,15,2,0,0,0,0,0,89.9,0,40,23,7.6,44,0,0,0
1670620827,73,-78.6964983,35.7263158,49.996,12.193,88,6,10,0,1,-84,84,-0.34,0,81,0,0,0,0,23,17,8.6,0,46,15,0,0,0,0,0,0,89.7,0,40,23,7.7,44,0,0,190
1670620828,74,-78.6964962,35.7262709,49.998,12.193,88,6,10,0,1,-84,84,-0.31,0,81,0,0,0,0,23,17,8.7,0,46,15,2,0,0,0,0,0,89.7,0,40,23,9.7,54,0,0,0
1670620829,75,-78.6964941,35.726226,49.998,12.193,87,6,10,0,1,-84,84,-0.394,0,81,0,0,0,0,23,17,9,0,46,15,2,0,0,0,0,0,89.1,0,40,23,8.3,45,0,0,0
1670620830,76,-78.6964919,35.7261812,49.997,12.193,87,6,10,0,1,-84,84,-0.348,0,81,0,0,0,0,23,17,7.9,0,46,15,0,0,0,0,0,0,90.9,0,40,22,7.6,49,0,0,0
1670620831,77,-78.6964898,35.7261363,49.998,12.193,87,6,10,0,1,-84,84,-0.341,0,81,0,0,0,0,22,0,6.9,0,46,15,2,0,0,0,0,0,91,0,40,22,7.3,49,0,0,0
1670620832,78,-78.6964877,35.7260914,49.998,12.193,87,6,10,0,1,-84,84,-0.316,0,81,0,0,0,0,22,0,7.8,0,46,15,2,0,0,0,0,0,90.1,0,40,23,7,44,0,0,0
1670620833,79,-78.6964855,35.7260465,49.998,12.193,87,6,10,0,1,-84,84,-0.281,0,81,0,0,0,0,23,0,7,0,46,15,0,0,0,0,0,0,89.8,0,40,23,7.7,45,0,0,0
1670620834,80,-78.6964834,35.7260016,49.997,12.193,86,6,10,0,1,-84,84,-0.328,0,81,0,0,0,0,22,17,6.9,0,46,15,2,0,0,0,0,0,90.7,0,40,22,7.3,48,0,0,0
1670620835,81,-78.6964814,35.7259566,49.997,12.193,86,6,10,0,1,-84,84,-0.411,0,81,0,0,0,0,23,17,8.3,0,46,15,2,0,0,0,0,0,89.9,0,40,23,8.9,50,0,0,0
1670620836,82,-78.6964792,35.7259116,49.999,12.193,86,6,10,0,1,-84,84,-0.256,0,81,0,0,0,0,22,17,7.7,0,46,15,2,0,0,0,0,0,90.4,0,40,22,7.1,44,0,0,0
1670620837,83,-78.6964771,35.7258666,49.999,12.193,86,6,10,0,1,-84,84,-0.321,0,81,0,0,0,0,22,0,6.6,0,46,15,0,0,0,0,0,0,90.7,0,40,23,8.2,51,0,0,0
1670620838,84,-78.696475,35.7258217,50,12.193,86,6,10,0,1,-84,84,-0.31,0,81,0,0,0,0,22,17,7.4,0,46,15,2,0,0,0,0,0,90.7,0,40,22,6.4,41,0,0,0
1670620839,85,-78.696473,35.7257769,50,12.193,86,6,10,0,1,-84,84,-0.363,0,81,0,0,0,0,22,3.4,7.8,0,46,15,2,0,0,0,0,0,90.5,0,40,22,8.2,50,0,0,0
1670620840,86,-78.6964709,35.725732,50,12.193,85,6,10,0,1,-84,84,-0.285,0,81,0,0,0,0,23,17,7.8,0,46,15,0,0,0,0,0,0,89.6,0,40,23,8.9,49,0,0,0
1670620841,87,-78.6964688,35.7256871,50.001,12.193,85,6,10,0,1,-84,84,-0.363,0,81,0,0,0,0,23,17,8.3,0,46,15,2,0,0,0,0,0,89.4,0,40,23,6.9,39,0,0,0
1670620842,88,-78.6964667,35.7256421,50.002,12.193,85,6,10,0,1,-84,84,-0.354,0,81,0,0,0,0,23,0,7.4,0,46,15,2,0,0,0,0,0,90.1,0,40,23,8.5,51,0,0,0
1670620843,89,-78.6964646,35.7255972,50.004,12.193,85,6,10,0,1,-84,84,-0.244,0,81,0,0,0,0,22,33,6.7,0,46,15,2,0,0,0,0,0,90.6,0,40,22,6.1,39,0,0,0
1670620844,90,-78.6964625,35.7255523,50.004,12.193,85,6,10,0,1,-84,84,-0.377,0,81,0,0,0,0,23,17,8,0,46,15,0,0,0,0,0,0,89.6,0,40,23,9.2,54,0,0,0
1670620845,91,-78.6964604,35.7255074,50.004,12.193,85,6,10,0,1,-84,84,-0.39,0,81,0,0,0,0,23,17,8.1,0,46,15,2,0,0,0,0,0,90.4,0,40,22,7.4,45,0,0,0
1670620846,92,-78.6964583,35.7254625,50.003,12.193,84,6,10,0,1,-84,84,-0.378,0,81,0,0,0,0,22,17,8,0,46,15,2,0,0,0,0,0,89.9,0,40,22,8.4,48,0,0,0
1670620847,93,-78.6964563,35.7254176,50.002,12.193,84,6,10,0,1,-84,84,-0.37,0,81,0,0,0,0,22,17,7.2,0,46,15,0,0,0,0,0,0,90.4,0,40,22,7,42,0,0,0
1670620848,94,-78.6964541,35.7253727,49.999,12.193,84,6,10,0,1,-84,84,-0.368,0,81,0,0,0,0,22,33,8,0,46,15,2,0,0,0,0,0,90.6,0,40,22,8.5,50,0,0,0
1670620849,95,-78.6964525,35.725339,49.999,12.193,84,6,10,0,1,-84,84,-0.402,0,81,0,0,0,0,22,12,7.2,0,46,15,2,0,0,0,0,0,90.6,0,40,22,8.3,54,0,0,0
1670620850,96,-78.6964499,35.7252829,50,12.193,84,6,10,0,1,-84,84,-0.405,0,81,0,0,0,0,22,33,7,0,46,15,0,0,0,0,0,0,90.5,0,40,22,8,45,0,0,0
1670620851,97,-78.6964478,35.7252379,50,12.193,83,6,10,0,1,-84,84,-0.364,0,81,0,0,0,0,22,33,9.1,0,46,15,2,0,0,0,0,0,90.5,0,40,22,9.3,58,0,0,0
1670620852,98,-78.6964457,35.7251931,49.998,12.193,83,6,10,0,1,-84,84,-0.296,0,81,0,0,0,0,23,17,9.4,0,46,15,2,0,0,0,0,0,89.7,0,40,23,8.2,48,0,0,0
1670620853,99,-78.6964436,35.7251481,49.999,12.193,83,6,10,0,1,-84,84,-0.284,0,81,0,0,0,0,22,16,6.2,0,46,15,2,0,0,0,0,0,91,0,40,22,7.1,46,0,0,0
1670620854,100,-78.6964421,35.7251145,49.998,12.193,83,6,10,0,1,-84,84,-0.359,0,81,0,0,0,0,22,16,6.9,0,46,15,0,0,0,0,0,0,90.9,0,40,23,6.3,44,0,0,3.76
1670620855,101,-78.69644,35.7250695,49.999,12.193,83,6,10,0,1,-84,84,-0.239,0,81,0,0,0,0,23,33,7.2,0,46,15,2,0,0,0,0,0,90.7,0,40,23,8,50,0,0,0
1670620856,102,-78.6964379,35.7250246,50.001,12.193,83,6,10,0,1,-84,84,-0.312,0,81,0,0,0,0,22,33,7.7,0,46,15,2,0,0,0,0,0,90.4,0,40,22,6.9,44,0,0,0
1670620857,103,-78.6964357,35.7249797,50,12.193,82,6,10,0,1,-84,84,-0.343,0,81,0,0,0,0,22,17,7.7,0,46,15,0,0,0,0,0,0,91.8,0,40,22,7.6,56,0,0,10.1
1670620858,104,-78.6964337,35.7249348,50.001,12.193,82,6,10,0,1,-84,84,-0.308,0,81,0,0,0,0,22,0,7.4,0,46,15,2,0,0,0,0,0,91.1,0,40,22,7.1,49,0,0,446
1670620859,105,-78.6964316,35.7248899,50.004,12.193,82,6,10,0,1,-84,84,-0.329,0,81,0,0,0,0,22,33,7.1,0,46,15,2,0,0,0,0,0,90.2,0,40,23,7.5,45,0,0,0
1670620860,106,-78.6964295,35.724845,50.004,12.193,82,6,10,0,1,-84,84,-0.367,0,81,0,0,0,0,23,17,8.6,0,46,15,2,0,0,0,0,0,90.2,0,40,22,8.3,48,0,0,0
1670620861,107,-78.6964274,35.7248001,50.004,12.193,82,6,10,0,1,-84,84,-0.394,0,81,0,0,0,0,22,17,6.3,0,46,15,0,0,0,0,0,0,91,0,40,22,7.3,46,0,0,10.1
1670620862,108,-78.6964253,35.7247551,50.004,12.193,81,6,10,0,1,-84,84,-0.292,0,81,0,0,0,0,22,17,7.8,0,46,15,2,0,0,0,0,0,90.5,0,40,22,7.3,46,0,0,0
1670620863,109,-78.6964233,35.7247102,50.004,12.193,81,6,10,0,1,-84,84,-0.317,0,81,0,0,0,0,22,5.7,7.2,0,46,15,2,0,0,0,0,0,90.8,0,40,22,7.4,49,0,0,190
1670620864,110,-78.6964212,35.7246653,50.004,12.193,81,6,10,0,1,-84,84,-0.339,0,81,0,0,0,0,22,33,6.2,0,46,15,0,0,0,0,0,0,91.4,0,40,23,6.5,49,0,0,0
1670620865,111,-78.696419,35.7246204,50.001,12.193,81,6,10,0,1,-84,84,-0.319,0,81,0,0,0,0,22,33,7.7,0,46,15,2,0,0,0,0,0,90.2,0,40,22,8.4,47,0,0,0
1670620866,112,-78.6964169,35.7245755,49.999,12.193,81,6,10,0,1,-84,84,-0.374,0,81,0,0,0,0,22,0,8.3,0,46,15,2,0,0,0,0,0,90.1,0,40,22,8.8,51,0,0,0
1670620867,113,-78.6964148,35.7245306,49.999,12.193,81,6,10,0,1,-84,84,-0.324,0,81,0,0,0,0,22,17,6.2,0,46,15,0,0,0,0,0,0,90.8,0,40,22,6.5,40,0,0,3.76
1670620868,114,-78.6964127,35.7244857,49.999,12.193,80,6,10,0,1,-84,84,-0.309,0,81,0,0,0,0,22,33,7,0,46,15,2,0,0,0,0,0,90.1,0,40,23,8.3,46,0,0,0
1670620869,115,-78.6964106,35.7244407,50,12.193,80,6,10,0,1,-84,84,-0.314,0,81,0,0,0,0,23,1.5,9,0,46,15,2,0,0,0,0,0,90.1,0,40,22,7.8,47,0,0,190
1670620870,116,-78.6964086,35.7243958,49.999,12.193,80,6,10,0,1,-84,84,-0.334,0,81,0,0,0,0,22,0,7.8,0,46,15,0,0,0,0,0,0,91,0,40,22,9.2,49,0,0,0
1670620871,117,-78.6964065,35.7243509,49.998,12.193,80,6,10,0,1,-84,84,-0.332,0,81,0,0,0,0,23,17,9.3,0,46,15,2,0,0,0,0,0,90,-99.9,40,23,9.6,43,0,0,0
1670620872,118,-78.6964043,35.7243059,49.997,12.193,80,6,10,0,1,-84,84,-0.334,0,81,0,0,0,0,23,23,8.8,0,46,15,2,0,0,0,0,0,92.5,0,40,22,7.7,61,0,0,0
1670620873,119,-78.6964023,35.724261,49.998,12.193,79,6,10,0,1,-84,84,-0.371,0,81,0,0,0,0,22,17,7.8,0,46,15,0,0,0,0,0,0,90,0,40,23,7,42,0,0,0
1670620874,120,-78.6964002,35.7242162,50.002,12.193,79,6,10,0,1,-84,84,-0.286,0,81,0,0,0,0,22,33,6.3,0,46,15,2,0,0,0,0,0,90.7,0,40,22,7,46,0,0,0
1670620875,121,-78.6963981,35.7241713,50.001,12.193,79,6,10,0,1,-84,84,-0.284,0,81,0,0,0,0,23,0,8.1,0,46,15,2,0,0,0,0,0,89.7,0,40,23,8.4,48,0,0,0
1670620876,122,-78.696396,35.7241264,50,12.193,79,6,10,0,1,-84,84,-0.341,0,81,0,0,0,0,22,12,7.3,0,46,15,0,0,0,0,0,0,90.7,0,40,22,7.7,49,0,0,0
1670620877,123,-78.6963939,35.7240814,50,12.193,79,6,10,0,1,-84,84,-0.397,0,81,0,0,0,0,22,13,7.5,0,46,15,2,0,0,0,0,0,91.2,0,40,22,7.5,52,0,0,0
