Time,eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670620753,46,15,2,0,0,0,0,0,90.1,0,40,23,8.7,52,0,0,0
1670620754,46,15,2,0,0,0,0,0,89.9,0,40,23,8.4,48,0,0,0
1670620755,46,15,2,0,0,0,0,0,90.6,0,40,23,8.3,53,0,0,0
1670620756,46,15,0,0,0,0,0,0,89.5,0,40,23,8.6,50,0,0,0
1670620757,46,15,2,0,0,0,0,0,89.6,0,40,23,7.5,43,0,0,0
1670620758,46,15,2,0,0,0,0,0,90.6,0,40,22,8.6,56,0,0,0
1670620759,46,15,0,0,0,0,0,0,89.7,0,40,23,7.6,43,0,0,0
1670620760,46,15,2,0,0,0,0,0,90,0,40,23,8,48,0,0,0
1670620761,46,15,2,0,0,0,0,0,90.1,0,40,23,8.1,46,0,0,0
1670620762,46,15,2,0,0,0,0,0,92.2,0,40,22,6.9,57,0,0,261
1670620763,46,15,0,0,0,0,0,0,90.8,0,40,22,6.9,43,0,0,0
1670620764,46,15,2,0,0,0,0,0,94,0,40,22,5.9,69,0,0,0
1670620765,46,15,2,0,0,0,0,0,90.6,0,40,23,7.8,51,0,0,0
1670620766,46,15,0,0,0,0,0,0,92.2,0,40,21,7.1,54,0,0,0
1670620767,46,15,2,0,0,0,0,0,90.8,0,40,23,7.9,53,0,0,0
1670620768,46,15,2,0,0,0,0,0,89.8,0,40,23,7,41,0,0,0
1670620769,46,15,0,0,0,0,0,0,90.1,95,40,22,9.1,52,0,0,0
1670620770,46,15,2,0,0,0,0,0,91.4,0,40,22,6.2,46,0,0,0
1670620771,46,15,2,0,0,0,0,0,90.5,0,40,22,7.5,47,0,0,10.1
1670620772,46,15,2,0,0,0,0,0,90.9,0,40,22,8,51,0,0,0
1670620773,46,15,0,0,0,0,0,0,90.9,0,40,23,7.3,50,0,0,0
1670620774,46,15,2,0,0,0,0,0,90.9,0,40,22,8.1,52,0,0,0
1670620775,46,15,2,0,0,0,0,0,91.8,0,40,22,6.4,53,0,0,0
1670620776,46,15,0,0,0,0,0,0,90.5,0,40,23,9.3,57,0,0,0
1670620777,46,15,2,0,0,0,0,0,92.2,0,40,22,6.2,50,0,0,0
1670620778,46,15,2,0,0,0,0,0,90.5,0,40,22,7.3,46,0,0,0
1670620779,46,15,2,0,0,0,0,0,90.7,0,40,22,7.4,46,0,0,0
1670620780,46,15,0,0,0,0,0,0,89.8,0,40,23,8,46,0,0,0
1670620781,46,15,2,0,0,0,0,0,90.7,0,40,22,7.8,50,0,0,0
1670620782,46,15,2,0,0,0,0,0,91.5,0,40,22,6.4,48,0,0,10.1
1670620783,46,15,0,0,0,0,0,0,90.1,0,40,22,8.3,50,0,0,0
1670620784,46,15,2,0,0,0,0,0,91.6,0,40,23,6.7,50,0,0,0
1670620785,46,15,2,0,0,0,0,0,90.1,0,40,23,8,50,0,0,0
1670620786,46,15,2,0,0,0,0,0,90.2,0,40,22,6.7,42,0,0,0
1670620787,46,15,0,0,0,0,0,0,91.6,0,40,22,8.6,59,0,0,0
1670620788,46,15,2,0,0,0,0,0,90.8,0,40,22,7.2,47,0,0,10.1
1670620789,46,15,2,0,0,0,0,0,89.7,0,40,23,7.4,43,0,0,0
1670620790,46,15,2,0,0,0,0,0,90,0,40,23,8.1,48,0,0,0
1670620791,46,15,0,0,0,0,0,0,90.8,0,40,22,7.3,47,0,0,0
1670620792,46,15,2,0,0,0,0,0,90.5,0,40,22,6.7,43,0,0,0
1670620793,46,15,2,0,0,0,0,0,91.4,0,40,22,6.5,47,0,0,16.5
1670620794,46,15,0,0,0,0,0,0,90.3,0,40,23,8.5,51,0,0,0
1670620795,46,15,2,0,0,0,0,0,89.8,0,40,23,8.4,48,0,0,0
1670620796,46,15,2,0,0,0,0,0,89.3,0,40,23,7.6,41,0,0,0
1670620797,46,15,0,0,0,0,0,0,90.2,0,40,22,7.1,43,0,0,0
1670620798,46,15,2,0,0,0,0,0,91,0,40,23,7.9,54,0,0,190
1670620799,46,15,2,0,0,0,0,0,91.1,0,40,23,7.8,53,0,0,0
1670620800,46,15,2,0,0,0,0,0,90.9,0,40,23,7.6,50,0,0,0
1670620801,46,15,0,0,0,0,0,0,91.1,0,40,22,7.9,53,0,0,0
1670620802,46,15,2,0,0,0,0,0,90.5,0,40,22,7.4,48,0,0,0
1670620803,46,15,2,0,0,0,0,0,90.6,0,40,23,7.1,46,0,0,0
1670620804,46,15,0,0,0,0,0,0,90.6,0,40,22,8.8,54,0,0,0
1670620805,46,15,2,0,0,0,0,0,91.3,0,40,22,7.3,53,0,0,0
1670620806,46,15,2,0,0,0,0,0,90.6,0,40,22,6.6,42,0,0,0
1670620807,46,15,2,0,0,0,0,0,90.8,0,40,23,8.1,53,0,0,0
1670620808,46,15,0,0,0,0,0,0,92.2,0,40,22,7,54,0,0,243
1670620809,46,15,2,0,0,0,0,0,90.4,0,40,23,7.9,49,0,0,0
1670620810,46,15,0,0,0,0,0,0,90.4,0,40,22,11,51,0,0,0
1670620811,46,15,2,0,0,0,0,0,90.8,0,40,22,9.5,43,0,0,0
1670620812,46,15,2,0,0,0,0,0,90.3,0,40,22,8.1,49,0,0,0
1670620813,46,15,0,0,0,0,0,0,90.9,0,40,23,7.2,48,0,0,0
1670620814,46,15,2,0,0,0,0,0,90.4,0,40,23,7.3,49,0,0,0
1670620815,46,15,2,0,0,0,0,0,91,0,40,23,8.7,52,0,0,0
1670620816,46,15,0,0,0,0,0,0,89.6,0,40,23,9,52,0,0,0
1670620817,46,15,2,0,0,0,0,0,91.5,0,40,21,6.5,44,0,0,0
1670620818,46,15,2,0,0,0,0,0,90.5,0,40,22,7.7,50,0,0,0
1670620819,46,15,2,0,0,0,0,0,90,0,40,23,8.9,51,0,0,0
1670620820,46,15,0,0,0,0,0,0,91.5,0,40,22,6.6,47,0,0,0
1670620821,46,15,2,0,0,0,0,0,89.8,0,40,23,8.3,45,0,0,0
1670620822,46,15,2,0,0,0,0,0,90.3,0,40,23,8.5,51,0,0,0
1670620823,46,15,0,0,0,0,0,0,89.8,0,40,23,8.1,47,0,0,0
1670620824,46,15,2,0,0,0,0,0,91.5,0,40,22,6.8,47,0,0,0
1670620825,46,15,2,0,0,0,0,0,90.1,0,40,23,8.6,49,0,0,0
1670620826,46,15,2,0,0,0,0,0,89.9,0,40,23,7.6,44,0,0,0
1670620827,46,15,0,0,0,0,0,0,89.7,0,40,23,7.7,44,0,0,190
1670620828,46,15,2,0,0,0,0,0,89.7,0,40,23,9.7,54,0,0,0
1670620829,46,15,2,0,0,0,0,0,89.1,0,40,23,8.3,45,0,0,0
1670620830,46,15,0,0,0,0,0,0,90.9,0,40,22,7.6,49,0,0,0
1670620831,46,15,2,0,0,0,0,0,91,0,40,22,7.3,49,0,0,0
1670620832,46,15,2,0,0,0,0,0,90.1,0,40,23,7,44,0,0,0
1670620833,46,15,0,0,0,0,0,0,89.8,0,40,23,7.7,45,0,0,0
1670620834,46,15,2,0,0,0,0,0,90.7,0,40,22,7.3,48,0,0,0
1670620835,46,15,2,0,0,0,0,0,89.9,0,40,23,8.9,50,0,0,0
1670620836,46,15,2,0,0,0,0,0,90.4,0,40,22,7.1,44,0,0,0
1670620837,46,15,0,0,0,0,0,0,90.7,0,40,23,8.2,51,0,0,0
1670620838,46,15,2,0,0,0,0,0,90.7,0,40,22,6.4,41,0,0,0
1670620839,46,15,2,0,0,0,0,0,90.5,0,40,22,8.2,50,0,0,0
1670620840,46,15,0,0,0,0,0,0,89.6,0,40,23,8.9,49,0,0,0
1670620841,46,15,2,0,0,0,0,0,89.4,0,40,23,6.9,39,0,0,0
1670620842,46,15,2,0,0,0,0,0,90.1,0,40,23,8.5,51,0,0,0
1670620843,46,15,2,0,0,0,0,0,90.6,0,40,22,6.1,39,0,0,0
1670620844,46,15,0,0,0,0,0,0,89.6,0,40,23,9.2,54,0,0,0
1670620845,46,15,2,0,0,0,0,0,90.4,0,40,22,7.4,45,0,0,0
1670620846,46,15,2,0,0,0,0,0,89.9,0,40,22,8.4,48,0,0,0
1670620847,46,15,0,0,0,0,0,0,90.4,0,40,22,7,42,0,0,0
1670620848,46,15,2,0,0,0,0,0,90.6,0,40,22,8.5,50,0,0,0
1670620849,46,15,2,0,0,0,0,0,90.6,0,40,22,8.3,54,0,0,0
1670620850,46,15,0,0,0,0,0,0,90.5,0,40,22,8,45,0,0,0
1670620851,46,15,2,0,0,0,0,0,90.5,0,40,22,9.3,58,0,0,0
1670620852,46,15,2,0,0,0,0,0,89.7,0,40,23,8.2,48,0,0,0
1670620853,46,15,2,0,0,0,0,0,91,0,40,22,7.1,46,0,0,0
1670620854,46,15,0,0,0,0,0,0,90.9,0,40,23,6.3,44,0,0,3.76
1670620855,46,15,2,0,0,0,0,0,90.7,0,40,23,8,50,0,0,0
1670620856,46,15,2,0,0,0,0,0,90.4,0,40,22,6.9,44,0,0,0
1670620857,46,15,0,0,0,0,0,0,91.8,0,40,22,7.6,56,0,0,10.1
1670620858,46,15,2,0,0,0,0,0,91.1,0,40,22,7.1,49,0,0,446
1670620859,46,15,2,0,0,0,0,0,90.2,0,40,23,7.5,45,0,0,0
1670620860,46,15,2,0,0,0,0,0,90.2,0,40,22,8.3,48,0,0,0
1670620861,46,15,0,0,0,0,0,0,91,0,40,22,7.3,46,0,0,10.1
1670620862,46,15,2,0,0,0,0,0,90.5,0,40,22,7.3,46,0,0,0
1670620863,46,15,2,0,0,0,0,0,90.8,0,40,22,7.4,49,0,0,190
1670620864,46,15,0,0,0,0,0,0,91.4,0,40,23,6.5,49,0,0,0
1670620865,46,15,2,0,0,0,0,0,90.2,0,40,22,8.4,47,0,0,0
1670620866,46,15,2,0,0,0,0,0,90.1,0,40,22,8.8,51,0,0,0
1670620867,46,15,0,0,0,0,0,0,90.8,0,40,22,6.5,40,0,0,3.76
1670620868,46,15,2,0,0,0,0,0,90.1,0,40,23,8.3,46,0,0,0
1670620869,46,15,2,0,0,0,0,0,90.1,0,40,22,7.8,47,0,0,190
1670620870,46,15,0,0,0,0,0,0,91,0,40,22,9.2,49,0,0,0
1670620871,46,15,2,0,0,0,0,0,90,-99.9,40,23,9.6,43,0,0,0
1670620872,46,15,2,0,0,0,0,0,92.5,0,40,22,7.7,61,0,0,0
1670620873,46,15,0,0,0,0,0,0,90,0,40,23,7,42,0,0,0
1670620874,46,15,2,0,0,0,0,0,90.7,0,40,22,7,46,0,0,0
1670620875,46,15,2,0,0,0,0,0,89.7,0,40,23,8.4,48,0,0,0
1670620876,46,15,0,0,0,0,0,0,90.7,0,40,22,7.7,49,0,0,0
1670620877,46,15,2,0,0,0,0,0,91.2,0,40,22,7.5,52,0,0,0
1670620878,46,15,2,0,0,0,0,0,90.8,0,40,22,7.6,52,0,0,0
1670620879,46,15,0,0,0,0,0,0,90.4,0,40,22,7.7,46,0,0,0
1670620880,46,15,2,0,0,0,0,0,89.5,0,40,23,8.6,49,0,0,0
1670620881,46,15,2,0,0,0,0,0,90.2,0,40,23,7.7,47,0,0,0
1670620882,46,15,2,0,0,0,0,0,90.8,0,40,23,7.9,51,0,0,0
1670620883,46,15,0,0,0,0,0,0,90.6,0,40,23,7.1,46,0,0,0
1670620884,46,15,2,0,0,0,0,0,92.5,0,40,22,7.6,63,0,0,0
1670620885,46,15,2,0,0,0,0,0,90.4,0,40,23,8.5,50,0,0,0
1670620886,46,15,0,0,0,0,0,0,91.1,0,40,22,8,53,0,0,0
1670620887,46,15,2,0,0,0,0,0,90.3,0,40,22,6.9,42,0,0,0
1670620888,46,15,2,0,0,0,0,0,91.1,0,40,22,7.7,52,0,0,0
1670620889,46,15,0,0,0,0,0,0,91.4,0,40,22,7.8,53,0,0,0
1670620890,46,15,2,0,0,0,0,0,89.9,0,40,23,9.6,40,0,0,61
1670620891,46,15,2,0,0,0,0,0,91.6,0,40,22,9.2,54,0,0,190
1670620892,46,15,0,0,0,0,0,0,92.6,0,40,22,8.9,57,0,0,243
1670620893,46,15,2,0,0,0,0,0,90.7,0,40,22,10,51,0,0,0
1670620894,46,15,0,0,0,0,0,0,90.2,95.1,40,22,9.5,40,0,0,16.5
1670620895,46,15,2,0,0,0,0,0,91,0,40,22,12,56,0,0,0
1670620896,46,15,0,0,0,0,0,0,89.7,95,40,23,12,49,0,0,0
1670620897,46,15,2,0,0,0,0,0,89.8,0,40,23,10,55,0,0,0
1670620898,46,15,2,0,0,0,0,0,90.2,0,40,23,8.3,50,0,0,0
1670620899,46,15,0,0,0,0,0,0,91.5,0,40,22,7.6,52,0,0,0
1670620900,46,15,2,0,0,0,0,0,90.1,0,40,23,9.5,43,0,0,0
1670620901,46,15,0,0,0,0,0,0,91.3,-99.9,40,22,8.9,46,0,0,0
1670620902,46,15,2,0,0,0,0,0,90.1,0,40,23,8.6,46,0,0,0
1670620903,46,15,2,0,0,0,0,0,89.9,0,40,23,8.7,48,0,0,0
1670620904,46,15,0,0,0,0,0,0,90.6,0,40,22,6.6,40,0,0,0
1670620905,46,15,2,0,0,0,0,0,89.5,0,40,23,8.1,45,0,0,0
1670620906,46,15,2,0,0,0,0,0,90.9,0,40,23,8.8,57,0,0,3.76
1670620907,46,15,2,0,0,0,0,0,90.2,0,40,23,7.6,46,0,0,0
1670620908,46,15,0,0,0,0,0,0,90.1,0,40,23,7,41,0,0,0
1670620909,46,15,2,0,0,0,0,0,90.3,0,40,23,8.4,49,0,0,0
1670620910,46,15,2,0,0,0,0,0,90.1,0,40,23,7.8,43,0,0,0
1670620911,46,15,0,0,0,0,0,0,90.5,0,40,22,6.5,42,0,0,0
1670620912,46,15,2,0,0,0,0,0,90,0,40,23,7.1,44,0,0,0
1670620913,46,15,2,0,0,0,0,0,90,0,40,23,8.7,53,0,0,0
1670620914,46,15,0,0,0,0,0,0,90.5,0,40,23,7.1,43,0,0,0
1670620915,46,15,2,0,0,0,0,0,89.6,0,40,23,8.6,48,0,0,0
1670620916,46,15,2,0,0,0,0,0,90.7,0,40,22,6.7,42,0,0,0
1670620917,46,15,2,0,0,0,0,0,90,0,40,22,8.9,52,0,0,0
1670620918,46,15,0,0,0,0,0,0,89.9,0,40,23,7.3,43,0,0,0
1670620919,46,15,2,0,0,0,0,0,90.6,0,40,22,7.3,45,0,0,0
1670620920,46,15,2,0,0,0,0,0,90.5,0,40,22,7.4,43,0,0,0
1670620921,46,15,0,0,0,0,0,0,89.6,0,40,23,8.2,47,0,0,0
1670620922,46,15,2,0,0,0,0,0,90.5,0,40,22,7.5,45,0,0,0
1670620923,46,15,2,0,0,0,0,0,90.4,0,40,22,7.1,45,0,0,0
1670620924,46,15,0,0,0,0,0,0,89.8,0,40,23,7.9,46,0,0,0
1670620925,46,15,2,0,0,0,0,0,89.9,0,40,23,7.9,47,0,0,0
1670620926,46,15,2,0,0,0,0,0,91,0,40,22,8.4,54,0,0,0
1670620927,46,15,2,0,0,0,0,0,91.4,0,40,22,6.7,51,0,0,0
1670620928,46,15,0,0,0,0,0,0,90.8,0,40,22,7.1,45,0,0,0
1670620929,46,15,2,0,0,0,0,0,90,0,40,23,8.2,48,0,0,0
1670620930,46,15,2,0,0,0,0,0,91.3,0,40,22,7.7,42,0,0,0
1670620931,46,15,0,0,0,0,0,0,91.4,0,40,22,9.6,46,0,0,0
1670620932,46,15,2,0,0,0,0,0,90.6,0,40,22,6.8,46,0,0,0
1670620933,46,15,0,0,0,0,0,0,90.5,0,40,23,8.6,53,0,0,0
1670620934,46,15,2,0,0,0,0,0,91.5,0,40,23,8.4,60,0,0,0
1670620935,46,15,0,0,0,0,0,0,91.6,0,40,23,9.7,34,0,0,0
1670620936,46,15,2,0,0,0,0,0,90.1,0,40,23,14,44,0,0,0
1670620937,46,15,0,0,0,0,0,0,90.8,95,40,21,9.9,39,0,0,70
1670620938,46,15,2,0,0,0,0,0,91.4,95,40,21,9.4,38,0,0,0
1670620939,46,15,0,0,0,0,0,0,91.8,0,40,23,11,46,0,0,0
1670620940,46,15,2,0,0,0,0,0,91.1,0,40,22,12,58,0,0,0
1670620941,46,15,0,0,0,0,0,0,89.2,0,40,23,8.4,37,0,0,0
1670620942,46,15,2,0,0,0,0,0,91.1,0,40,22,7.8,51,0,0,0
1670620943,46,15,2,0,0,0,0,0,89.6,0,40,23,9.4,52,0,0,0
1670620944,46,15,0,0,0,0,0,0,89.9,0,40,23,7.7,44,0,0,0
1670620945,46,15,2,0,0,0,0,0,89.9,0,40,23,10,44,0,0,0
1670620946,46,15,0,0,0,0,0,0,91.2,0,40,23,9.8,47,0,0,0
1670620947,46,15,2,0,0,0,0,0,91.4,0,40,22,6.8,47,0,0,0
1670620948,46,15,2,0,0,0,0,0,90.2,0,40,22,7.3,44,0,0,190
1670620949,46,15,0,0,0,0,0,0,90.6,0,40,22,7.7,47,0,0,0
1670620950,46,15,2,0,0,0,0,0,89.6,0,40,23,7.9,44,0,0,0
1670620951,46,15,2,0,0,0,0,0,90,0,40,23,7,40,0,0,493
1670620952,46,15,0,0,0,0,0,0,90.1,0,40,23,9.6,57,0,0,0
1670620953,46,15,2,0,0,0,0,0,91.2,0,40,23,7.4,51,0,0,0
1670620954,46,15,2,0,0,0,0,0,90.2,0,40,23,8.5,52,0,0,0
1670620955,46,15,2,0,0,0,0,0,91.2,0,40,22,7.3,50,0,0,0
1670620956,46,15,0,0,0,0,0,0,91.8,0,40,22,7.2,51,0,0,0
1670620957,46,15,2,0,0,0,0,0,92.3,0,40,22,7.1,56,0,0,0
1670620958,46,15,2,0,0,0,0,0,90.4,0,40,23,7.7,50,0,0,0
1670620959,46,15,0,0,0,0,0,0,89.7,0,40,23,8.2,45,0,0,0
1670620960,46,15,2,0,0,0,0,0,89.9,0,40,23,7.2,41,0,0,0
1670620961,46,15,2,0,0,0,0,0,90.8,0,40,22,8.9,55,0,0,0
1670620962,46,15,0,0,0,0,0,0,92.9,0,40,22,6,51,0,0,0
1670620963,46,15,2,0,0,0,0,0,90.3,0,40,23,8.5,51,0,0,0
1670620964,46,15,2,0,0,0,0,0,90.1,0,40,22,6.9,43,0,0,0
1670620965,46,15,0,0,0,0,0,0,90.8,0,40,22,8,51,0,0,0
1670620966,46,15,2,0,0,0,0,0,91.3,0,40,22,7,48,0,0,0
1670620967,46,15,2,0,0,0,0,0,90.2,0,40,23,8.7,51,0,0,0
1670620968,46,15,2,0,0,0,0,0,90.6,0,40,22,7.3,47,0,0,0
1670620969,46,15,0,0,0,0,0,0,90,0,40,23,7.6,44,0,0,0
1670620970,46,15,2,0,0,0,0,0,91.1,0,40,23,8.9,59,0,0,0
1670620971,46,15,2,0,0,0,0,0,91.4,0,40,22,6.9,45,0,0,0
1670620972,46,15,0,0,0,0,0,0,90.1,0,40,22,6.9,41,0,0,0
1670620973,46,15,2,0,0,0,0,0,90.7,0,40,22,7.1,43,0,0,16.5
1670620974,46,15,2,0,0,0,0,0,89.6,0,40,23,8.5,50,0,0,0
1670620975,46,15,2,0,0,0,0,0,89.8,0,40,23,8.3,49,0,0,0
1670620976,46,15,0,0,0,0,0,0,91.2,0,40,22,7.3,47,0,0,1.08
1670620977,46,15,2,0,0,0,0,0,90.2,-99.9,40,22,8.1,48,0,0,0
1670620978,46,15,2,0,0,0,0,0,90.3,0,40,23,8,47,0,0,0
1670620979,46,15,0,0,0,0,0,0,89.5,0,40,23,8.2,44,0,0,0
1670620980,46,15,2,0,0,0,0,0,92.4,0,40,22,10,45,0,0,0
1670620981,46,15,0,0,0,0,0,0,89.7,0,40,23,13,42,0,0,0
1670620982,46,15,2,0,0,0,0,0,90.8,0,40,22,8,31,0,0,0
1670620983,46,15,0,0,0,0,0,0,90.5,-99.9,40,22,13,51,0,0,0
1670620984,46,15,0,0,0,0,0,0,93.5,0,40,21,9,54,0,0,0
1670620985,46,15,2,0,0,0,0,0,91.6,0,40,22,10,50,0,0,0
1670620986,46,15,0,0,0,0,0,0,90.7,0,40,22,10,46,0,0,0
1670620987,46,15,2,0,0,0,0,0,90.5,0,40,23,8,49,0,0,16.5
1670620988,46,15,2,0,0,0,0,0,90.7,0,40,23,9.2,59,0,0,0
1670620989,46,15,2,0,0,0,0,0,90.3,0,40,22,7.7,45,0,0,0
1670620990,46,15,0,0,0,0,0,0,90.8,0,40,22,7.6,38,0,0,190
1670620991,46,15,2,0,0,0,0,0,90.6,0,40,22,7.8,36,0,0,0
1670620992,46,15,0,0,0,0,0,0,90.2,0,40,23,9.6,49,0,0,0
1670620993,46,15,2,0,0,0,0,0,91.5,0,40,22,6.7,46,0,0,0
1670620994,46,15,2,0,0,0,0,0,90.3,0,40,22,7.7,47,0,0,10.1
1670620995,46,15,0,0,0,0,0,0,90.2,0,40,22,8.3,50,0,0,0
1670620996,46,15,2,0,0,0,0,0,91.8,0,40,22,7.5,53,0,0,0
1670620997,46,15,2,0,0,0,0,0,90,0,40,23,7.4,43,0,0,446
1670620998,46,15,0,0,0,0,0,0,90,0,40,22,8,49,0,0,0
1670620999,46,15,2,0,0,0,0,0,89.3,0,40,23,8,43,0,0,0
1670621000,46,15,2,0,0,0,0,0,90.8,0,40,22,7.5,49,0,0,0
1670621001,46,15,2,0,0,0,0,0,91.2,0,40,22,7.9,49,0,0,171
1670621002,46,15,0,0,0,0,0,0,91.1,0,40,22,7.5,50,0,0,0
1670621003,46,15,2,0,0,0,0,0,90.4,0,40,22,8.1,50,0,0,0
1670621004,46,15,2,0,0,0,0,0,90.2,0,40,22,7.7,47,0,0,0
1670621005,46,15,0,0,0,0,0,0,90.6,0,40,23,9,54,0,0,0
1670621006,46,15,2,0,0,0,0,0,91.3,0,40,22,8.2,52,0,0,0
1670621007,46,15,2,0,0,0,0,0,91.1,-99.9,40,22,7.3,50,0,0,0
1670621008,46,15,0,0,0,0,0,0,91.2,0,40,22,8.3,55,0,0,0
1670621009,46,15,2,0,0,0,0,0,90.1,0,40,23,8.1,50,0,0,0
1670621010,46,15,2,0,0,0,0,0,92.1,0,40,22,7,54,0,0,0
1670621011,46,15,0,0,0,0,0,0,91,0,40,23,8.1,53,0,0,0
1670621012,46,15,2,0,0,0,0,0,91.8,0,40,22,6.4,47,0,0,0
1670621013,46,15,2,0,0,0,0,0,92.1,0,40,22,7.7,64,0,0,0
1670621014,46,15,2,0,0,0,0,0,91.8,0,40,22,7,51,0,0,0
1670621015,46,15,0,0,0,0,0,0,90.5,0,40,23,8.2,52,0,0,0
1670621016,46,15,2,0,0,0,0,0,91.1,0,40,22,8.2,53,0,0,0
1670621017,46,15,2,0,0,0,0,0,90.9,0,40,22,6.8,43,0,0,0
1670621018,46,15,0,0,0,0,0,0,92.9,0,40,22,7.2,66,0,0,0
1670621019,46,15,2,0,0,0,0,0,89.8,0,40,23,6.7,38,0,0,0
1670621020,46,15,2,0,0,0,0,0,90.6,0,40,23,8.8,54,0,0,0
1670621021,46,15,0,0,0,0,0,0,90.7,0,40,22,8.4,52,0,0,249
1670621022,46,15,2,0,0,0,0,0,91.1,0,40,22,7.8,52,0,0,0
1670621023,46,15,2,0,0,0,0,0,91.7,0,40,22,6.4,48,0,0,0
1670621024,46,15,2,0,0,0,0,0,89.8,0,40,23,7.5,42,0,0,0
1670621025,46,15,0,0,0,0,0,0,89.7,0,40,23,10,35,0,0,0
1670621026,46,15,0,0,0,0,0,0,89.7,-99.9,40,23,14,50,0,0,0
1670621027,46,15,2,0,0,0,0,0,90.1,-99.9,40,23,9.7,32,0,0,0
1670621028,46,15,0,0,0,0,0,0,90.5,0,40,23,12,46,0,0,0
1670621029,46,15,2,0,0,0,0,0,90.1,0,40,23,11,42,0,0,0
1670621030,46,15,0,0,0,0,0,0,90.6,0,40,22,8.1,37,0,0,0
1670621031,46,15,2,0,0,0,0,0,91.4,0,40,22,8.2,44,0,0,0
1670621032,46,15,2,0,0,0,0,0,90.9,0,40,23,8.6,52,0,0,0
1670621033,46,15,0,0,0,0,0,0,90.5,0,40,22,7.4,47,0,0,0
1670621034,46,15,2,0,0,0,0,0,90.3,0,40,23,7.5,48,0,0,0
1670621035,46,15,2,0,0,0,0,0,90.5,0,40,23,9.1,43,0,0,0
1670621036,46,15,0,0,0,0,0,0,90.5,0,40,22,8.7,41,0,0,0
1670621037,46,15,2,0,0,0,0,0,91.6,0,40,21,7.2,43,0,0,0
1670621038,46,15,0,0,0,0,0,0,90.3,0,40,22,7.2,45,0,0,0
1670621039,46,15,2,0,0,0,0,0,90,0,40,23,8.5,50,0,0,0
1670621040,46,15,2,0,0,0,0,0,91.4,0,40,22,8,55,0,0,1.34
1670621041,46,15,0,0,0,0,0,0,91.3,0,40,22,7.6,51,0,0,0
1670621042,46,15,2,0,0,0,0,0,91.1,0,40,22,7.9,54,0,0,0
1670621043,46,15,2,0,0,0,0,0,91.2,0,40,22,7.8,51,0,0,0
1670621044,46,15,2,0,0,0,0,0,90.7,0,40,21,7.1,47,0,0,0
1670621045,46,15,0,0,0,0,0,0,91.1,0,40,22,8,53,0,0,0
1670621046,46,15,2,0,0,0,0,0,90.8,0,40,22,7.9,51,0,0,0
1670621047,46,15,2,0,0,0,0,0,90.2,0,40,23,7,42,0,0,0
1670621048,46,15,0,0,0,0,0,0,91.4,0,40,22,7.4,51,0,0,0
