Time,eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670624190,46,15,2,0,0,0,0,0,90.5,0,40,22,7.4,44,0,0,980
1670624191,46,15,2,0,0,0,0,0,90.7,0,40,22,7.3,46,0,0,0
1670624192,46,15,0,0,0,0,0,0,90,0,40,23,8.8,52,0,0,0
1670624193,46,15,2,0,0,0,0,0,89.8,0,40,23,8.9,49,0,0,0
1670624194,46,15,2,0,0,0,0,0,89.8,0,40,23,6.7,39,0,0,0
1670624195,46,15,0,0,0,0,0,0,89.9,0,40,23,9,48,0,0,0
1670624196,46,15,2,0,0,0,0,0,89.7,0,40,23,8.6,47,0,0,0
1670624197,46,15,2,0,0,0,0,0,90.8,0,40,23,7.8,47,0,0,0
1670624198,46,15,0,0,0,0,0,0,90.2,0,40,22,7.9,46,0,0,0
1670624199,46,15,2,0,0,0,0,0,89.9,0,40,23,8.9,53,0,0,0
1670624200,46,15,2,0,0,0,0,0,90.2,0,40,23,7.2,42,0,0,0
1670624201,46,15,2,0,0,0,0,0,90.4,0,40,23,7.5,47,0,0,0
1670624202,46,15,0,0,0,0,0,0,91,0,40,23,8.5,55,0,0,0
1670624203,46,15,2,0,0,0,0,0,90.6,0,40,22,8,48,0,0,0
1670624204,46,15,2,0,0,0,0,0,89.6,0,40,23,8.7,51,0,0,0
1670624205,46,15,0,0,0,0,0,0,91,0,40,22,6.8,44,0,0,0
1670624206,46,15,2,0,0,0,0,0,91.3,0,40,22,7.7,49,0,0,239
1670624207,46,15,2,0,0,0,0,0,91.7,0,40,22,7.5,52,0,0,0
1670624208,46,15,0,0,0,0,0,0,91.2,0,40,23,7.5,50,0,0,0
1670624209,46,15,2,0,0,0,0,0,90.9,0,40,22,7.5,48,0,0,0
1670624210,46,15,2,0,0,0,0,0,90.8,0,40,22,7.7,48,0,0,0
1670624211,46,15,2,0,0,0,0,0,91,0,40,22,7.3,48,0,0,0
1670624212,46,15,0,0,0,0,0,0,91.5,0,40,22,8,58,0,0,0
1670624213,46,15,2,0,0,0,0,0,90.7,0,40,22,7.6,49,0,0,0
1670624214,46,15,2,0,0,0,0,0,91.6,0,40,22,7.9,56,0,0,0
1670624215,46,15,0,0,0,0,0,0,92,0,40,22,6.7,53,0,0,0
1670624216,46,15,2,0,0,0,0,0,90.4,0,40,23,8,48,0,0,0
1670624217,46,15,2,0,0,0,0,0,89.4,0,40,23,8.4,47,0,0,0
1670624218,46,15,0,0,0,0,0,0,90.7,0,40,22,7.6,48,0,0,0
1670624219,46,15,2,0,0,0,0,0,89.8,0,40,22,9,50,0,0,0
1670624220,46,15,2,0,0,0,0,0,90.5,0,40,23,8.3,50,0,0,0
1670624221,46,15,2,0,0,0,0,0,90.2,0,40,22,7.6,47,0,0,0
1670624222,46,15,0,0,0,0,0,0,90.8,0,40,22,6.4,40,0,0,45
1670624223,46,15,2,0,0,0,0,0,90.2,0,40,22,9.3,54,0,0,0
1670624224,46,15,2,0,0,0,0,0,90.5,0,40,23,8.6,53,0,0,0
1670624225,46,15,0,0,0,0,0,0,91.3,0,40,22,7.9,54,0,0,0
1670624226,46,15,2,0,0,0,0,0,91.9,0,40,22,7.2,54,0,0,0
1670624227,46,15,2,0,0,0,0,0,91.1,0,40,22,7.3,49,0,0,0
1670624228,46,15,0,0,0,0,0,0,90.2,0,40,22,7.2,43,0,0,0
1670624229,46,15,2,0,0,0,0,0,90.2,0,40,23,9,56,0,0,0
1670624230,46,15,2,0,0,0,0,0,91.9,0,40,22,8.6,49,0,0,240
1670624231,46,15,0,0,0,0,0,0,91.6,0,40,21,7.6,41,0,0,0
1670624232,46,15,2,0,0,0,0,0,90.3,0,40,23,9.4,54,0,0,0
1670624233,46,15,2,0,0,0,0,0,92.9,0,40,22,7.1,63,0,0,0
1670624234,46,15,0,0,0,0,0,0,91.3,0,40,22,6,45,0,0,72
1670624235,46,15,2,0,0,0,0,0,91.1,0,40,22,7.8,55,0,0,0
1670624236,46,15,2,0,0,0,0,0,90.5,0,40,23,7.2,46,0,0,0
1670624237,46,15,0,0,0,0,0,0,90.6,0,40,22,7.6,46,0,0,446
1670624238,46,15,2,0,0,0,0,0,90.1,0,40,22,8.1,47,0,0,0
1670624239,46,15,2,0,0,0,0,0,90.4,0,40,22,8,47,0,0,0
1670624240,46,15,0,0,0,0,0,0,91.2,0,40,22,7.6,51,0,0,0
1670624241,46,15,2,0,0,0,0,0,90.7,0,40,23,7.4,51,0,0,0
1670624242,46,15,2,0,0,0,0,0,90.2,0,40,22,7.9,48,0,0,0
1670624243,46,15,2,0,0,0,0,0,91.1,0,40,22,7.8,51,0,0,0
1670624244,46,15,0,0,0,0,0,0,92.6,0,40,22,6.6,55,0,0,0
1670624245,46,15,2,0,0,0,0,0,89.8,0,40,23,9.5,55,0,0,0
1670624246,46,15,2,0,0,0,0,0,90.7,-99.9,40,23,7.5,50,0,0,0
1670624247,46,15,0,0,0,0,0,0,90.6,0,40,22,6.9,45,0,0,0
1670624248,46,15,2,0,0,0,0,0,90.7,0,40,22,7.9,50,0,0,0
1670624249,46,15,2,0,0,0,0,0,89.6,0,40,23,9.3,50,0,0,0
1670624250,46,15,0,0,0,0,0,0,90.5,0,40,23,10,44,0,0,0
1670624251,46,15,2,0,0,0,0,0,91.5,0,40,22,8.7,50,0,0,240
1670624252,46,15,0,0,0,0,0,0,92.1,0,40,22,10,59,0,0,0
1670624253,46,15,2,0,0,0,0,0,93,0,40,22,8.7,51,0,0,0
1670624254,46,15,0,0,0,0,0,0,92.1,0,40,21,7.1,42,0,0,0
1670624255,46,15,2,0,0,0,0,0,90.9,0,40,22,9.7,47,0,0,240
1670624256,46,15,0,0,0,0,0,0,91.7,0,40,22,7.6,44,0,0,980
1670624257,46,15,2,0,0,0,0,0,89.8,0,40,23,8.7,51,0,0,0
1670624258,46,15,2,0,0,0,0,0,89.3,0,40,23,8.7,47,0,0,193
1670624259,46,15,2,0,0,0,0,0,90.1,0,40,23,9.2,53,0,0,0
1670624260,46,15,0,0,0,0,0,0,90.4,0,40,23,10,45,0,0,0
1670624261,46,15,2,0,0,0,0,0,91.8,0,40,21,8,43,0,0,0
1670624262,46,15,0,0,0,0,0,0,91,0,40,22,8.1,53,0,0,0
1670624263,46,15,2,0,0,0,0,0,90.6,0,40,22,8.1,52,0,0,0
1670624264,46,15,2,0,0,0,0,0,91,0,40,22,6.5,41,0,0,0
1670624265,46,15,0,0,0,0,0,0,90,0,40,23,8.2,47,0,0,446
1670624266,46,15,2,0,0,0,0,0,91.7,0,40,22,7.5,52,0,0,190
1670624267,46,15,2,0,0,0,0,0,89.6,0,40,22,9,51,0,0,0
1670624268,46,15,0,0,0,0,0,0,90.1,0,40,23,9.2,50,0,0,0
1670624269,46,15,2,0,0,0,0,0,91.6,0,40,22,6.5,47,0,0,0
1670624270,46,15,2,0,0,0,0,0,89.2,0,40,23,9.2,48,0,0,0
1670624271,46,15,2,0,0,0,0,0,89.3,0,40,23,8.3,44,0,0,0
1670624272,46,15,0,0,0,0,0,0,89.4,0,40,23,8.2,45,0,0,0
1670624273,46,15,2,0,0,0,0,0,90.8,0,40,22,6.1,38,0,0,13.7
1670624274,46,15,2,0,0,0,0,0,90.6,0,40,22,6.9,42,0,0,13.7
1670624275,46,15,0,0,0,0,0,0,90.4,0,40,23,8.2,49,0,0,13.7
1670624276,46,15,2,0,0,0,0,0,89.9,0,40,23,7.9,45,0,0,0
1670624277,46,15,2,0,0,0,0,0,90.1,0,40,22,9.3,54,0,0,8.79
1670624278,46,15,0,0,0,0,0,0,90.2,0,40,22,8.2,47,0,0,0
1670624279,46,15,2,0,0,0,0,0,89.9,0,40,22,6.9,40,0,0,13.7
1670624280,46,15,2,0,0,0,0,0,90.6,0,40,23,7.9,47,0,0,0
1670624281,46,15,0,0,0,0,0,0,89.9,0,40,22,6.9,40,0,0,0
1670624282,46,15,2,0,0,0,0,0,89.8,0,40,23,8.3,49,0,0,0
1670624283,46,15,2,0,0,0,0,0,89.5,0,40,23,8,43,0,0,0
1670624284,46,15,2,0,0,0,0,0,90.4,0,40,23,8.2,49,0,0,0
1670624285,46,15,0,0,0,0,0,0,91.8,0,40,22,6.4,50,0,0,0
1670624286,46,15,2,0,0,0,0,0,89.6,0,40,23,8.4,48,0,0,0
1670624287,46,15,2,0,0,0,0,0,91.4,0,40,22,7.4,52,0,0,0
1670624288,46,15,0,0,0,0,0,0,91.4,0,40,22,7.4,50,0,0,0
1670624289,46,15,2,0,0,0,0,0,89.7,0,40,23,7.9,46,0,0,0
1670624290,46,15,2,0,0,0,0,0,89.8,0,40,23,12,51,0,0,0
1670624291,46,15,0,0,0,0,0,0,91.5,94.9,40,22,12,55,0,0,0
1670624292,46,15,2,0,0,0,0,0,90.4,0,40,22,7.2,41,0,0,0
1670624293,46,15,0,0,0,0,0,0,89.6,0,40,23,8.8,47,0,0,0
1670624294,46,15,2,0,0,0,0,0,91.5,0,40,22,6.7,49,0,0,0
1670624295,46,15,2,0,0,0,0,0,91.1,0,40,22,12,47,0,0,11.2
1670624296,46,15,0,0,0,0,0,0,91.4,0,40,23,12,56,0,0,0
1670624297,46,15,2,0,0,0,0,0,90.8,95.1,40,22,9.7,39,0,0,5.72
1670624298,46,15,0,0,0,0,0,0,89.6,95,40,22,12,43,0,0,1.81
1670624299,46,15,0,0,0,0,0,0,91.2,0,40,23,13,51,0,0,7.36
1670624300,46,15,2,0,0,0,0,0,89.2,0,40,23,10,39,0,0,0
1670624301,46,15,0,0,0,0,0,0,91.1,0,40,22,8.6,42,0,0,0
1670624302,46,15,2,0,0,0,0,0,90,0,40,23,8.1,48,0,0,0
1670624303,46,15,2,0,0,0,0,0,90.6,0,40,22,7,43,0,0,0
1670624304,46,15,2,0,0,0,0,0,89.7,0,40,23,8.8,49,0,0,0
1670624305,46,15,0,0,0,0,0,0,90.4,0,40,23,10,45,0,0,0
1670624306,46,15,2,0,0,0,0,0,90.8,0,40,22,11,46,0,0,0
1670624307,46,15,0,0,0,0,0,0,90.4,0,40,22,7.8,45,0,0,0
1670624308,46,15,2,0,0,0,0,0,89.7,0,40,22,8.1,46,0,0,0
1670624309,46,15,2,0,0,0,0,0,89.1,0,40,23,7.9,42,0,0,980
1670624310,46,15,0,0,0,0,0,0,90.2,0,40,22,7.1,41,0,0,0
1670624311,46,15,2,0,0,0,0,0,90.3,0,40,23,8.2,49,0,0,0
1670624312,46,15,2,0,0,0,0,0,89.3,0,40,23,8.5,47,0,0,2.41
1670624313,46,15,0,0,0,0,0,0,90.2,0,40,23,7.3,41,0,0,0
1670624314,46,15,2,0,0,0,0,0,89.8,0,40,23,8.7,48,0,0,0
1670624315,46,15,2,0,0,0,0,0,92.1,0,40,23,6.7,54,0,0,0
1670624316,46,15,2,0,0,0,0,0,89.6,0,40,23,8.5,47,0,0,0
1670624317,46,15,0,0,0,0,0,0,89.7,0,40,23,8.1,45,0,0,0
1670624318,46,15,2,0,0,0,0,0,89.6,0,40,23,7.1,41,0,0,26.5
1670624319,46,15,2,0,0,0,0,0,89.6,0,40,23,8.7,47,0,0,0
1670624320,46,15,0,0,0,0,0,0,90.5,0,40,22,8.4,49,0,0,8.79
1670624321,46,15,2,0,0,0,0,0,90,0,40,22,6.9,40,0,0,7.36
1670624322,46,15,2,0,0,0,0,0,89.8,0,40,23,8.9,49,0,0,0
1670624323,46,15,0,0,0,0,0,0,90.3,0,40,23,7.5,48,0,0,0
1670624324,46,15,2,0,0,0,0,0,90.8,0,40,23,8.6,53,0,0,0
1670624325,46,15,2,0,0,0,0,0,90.7,0,40,23,8.2,51,0,0,0
1670624326,46,15,2,0,0,0,0,0,90.9,0,40,22,7.7,48,0,0,8.79
1670624327,46,15,0,0,0,0,0,0,92.2,0,40,22,7.6,61,0,0,0
1670624328,46,15,2,0,0,0,0,0,91.6,0,40,22,6.3,45,0,0,0
1670624329,46,15,2,0,0,0,0,0,92.9,0,40,22,7.3,64,0,0,0
1670624330,46,15,0,0,0,0,0,0,91,0,40,22,7.8,52,0,0,0
1670624331,46,15,2,0,0,0,0,0,91.5,0,40,22,7.1,50,0,0,0
1670624332,46,15,2,0,0,0,0,0,90.7,0,40,22,8.4,53,0,0,0
1670624333,46,15,0,0,0,0,0,0,91.1,0,40,21,6.7,43,0,0,0
1670624334,46,15,2,0,0,0,0,0,89.8,0,40,23,8.3,45,0,0,0
1670624335,46,15,2,0,0,0,0,0,91.3,0,40,22,7.5,52,0,0,0
1670624336,46,15,2,0,0,0,0,0,91,0,40,22,7.9,51,0,0,0
1670624337,46,15,0,0,0,0,0,0,90.5,0,40,23,7.4,44,0,0,0
1670624338,46,15,2,0,0,0,0,0,90.9,0,40,22,8,50,0,0,0
1670624339,46,15,2,0,0,0,0,0,91.3,0,40,22,7.2,47,0,0,0
1670624340,46,15,0,0,0,0,0,0,92.2,-99.9,40,22,12,41,0,0,249
1670624341,46,15,0,0,0,0,0,0,91.3,0,40,23,12,55,0,0,0
1670624342,46,15,2,0,0,0,0,0,90.6,0,40,23,9.5,37,0,0,0
1670624343,46,15,0,0,0,0,0,0,92.8,-99.9,40,22,12,65,0,0,0
1670624344,46,15,2,0,0,0,0,0,93.4,0,40,22,9.4,71,0,0,0
1670624345,46,15,0,0,0,0,0,0,91.1,95.1,40,22,11,51,0,0,0
1670624346,46,15,2,0,0,0,0,0,90.5,-99.9,40,23,9.9,47,0,0,0
1670624347,46,15,0,0,0,0,0,0,91.2,0,40,22,7.5,51,0,0,0
1670624348,46,15,2,0,0,0,0,0,90.7,0,40,23,8.5,53,0,0,0
1670624349,46,15,2,0,0,0,0,0,90.5,0,40,23,7.9,47,0,0,0
1670624350,46,15,0,0,0,0,0,0,90.9,0,40,22,9.3,46,0,0,0
1670624351,46,15,2,0,0,0,0,0,90.7,0,40,22,11,48,0,0,223
1670624352,46,15,2,0,0,0,0,0,90,0,40,23,10,48,0,0,0
1670624353,46,15,0,0,0,0,0,0,90.4,0,40,22,9.2,54,0,0,0
1670624354,46,15,2,0,0,0,0,0,90.8,0,40,22,8.2,47,0,0,0
1670624355,46,15,2,0,0,0,0,0,91,0,40,22,8.4,57,0,0,0
1670624356,46,15,0,0,0,0,0,0,91.6,0,40,22,9,63,0,0,0
1670624357,46,15,2,0,0,0,0,0,90,0,40,22,7.3,42,0,0,0
1670624358,46,15,2,0,0,0,0,0,90.4,0,40,22,7.1,39,0,0,0
1670624359,46,15,0,0,0,0,0,0,90.9,0,40,23,8.2,51,0,0,0
1670624360,46,15,2,0,0,0,0,0,89.6,0,40,23,8.7,47,0,0,193
1670624361,46,15,2,0,0,0,0,0,89.7,0,40,23,9.6,49,0,0,0
1670624362,46,15,0,0,0,0,0,0,90,0,40,23,9.1,50,0,0,0
1670624363,46,15,2,0,0,0,0,0,90.6,0,40,22,7,43,0,0,0
1670624364,46,15,2,0,0,0,0,0,89.9,0,40,23,8.5,46,0,0,0
1670624365,46,15,0,0,0,0,0,0,90.3,0,40,23,7.1,43,0,0,26.5
1670624366,46,15,2,0,0,0,0,0,89.8,0,40,23,8.6,47,0,0,7.36
1670624367,46,15,2,0,0,0,0,0,90.1,0,40,23,9.1,47,0,0,0
1670624368,46,15,0,0,0,0,0,0,90.4,0,40,23,7,42,0,0,0
1670624369,46,15,2,0,0,0,0,0,90.9,0,40,22,7.6,46,0,0,0
1670624370,46,15,2,0,0,0,0,0,90.5,0,40,23,8.7,52,0,0,446
1670624371,46,15,2,0,0,0,0,0,90,0,40,23,9.4,53,0,0,0
1670624372,46,15,0,0,0,0,0,0,89.6,0,40,23,8.5,48,0,0,0
1670624373,46,15,2,0,0,0,0,0,89.5,0,40,23,8.2,47,0,0,20.1
1670624374,46,15,2,0,0,0,0,0,89.9,0,40,23,10,54,0,0,0
1670624375,46,15,0,0,0,0,0,0,92.6,0,40,22,7,57,0,0,0
1670624376,46,15,2,0,0,0,0,0,90.5,0,40,23,7.3,46,0,0,8.79
1670624377,46,15,2,0,0,0,0,0,90.3,0,40,23,7.3,45,0,0,189
1670624378,46,15,0,0,0,0,0,0,90.8,0,40,22,7.4,49,0,0,0
1670624379,46,15,2,0,0,0,0,0,90.3,0,40,22,7.8,47,0,0,0
