Time,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%]
1670624105,0,1,-84,84,-0.346,0,81,0,0,0,0,22,8.3,8.2,0
1670624106,0,1,-84,84,-0.347,0,81,0,0,0,0,22,0,5.2,0
1670624107,0,1,-84,84,-0.348,0,81,0,0,0,0,22,2.2,6.6,0
1670624108,0,1,-84,84,-0.277,0,81,0,0,0,0,23,0,9.8,0
1670624109,0,1,-84,84,-0.316,0,81,0,0,0,0,22,8.3,8.1,0
1670624110,0,1,-84,84,-0.326,0,81,0,0,0,0,22,25,7.4,0
1670624111,0,1,-84,84,-0.384,0,81,0,0,0,0,23,0,8.7,0
1670624112,0,1,-84,84,-0.302,0,81,0,0,0,0,23,8.3,11,0
1670624113,0,1,-84,84,-0.322,0,81,0,0,0,0,22,8.3,7.5,0
1670624114,0,1,-84,84,-0.357,0,81,0,0,0,0,23,0,7.7,0
1670624115,0,1,-84,84,-0.3,0,81,0,0,0,0,22,8.3,8.1,0
1670624116,0,1,-84,84,-0.327,0,81,0,0,0,0,22,0,6,0
1670624117,0,1,-84,84,-0.351,0,81,0,0,0,0,22,0,7.3,0
1670624118,0,1,-84,84,-0.316,0,81,0,0,0,0,23,8.3,7.5,0
1670624119,0,1,-84,84,-0.327,0,81,0,0,0,0,22,0,7.5,0
1670624120,0,1,-84,84,-0.347,0,81,0,0,0,0,23,0,7.7,0
1670624121,0,1,-84,84,-0.397,0,81,0,0,0,0,22,18,6.5,0
1670624122,0,1,-84,84,-0.377,0,81,0,0,0,0,23,17,7.7,0
1670624123,0,1,-84,84,-0.354,0,81,0,0,0,0,23,17,8.4,0
1670624124,0,1,-84,84,-0.299,0,81,0,0,0,0,23,8.3,8.7,0
1670624125,0,1,-84,84,-0.397,0,81,0,0,0,0,22,3.3,7.1,0
1670624126,0,1,-84,84,-0.282,0,81,0,0,0,0,22,0,7.7,0
1670624127,0,1,-84,84,-0.352,0,81,0,0,0,0,22,9.8,6.7,0
1670624128,0,1,-84,84,-0.39,0,81,0,0,0,0,23,16,8,0
1670624129,0,1,-84,84,-0.331,0,81,0,0,0,0,22,8.3,7.5,0
1670624130,0,1,-84,84,-0.351,0,81,0,0,0,0,22,16,7.5,0
1670624131,0,1,-84,84,-0.284,0,81,0,0,0,0,23,3.4,7.7,0
1670624132,0,1,-84,84,-0.36,0,81,0,0,0,0,22,8.3,8.3,0
1670624133,0,1,-84,84,-0.329,0,81,0,0,0,0,23,0,8,0
1670624134,0,1,-84,84,-0.331,0,81,0,0,0,0,22,8.3,8.8,0
1670624135,0,1,-84,84,-0.326,0,81,0,0,0,0,22,8.3,7,0
1670624136,0,1,-84,84,-0.379,0,81,0,0,0,0,23,8.3,8.1,0
1670624137,0,1,-84,84,-0.33,0,81,0,0,0,0,23,8.3,8.1,0
1670624138,0,1,-84,84,-0.318,0,81,0,0,0,0,23,16,7.1,0
1670624139,0,1,-84,84,-0.309,0,81,0,0,0,0,22,9.8,8.2,0
1670624140,0,1,-84,84,-0.334,0,81,0,0,0,0,23,8.3,10,0
1670624141,0,1,-84,84,-0.293,0,81,0,0,0,0,23,0,6.7,0
1670624142,0,1,-84,84,-0.414,0,81,0,0,0,0,23,0,8.7,0
1670624143,0,1,-84,84,-0.305,0,81,0,0,0,0,22,8.3,7.4,0
1670624144,0,1,-84,84,-0.353,0,81,0,0,0,0,23,8.3,6.6,0
1670624145,0,1,-84,84,-0.275,0,81,0,0,0,0,23,8.3,8.5,0
1670624146,0,1,-84,84,-0.296,0,81,0,0,0,0,22,8.3,7.7,0
1670624147,0,1,-84,84,-0.402,0,81,0,0,0,0,22,3.8,8.4,0
1670624148,0,1,-84,84,-0.366,0,81,0,0,0,0,22,8.3,5.9,0
1670624149,0,1,-84,84,-0.369,0,81,0,0,0,0,23,8.3,8.8,0
1670624150,0,1,-84,84,-0.323,0,81,0,0,0,0,22,8.3,7.8,0
1670624151,0,1,-84,84,-0.358,0,81,0,0,0,0,22,8.3,5.8,0
1670624152,0,1,-84,84,-0.296,0,81,0,0,0,0,22,8.3,7.8,0
1670624153,0,1,-84,84,-0.332,0,81,0,0,0,0,22,8.3,7.8,0
1670624154,0,1,-84,84,-0.396,0,81,0,0,0,0,22,7.3,6.6,0
1670624155,0,1,-84,84,-0.359,0,81,0,0,0,0,23,0,8.2,0
1670624156,0,1,-84,84,-0.312,0,81,0,0,0,0,23,8.3,8.7,0
1670624157,0,1,-84,84,-0.385,0,81,0,0,0,0,22,12,6.1,0
1670624158,0,1,-84,84,-0.333,0,81,0,0,0,0,23,2,8.2,0
1670624159,0,1,-84,84,-0.38,0,81,0,0,0,0,22,8.3,7.4,0
1670624160,0,1,-84,84,-0.286,0,81,0,0,0,0,22,0,7,0
1670624161,0,1,-84,84,-0.37,0,81,0,0,0,0,22,25,6,0
1670624162,0,1,-84,84,-0.371,0,81,0,0,0,0,22,0,7,0
1670624163,0,1,-84,84,-0.357,0,81,0,0,0,0,23,17,7.4,0
1670624164,0,1,-84,84,-0.349,0,81,0,0,0,0,23,25,8.2,0
1670624165,0,1,-84,84,-0.237,0,81,0,0,0,0,22,0,8,0
1670624166,0,1,-84,84,-0.368,0,81,0,0,0,0,22,16,6.9,0
1670624167,0,1,-84,84,-0.355,0,81,0,0,0,0,23,3.3,8.7,0
1670624168,0,1,-84,84,-0.304,0,81,0,0,0,0,22,8.3,7.6,0
1670624169,0,1,-84,84,-0.387,0,81,0,0,0,0,23,0,8.5,0
1670624170,0,1,-84,84,-0.28,0,81,0,0,0,0,22,0,8.8,0
1670624171,0,1,-84,84,-0.291,0,81,0,0,0,0,22,0,9.4,0
1670624172,0,1,-84,84,-0.341,0,81,0,0,0,0,22,16,7,0
1670624173,0,1,-84,84,-0.386,0,81,0,0,0,0,23,8.3,8.1,0
1670624174,0,1,-84,84,-0.37,0,81,0,0,0,0,22,16,7.8,0
1670624175,0,1,-84,84,-0.379,0,81,0,0,0,0,23,8.3,8.4,0
1670624176,0,1,-84,84,-0.328,0,81,0,0,0,0,22,8.3,6.6,0
1670624177,0,1,-84,84,-0.311,0,81,0,0,0,0,23,0,8,0
1670624178,0,1,-84,84,-0.411,0,81,0,0,0,0,23,0,8.5,0
1670624179,0,1,-84,84,-0.377,0,81,0,0,0,0,23,0,7.9,0
1670624180,0,1,-84,84,-0.38,0,81,0,0,0,0,22,0,7.1,0
1670624181,0,1,-84,84,-0.355,0,81,0,0,0,0,22,8.3,8,0
1670624182,0,1,-84,84,-0.315,0,81,0,0,0,0,23,8.3,9.4,0
1670624183,0,1,-84,84,-0.351,0,81,0,0,0,0,23,8.3,8.5,0
1670624184,0,1,-84,84,-0.284,0,81,0,0,0,0,22,2,6.6,0
1670624185,0,1,-84,84,-0.334,0,81,0,0,0,0,23,2.2,9.3,0
1670624186,0,1,-84,84,-0.348,0,81,0,0,0,0,23,8.3,8.9,0
1670624187,0,1,-84,84,-0.28,0,81,0,0,0,0,23,8.3,8.4,0
1670624188,0,1,-84,84,-0.299,0,81,0,0,0,0,23,8.3,8.6,0
1670624189,0,1,-84,84,-0.328,0,81,0,0,0,0,23,8.3,8,0
1670624190,0,1,-84,84,-0.362,0,81,0,0,0,0,23,0,7.1,0
1670624191,0,1,-84,84,-0.354,0,81,0,0,0,0,22,8.3,6.4,0
1670624192,0,1,-84,84,-0.308,0,81,0,0,0,0,22,25,7.7,0
1670624193,0,1,-84,84,-0.355,0,81,0,0,0,0,23,25,8.9,0
1670624194,0,1,-84,84,-0.367,0,81,0,0,0,0,23,16,7.3,0
1670624195,0,1,-84,84,-0.385,0,81,0,0,0,0,23,17,8.5,0
1670624196,0,1,-84,84,-0.363,0,81,0,0,0,0,23,25,8.1,0
1670624197,0,1,-84,84,-0.369,0,81,0,0,0,0,23,17,8.2,0
1670624198,0,1,-84,84,-0.277,0,81,0,0,0,0,23,0,8.2,0
1670624199,0,1,-84,84,-0.289,0,81,0,0,0,0,22,25,7.8,0
1670624200,0,1,-84,84,-0.382,0,81,0,0,0,0,23,17,8,0
1670624201,0,1,-84,84,-0.375,0,81,0,0,0,0,23,17,7.5,0
1670624202,0,1,-84,84,-0.32,0,81,0,0,0,0,22,17,7.6,0
1670624203,0,1,-84,84,-0.337,0,81,0,0,0,0,22,16,8.5,0
1670624204,0,1,-84,84,-0.342,0,81,0,0,0,0,22,16,7.8,0
1670624205,0,1,-84,84,-0.287,0,81,0,0,0,0,23,0,7.9,0
1670624206,0,1,-84,84,-0.309,0,81,0,0,0,0,22,0,7.9,0
1670624207,0,1,-84,84,-0.349,0,81,0,0,0,0,22,3.3,6.7,0
1670624208,0,1,-84,84,-0.337,0,81,0,0,0,0,23,8.3,7.7,0
1670624209,0,1,-84,84,-0.378,0,81,0,0,0,0,22,0,6.6,0
1670624210,0,1,-84,84,-0.3,0,81,0,0,0,0,22,2,6.9,0
1670624211,0,1,-84,84,-0.275,0,81,0,0,0,0,22,8.3,8.4,0
1670624212,0,1,-84,84,-0.345,0,81,0,0,0,0,22,8.3,7.8,0
1670624213,0,1,-84,84,-0.347,0,81,0,0,0,0,22,0,7.5,0
1670624214,0,1,-84,84,-0.365,0,81,0,0,0,0,22,2,8,0
1670624215,0,1,-84,84,-0.305,0,81,0,0,0,0,22,8.3,7.5,0
1670624216,0,1,-84,84,-0.303,0,81,0,0,0,0,23,8.3,7.7,0
1670624217,0,1,-84,84,-0.411,0,81,0,0,0,0,23,0,8.8,0
1670624218,0,1,-84,84,-0.306,0,81,0,0,0,0,22,0,7.3,0
1670624219,0,1,-84,84,-0.418,0,81,0,0,0,0,22,8.3,6.5,0
1670624220,0,1,-84,84,-0.293,0,81,0,0,0,0,22,0,8.5,0
1670624221,0,1,-84,84,-0.344,0,81,0,0,0,0,23,8.3,8.8,0
1670624222,0,1,-84,84,-0.396,0,81,0,0,0,0,22,0,7.2,0
1670624223,0,1,-84,84,-0.259,0,81,0,0,0,0,22,8.3,7.7,0
1670624224,0,1,-84,84,-0.389,0,81,0,0,0,0,23,8.3,7.2,0
1670624225,0,1,-84,84,-0.26,0,81,0,0,0,0,22,8.3,9,0
1670624226,0,1,-84,84,-0.348,0,81,0,0,0,0,22,0,7.2,0
1670624227,0,1,-84,84,-0.354,0,81,0,0,0,0,22,8.3,8,0
1670624228,0,1,-84,84,-0.252,0,81,0,0,0,0,22,7.9,7,0
1670624229,0,1,-84,84,-0.355,0,81,0,0,0,0,23,25,7.9,0
1670624230,0,1,-84,84,-0.301,0,81,0,0,0,0,22,8.3,9.2,0
1670624231,0,1,-84,84,-0.328,0,81,0,0,0,0,21,25,6.7,0
1670624232,0,1,-84,84,-0.299,0,81,0,0,0,0,23,8.3,9.8,0
1670624233,0,1,-84,84,-0.352,0,81,0,0,0,0,22,8.3,7.5,0
1670624234,0,1,-84,84,-0.316,0,81,0,0,0,0,22,8.3,7.1,0
1670624235,0,1,-84,84,-0.322,0,81,0,0,0,0,22,0,6.5,0
1670624236,0,1,-84,84,-0.348,0,81,0,0,0,0,22,0,7.1,0
1670624237,0,1,-84,84,-0.38,0,81,0,0,0,0,22,2,6.7,0
1670624238,0,1,-84,84,-0.37,0,81,0,0,0,0,23,2,8.9,0
1670624239,0,1,-84,84,-0.369,0,81,0,0,0,0,22,0,7.2,0
1670624240,0,1,-84,84,-0.37,0,81,0,0,0,0,22,0,7.4,0
1670624241,0,1,-84,84,-0.334,0,81,0,0,0,0,22,7.8,7.1,0
1670624242,0,1,-84,84,-0.436,0,81,0,0,0,0,22,8.3,7.8,0
1670624243,0,1,-84,84,-0.308,0,81,0,0,0,0,22,25,7.1,0
1670624244,0,1,-84,84,-0.265,0,81,0,0,0,0,23,2,7.2,0
1670624245,0,1,-84,84,-0.346,0,81,0,0,0,0,22,7.9,8.3,0
1670624246,0,1,-84,84,-0.354,0,81,0,0,0,0,22,0,8.5,0
1670624247,0,1,-84,84,-0.341,0,81,0,0,0,0,22,0,7.4,0
1670624248,0,1,-84,84,-0.298,0,81,0,0,0,0,23,8.3,7.2,0
1670624249,0,1,-84,84,-0.339,0,81,0,0,0,0,23,0,8,0
1670624250,0,1,-84,84,-0.358,0,81,0,0,0,0,22,25,9.7,0
1670624251,0,1,-84,84,-0.277,0,81,0,0,0,0,22,0,10,0
1670624252,0,1,-84,84,-0.424,0,81,0,0,0,0,22,2.3,8.1,0
1670624253,0,1,-84,84,-0.333,0,81,0,0,0,0,22,0,13,0
1670624254,0,1,-84,84,-0.252,0,81,0,0,0,0,22,292,7.3,0
1670624255,0,1,-84,84,-0.376,0,81,0,0,0,0,22,8.3,7.8,0
1670624256,0,1,-84,84,-0.378,0,81,0,0,0,0,22,8.3,8.4,0
1670624257,0,1,-84,84,-0.418,0,81,0,0,0,0,23,0,8.4,0
1670624258,0,1,-84,84,-0.338,0,81,0,0,0,0,23,0,8.2,0
1670624259,0,1,-84,84,-0.352,0,81,0,0,0,0,23,8.3,8.6,0
1670624260,0,1,-84,84,-0.364,0,81,0,0,0,0,22,41,9.1,0
1670624261,0,1,-84,84,-0.378,0,81,0,0,0,0,22,8.3,10,0
1670624262,0,1,-84,84,-0.373,0,81,0,0,0,0,22,8.3,7.6,0
1670624263,0,1,-84,84,-0.289,0,81,0,0,0,0,22,8.3,8.1,0
1670624264,0,1,-84,84,-0.37,0,81,0,0,0,0,22,8.3,7.1,0
1670624265,0,1,-84,84,-0.341,0,81,0,0,0,0,22,8.3,7.9,0
1670624266,0,1,-84,84,-0.328,0,81,0,0,0,0,22,8.3,6,0
1670624267,0,1,-84,84,-0.34,0,81,0,0,0,0,23,8.3,9.3,0
1670624268,0,1,-84,84,-0.377,0,81,0,0,0,0,22,2,8.9,0
1670624269,0,1,-84,84,-0.393,0,81,0,0,0,0,22,8.3,7.8,0
1670624270,0,1,-84,84,-0.336,0,81,0,0,0,0,22,25,7.8,0
1670624271,0,1,-84,84,-0.389,0,81,0,0,0,0,23,25,8.1,0
1670624272,0,1,-84,84,-0.374,0,81,0,0,0,0,23,25,8.1,0
1670624273,0,1,-84,84,-0.356,0,81,0,0,0,0,22,8.3,7.8,0
1670624274,0,1,-84,84,-0.358,0,81,0,0,0,0,22,8.3,6.9,0
1670624275,0,1,-84,84,-0.368,0,81,0,0,0,0,23,7.7,7,0
1670624276,0,1,-84,84,-0.372,0,81,0,0,0,0,23,8.3,8.3,0
1670624277,0,1,-84,84,-0.324,0,81,0,0,0,0,23,2.7,8,0
1670624278,0,1,-84,84,-0.288,0,81,0,0,0,0,22,25,7.3,0
1670624279,0,1,-84,84,-0.307,0,81,0,0,0,0,22,16,8,0
1670624280,0,1,-84,84,-0.322,0,81,0,0,0,0,23,25,7.4,0
1670624281,0,1,-84,84,-0.341,0,81,0,0,0,0,22,25,7.3,0
1670624282,0,1,-84,84,-0.41,0,81,0,0,0,0,23,8.3,8.2,0
1670624283,0,1,-84,84,-0.316,0,81,0,0,0,0,23,12,7.4,0
1670624284,0,1,-84,84,-0.397,0,81,0,0,0,0,23,18,7.7,0
1670624285,0,1,-84,84,-0.392,0,81,0,0,0,0,22,2,8.3,0
1670624286,0,1,-84,84,-0.304,0,81,0,0,0,0,22,7.8,6.8,0
1670624287,0,1,-84,84,-0.282,0,81,0,0,0,0,22,25,6.7,0
1670624288,0,1,-84,84,-0.361,0,81,0,0,0,0,22,0,7.9,0
1670624289,0,1,-84,84,-0.393,0,81,0,0,0,0,23,25,8.1,0
1670624290,0,1,-84,84,-0.309,0,81,0,0,0,0,23,17,9.9,0
1670624291,0,1,-84,84,-0.224,0,81,0,0,0,0,23,0,11,0
1670624292,0,1,-84,84,-0.232,0,81,0,0,0,0,22,8.3,9.1,0
1670624293,0,1,-84,84,-0.309,0,81,0,0,0,0,23,25,7.8,0
1670624294,0,1,-84,84,-0.357,0,81,0,0,0,0,22,8.3,7.5,0
1670624295,0,1,-84,84,-0.396,0,81,0,0,0,0,22,0,11,0
1670624296,0,1,-84,84,-0.305,0,81,0,0,0,0,22,0,10,0
1670624297,0,1,-84,84,-0.359,0,81,0,0,0,0,23,0,13,0
1670624298,0,1,-84,84,-0.398,0,81,0,0,0,0,22,8.3,11,0
1670624299,0,1,-84,84,-0.417,0,81,0,0,0,0,22,11,11,0
1670624300,0,1,-84,84,-0.329,0,81,0,0,0,0,23,16,12,0
1670624301,0,1,-84,84,-0.31,0,81,0,0,0,0,22,8.3,9.3,0
1670624302,0,1,-84,84,-0.324,0,81,0,0,0,0,23,3.3,7.7,0
1670624303,0,1,-84,84,-0.346,0,81,0,0,0,0,22,0,7.9,0
1670624304,0,1,-84,84,-0.324,0,81,0,0,0,0,23,8.3,6.9,0
1670624305,0,1,-84,84,-0.29,0,81,0,0,0,0,23,25,11,0
1670624306,0,1,-84,84,-0.262,0,81,0,0,0,0,22,25,10,0
1670624307,0,1,-84,84,-0.371,0,81,0,0,0,0,23,0,8.3,0
1670624308,0,1,-84,84,-0.284,0,81,0,0,0,0,22,8.3,7.6,0
1670624309,0,1,-84,84,-0.342,0,81,0,0,0,0,23,25,8.3,0
1670624310,0,1,-84,84,-0.345,0,81,0,0,0,0,23,8.3,7.5,0
1670624311,0,1,-84,84,-0.363,0,81,0,0,0,0,23,8.3,7.5,0
1670624312,0,1,-84,84,-0.331,0,81,0,0,0,0,23,8.3,8.4,0
1670624313,0,1,-84,84,-0.327,0,81,0,0,0,0,23,11,6.1,0
1670624314,0,1,-84,84,-0.326,0,81,0,0,0,0,23,25,10,0
1670624315,0,1,-84,84,-0.354,0,81,0,0,0,0,23,14,7.5,0
1670624316,0,1,-84,84,-0.301,0,81,0,0,0,0,23,25,7.4,0
1670624317,0,1,-84,84,-0.299,0,81,0,0,0,0,23,25,8.4,0
1670624318,0,1,-84,84,-0.355,0,81,0,0,0,0,23,25,7.7,0
1670624319,0,1,-84,84,-0.319,0,81,0,0,0,0,23,17,8.1,0
1670624320,0,1,-84,84,-0.361,0,81,0,0,0,0,23,25,8.5,0
1670624321,0,1,-84,84,-0.334,0,81,0,0,0,0,22,16,7.3,0
1670624322,0,1,-84,84,-0.291,0,81,0,0,0,0,23,17,8.1,0
1670624323,0,1,-84,84,-0.344,0,81,0,0,0,0,22,0,7.6,0
1670624324,0,1,-84,84,-0.381,0,81,0,0,0,0,22,0,7.7,0
1670624325,0,1,-84,84,-0.341,0,81,0,0,0,0,23,8.3,8.1,0
1670624326,0,1,-84,84,-0.343,0,81,0,0,0,0,22,8.3,8,0
1670624327,0,1,-84,84,-0.369,0,81,0,0,0,0,22,15,6.7,0
1670624328,0,1,-84,84,-0.362,0,81,0,0,0,0,22,0,7,0
1670624329,0,1,-84,84,-0.297,0,81,0,0,0,0,22,8.3,7.3,0
1670624330,0,1,-84,84,-0.295,0,81,0,0,0,0,23,0,8,0
1670624331,0,1,-84,84,-0.422,0,81,0,0,0,0,22,8.3,7.4,0
1670624332,0,1,-84,84,-0.297,0,81,0,0,0,0,22,0,7.1,0
1670624333,0,1,-84,84,-0.326,0,81,0,0,0,0,22,0,5.8,0
1670624334,0,1,-84,84,-0.357,0,81,0,0,0,0,23,8.3,9,0
1670624335,0,1,-84,84,-0.296,0,81,0,0,0,0,23,8.3,7.4,0
1670624336,0,1,-84,84,-0.334,0,81,0,0,0,0,22,8.3,8.1,0
1670624337,0,1,-84,84,-0.372,0,81,0,0,0,0,22,0,6.8,0
1670624338,0,1,-84,84,-0.318,0,81,0,0,0,0,22,0,7.8,0
1670624339,0,1,-84,84,-0.327,0,81,0,0,0,0,22,16,6.6,0
1670624340,0,1,-84,84,-0.384,0,81,0,0,0,0,23,13,13,0
1670624341,0,1,-84,84,-0.271,0,81,0,0,0,0,23,0,12,0
1670624342,0,1,-84,84,-0.289,0,81,0,0,0,0,23,12,8.8,0
1670624343,0,1,-84,84,-0.287,0,81,0,0,0,0,23,15,12,0
1670624344,0,1,-84,84,-0.373,0,81,0,0,0,0,22,4.6,11,0
1670624345,0,1,-84,84,-0.406,0,81,0,0,0,0,22,0,10,0
1670624346,0,1,-84,84,-0.329,0,81,0,0,0,0,23,8.3,12,0
1670624347,0,1,-84,84,-0.321,0,81,0,0,0,0,22,8.3,7.6,0
1670624348,0,1,-84,84,-0.322,0,81,0,0,0,0,22,0,8.2,0
1670624349,0,1,-84,84,-0.379,0,81,0,0,0,0,23,0,8.4,0
1670624350,0,1,-84,84,-0.372,0,81,0,0,0,0,22,8.3,7.6,0
1670624351,0,1,-84,84,-0.343,0,81,0,0,0,0,22,41,8.4,0
1670624352,0,1,-84,84,-0.367,0,81,0,0,0,0,23,35,11,0
1670624353,0,1,-84,84,-0.338,0,81,0,0,0,0,23,8.3,11,0
1670624354,0,1,-84,84,-0.311,0,81,0,0,0,0,23,0,7.1,0
1670624355,0,1,-84,84,-0.347,0,81,0,0,0,0,22,8.3,8.5,0
1670624356,0,1,-84,84,-0.337,0,81,0,0,0,0,23,8.3,11,0
1670624357,0,1,-84,84,-0.293,0,81,0,0,0,0,22,0,7,0
1670624358,0,1,-84,84,-0.332,0,81,0,0,0,0,23,2,8.3,0
1670624359,0,1,-84,84,-0.367,0,81,0,0,0,0,22,8.3,6.6,0
1670624360,0,1,-84,84,-0.386,0,81,0,0,0,0,23,0,8.6,0
1670624361,0,1,-84,84,-0.324,0,81,0,0,0,0,23,0,9.1,0
1670624362,0,1,-84,84,-0.409,0,81,0,0,0,0,23,0,8.9,0
1670624363,0,1,-84,84,-0.322,0,81,0,0,0,0,22,8.3,7.8,0
1670624364,0,1,-84,84,-0.361,0,81,0,0,0,0,23,8.3,8.4,0
1670624365,0,1,-84,84,-0.357,0,81,0,0,0,0,23,0,8.1,0
1670624366,0,1,-84,84,-0.363,0,81,0,0,0,0,23,20,6.5,0
1670624367,0,1,-84,84,-0.325,0,81,0,0,0,0,23,25,10,0
1670624368,0,1,-84,84,-0.367,0,81,0,0,0,0,23,8.3,7.9,0
1670624369,0,1,-84,84,-0.391,0,81,0,0,0,0,22,0,7.1,0
1670624370,0,1,-84,84,-0.339,0,81,0,0,0,0,22,17,7.3,0
1670624371,0,1,-84,84,-0.342,0,81,0,0,0,0,23,25,9.2,0
1670624372,0,1,-84,84,-0.311,0,81,0,0,0,0,23,25,8.3,0
1670624373,0,1,-84,84,-0.345,0,81,0,0,0,0,23,25,8.9,0
1670624374,0,1,-84,84,-0.355,0,81,0,0,0,0,23,25,9,0
1670624375,0,1,-84,84,-0.282,0,81,0,0,0,0,22,17,7.8,0
1670624376,0,1,-84,84,-0.395,0,81,0,0,0,0,22,17,7.3,0
1670624377,0,1,-84,84,-0.355,0,81,0,0,0,0,23,25,7.2,0
1670624378,0,1,-84,84,-0.325,0,81,0,0,0,0,22,0,7.7,0
1670624379,0,1,-84,84,-0.368,0,81,0,0,0,0,22,0,7.2,0
1670624380,0,1,-84,84,-0.322,0,81,0,0,0,0,22,25,8,0
1670624381,0,1,-84,84,-0.32,0,81,0,0,0,0,22,8.3,8.3,0
1670624382,0,1,-84,84,-0.387,0,81,0,0,0,0,22,0,7.5,0
1670624383,0,1,-84,84,-0.333,0,81,0,0,0,0,22,25,7,0
1670624384,0,1,-84,84,-0.31,0,81,0,0,0,0,23,8.3,8.9,0
1670624385,0,1,-84,84,-0.295,0,81,0,0,0,0,23,15,8.6,0
1670624386,0,1,-84,84,-0.225,0,81,0,0,0,0,22,26,14,0
1670624387,0,1,-84,84,-0.289,0,81,0,0,0,0,22,0,13,0
1670624388,0,1,-84,84,-0.41,0,81,0,0,0,0,22,20,8.5,0
1670624389,0,1,-84,84,-0.398,0,81,0,0,0,0,23,0,13,0
1670624390,0,1,-84,84,-0.236,0,81,0,0,0,0,22,12,8.1,0
1670624391,0,1,-84,84,-0.333,0,81,0,0,0,0,23,42,11,0
